# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0330284, 0.0376743, 0.0106135, 0.0211055, 0.0215739, 0.0200084, 0.0163808, 0.0273259, 0.0264171, 0.0197194, 0.0138231, 0.0252273, 0.0204654, 0.0187633, 0.0452723, 0.0434643, 0.0152229, 0.00523352, 0.00454642, 0.0101526, 0.00941385, 0.012932, 0.0180502, 0.0259213, 0.0359313, 0.0335548, 0.0473877, 0.044103, 0.0356933, 0.0193549, 0.0172107, 0.0135513, 0.0136211, 0.0163317, 0.015215, 0.0182325, 0.0129475, 0.0136972, 0.0151997, 0.0132759
0.01, 0.0319375, 0.0131445, 0.0237666, 0.0187186, 0.0243703, 0.0107647, 0.0292453, 0.0273228, 0.0197055, 0.0104377, 0.00553231, 0.00922383, 0.00740237, 0.00586219, 0.01203, 0.015268, 0.0083501, 0.0071316, 0.00552425, 0.00233164, 0.00394174, 0.00416246, 0.00403032, 0.0057925, 0.00583481, 0.00890451, 0.0165362, 0.0302408, 0.0286081, 0.00827444, 0.00769224, 0.0142865, 0.0093913, 0.00996201, 0.0136595, 0.0113542, 0.0146931, 0.0100082, 0.0114866, 0.0129847, 0.0109752
0.02, 0.0319375, 0.00686998, 0.00748603, 0.0113087, 0.0167972, 0.0125571, 0.0194259, 0.0104741, 0.0106048, 0.00606826, 0.00336949, 0.00579582, 0.00844893, 0.00576986, 0.00534724, 0.00600806, 0.00674566, 0.0046677, 0.00586385, 0.00544363, 0.00432639, 0.00405442, 0.00337757, 0.00380554, 0.00329832, 0.00356788, 0.00504447, 0.00602335, 0.00467707, 0.00366647, 0.00422169, 0.00415403, 0.0042795, 0.00426158, 0.00538399, 0.00505728, 0.00441814, 0.00345645, 0.00350457, 0.0053253, 0.00548038
0.03, 0.0319375, 0.227844, 0.254869, 0.293294, 0.310052, 0.280922, 0.242666, 0.214452, 0.174029, 0.109823, 0.126591, 0.152528, 0.121793, 0.0848448, 0.0416128, 0.0384727, 0.0691314, 0.0491803, 0.0335449, 0.0461586, 0.0422464, 0.0297702, 0.0160302, 0.0112461, 0.0138291, 0.0327255, 0.0554116, 0.0550905, 0.0492109, 0.0409307, 0.0228476, 0.0101724, 0.0108202, 0.0144999, 0.0182511, 0.0126307, 0.017133, 0.0165648, 0.0113739, 0.00841347, 0.00594585
0.04, 0.0319375, 0.311424, 0.310703, 0.402382, 0.44004, 0.378966, 0.332127, 0.271009, 0.203595, 0.114366, 0.171072, 0.214095, 0.152221, 0.109613, 0.0751291, 0.0621538, 0.101812, 0.0647055, 0.0394428, 0.0633549, 0.0538156, 0.0406748, 0.0203989, 0.0185989, 0.021364, 0.0476023, 0.0816905, 0.0768029, 0.0695447, 0.0598118, 0.0305036, 0.0137305, 0.0142047, 0.0189071, 0.0290914, 0.0199601, 0.0240363, 0.0215727, 0.0156047, 0.0130711, 0.0101324
0.05, 0.0319375, 0.109125, 0.0803296, 0.113349, 0.118286, 0.0828352, 0.0773513, 0.0514599, 0.0373649, 0.0426408, 0.0497285, 0.050846, 0.0256149, 0.0253481, 0.0314466, 0.0381784, 0.0248212, 0.0156739, 0.0125096, 0.0170236, 0.0152081, 0.0124093, 0.0120196, 0.0142659, 0.0117883, 0.0182647, 0.0206695, 0.0201199, 0.0164418, 0.0148825, 0.0127582, 0.0127798, 0.011708, 0.00972982, 0.0140088, 0.0123437, 0.0137901, 0.0132823, 0.0116835, 0.0159564, 0.0145882
0.06, 0.0319375, 0.0152152, 0.00479251, 0.00444543, 0.00545252, 0.00810122, 0.00986699, 0.00894114, 0.00687271, 0.00734155, 0.00752212, 0.00567765, 0.00506748, 0.00494128, 0.0046461, 0.006939, 0.00377395, 0.00359686, 0.0024546, 0.00326862, 0.00328097, 0.00335072, 0.00423535, 0.00436971, 0.00310035, 0.00425185, 0.00450691, 0.0040524, 0.00394044, 0.00494685, 0.00461537, 0.00468787, 0.00360779, 0.00393308, 0.00408897, 0.00331115, 0.00430241, 0.00632333, 0.00583256, 0.00669119, 0.00503344
0.07, 0.0319375, 0.00376813, 0.00247708, 0.00310059, 0.00315169, 0.00342937, 0.00155685, 0.000881045, 0.000797788, 0.000704994, 0.00132675, 0.00113649, 0.00230036, 0.0014552, 0.00112839, 0.0012833, 0.00185401, 0.000998833, 0.00138461, 0.00144651, 0.00193349, 0.00278954, 0.00257423, 0.00270204, 0.00274924, 0.00432936, 0.00425956, 0.00329808, 0.0035484, 0.00372431, 0.00361848, 0.00372205, 0.00284636, 0.0041824, 0.00318294, 0.00311889, 0.0024948, 0.00347083, 0.00417587, 0.00427452, 0.00364497
0.08, 0.0319375, 0.00847221, 0.00377264, 0.00178226, 0.00459828, 0.00394151, 0.00176262, 0.000902722, 0.0016842, 0.00129735, 0.00148187, 0.00135425, 0.00162588, 0.00126175, 0.00151281, 0.00175929, 0.00242666, 0.00140699, 0.00128675, 0.00170146, 0.00189792, 0.00296166, 0.0030748, 0.00219807, 0.00221246, 0.00402094, 0.00487579, 0.00300076, 0.00264093, 0.00281189, 0.00252643, 0.00255532, 0.00253463, 0.00239443, 0.00240537, 0.00301954, 0.00327408, 0.00445006, 0.00321788, 0.0028485, 0.00317189
0.09, 0.0319375, 0.00523174, 0.00459365, 0.0022366, 0.00235887, 0.00161136, 0.000933092, 0.00185163, 0.00258433, 0.00235614, 0.00127056, 0.00158435, 0.00189066, 0.00163076, 0.00252464, 0.00210945, 0.00137806, 0.00144223, 0.00107326, 0.00166325, 0.00222293, 0.00332541, 0.00315858, 0.00268587, 0.00265639, 0.00410524, 0.00394139, 0.00255496, 0.00212455, 0.00248041, 0.0027106, 0.00217796, 0.00224374, 0.00279822, 0.00247791, 0.00330497, 0.00313066, 0.00269717, 0.00211409, 0.00347356, 0.00354448
