# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00900683, 0.0151583, 0.00947018, 0.00481375, 0.00276814, 0.0012833, 0.00163838, 0.00171312, 0.00124568, 0.00361587, 0.00554393, 0.00502395, 0.00392524, 0.00440449, 0.00419142, 0.00508171, 0.00607418, 0.00847091, 0.00744178, 0.0059263, 0.00651616, 0.00800591, 0.00625439, 0.00728865, 0.00533182, 0.00577152, 0.00606245, 0.00640862, 0.0060916, 0.00614089, 0.0045628, 0.00750863, 0.00783643, 0.00537486, 0.00730818, 0.00990606, 0.0116551, 0.0112175, 0.0139066, 0.0125742
0.01, 0.0319375, 0.00849077, 0.00878848, 0.00972581, 0.00155971, 0.00454547, 0.00224921, 0.00274733, 0.00323059, 0.00271048, 0.00312436, 0.00322572, 0.00612004, 0.00651474, 0.00657609, 0.00448555, 0.00520838, 0.00712627, 0.00769768, 0.01039, 0.013277, 0.0142048, 0.0117635, 0.0110911, 0.0113074, 0.00738581, 0.00963407, 0.0200259, 0.0141933, 0.0132432, 0.0181092, 0.0118374, 0.0099908, 0.0100738, 0.0118986, 0.0210933, 0.0232388, 0.0159313, 0.0214031, 0.022541, 0.0207407
0.02, 0.0319375, 0.0173133, 0.00792395, 0.00773743, 0.00405977, 0.00344457, 0.00479145, 0.00831913, 0.0080985, 0.00591848, 0.0072683, 0.0155085, 0.029056, 0.0306952, 0.0257194, 0.0173447, 0.0119117, 0.0212491, 0.0321229, 0.0470153, 0.0649913, 0.0605696, 0.0526023, 0.0576318, 0.0546087, 0.0261316, 0.0257915, 0.0883305, 0.0588948, 0.0539134, 0.0667273, 0.0455113, 0.0401153, 0.041481, 0.050085, 0.0857652, 0.100225, 0.0457726, 0.0794467, 0.0796324, 0.0528771
0.03, 0.0319375, 0.00912401, 0.0094298, 0.012267, 0.00466046, 0.00255057, 0.00490794, 0.00702684, 0.00586373, 0.00498481, 0.00705383, 0.0114059, 0.0207906, 0.0204994, 0.0171442, 0.0103894, 0.00703749, 0.0161378, 0.0264464, 0.0316463, 0.0430371, 0.0364145, 0.0316638, 0.038552, 0.0346495, 0.0171379, 0.0178308, 0.0540147, 0.0379245, 0.0336385, 0.0358538, 0.0258749, 0.0277021, 0.0301529, 0.0296622, 0.0492571, 0.0609978, 0.0286207, 0.049577, 0.04952, 0.0336137
0.04, 0.0319375, 0.00577662, 0.010471, 0.00645824, 0.00315038, 0.00343269, 0.00443368, 0.00248053, 0.0036344, 0.00267267, 0.00212063, 0.00396027, 0.00426621, 0.00643349, 0.00448804, 0.00335606, 0.00578728, 0.00754708, 0.00592464, 0.0107394, 0.0124248, 0.0103866, 0.00920693, 0.00639227, 0.00948258, 0.00873743, 0.008591, 0.00993002, 0.00655394, 0.00564872, 0.00680782, 0.00736995, 0.00634915, 0.00819121, 0.00627464, 0.00972663, 0.00882109, 0.0123671, 0.0141882, 0.0207975, 0.0116943
0.05, 0.0319375, 0.00666976, 0.00874204, 0.00579842, 0.0059391, 0.00685199, 0.00660783, 0.00505171, 0.00370281, 0.00203379, 0.00384544, 0.0036667, 0.00551453, 0.00519213, 0.00424662, 0.00367906, 0.00441161, 0.00437861, 0.00343816, 0.00767308, 0.00740498, 0.00690065, 0.00630627, 0.00610937, 0.00608449, 0.00815904, 0.0074671, 0.00744154, 0.00486358, 0.00563236, 0.00530799, 0.00652895, 0.0112449, 0.0187599, 0.00739586, 0.00633269, 0.00676141, 0.0111902, 0.0158693, 0.0169213, 0.00987891
0.06, 0.0319375, 0.00966784, 0.0125073, 0.005476, 0.00768455, 0.00377252, 0.00261109, 0.00161363, 0.00234115, 0.00420721, 0.00365613, 0.00152674, 0.00447024, 0.00517031, 0.0027887, 0.0034732, 0.00293349, 0.00257898, 0.00354222, 0.00743196, 0.00638256, 0.00396799, 0.00875563, 0.00485397, 0.0053585, 0.00745041, 0.00813894, 0.00369557, 0.00276006, 0.00457265, 0.0041608, 0.00633837, 0.0135015, 0.0209355, 0.00579096, 0.00690822, 0.00696256, 0.0105721, 0.0152829, 0.0217284, 0.0103988
0.07, 0.0319375, 0.00796097, 0.0163061, 0.0042116, 0.00518086, 0.00842765, 0.00309453, 0.00134378, 0.0034675, 0.00487971, 0.00158768, 0.00154257, 0.00464942, 0.00452578, 0.00270418, 0.00275768, 0.00188435, 0.00250157, 0.00320695, 0.00530289, 0.00478243, 0.00465227, 0.00726439, 0.00502739, 0.00487034, 0.00663021, 0.00694942, 0.00397665, 0.00231023, 0.00389852, 0.00491862, 0.00666112, 0.00709561, 0.0199224, 0.00604823, 0.00483854, 0.00670363, 0.00826723, 0.0140309, 0.0197947, 0.00784365
0.08, 0.0319375, 0.00672174, 0.00987832, 0.00361314, 0.0069538, 0.00640494, 0.00195681, 0.00283067, 0.00172216, 0.00310237, 0.00126639, 0.00187412, 0.00713349, 0.00614563, 0.00472643, 0.00303855, 0.00256032, 0.00317201, 0.00171538, 0.00428544, 0.00539229, 0.00559514, 0.00560071, 0.00529269, 0.00678, 0.00585508, 0.00516604, 0.00371682, 0.00331151, 0.00328169, 0.0041716, 0.00669084, 0.00871663, 0.0233605, 0.00747798, 0.00405276, 0.00848356, 0.0104846, 0.0128043, 0.0177821, 0.00819121
0.09, 0.0319375, 0.00414429, 0.0113899, 0.00900789, 0.00523956, 0.00278336, 0.00357916, 0.003278, 0.00245579, 0.00276647, 0.00151817, 0.00228989, 0.00601636, 0.00558424, 0.00388332, 0.00300254, 0.00204211, 0.00248945, 0.00120329, 0.00325162, 0.00445505, 0.00604207, 0.00484625, 0.00784684, 0.00748402, 0.00504423, 0.00370388, 0.00419261, 0.00312923, 0.0026181, 0.00291114, 0.00479073, 0.0109744, 0.0154251, 0.00833249, 0.00520731, 0.00895756, 0.0100359, 0.0134455, 0.0239599, 0.00979262
