# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0203685, 0.0175595, 0.017618, 0.0106799, 0.0119729, 0.0121612, 0.0143073, 0.0121249, 0.0152895, 0.0136879, 0.00703489, 0.00881778, 0.00952651, 0.00750792, 0.0077133, 0.00952167, 0.00858178, 0.00771436, 0.0122938, 0.0120654, 0.00789238, 0.00801312, 0.00793436, 0.00659148, 0.0070994, 0.00773944, 0.00678462, 0.00594858, 0.00674235, 0.00767769, 0.00926068, 0.00740095, 0.0047466, 0.00704685, 0.00831629, 0.00792206, 0.00888289, 0.00910807, 0.00729753, 0.00575504, 0.00605203, 0.0100817, 0.00829182, 0.00916347, 0.00855082, 0.0101874, 0.00929445, 0.00795719, 0.00985412, 0.0110092
0.01, 0.0639375, 0.0199374, 0.0185335, 0.0153356, 0.0111158, 0.0121263, 0.00973596, 0.0145141, 0.0117657, 0.0125193, 0.0172233, 0.00831665, 0.0102006, 0.0098239, 0.00769283, 0.00724628, 0.00742474, 0.00617774, 0.00769212, 0.0127787, 0.0122023, 0.00862764, 0.00830341, 0.00896547, 0.00780793, 0.00710556, 0.00703016, 0.0066295, 0.0061801, 0.00461015, 0.00841441, 0.00782271, 0.00606707, 0.00453313, 0.00610866, 0.00778108, 0.00727694, 0.00784601, 0.00842883, 0.00824264, 0.00561672, 0.00511635, 0.00777291, 0.0079398, 0.00844751, 0.0080823, 0.0098023, 0.00853403, 0.00697819, 0.00849751, 0.00895401
0.02, 0.0639375, 0.017599, 0.0184633, 0.0187814, 0.0162458, 0.00957079, 0.00988293, 0.0140287, 0.011813, 0.00918591, 0.0201661, 0.00821402, 0.00979994, 0.00974033, 0.00818364, 0.00731114, 0.00716308, 0.00450501, 0.00868177, 0.0108027, 0.0105498, 0.0092556, 0.00788528, 0.00765474, 0.00687176, 0.00591563, 0.00704815, 0.00705501, 0.00640364, 0.0052149, 0.00832291, 0.00637083, 0.00595818, 0.00436971, 0.00615842, 0.00713882, 0.0074019, 0.00756814, 0.00953466, 0.0079825, 0.00633482, 0.00495527, 0.00608769, 0.00700163, 0.0080337, 0.0073496, 0.0103249, 0.00821379, 0.00692693, 0.00906152, 0.00841831
0.03, 0.0639375, 0.021548, 0.021354, 0.0361129, 0.026924, 0.00684903, 0.0128307, 0.0220938, 0.018958, 0.0131596, 0.0218432, 0.0117927, 0.0119528, 0.0153313, 0.0185437, 0.014103, 0.0095415, 0.00963006, 0.0104865, 0.0122638, 0.0172059, 0.0111557, 0.0083832, 0.0103946, 0.0144677, 0.0108172, 0.00888041, 0.00803075, 0.00716864, 0.00708839, 0.00862197, 0.0103302, 0.0102195, 0.0173816, 0.0213281, 0.0183358, 0.0195444, 0.0176982, 0.0213559, 0.0226112, 0.0164921, 0.0135093, 0.00812227, 0.00687649, 0.0100485, 0.0128642, 0.0119112, 0.00875941, 0.00784755, 0.0112517, 0.0102647
0.04, 0.0639375, 0.0562964, 0.0746082, 0.0803163, 0.0523785, 0.0196689, 0.0292336, 0.0452594, 0.0439556, 0.0528214, 0.0568585, 0.0373874, 0.0418489, 0.0562746, 0.0709349, 0.0472441, 0.0281083, 0.0362184, 0.0251399, 0.0416153, 0.0489211, 0.0210254, 0.00968307, 0.0273872, 0.0504295, 0.0380529, 0.025424, 0.0174349, 0.0136283, 0.0210398, 0.0152278, 0.0273447, 0.0287098, 0.0643832, 0.0763851, 0.0635505, 0.0689764, 0.060996, 0.0732243, 0.0803088, 0.0576089, 0.0479049, 0.0224549, 0.014021, 0.0271629, 0.040424, 0.0257686, 0.0158995, 0.0161558, 0.0211987, 0.0193259
0.05, 0.0639375, 0.10294, 0.156746, 0.166473, 0.101804, 0.0394784, 0.0548663, 0.0800264, 0.0833835, 0.10012, 0.107493, 0.067903, 0.0779811, 0.106802, 0.144162, 0.0929191, 0.048746, 0.07442, 0.0581085, 0.0918525, 0.0982218, 0.0380698, 0.015112, 0.0533647, 0.099494, 0.071897, 0.0472693, 0.036178, 0.0249444, 0.0412917, 0.0304031, 0.0538477, 0.0522281, 0.119121, 0.138955, 0.113208, 0.12499, 0.109922, 0.133131, 0.146014, 0.103682, 0.0881191, 0.0400598, 0.025546, 0.0520095, 0.0750562, 0.0485603, 0.0291067, 0.0290298, 0.036937, 0.0341823
0.06, 0.0639375, 0.113785, 0.20123, 0.217402, 0.141996, 0.0470479, 0.0645375, 0.089245, 0.0989266, 0.114929, 0.123917, 0.0751675, 0.0892261, 0.123832, 0.176086, 0.110926, 0.0528767, 0.0910515, 0.0809944, 0.119724, 0.118586, 0.0474261, 0.0203775, 0.0654663, 0.118666, 0.0840282, 0.0549872, 0.0486012, 0.0310836, 0.0495784, 0.0412889, 0.0668586, 0.0613733, 0.135431, 0.156244, 0.125645, 0.141066, 0.12415, 0.15044, 0.16473, 0.115801, 0.0999422, 0.0450879, 0.0309572, 0.062027, 0.0858126, 0.0585967, 0.0349313, 0.033381, 0.0416902, 0.0389455
0.07, 0.0639375, 0.0836639, 0.175162, 0.190236, 0.13997, 0.037651, 0.0523296, 0.0650095, 0.0759379, 0.0870721, 0.0941127, 0.0560576, 0.0691884, 0.095157, 0.142848, 0.0876582, 0.0374572, 0.0730232, 0.0735856, 0.102793, 0.0937936, 0.0412701, 0.0208993, 0.0535567, 0.0933504, 0.0650605, 0.0455966, 0.0442959, 0.0292374, 0.0410046, 0.0444806, 0.0621922, 0.0515072, 0.10128, 0.115903, 0.0931023, 0.106503, 0.0952017, 0.11385, 0.12401, 0.0866816, 0.0760174, 0.0365114, 0.0277291, 0.0498057, 0.064808, 0.0489268, 0.0295988, 0.0267116, 0.0313697, 0.0305348
0.08, 0.0639375, 0.0447212, 0.106069, 0.111219, 0.106444, 0.0300075, 0.0332101, 0.0381282, 0.0361142, 0.0572813, 0.0571605, 0.0373182, 0.0475365, 0.0725471, 0.0853934, 0.0455271, 0.0207228, 0.0373112, 0.0446566, 0.0647044, 0.0571284, 0.0388887, 0.0267147, 0.0318707, 0.0524442, 0.0451694, 0.0354628, 0.02986, 0.0268169, 0.0317184, 0.0406087, 0.0483691, 0.0352997, 0.051181, 0.0594326, 0.0492001, 0.0558796, 0.0557026, 0.0630241, 0.063122, 0.0450374, 0.0426445, 0.0276404, 0.0217489, 0.0292036, 0.0369387, 0.0294031, 0.0220564, 0.0198857, 0.0195062, 0.0208761
0.09, 0.0639375, 0.0552324, 0.114374, 0.104121, 0.105372, 0.0445421, 0.0425533, 0.0714369, 0.0804428, 0.0764811, 0.0989273, 0.0634214, 0.0578138, 0.110793, 0.126319, 0.0401757, 0.0246957, 0.0381065, 0.0705343, 0.0942786, 0.0958569, 0.071557, 0.0496482, 0.0578549, 0.0657985, 0.0608327, 0.0469112, 0.0250484, 0.0267107, 0.0365204, 0.0381713, 0.037497, 0.0313755, 0.0445523, 0.0715468, 0.0364157, 0.0384541, 0.0523147, 0.0484299, 0.0453071, 0.030331, 0.0284893, 0.0246125, 0.0204251, 0.0220376, 0.0297332, 0.0202617, 0.0207751, 0.0197462, 0.0194102, 0.0174109
