# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.749058, 0.90524, 0.87054, 0.718843, 0.887873, 0.832797, 1.03293, 0.94875, 0.837922, 0.981434, 0.954715, 0.895763, 1.17822, 1.03626, 1.25169, 1.03738, 1.09365, 1.39527, 1.33815, 1.26714, 1.30038, 1.62867, 1.40205, 1.21507, 1.45133, 1.05728, 1.30783, 1.43963, 1.38838, 1.50515, 1.59697, 1.11222, 1.51701, 1.32198, 1.41052, 1.27117, 1.28132, 1.42869, 1.33276, 1.64959, 1.85352, 1.95023, 2.31934, 2.7765, 2.53556, 2.06336, 1.76251, 1.54738, 1.34085, 1.24272
0.01, 0.0639375, 0.672054, 0.643522, 0.689634, 0.803475, 0.730815, 0.777651, 0.970739, 0.961319, 0.74253, 0.838515, 0.838962, 0.819939, 1.04891, 1.03384, 1.21495, 1.13497, 1.25561, 1.46548, 1.56239, 1.29169, 1.20059, 1.66076, 1.45792, 1.30837, 1.5023, 1.25629, 1.20887, 1.26033, 1.58176, 1.55159, 1.67201, 1.16346, 1.29885, 1.30263, 1.49144, 1.24539, 1.23666, 1.35385, 1.26245, 1.64185, 1.92963, 1.98049, 2.31004, 2.71429, 2.59671, 2.10411, 1.72505, 1.60739, 1.42763, 1.32466
0.02, 0.0639375, 0.742427, 0.684991, 0.588484, 0.871262, 0.535397, 0.648697, 0.811818, 1.08923, 0.859025, 0.834825, 0.763815, 0.727522, 0.931149, 0.980017, 1.1963, 1.27346, 1.37098, 1.49114, 1.75094, 1.46544, 1.30871, 1.66052, 1.39076, 1.28535, 1.48555, 1.3258, 1.15749, 1.23125, 1.65555, 1.57459, 1.68839, 1.34478, 1.23708, 1.3226, 1.6554, 1.36243, 1.34573, 1.29405, 1.24435, 1.58909, 1.8499, 1.88932, 2.32916, 2.76708, 2.52777, 2.00126, 1.70771, 1.55669, 1.46916, 1.37768
0.03, 0.0639375, 0.798293, 0.680264, 0.506621, 0.821397, 0.347354, 0.727869, 0.778852, 1.13611, 0.990271, 0.924879, 0.837892, 0.721686, 1.02817, 1.01715, 1.17727, 1.49378, 1.3771, 1.49486, 1.80346, 1.60006, 1.34493, 1.56835, 1.42671, 1.22073, 1.48348, 1.32141, 1.26852, 1.40826, 1.66339, 1.56469, 1.64774, 1.50909, 1.24693, 1.41966, 1.69363, 1.45318, 1.46138, 1.29104, 1.27496, 1.53699, 1.64715, 1.79168, 2.28271, 2.75757, 2.44186, 1.99199, 1.72129, 1.47754, 1.47066, 1.43162
0.04, 0.0639375, 0.80082, 0.628933, 0.450247, 0.712434, 0.488926, 0.997748, 1.09276, 0.992804, 0.99408, 1.11153, 0.851851, 0.718583, 1.02491, 1.12933, 1.3178, 1.55069, 1.30491, 1.34245, 1.63379, 1.52654, 1.31406, 1.44521, 1.38817, 1.30494, 1.5111, 1.42349, 1.38362, 1.54838, 1.57826, 1.47079, 1.52413, 1.57105, 1.25149, 1.47748, 1.63236, 1.49845, 1.46778, 1.36438, 1.36106, 1.59433, 1.61932, 1.77488, 2.29889, 2.75853, 2.45506, 2.10832, 1.71601, 1.42651, 1.41104, 1.46187
0.05, 0.0639375, 0.719161, 0.685506, 0.486348, 0.672341, 0.506484, 1.06987, 1.19532, 0.743947, 0.79741, 1.12424, 0.733311, 0.680973, 0.945499, 1.17475, 1.36954, 1.38337, 1.28256, 1.137, 1.2225, 1.3608, 1.30358, 1.29656, 1.34582, 1.37633, 1.49513, 1.56634, 1.43342, 1.54723, 1.39622, 1.39676, 1.28152, 1.48654, 1.18702, 1.48243, 1.5575, 1.47243, 1.40997, 1.42157, 1.44077, 1.50914, 1.58528, 1.80826, 2.38176, 2.74757, 2.46086, 2.08737, 1.64982, 1.46328, 1.28464, 1.40088
0.06, 0.0639375, 0.621954, 1.01217, 0.621649, 0.656561, 0.507964, 0.908729, 1.06644, 0.619073, 0.588346, 0.935657, 0.775984, 0.789632, 0.917835, 1.12782, 1.47289, 1.24859, 1.25689, 1.10127, 1.03421, 1.34796, 1.53904, 1.21639, 1.32572, 1.28146, 1.38747, 1.52906, 1.42862, 1.43025, 1.21051, 1.52142, 1.14778, 1.26122, 1.12829, 1.34744, 1.44133, 1.31748, 1.40973, 1.43236, 1.49039, 1.40155, 1.50521, 1.86297, 2.40143, 2.73277, 2.49743, 1.96192, 1.62876, 1.48665, 1.20712, 1.25949
0.07, 0.0639375, 0.710343, 1.11907, 0.683174, 0.834742, 0.687417, 0.676901, 0.972554, 0.824508, 0.661578, 0.845284, 0.915225, 0.90856, 0.873048, 1.07014, 1.53305, 1.33727, 1.32012, 1.14631, 1.14687, 1.51539, 1.69472, 1.22345, 1.32813, 1.15226, 1.23662, 1.39379, 1.38859, 1.33349, 1.05892, 1.47493, 1.21049, 1.15403, 1.15807, 1.18747, 1.28156, 1.23684, 1.42337, 1.43092, 1.48763, 1.53716, 1.538, 1.94465, 2.4262, 2.71725, 2.60791, 2.00002, 1.64216, 1.44128, 1.23068, 1.13594
0.08, 0.0639375, 0.591452, 0.983522, 0.784292, 0.993044, 0.88066, 0.580605, 1.04645, 1.0198, 0.604036, 0.883735, 0.886658, 1.00548, 0.933452, 0.994715, 1.38834, 1.30286, 1.33744, 1.18475, 1.21665, 1.71614, 1.67029, 1.1545, 1.26946, 1.01866, 1.13154, 1.24705, 1.32199, 1.38709, 0.991774, 1.22402, 1.25368, 1.30296, 1.28055, 1.12939, 1.15418, 1.27894, 1.43061, 1.41359, 1.40401, 1.58807, 1.67102, 1.93953, 2.39521, 2.81756, 2.66806, 2.0852, 1.54757, 1.37231, 1.24524, 1.10695
0.09, 0.0639375, 0.46779, 0.693451, 0.805415, 0.934013, 0.903629, 0.489086, 1.23968, 1.08891, 0.622636, 0.8757, 0.726278, 1.02286, 0.870931, 1.02536, 1.22096, 1.24955, 1.30821, 1.1509, 1.32124, 1.85744, 1.47486, 1.09289, 1.38085, 1.13287, 1.13925, 1.30787, 1.27082, 1.42317, 1.13204, 1.02197, 1.25406, 1.32145, 1.26369, 1.26031, 1.11237, 1.24881, 1.3794, 1.35691, 1.33505, 1.63295, 1.83507, 1.93679, 2.34363, 2.99032, 2.71108, 2.05507, 1.52186, 1.41587, 1.32628, 1.14588
