# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00560723, 0.00471551, 0.00376291, 0.00529613, 0.00534214, 0.00435582, 0.00273723, 0.00655276, 0.00796156, 0.006798, 0.0149807, 0.0288899, 0.0359936, 0.0235635, 0.0358418, 0.0213542, 0.0105142, 0.00581525, 0.0174285, 0.0261119, 0.0215844, 0.0153337, 0.0151967, 0.0130417, 0.0130517, 0.0163559, 0.0275412, 0.0308893, 0.0190453, 0.0244012, 0.0407752, 0.0705405, 0.0560985, 0.0628546, 0.0644066, 0.0795414, 0.0923157, 0.121701, 0.125112, 0.155284
0.01, 0.0319375, 0.00564469, 0.00440567, 0.0038832, 0.00361207, 0.00576962, 0.00462854, 0.00247625, 0.00322667, 0.00659136, 0.00765923, 0.00926032, 0.0106352, 0.015502, 0.0102894, 0.0181593, 0.00660179, 0.00361159, 0.00401572, 0.00711088, 0.0122496, 0.0115435, 0.00643195, 0.00981541, 0.00757193, 0.0124903, 0.0167751, 0.0244342, 0.0192036, 0.0177358, 0.0180721, 0.0145866, 0.0195975, 0.0247111, 0.0235577, 0.0233644, 0.0318991, 0.0310863, 0.0308127, 0.0358417, 0.0408519
0.02, 0.0319375, 0.00692835, 0.00945542, 0.0049013, 0.00880313, 0.0121321, 0.010798, 0.0121934, 0.0129507, 0.00806811, 0.0052934, 0.0107738, 0.00575896, 0.00830305, 0.0156726, 0.00949899, 0.00686785, 0.00639606, 0.00652042, 0.00987773, 0.0158939, 0.0116795, 0.0151528, 0.0134788, 0.0082774, 0.0121188, 0.0150316, 0.0188281, 0.0206735, 0.0195363, 0.0234957, 0.014615, 0.024245, 0.0352071, 0.0348378, 0.0262778, 0.0274187, 0.0214687, 0.0253315, 0.0304247, 0.0262742
0.03, 0.0319375, 0.0067871, 0.00704069, 0.00415795, 0.00593151, 0.00787452, 0.00834431, 0.00903199, 0.00901391, 0.00828177, 0.00273937, 0.00302572, 0.00335416, 0.00677337, 0.00974517, 0.00449136, 0.00403044, 0.00510472, 0.0051728, 0.00692207, 0.00974658, 0.00834573, 0.0119249, 0.0115144, 0.00764516, 0.0111289, 0.0120297, 0.0197264, 0.0182401, 0.0163866, 0.0192832, 0.0145082, 0.0204968, 0.0304416, 0.0374021, 0.0251722, 0.043768, 0.0363082, 0.0392004, 0.0426861, 0.0543554
0.04, 0.0319375, 0.00807024, 0.00883043, 0.0078252, 0.00614906, 0.00658923, 0.00532838, 0.00521881, 0.00418941, 0.00532008, 0.00440342, 0.00719551, 0.00969924, 0.00592891, 0.00471528, 0.00467482, 0.00713586, 0.00516236, 0.00581585, 0.00643302, 0.00951742, 0.0103859, 0.00924721, 0.0083598, 0.00703205, 0.011381, 0.0108998, 0.0169964, 0.0130914, 0.0163695, 0.0177599, 0.0174118, 0.0156319, 0.0147708, 0.021088, 0.0244112, 0.0321414, 0.0269318, 0.0303093, 0.0292776, 0.0294772
0.05, 0.0319375, 0.0180418, 0.0144293, 0.0118798, 0.0108699, 0.0135433, 0.0114394, 0.00865021, 0.00785536, 0.00861015, 0.00965792, 0.0142745, 0.0176048, 0.0118061, 0.0077004, 0.00837836, 0.0115214, 0.00777895, 0.00928879, 0.0174876, 0.0193327, 0.0174073, 0.0173887, 0.00759334, 0.00959228, 0.0107394, 0.0129887, 0.0252069, 0.0293732, 0.0414953, 0.0331733, 0.0271388, 0.0253674, 0.0200014, 0.0190373, 0.02116, 0.0229841, 0.0209082, 0.0238662, 0.0241006, 0.0157195
0.06, 0.0319375, 0.0100248, 0.00762706, 0.00480034, 0.00720735, 0.0082106, 0.00974776, 0.0112737, 0.0131386, 0.0151295, 0.0122422, 0.018492, 0.00929115, 0.00651356, 0.00842564, 0.00826817, 0.00743728, 0.00607525, 0.010483, 0.0173767, 0.0151461, 0.0136923, 0.019958, 0.0112899, 0.0132444, 0.0116712, 0.0151131, 0.0234897, 0.029485, 0.0382639, 0.0311334, 0.0246306, 0.0218151, 0.0178508, 0.0175734, 0.0137823, 0.0142642, 0.0148961, 0.0159615, 0.0173182, 0.0116747
0.07, 0.0319375, 0.00597856, 0.00762185, 0.0080687, 0.00808656, 0.00311045, 0.00625486, 0.00669534, 0.00569163, 0.009049, 0.0108759, 0.0150052, 0.00710532, 0.00533656, 0.00837316, 0.00614349, 0.00700849, 0.00407639, 0.00735113, 0.00878883, 0.00917138, 0.00815384, 0.0119963, 0.0115588, 0.011708, 0.00980679, 0.0156964, 0.0114948, 0.0210853, 0.0127612, 0.00949474, 0.00778865, 0.00737835, 0.00669403, 0.00816306, 0.0135783, 0.0156915, 0.0126235, 0.0127943, 0.011376, 0.00974682
0.08, 0.0319375, 0.0041919, 0.00335559, 0.0092993, 0.00789285, 0.00438443, 0.00110553, 0.002926, 0.00471978, 0.00531024, 0.00389722, 0.00648584, 0.00412019, 0.0047867, 0.0060916, 0.00849314, 0.00721243, 0.00494068, 0.0072006, 0.00661647, 0.0100884, 0.00604349, 0.00524419, 0.00661576, 0.00820977, 0.00741208, 0.00568025, 0.00771081, 0.00927568, 0.00821603, 0.00917115, 0.00709585, 0.00501387, 0.0049172, 0.00545608, 0.00917906, 0.00916217, 0.00967516, 0.0103367, 0.0125189, 0.00892743
0.09, 0.0319375, 0.00681907, 0.00724451, 0.00372882, 0.00238682, 0.00462569, 0.00256507, 0.00270406, 0.00762209, 0.00569483, 0.00177797, 0.00653783, 0.00330842, 0.00231796, 0.00731859, 0.00638422, 0.011041, 0.00964682, 0.00786257, 0.0143158, 0.0124071, 0.0077625, 0.00934382, 0.0121079, 0.00778853, 0.00521383, 0.00683257, 0.009888, 0.0102334, 0.0120642, 0.013744, 0.00979864, 0.00461513, 0.00571617, 0.00593104, 0.00546307, 0.00779137, 0.00784802, 0.00870812, 0.0101472, 0.0126661
