# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.313089, 0.284344, 0.534247, 0.770528, 1.78356, 0.986382, 1.05449, 0.74462, 0.890207, 0.773918, 0.704351, 1.06749, 1.14403, 1.24348, 1.157, 1.027, 1.14688, 1.27669, 1.45194, 1.76678, 1.32503, 1.21701, 1.12135, 1.16383, 1.03891, 1.20296, 1.54202, 1.2101, 1.20317, 1.38978, 1.43971, 1.00112, 0.912831, 0.974683, 1.39664, 1.47269, 1.26053, 1.14663, 1.33955, 1.41405, 1.70755, 1.883, 2.30105, 2.57053, 2.36342, 1.94033, 1.76691, 1.33639, 1.44078, 1.25314
0.01, 0.0639375, 0.245991, 0.353803, 0.512855, 0.726607, 1.7034, 0.99597, 1.00308, 0.635134, 0.807897, 0.753132, 0.668309, 1.18412, 1.03033, 1.28068, 1.15136, 1.12722, 1.08592, 1.26729, 1.24255, 1.50561, 1.26651, 1.29109, 1.09462, 1.09428, 0.927249, 1.01463, 1.367, 1.25348, 1.21672, 1.39382, 1.35248, 0.914194, 0.970594, 1.1757, 1.34233, 1.59955, 1.28902, 1.11936, 1.2435, 1.39742, 1.69317, 1.85907, 2.36151, 2.59354, 2.51268, 2.03037, 1.76777, 1.29898, 1.41395, 1.27443
0.02, 0.0639375, 0.256448, 0.494947, 0.588403, 0.575731, 1.59448, 1.09769, 1.03241, 0.675861, 0.972834, 0.825444, 0.626879, 1.23304, 0.83648, 1.13691, 1.12171, 1.30645, 1.03809, 1.33726, 1.25587, 1.18469, 1.05194, 1.23869, 1.1296, 0.945859, 0.758116, 0.990897, 1.24771, 1.3328, 1.34249, 1.50891, 1.421, 0.938555, 1.1948, 1.36849, 1.33651, 1.52676, 1.25237, 1.25403, 1.21261, 1.44996, 1.78346, 1.79456, 2.36087, 2.83295, 2.70949, 2.07841, 1.73206, 1.33107, 1.3676, 1.29016
0.03, 0.0639375, 0.430021, 0.615401, 0.619269, 0.521537, 1.60474, 1.11415, 1.34237, 0.778674, 1.02349, 0.869759, 0.491845, 1.18085, 1.06264, 1.07067, 1.13371, 1.28826, 1.10249, 1.27763, 1.30446, 1.27844, 1.02643, 1.0633, 1.13722, 0.98852, 0.721498, 1.07628, 1.35886, 1.445, 1.34938, 1.4661, 1.3802, 0.967129, 1.36328, 1.42505, 1.35969, 1.40711, 1.17933, 1.35339, 1.22025, 1.48942, 1.90094, 1.7601, 2.25726, 2.84687, 2.80936, 2.08913, 1.69574, 1.36788, 1.28789, 1.27316
0.04, 0.0639375, 0.488285, 0.63826, 0.565664, 0.54027, 1.63335, 1.07009, 1.48266, 0.768499, 0.862696, 0.874923, 0.394854, 1.02503, 1.25926, 1.1768, 1.09604, 1.10237, 1.18096, 1.28004, 1.19543, 1.26716, 1.04548, 1.07848, 1.13095, 0.994168, 0.765976, 1.10033, 1.42104, 1.53338, 1.37929, 1.45232, 1.3399, 0.983389, 1.33947, 1.34124, 1.40355, 1.44696, 1.17008, 1.31198, 1.24105, 1.58357, 1.94247, 1.82588, 2.35341, 2.79009, 2.86457, 2.14496, 1.67153, 1.38411, 1.28563, 1.25159
0.05, 0.0639375, 0.425631, 0.640801, 0.639883, 0.568256, 1.64145, 1.19046, 1.51457, 0.60262, 0.679238, 0.81588, 0.592461, 1.08301, 1.27192, 1.20507, 1.04652, 1.15673, 1.17311, 1.33212, 1.05652, 1.28416, 1.02507, 1.155, 1.20946, 0.961719, 0.788127, 1.08206, 1.42596, 1.5995, 1.34525, 1.47181, 1.30453, 1.02042, 1.28988, 1.34725, 1.41007, 1.41241, 1.22238, 1.22996, 1.26945, 1.58513, 1.88564, 1.86182, 2.44615, 2.86515, 2.87456, 2.14567, 1.66028, 1.46401, 1.4374, 1.24537
0.06, 0.0639375, 0.361811, 0.702881, 0.683297, 0.706582, 1.60454, 1.18895, 1.42845, 0.544455, 0.670808, 0.742322, 0.77711, 1.03147, 1.22393, 1.3773, 1.20459, 1.19752, 1.09327, 1.45401, 1.19097, 1.36897, 0.968581, 1.23794, 1.35722, 1.13431, 0.896912, 1.12476, 1.532, 1.60397, 1.21568, 1.42793, 1.32512, 1.06532, 1.29138, 1.42304, 1.30702, 1.3682, 1.25216, 1.15047, 1.27541, 1.48327, 1.83193, 1.85489, 2.37874, 2.90518, 2.76632, 2.17151, 1.74175, 1.49147, 1.49314, 1.28882
0.07, 0.0639375, 0.312255, 0.675458, 0.572255, 0.851025, 1.56811, 1.05185, 1.19804, 0.524877, 0.64923, 0.724683, 0.852699, 0.941052, 1.27244, 1.47577, 1.30413, 1.14225, 1.10808, 1.58226, 1.27894, 1.28446, 1.09019, 1.28342, 1.45755, 1.27646, 0.960701, 1.1038, 1.6, 1.51601, 1.15082, 1.41524, 1.40848, 1.08393, 1.2308, 1.40857, 1.1928, 1.42388, 1.29726, 1.18909, 1.26307, 1.38189, 1.86833, 1.82847, 2.17256, 2.91175, 2.68938, 2.2326, 1.77975, 1.38918, 1.38712, 1.30609
0.08, 0.0639375, 0.260813, 0.56851, 0.58603, 0.926749, 1.54733, 1.07939, 1.04787, 0.623965, 0.614541, 0.627903, 0.805361, 1.01012, 1.29421, 1.43689, 1.41181, 1.22897, 1.21198, 1.50753, 1.28778, 1.23025, 1.25269, 1.29129, 1.43336, 1.25029, 0.959684, 1.02331, 1.46173, 1.39961, 1.15715, 1.51754, 1.61067, 1.22047, 1.10839, 1.26698, 1.21961, 1.4547, 1.37808, 1.25812, 1.26938, 1.49657, 1.89325, 1.77676, 2.20965, 2.9636, 2.65931, 2.28562, 1.76997, 1.2943, 1.3013, 1.26747
0.09, 0.0639375, 0.311534, 0.445127, 0.799113, 0.970921, 1.60967, 1.09234, 1.13786, 0.680034, 0.616261, 0.636433, 0.856529, 1.08178, 1.09662, 1.19308, 1.44206, 1.17575, 1.26675, 1.40312, 1.2386, 1.35977, 1.30565, 1.24331, 1.37752, 1.2986, 1.03028, 1.14567, 1.31843, 1.36243, 1.26778, 1.59042, 1.68547, 1.34238, 1.24794, 1.3309, 1.21865, 1.33312, 1.33872, 1.26729, 1.356, 1.65542, 1.90265, 1.72855, 2.32459, 3.01234, 2.61348, 2.26236, 1.67408, 1.27919, 1.25865, 1.27785
