# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0126751, 0.0135904, 0.00624728, 0.0126617, 0.00617904, 0.00469178, 0.00815502, 0.0155542, 0.00927579, 0.00877229, 0.00597417, 0.00492052, 0.00853474, 0.00560783, 0.00291316, 0.00694409, 0.0089982, 0.0075201, 0.00807462, 0.00368832, 0.00341178, 0.00272689, 0.00358023, 0.00637758, 0.0058495, 0.00448246, 0.00759772, 0.00523411, 0.00415462, 0.00342117, 0.00449041, 0.00697191, 0.00976748, 0.0067742, 0.00621565, 0.00371849, 0.00427369, 0.00583066, 0.00897103, 0.00651332
0.01, 0.0319375, 0.0184264, 0.00708283, 0.00748212, 0.0112117, 0.00615428, 0.00382775, 0.00908798, 0.0225882, 0.0161192, 0.0126816, 0.00525676, 0.00633636, 0.014306, 0.00907912, 0.00296546, 0.00696067, 0.00950029, 0.00701927, 0.00815242, 0.00704815, 0.00452839, 0.00375091, 0.00474458, 0.00686975, 0.00676709, 0.00665484, 0.00630248, 0.00442763, 0.00398401, 0.00400325, 0.00339788, 0.00673891, 0.00665815, 0.0096029, 0.00798309, 0.00515133, 0.00359995, 0.00498552, 0.0107563, 0.00873388
0.02, 0.0319375, 0.0131707, 0.00365304, 0.00768408, 0.0100563, 0.00961376, 0.00388463, 0.0114218, 0.0137756, 0.0141451, 0.0146135, 0.00603283, 0.0100393, 0.0190021, 0.00770348, 0.00471516, 0.00635496, 0.00941645, 0.00748981, 0.0104355, 0.00773719, 0.00632807, 0.00516248, 0.00582426, 0.00494756, 0.00439155, 0.00588909, 0.00450394, 0.00297521, 0.00351324, 0.00519806, 0.00554085, 0.00814415, 0.00942708, 0.00942566, 0.00813942, 0.00590224, 0.00533526, 0.00633269, 0.00773707, 0.00767781
0.03, 0.0319375, 0.00612999, 0.00218784, 0.0067369, 0.00525925, 0.00501256, 0.00281034, 0.00362406, 0.00427903, 0.00318758, 0.00514339, 0.00398817, 0.00669534, 0.00749668, 0.00494282, 0.00570787, 0.00244176, 0.00509429, 0.00488849, 0.00630817, 0.00898674, 0.00905089, 0.00929635, 0.00577531, 0.00832965, 0.00979829, 0.00933662, 0.00648501, 0.00495883, 0.00309916, 0.00487579, 0.00661884, 0.00689899, 0.00731445, 0.0111392, 0.00888088, 0.00517197, 0.00396264, 0.00776913, 0.00912496, 0.00792455
0.04, 0.0319375, 0.00704436, 0.00947585, 0.00793176, 0.00879356, 0.00373476, 0.00291185, 0.0060006, 0.0068334, 0.00283281, 0.00292659, 0.00379378, 0.0048128, 0.00590793, 0.00358926, 0.00558981, 0.00386159, 0.00407508, 0.0031511, 0.00421065, 0.00846914, 0.00717752, 0.0105429, 0.00560166, 0.00788079, 0.0102141, 0.00842682, 0.00909436, 0.00597998, 0.00394364, 0.00452625, 0.00543711, 0.00706567, 0.00801927, 0.0123108, 0.0139948, 0.00553113, 0.00480438, 0.00753182, 0.00838639, 0.00855543
0.05, 0.0319375, 0.0100079, 0.0144697, 0.0148898, 0.00863674, 0.00507258, 0.00741953, 0.0103784, 0.00841311, 0.0037135, 0.00564517, 0.00714616, 0.00834667, 0.00988422, 0.00548797, 0.00449824, 0.00578159, 0.00448804, 0.00325555, 0.00173728, 0.00751407, 0.00881199, 0.00682381, 0.00586065, 0.00598922, 0.00545869, 0.0068038, 0.0112578, 0.00700613, 0.00622169, 0.00745467, 0.0059513, 0.0090236, 0.00746296, 0.0108419, 0.00992353, 0.00649176, 0.008304, 0.00651142, 0.00798001, 0.00815219
0.06, 0.0319375, 0.010271, 0.00685471, 0.00688869, 0.00317807, 0.00321633, 0.00458891, 0.00366397, 0.0033108, 0.0025124, 0.00248849, 0.0053087, 0.00541506, 0.00496381, 0.00457514, 0.00383855, 0.00447926, 0.00276766, 0.00196217, 0.00197418, 0.0029323, 0.00329428, 0.00252571, 0.0035168, 0.00466164, 0.00313909, 0.00516568, 0.00688999, 0.00779693, 0.00641359, 0.00646286, 0.00697144, 0.00709301, 0.00733445, 0.0067652, 0.00747029, 0.00626126, 0.00794217, 0.00565311, 0.00504898, 0.00363297
0.07, 0.0319375, 0.0134956, 0.00888041, 0.00671227, 0.00513829, 0.00738297, 0.00712828, 0.00973643, 0.00640719, 0.00392821, 0.00685353, 0.00651806, 0.00935221, 0.00386729, 0.0035465, 0.00508551, 0.00350801, 0.0054045, 0.00247791, 0.00268658, 0.00398876, 0.00600522, 0.00334228, 0.00348995, 0.00295405, 0.00346453, 0.00621742, 0.00595379, 0.00749194, 0.00515762, 0.00376077, 0.00457965, 0.00629004, 0.0068276, 0.0055712, 0.00751348, 0.00731043, 0.00755217, 0.0074923, 0.0058162, 0.00473984
0.08, 0.0319375, 0.00638706, 0.00577164, 0.0086859, 0.0122749, 0.00649472, 0.0079495, 0.00940441, 0.00676863, 0.00679776, 0.00851134, 0.00516877, 0.00870623, 0.00331187, 0.00232295, 0.00291554, 0.00252048, 0.003501, 0.00134044, 0.00147187, 0.00214525, 0.0037825, 0.00319483, 0.00276731, 0.00354519, 0.00289949, 0.00460303, 0.0068437, 0.00704578, 0.00394364, 0.00263819, 0.00478017, 0.00588198, 0.00633802, 0.00555318, 0.0056147, 0.0051046, 0.00378784, 0.00397986, 0.00410607, 0.0045825
0.09, 0.0319375, 0.00812641, 0.00525652, 0.00431855, 0.0124458, 0.0105659, 0.00672707, 0.00537463, 0.0056684, 0.00640021, 0.00184211, 0.00307825, 0.00567456, 0.00350754, 0.00092952, 0.00162422, 0.00173156, 0.00178428, 0.00170086, 0.00229703, 0.00114245, 0.00177381, 0.0024087, 0.00250431, 0.00286383, 0.00354151, 0.00391051, 0.00584796, 0.00492609, 0.00400788, 0.00218748, 0.0046976, 0.00586953, 0.00477389, 0.00531807, 0.00495812, 0.00500319, 0.00388047, 0.00270347, 0.00376184, 0.00456351
0.1, 0.0319375, 0.00675063, 0.00401405, 0.00557878, 0.00719752, 0.00509168, 0.00683352, 0.003611, 0.00433778, 0.0032868, 0.00280618, 0.00441291, 0.00389092, 0.0040321, 0.00212015, 0.00170134, 0.00208851, 0.0033228, 0.00211087, 0.00189411, 0.00226444, 0.0039256, 0.00328394, 0.00286478, 0.00322905, 0.00328359, 0.003544, 0.00344362, 0.00291685, 0.00264783, 0.00278395, 0.0035105, 0.00489679, 0.00398983, 0.00560593, 0.0048663, 0.00485575, 0.00475751, 0.00316631, 0.0035421, 0.00300967
0.11, 0.0319375, 0.00876768, 0.00824346, 0.00603318, 0.00683494, 0.00492716, 0.00440259, 0.00755146, 0.00446679, 0.00331816, 0.0045113, 0.00464646, 0.00379948, 0.00427108, 0.00225123, 0.00254046, 0.00389627, 0.0059026, 0.00422977, 0.00278514, 0.00355042, 0.00451961, 0.00489572, 0.00625213, 0.00656152, 0.00433102, 0.00329084, 0.00525913, 0.00538233, 0.00440461, 0.00459437, 0.00491969, 0.00660534, 0.00775695, 0.00562762, 0.00512785, 0.00555875, 0.00582118, 0.00539846, 0.00695167, 0.00662144
0.12, 0.0319375, 0.00715207, 0.0111929, 0.00661612, 0.00596078, 0.00529411, 0.00315537, 0.00646618, 0.00547256, 0.00283554, 0.00600806, 0.00587878, 0.00668432, 0.00485468, 0.00262393, 0.00348936, 0.00775281, 0.00656472, 0.0052704, 0.00604207, 0.00359306, 0.00359793, 0.00439238, 0.0046016, 0.00653594, 0.00397938, 0.00364093, 0.00787937, 0.00672636, 0.00403008, 0.00372419, 0.00558578, 0.00634832, 0.0111694, 0.00802046, 0.00592879, 0.00467482, 0.00559941, 0.00595901, 0.00952356, 0.00728321
0.13, 0.0319375, 0.0157522, 0.0129353, 0.00549864, 0.0136369, 0.00666206, 0.00496749, 0.00931312, 0.0189603, 0.0108545, 0.0100054, 0.00638374, 0.0045717, 0.00911799, 0.00665034, 0.00242583, 0.00676911, 0.00973667, 0.00752507, 0.00780142, 0.00418881, 0.00363677, 0.00254985, 0.00360957, 0.0065916, 0.00638789, 0.00511848, 0.00698091, 0.004958, 0.004034, 0.00338541, 0.00413705, 0.00692847, 0.00892731, 0.00663506, 0.00635164, 0.00379628, 0.00390838, 0.00562098, 0.00941055, 0.0066514
0.14, 0.0319375, 0.0172954, 0.0065344, 0.00787866, 0.00917658, 0.00689923, 0.00316191, 0.00975213, 0.0206807, 0.0175283, 0.0126431, 0.00412851, 0.00679362, 0.0160366, 0.00894952, 0.00340525, 0.0066064, 0.00857646, 0.00712544, 0.00842162, 0.00753016, 0.00488778, 0.00416839, 0.00535791, 0.00673785, 0.00604527, 0.00619728, 0.00632653, 0.00425897, 0.0038116, 0.00416887, 0.00380803, 0.00692432, 0.00723291, 0.0103854, 0.00831842, 0.00540581, 0.00403293, 0.00485646, 0.0106322, 0.0091474
0.15, 0.0319375, 0.016199, 0.00692042, 0.00548098, 0.00988989, 0.0106056, 0.00869559, 0.0123689, 0.0142616, 0.0110829, 0.0158141, 0.00682665, 0.00749372, 0.0188408, 0.00686572, 0.00423, 0.00586278, 0.00895732, 0.00746402, 0.00940323, 0.00715172, 0.00605582, 0.00372074, 0.00546936, 0.00467078, 0.00428128, 0.00641774, 0.00700719, 0.00435191, 0.00207864, 0.00427855, 0.00457194, 0.00798935, 0.00770407, 0.00857115, 0.00827811, 0.00466924, 0.00489537, 0.00420781, 0.00722238, 0.00743184
0.16, 0.0319375, 0.0188444, 0.00908279, 0.0059455, 0.00441564, 0.0093776, 0.00696884, 0.0158457, 0.015128, 0.0187878, 0.0152027, 0.00724699, 0.0129408, 0.0116717, 0.00778936, 0.00503237, 0.00469866, 0.00608793, 0.00653049, 0.00818411, 0.00888324, 0.00528308, 0.00473438, 0.00864147, 0.00600297, 0.00571, 0.00585733, 0.00838214, 0.00671097, 0.00277587, 0.00318722, 0.0032767, 0.00643077, 0.00644451, 0.0138489, 0.0115409, 0.00593495, 0.00416258, 0.00476938, 0.00823673, 0.00971766
0.17, 0.0319375, 0.00746958, 0.00897989, 0.00908893, 0.00840957, 0.00955414, 0.00268005, 0.00743432, 0.00653819, 0.0156692, 0.017274, 0.00760008, 0.0162647, 0.0194368, 0.0102595, 0.00518703, 0.00542893, 0.00394863, 0.00581371, 0.0131455, 0.0170152, 0.0092765, 0.00615049, 0.00754045, 0.00554298, 0.00618615, 0.00648288, 0.00773577, 0.00600925, 0.00369937, 0.00360565, 0.00292838, 0.0065691, 0.0104022, 0.0194654, 0.0101602, 0.00394792, 0.00351775, 0.00531593, 0.0110289, 0.0104548
0.18, 0.0319375, 0.00694551, 0.0166488, 0.00887733, 0.013307, 0.0120092, 0.00560012, 0.0089845, 0.0231913, 0.0159677, 0.0182565, 0.0143034, 0.0117486, 0.0129912, 0.0137719, 0.00459282, 0.0109356, 0.00566342, 0.00578835, 0.00972687, 0.0133147, 0.0109265, 0.00576216, 0.00382692, 0.0063732, 0.00721681, 0.00808053, 0.00939815, 0.00638528, 0.00410191, 0.0035421, 0.00438894, 0.00641264, 0.00862622, 0.013362, 0.00675573, 0.00438324, 0.00442668, 0.00553504, 0.0110363, 0.0118378
0.19, 0.0319375, 0.0107164, 0.0160128, 0.015996, 0.0163218, 0.0108126, 0.0134117, 0.01669, 0.0493602, 0.0362635, 0.0071426, 0.007703, 0.00926257, 0.0127694, 0.0181236, 0.00699393, 0.0136667, 0.00541767, 0.00491055, 0.00593815, 0.00947125, 0.012611, 0.00632878, 0.00670185, 0.00720959, 0.00694753, 0.00350611, 0.00792372, 0.00610084, 0.00537308, 0.00386005, 0.00456422, 0.00624515, 0.00514908, 0.00964198, 0.00767935, 0.00569365, 0.00394056, 0.00527443, 0.0100521, 0.00934217
0.2, 0.0319375, 0.0192197, 0.0116157, 0.0154284, 0.00835897, 0.0121789, 0.0120483, 0.024414, 0.0357965, 0.0276264, 0.0101404, 0.00567385, 0.00481873, 0.00762315, 0.00788256, 0.00971506, 0.0131209, 0.0162811, 0.00844881, 0.00965166, 0.0112174, 0.00678355, 0.00672849, 0.00482395, 0.00516853, 0.00666893, 0.00485515, 0.00861488, 0.00835318, 0.00648904, 0.00401358, 0.00360981, 0.00728948, 0.00552816, 0.00811246, 0.0083585, 0.00508124, 0.00455461, 0.00725362, 0.0107256, 0.00988812
0.21, 0.0319375, 0.0212768, 0.0120116, 0.010181, 0.00734226, 0.0159657, 0.0117104, 0.0253534, 0.0383845, 0.0353134, 0.0150655, 0.00880112, 0.0101513, 0.0140327, 0.00823814, 0.00984409, 0.0192388, 0.0223471, 0.0112126, 0.0121583, 0.00752709, 0.0110059, 0.00775825, 0.00472939, 0.00838096, 0.00746958, 0.00623756, 0.00708188, 0.00655726, 0.00622631, 0.00508788, 0.00477104, 0.00719433, 0.00609326, 0.00920552, 0.0110127, 0.00497662, 0.00468063, 0.00611423, 0.0100322, 0.0109229
0.22, 0.0319375, 0.00835164, 0.0136716, 0.0214843, 0.0167295, 0.0178622, 0.00962144, 0.0127854, 0.032289, 0.0316754, 0.021912, 0.0150796, 0.014475, 0.0117851, 0.00718332, 0.00684737, 0.0132252, 0.0155248, 0.00665283, 0.00688573, 0.00394281, 0.0075808, 0.00597678, 0.00276505, 0.00636396, 0.00521774, 0.00573513, 0.00565204, 0.00589063, 0.00336248, 0.00471148, 0.00394234, 0.00361919, 0.00794489, 0.00919654, 0.0127428, 0.00518833, 0.00431357, 0.0073567, 0.0127763, 0.0150705
0.23, 0.0319375, 0.00864147, 0.00534996, 0.0122925, 0.0101543, 0.00896134, 0.0091676, 0.00925052, 0.00859136, 0.0115206, 0.0155504, 0.0157584, 0.00751064, 0.00451415, 0.00360743, 0.00546426, 0.00445398, 0.00248041, 0.00221853, 0.00357584, 0.00405965, 0.0031625, 0.00493784, 0.00347178, 0.00347986, 0.00438312, 0.00715302, 0.00633411, 0.00451332, 0.00295464, 0.00359853, 0.00422063, 0.00325269, 0.00830494, 0.00582094, 0.00540083, 0.00461027, 0.00424437, 0.00468075, 0.00583374, 0.00662784
