# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0055105, 0.00862126, 0.00712402, 0.00329678, 0.0035737, 0.00246626, 0.00486239, 0.00605641, 0.00499418, 0.00715929, 0.0129014, 0.00627891, 0.00806918, 0.00766172, 0.00840495, 0.00895035, 0.0101959, 0.012525, 0.0145288, 0.0182352, 0.0238664, 0.0266007, 0.0237028, 0.0187239, 0.00870824, 0.0175512, 0.0320729, 0.0305663, 0.019508, 0.0121204, 0.0192099, 0.0224735, 0.0196514, 0.0220608, 0.0193425, 0.0261474, 0.0296137, 0.0362583, 0.0447719, 0.0349277
0.01, 0.0319375, 0.005023, 0.00290924, 0.00684654, 0.00816401, 0.00537071, 0.00368713, 0.00843061, 0.0108372, 0.00844526, 0.0129527, 0.0194202, 0.010174, 0.0132647, 0.0101773, 0.0174928, 0.0146658, 0.0201476, 0.0385072, 0.0244124, 0.0299971, 0.0272753, 0.0406805, 0.0325715, 0.0231688, 0.0128261, 0.0265877, 0.0279717, 0.02369, 0.0229901, 0.0233752, 0.019904, 0.0173278, 0.0154333, 0.0316266, 0.0256395, 0.0309337, 0.0437971, 0.0551715, 0.0579985, 0.048443
0.02, 0.0319375, 0.0113368, 0.00407567, 0.00666502, 0.0147777, 0.00559941, 0.00515857, 0.00852552, 0.00930119, 0.00506807, 0.00792218, 0.00909365, 0.00863981, 0.00583872, 0.0100538, 0.0180745, 0.0111014, 0.0204183, 0.0331485, 0.0160983, 0.0167935, 0.0121808, 0.0297285, 0.0183174, 0.0208228, 0.00860979, 0.0108894, 0.0255284, 0.0288647, 0.0267109, 0.0228198, 0.0153352, 0.0123717, 0.0109722, 0.0217794, 0.0262326, 0.0221155, 0.0253008, 0.0295706, 0.042887, 0.0444823
0.03, 0.0319375, 0.010257, 0.00446537, 0.00847056, 0.0101121, 0.00238063, 0.00324949, 0.00384592, 0.00694812, 0.0034561, 0.00202736, 0.00458404, 0.00507566, 0.00396739, 0.00393723, 0.00629561, 0.00556989, 0.0152349, 0.0243835, 0.00518549, 0.0102431, 0.0132818, 0.0131455, 0.00680794, 0.0126399, 0.00677361, 0.00626457, 0.00800094, 0.0148725, 0.0121971, 0.0105733, 0.00934902, 0.00768845, 0.00711301, 0.0125853, 0.0190103, 0.0185749, 0.0188362, 0.0130027, 0.0197834, 0.0265893
0.04, 0.0319375, 0.00692101, 0.00543249, 0.00573703, 0.00565086, 0.00545454, 0.00467624, 0.00459437, 0.0047447, 0.00421125, 0.00402818, 0.00415534, 0.00332327, 0.00463044, 0.00535933, 0.00581573, 0.00445148, 0.00725693, 0.00853959, 0.00423368, 0.00659385, 0.00525071, 0.00459128, 0.00541648, 0.0081231, 0.00700399, 0.00642496, 0.00528806, 0.00792301, 0.00789711, 0.00700364, 0.00672612, 0.00682416, 0.00560557, 0.00816839, 0.00903919, 0.00965048, 0.00876898, 0.00988871, 0.0100767, 0.00951635
0.05, 0.0319375, 0.0137294, 0.0121701, 0.00828567, 0.00859478, 0.00924438, 0.00953454, 0.0078278, 0.00796487, 0.00863083, 0.00613674, 0.00574296, 0.00481458, 0.00663376, 0.00708508, 0.0057938, 0.00577875, 0.00728273, 0.00469368, 0.00450845, 0.00477804, 0.00413587, 0.00845697, 0.00830861, 0.00514777, 0.00530301, 0.00630473, 0.00541944, 0.00965414, 0.0102583, 0.00942177, 0.00891621, 0.00677586, 0.00760245, 0.00722439, 0.0125158, 0.0104027, 0.0115453, 0.015866, 0.0202897, 0.0141529
0.06, 0.0319375, 0.00974564, 0.00768313, 0.00715835, 0.00398853, 0.00342865, 0.00439855, 0.00385649, 0.00618828, 0.00391847, 0.00280012, 0.00237064, 0.00490996, 0.00347249, 0.0031366, 0.00481541, 0.00545442, 0.00424282, 0.00349661, 0.00194753, 0.00656199, 0.00729149, 0.00811399, 0.00931571, 0.00311913, 0.00805522, 0.00624254, 0.00849515, 0.0125376, 0.011586, 0.0107284, 0.00848309, 0.00890853, 0.0050179, 0.00758068, 0.0123167, 0.0140992, 0.0179913, 0.0149422, 0.0179429, 0.0123394
0.07, 0.0319375, 0.0106457, 0.0107838, 0.00942519, 0.00641928, 0.00190065, 0.00193528, 0.00201892, 0.00273877, 0.00500165, 0.00540166, 0.00250586, 0.00647909, 0.00303416, 0.00301752, 0.00317581, 0.00420151, 0.00352428, 0.00417124, 0.00400159, 0.0116236, 0.0132837, 0.00924296, 0.00729291, 0.00421006, 0.00736096, 0.00409313, 0.00901935, 0.012554, 0.0137, 0.0151155, 0.0100859, 0.010243, 0.00793318, 0.0102406, 0.012537, 0.0171258, 0.0195062, 0.0141001, 0.016246, 0.0130753
0.08, 0.0319375, 0.0110485, 0.00925076, 0.0047867, 0.004423, 0.00169122, 0.00266566, 0.00265282, 0.00224148, 0.00265722, 0.00315573, 0.00237683, 0.00306945, 0.00219402, 0.00480533, 0.00489738, 0.00431594, 0.00362086, 0.00616672, 0.0057989, 0.00989851, 0.0126932, 0.00928855, 0.00490249, 0.0054332, 0.0072238, 0.00901049, 0.0192294, 0.0230715, 0.0204248, 0.0206673, 0.0208022, 0.0138583, 0.0151791, 0.0176283, 0.0215908, 0.0218468, 0.0181278, 0.0193386, 0.0196548, 0.0119422
0.09, 0.0319375, 0.0133036, 0.00624147, 0.005829, 0.00460682, 0.00293242, 0.00439309, 0.00505088, 0.00476297, 0.00463673, 0.0110667, 0.0111225, 0.00722877, 0.00889718, 0.00872774, 0.0106073, 0.00802448, 0.00727895, 0.0109334, 0.0147422, 0.00859608, 0.0218553, 0.0144514, 0.0112006, 0.0210538, 0.0260244, 0.0372573, 0.040855, 0.039613, 0.0187182, 0.0289343, 0.0387035, 0.0306854, 0.0396921, 0.0342579, 0.0599578, 0.0713395, 0.0753517, 0.0724724, 0.0506444, 0.0380872
0.1, 0.0319375, 0.0202644, 0.00811198, 0.00690609, 0.0094246, 0.00783655, 0.00556408, 0.00487722, 0.00424627, 0.00679634, 0.0260871, 0.0373922, 0.0225146, 0.0139928, 0.00959334, 0.0205597, 0.0220346, 0.0114271, 0.0196629, 0.0318314, 0.0149678, 0.020149, 0.0165074, 0.0176857, 0.0449279, 0.0589752, 0.0809898, 0.0670459, 0.0555741, 0.0427761, 0.0470426, 0.0616099, 0.0555165, 0.0692408, 0.0681606, 0.105666, 0.143808, 0.147539, 0.160199, 0.114009, 0.0825979
0.11, 0.0319375, 0.010084, 0.00999198, 0.0142273, 0.0147139, 0.0138248, 0.00877489, 0.0101373, 0.0125561, 0.012048, 0.0138921, 0.0274614, 0.0160392, 0.010235, 0.00997464, 0.0221972, 0.0173597, 0.0203565, 0.0132612, 0.0153697, 0.0105028, 0.0132705, 0.0161843, 0.0111294, 0.0215601, 0.044744, 0.0423012, 0.0599866, 0.0576258, 0.0551472, 0.0573063, 0.0530875, 0.0415774, 0.0647165, 0.0565101, 0.0628681, 0.0803108, 0.0866245, 0.141138, 0.117299, 0.0469013
0.12, 0.0319375, 0.00442241, 0.00738723, 0.00629454, 0.00531854, 0.00618698, 0.00406214, 0.00642449, 0.0074277, 0.00643456, 0.00525083, 0.00709372, 0.007471, 0.00683517, 0.00635662, 0.0054837, 0.00454346, 0.00680901, 0.00518525, 0.00419665, 0.00350243, 0.0044732, 0.00735445, 0.00655572, 0.0067826, 0.00989803, 0.00768266, 0.0115875, 0.0135821, 0.0142086, 0.0215395, 0.015491, 0.0156381, 0.0197178, 0.0224711, 0.0153477, 0.0171755, 0.0223314, 0.0298428, 0.0266442, 0.0113592
0.13, 0.0319375, 0.00844302, 0.00399648, 0.00508361, 0.00143211, 0.00149853, 0.00133223, 0.00181593, 0.00444876, 0.00340917, 0.00259266, 0.00308395, 0.00504518, 0.00508492, 0.00495527, 0.00342105, 0.00330117, 0.00298994, 0.00413634, 0.00172669, 0.00167884, 0.00257423, 0.00368666, 0.00382905, 0.0040169, 0.00426989, 0.00426846, 0.00472999, 0.00474933, 0.00558447, 0.00542229, 0.00664679, 0.00535269, 0.00503178, 0.00683802, 0.0115026, 0.00997416, 0.00572838, 0.0090705, 0.0133971, 0.011643
0.14, 0.0319375, 0.0040042, 0.00256555, 0.00387299, 0.00122365, 0.00323071, 0.00181998, 0.00242, 0.00282841, 0.00396668, 0.00457123, 0.00379378, 0.0052232, 0.00390458, 0.00376279, 0.00465358, 0.00305781, 0.00455616, 0.00380008, 0.0010935, 0.00234983, 0.00225754, 0.00278336, 0.00372348, 0.00349732, 0.0044192, 0.00315597, 0.00469914, 0.00486476, 0.0065543, 0.00608082, 0.00811861, 0.00640483, 0.00479287, 0.00789427, 0.0151209, 0.0137975, 0.00741113, 0.0121069, 0.0180209, 0.0153499
0.15, 0.0319375, 0.0029216, 0.0011665, 0.00323939, 0.00180689, 0.00218879, 0.00181058, 0.00331412, 0.00198322, 0.00150936, 0.00254569, 0.00372846, 0.00274377, 0.00307789, 0.00173716, 0.00403697, 0.00309358, 0.00194765, 0.00248077, 0.00254712, 0.0024439, 0.00308859, 0.00339931, 0.00367169, 0.00392358, 0.00427879, 0.00250847, 0.00395813, 0.0034144, 0.00378191, 0.00466093, 0.00473378, 0.00332707, 0.00301407, 0.00232498, 0.00463922, 0.00560866, 0.00391479, 0.00445042, 0.00414263, 0.0041627
0.16, 0.0319375, 0.00596458, 0.00264497, 0.00278086, 0.00356277, 0.000792666, 0.00305388, 0.00457858, 0.00307492, 0.00279524, 0.0020113, 0.00196252, 0.00279786, 0.00213395, 0.00171276, 0.00298745, 0.00278371, 0.00334288, 0.00389437, 0.00383072, 0.00351561, 0.00523755, 0.00366896, 0.00373191, 0.00387822, 0.00319411, 0.00357489, 0.00434146, 0.00352809, 0.00360423, 0.00436484, 0.00428532, 0.00254831, 0.00277373, 0.00339705, 0.00450726, 0.00508895, 0.00432081, 0.00452661, 0.00419297, 0.00370495
0.17, 0.0319375, 0.00658959, 0.00367882, 0.00440425, 0.00476404, 0.00360981, 0.00217654, 0.00503142, 0.00710283, 0.00428698, 0.00278074, 0.00344683, 0.00484104, 0.00506428, 0.00509559, 0.00798699, 0.0084799, 0.00855696, 0.00774725, 0.00707123, 0.00897989, 0.0116829, 0.00846595, 0.00495634, 0.00562229, 0.00258303, 0.00440579, 0.00934099, 0.00629383, 0.00480556, 0.00584571, 0.00569768, 0.0037882, 0.0052162, 0.00774571, 0.0126899, 0.0145779, 0.00892483, 0.0102513, 0.0103028, 0.00653393
0.18, 0.0319375, 0.00775422, 0.00343828, 0.00516639, 0.00191219, 0.00255734, 0.00149627, 0.0019793, 0.00321015, 0.00189328, 0.00102682, 0.00259325, 0.00198548, 0.002138, 0.00370649, 0.00414726, 0.00400598, 0.0033462, 0.0038718, 0.00350124, 0.00367632, 0.00457443, 0.00501802, 0.00315086, 0.00436876, 0.00278062, 0.00232985, 0.0043544, 0.00507056, 0.00460647, 0.00446335, 0.00412352, 0.00344529, 0.00359888, 0.00543047, 0.00848096, 0.0103243, 0.0116435, 0.0090412, 0.00822065, 0.00539656
0.19, 0.0319375, 0.00453064, 0.00206365, 0.0032963, 0.000869254, 0.00290163, 0.00188209, 0.00324533, 0.00133354, 0.00111708, 0.00138806, 0.00273438, 0.00209363, 0.00239443, 0.00269182, 0.00169527, 0.00258433, 0.00159137, 0.00181665, 0.00278086, 0.00332921, 0.00297818, 0.00371005, 0.00511042, 0.00662488, 0.00417979, 0.00289961, 0.00376397, 0.00405822, 0.0028189, 0.00644356, 0.00729918, 0.00460338, 0.00378737, 0.00393973, 0.00490415, 0.00662796, 0.00639499, 0.00426395, 0.00473924, 0.00465832
