# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0252916, 0.0180019, 0.0327082, 0.0263047, 0.0231512, 0.0137667, 0.016891, 0.0137869, 0.018814, 0.0122227, 0.00685814, 0.0105638, 0.0140244, 0.0170834, 0.016758, 0.0162727, 0.0113204, 0.0153893, 0.0109486, 0.0182999, 0.0589429, 0.0299989, 0.0215964, 0.0118043, 0.0116523, 0.0108101, 0.00833509, 0.0202446, 0.0447337, 0.0241938, 0.0171234, 0.0173631, 0.0159397, 0.0188569, 0.0477076, 0.0702841, 0.0144509, 0.0121914, 0.0216715, 0.0537636, 0.105691, 0.0793725, 0.0250947, 0.0406915, 0.0436644, 0.0296287, 0.0214092, 0.0369066, 0.0294474, 0.021909
0.01, 0.0639375, 0.0615493, 0.0439566, 0.0473094, 0.0442223, 0.0190117, 0.0120308, 0.0196697, 0.0138854, 0.0203884, 0.012871, 0.00902939, 0.011512, 0.0122389, 0.0134297, 0.0155746, 0.01308, 0.0133721, 0.0155619, 0.0141056, 0.0174873, 0.0430082, 0.0280327, 0.0178069, 0.012613, 0.0135379, 0.0129853, 0.00967929, 0.0263613, 0.0403036, 0.0196383, 0.0154563, 0.012686, 0.0112578, 0.0143944, 0.0383332, 0.0445067, 0.0111119, 0.0109779, 0.020246, 0.0403671, 0.0564909, 0.041629, 0.0189479, 0.0287353, 0.0354942, 0.0228932, 0.0164162, 0.0231028, 0.0211145, 0.0152317
0.02, 0.0639375, 0.0990776, 0.109034, 0.106708, 0.0953901, 0.0166032, 0.011984, 0.023961, 0.0143044, 0.0219123, 0.0177725, 0.0134562, 0.0192131, 0.0193706, 0.0113709, 0.0132306, 0.0110106, 0.0134282, 0.012321, 0.0160462, 0.0214357, 0.0372619, 0.0255651, 0.0148848, 0.0143368, 0.0154325, 0.012259, 0.0128439, 0.0320817, 0.0355886, 0.0151489, 0.0132145, 0.0104434, 0.00922701, 0.0120905, 0.0332514, 0.0241615, 0.00951175, 0.0116723, 0.0150316, 0.0241765, 0.0271867, 0.0213786, 0.0157044, 0.0193091, 0.0267556, 0.0191691, 0.0136009, 0.0169358, 0.0146083, 0.0117108
0.03, 0.0639375, 0.145768, 0.190794, 0.175458, 0.144211, 0.0399327, 0.035427, 0.0478616, 0.0337971, 0.0560341, 0.0403364, 0.0420319, 0.0598417, 0.0493522, 0.0296808, 0.0137332, 0.0165822, 0.0156884, 0.0129739, 0.0141967, 0.0245662, 0.0416903, 0.0292196, 0.0174861, 0.0157242, 0.0163107, 0.0104211, 0.0173235, 0.0372452, 0.0309305, 0.0146646, 0.0145864, 0.0127309, 0.0113936, 0.0131536, 0.0312956, 0.0208204, 0.0120195, 0.0168593, 0.0148168, 0.0147543, 0.016569, 0.0129211, 0.0121053, 0.0143785, 0.0177585, 0.0163686, 0.0120039, 0.0135112, 0.0113166, 0.0108561
0.04, 0.0639375, 0.174459, 0.22696, 0.269701, 0.173912, 0.0853564, 0.0799506, 0.0968781, 0.0708119, 0.136155, 0.107226, 0.106389, 0.144411, 0.109734, 0.0724596, 0.01868, 0.0256329, 0.0279033, 0.0243035, 0.018284, 0.033621, 0.0625059, 0.0385262, 0.0200673, 0.0150967, 0.0167796, 0.0120164, 0.02724, 0.0426007, 0.028164, 0.0147165, 0.0140058, 0.0138218, 0.0156694, 0.0169132, 0.0357953, 0.0242701, 0.015829, 0.0220018, 0.0185883, 0.0133806, 0.0144935, 0.0103494, 0.00977303, 0.0134676, 0.0139795, 0.0142061, 0.0107033, 0.0114125, 0.0101012, 0.0107111
0.05, 0.0639375, 0.171521, 0.189838, 0.327027, 0.162871, 0.109505, 0.105528, 0.123763, 0.0875624, 0.192186, 0.178607, 0.169434, 0.200739, 0.143634, 0.103598, 0.0275204, 0.0338136, 0.0356567, 0.0331799, 0.0263622, 0.0449583, 0.0837421, 0.0459177, 0.0211024, 0.0131006, 0.0158524, 0.0167318, 0.0377842, 0.0573995, 0.0278489, 0.0143502, 0.0132093, 0.0127469, 0.0182536, 0.0234625, 0.039073, 0.0258006, 0.017035, 0.023052, 0.0192723, 0.0156403, 0.0143208, 0.010141, 0.00847517, 0.012763, 0.013486, 0.0140506, 0.0108215, 0.0108126, 0.00923469, 0.00932268
0.06, 0.0639375, 0.174981, 0.167866, 0.31606, 0.164193, 0.0943535, 0.0924556, 0.12105, 0.0726452, 0.179769, 0.19627, 0.176764, 0.184795, 0.123636, 0.0986055, 0.0320745, 0.0319517, 0.0310811, 0.0305895, 0.0275196, 0.0468133, 0.0832548, 0.0497465, 0.0224711, 0.0160582, 0.0140668, 0.0189681, 0.0436027, 0.0676308, 0.0269448, 0.0122669, 0.0142235, 0.0109801, 0.0169528, 0.0250464, 0.0458741, 0.0315794, 0.0169024, 0.0236643, 0.018175, 0.0163812, 0.0132162, 0.0108684, 0.00837682, 0.0127082, 0.013092, 0.013661, 0.0126261, 0.0115179, 0.00905715, 0.0081367
0.07, 0.0639375, 0.162411, 0.244504, 0.251841, 0.191762, 0.0550993, 0.0621593, 0.124093, 0.0442033, 0.111497, 0.153627, 0.123448, 0.110363, 0.0683346, 0.0642647, 0.0317319, 0.0230798, 0.0220279, 0.0260513, 0.0214158, 0.0419406, 0.0710169, 0.0464051, 0.0258776, 0.0178226, 0.0139828, 0.0171314, 0.0408784, 0.0655306, 0.0281976, 0.0121635, 0.0145814, 0.0096323, 0.0148288, 0.0237685, 0.0508033, 0.0360733, 0.016856, 0.0238937, 0.019785, 0.0149789, 0.0122058, 0.0113758, 0.00959263, 0.0135768, 0.0129046, 0.0123503, 0.0131625, 0.0117047, 0.00947077, 0.00875941
0.08, 0.0639375, 0.115999, 0.321706, 0.275277, 0.191628, 0.0378212, 0.0765457, 0.134969, 0.0264929, 0.0574245, 0.098579, 0.0546084, 0.0519634, 0.048927, 0.0335019, 0.0244561, 0.0146674, 0.0215659, 0.0254723, 0.0173249, 0.0298437, 0.0570462, 0.035976, 0.0259971, 0.0166485, 0.0147952, 0.0125051, 0.0293607, 0.0519285, 0.0282764, 0.0144642, 0.0130763, 0.00941043, 0.0152951, 0.0233016, 0.0437522, 0.0319636, 0.0153427, 0.0208885, 0.0194703, 0.0132699, 0.01153, 0.0106897, 0.0108171, 0.0159295, 0.0139382, 0.0104124, 0.0123318, 0.0116407, 0.00941338, 0.00893228
0.09, 0.0639375, 0.101885, 0.331103, 0.334341, 0.167419, 0.03895, 0.0901052, 0.116068, 0.0224529, 0.0453354, 0.0643107, 0.0273118, 0.0397597, 0.0560021, 0.0293303, 0.0153394, 0.0142026, 0.0215728, 0.0240416, 0.0180687, 0.0225606, 0.0549932, 0.0301455, 0.0210755, 0.0152148, 0.0140043, 0.0114548, 0.0228651, 0.0361576, 0.0239671, 0.0163394, 0.0134923, 0.0116438, 0.0166914, 0.0224164, 0.031042, 0.0236324, 0.0135142, 0.0189025, 0.0189209, 0.0106113, 0.0114418, 0.0107291, 0.0108287, 0.0169071, 0.0140741, 0.0100581, 0.011824, 0.0120919, 0.0107688, 0.00837895
