# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00576026, 0.00407009, 0.00652007, 0.00605629, 0.00169039, 0.00356586, 0.00295298, 0.00306613, 0.00260514, 0.00296094, 0.00362537, 0.00261525, 0.00309833, 0.00284125, 0.00186103, 0.00299791, 0.00221674, 0.00192112, 0.0035851, 0.00377811, 0.00599633, 0.00622619, 0.00329915, 0.00295001, 0.00432734, 0.00523411, 0.00519747, 0.00398437, 0.00394258, 0.00488434, 0.00242345, 0.00246864, 0.00373025, 0.00344849, 0.00502241, 0.0111094, 0.00727954, 0.0041215, 0.00509998, 0.00543498
0.01, 0.0319375, 0.00877772, 0.00422264, 0.00562039, 0.00330771, 0.00223827, 0.00209993, 0.00268195, 0.00219212, 0.00136247, 0.00221734, 0.00294002, 0.00274638, 0.0029638, 0.00235364, 0.00210136, 0.00179892, 0.00263998, 0.00148663, 0.00262999, 0.00364402, 0.00818009, 0.0104075, 0.00579961, 0.0026338, 0.00500485, 0.00356028, 0.00365803, 0.00378179, 0.00377728, 0.00553859, 0.00233818, 0.00231391, 0.00305793, 0.00333658, 0.00432022, 0.00979605, 0.00559004, 0.00269205, 0.00335499, 0.00327515
0.02, 0.0319375, 0.00759996, 0.0071284, 0.00483949, 0.00655986, 0.00536467, 0.00270596, 0.00573383, 0.00652291, 0.00465773, 0.00357465, 0.00354282, 0.00564244, 0.00512975, 0.00448602, 0.00490581, 0.00394816, 0.00402949, 0.00236684, 0.00423155, 0.0053432, 0.0072793, 0.00831204, 0.00527075, 0.0035598, 0.00559728, 0.00750875, 0.0055591, 0.00367846, 0.00411485, 0.00383048, 0.00328941, 0.00297449, 0.00264806, 0.00380103, 0.00414216, 0.0111878, 0.00629336, 0.00434467, 0.00436093, 0.00456636
0.03, 0.0319375, 0.0107002, 0.0051167, 0.00909283, 0.00688833, 0.00352262, 0.00204568, 0.00563343, 0.00537818, 0.00367217, 0.00328917, 0.00164576, 0.00458938, 0.00492111, 0.0035699, 0.00448839, 0.00318686, 0.0032887, 0.00269396, 0.00370815, 0.0036496, 0.00554452, 0.00569661, 0.0040232, 0.00499572, 0.00551737, 0.00684855, 0.00565726, 0.00459282, 0.00430526, 0.00534119, 0.00273509, 0.00270751, 0.00322727, 0.00435131, 0.00521312, 0.0139154, 0.00711692, 0.0037439, 0.00450204, 0.00495077
0.04, 0.0319375, 0.0049268, 0.00676508, 0.0102371, 0.00671653, 0.00485634, 0.00369461, 0.00662583, 0.0053036, 0.00314385, 0.00371124, 0.00341784, 0.00330699, 0.00370055, 0.00371979, 0.00358879, 0.00430004, 0.00406724, 0.0029071, 0.00390778, 0.00571901, 0.00537261, 0.00676721, 0.00563924, 0.00537759, 0.00393901, 0.00490213, 0.00619065, 0.00567966, 0.00574627, 0.00475229, 0.00246162, 0.00252203, 0.00432259, 0.00526257, 0.00717752, 0.0125352, 0.00766231, 0.00658852, 0.00651036, 0.00733788
0.05, 0.0319375, 0.013886, 0.0103135, 0.0110185, 0.0100886, 0.00798155, 0.006474, 0.00890912, 0.00916878, 0.00534285, 0.00703382, 0.00611044, 0.00551156, 0.00687022, 0.00499276, 0.00650704, 0.00801927, 0.00714391, 0.00383119, 0.00518122, 0.00928111, 0.00783868, 0.00526352, 0.00834289, 0.00887568, 0.00394744, 0.00637723, 0.0105136, 0.00956299, 0.00900742, 0.00628957, 0.00453301, 0.00373749, 0.00669048, 0.00796712, 0.00735492, 0.0124096, 0.0109217, 0.0117084, 0.0115152, 0.012677
0.06, 0.0319375, 0.0109896, 0.00457562, 0.00411473, 0.00221853, 0.00451901, 0.00501233, 0.00350979, 0.00351811, 0.00300421, 0.00253249, 0.00300765, 0.00230357, 0.00264878, 0.00346928, 0.00419012, 0.00250324, 0.00241227, 0.0020627, 0.00204961, 0.00448282, 0.00341072, 0.00550374, 0.00416649, 0.00679669, 0.00560368, 0.00648774, 0.00835495, 0.00835365, 0.00865506, 0.00843628, 0.00690775, 0.00475324, 0.00718876, 0.00815952, 0.0112309, 0.0125283, 0.0138599, 0.013425, 0.0189941, 0.0150375
0.07, 0.0319375, 0.0137078, 0.00467256, 0.00242547, 0.00259492, 0.00341808, 0.00227907, 0.00291887, 0.00447985, 0.00237945, 0.00131723, 0.0034681, 0.00204009, 0.00213324, 0.00252881, 0.00276065, 0.00219961, 0.00206377, 0.00297164, 0.00334953, 0.00430039, 0.00377466, 0.00631989, 0.00562395, 0.00612146, 0.00572316, 0.00444496, 0.00590509, 0.00584322, 0.00585306, 0.00665875, 0.00477092, 0.0036926, 0.00490391, 0.00647945, 0.0068051, 0.00779539, 0.00721161, 0.00746722, 0.00870493, 0.00790905
0.08, 0.0319375, 0.0110316, 0.0049701, 0.00520553, 0.00437517, 0.00270121, 0.0047956, 0.00336901, 0.00358297, 0.00385375, 0.00464219, 0.00565963, 0.0022667, 0.00396466, 0.00454702, 0.00433019, 0.00368654, 0.00211528, 0.00362703, 0.00440128, 0.00629703, 0.0050523, 0.00812393, 0.00476629, 0.00532364, 0.00764291, 0.00917551, 0.00965084, 0.0100863, 0.00750212, 0.00828981, 0.00536206, 0.00340228, 0.00381457, 0.0058309, 0.00715941, 0.00838155, 0.00700968, 0.00693119, 0.00648939, 0.00573549
0.09, 0.0319375, 0.00690822, 0.00477021, 0.00545205, 0.00424496, 0.00214347, 0.00316132, 0.00326743, 0.00424306, 0.00419653, 0.0036673, 0.00396977, 0.00313541, 0.00407271, 0.00336985, 0.00441422, 0.00378416, 0.00236696, 0.00298555, 0.00625415, 0.00556112, 0.00494377, 0.00481743, 0.00434752, 0.00702471, 0.00518762, 0.00781751, 0.00752247, 0.00923965, 0.00581419, 0.00651604, 0.00573833, 0.00310356, 0.00322037, 0.00533218, 0.00609954, 0.00722782, 0.00801537, 0.0077586, 0.00679302, 0.0060935
