# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0321901, 0.0338314, 0.00949144, 0.00600676, 0.0148189, 0.0166519, 0.0193531, 0.0264991, 0.0173373, 0.0131475, 0.00903506, 0.0166346, 0.0143726, 0.0186588, 0.0224438, 0.0272343, 0.038739, 0.042207, 0.0336387, 0.0275026, 0.0350853, 0.0488135, 0.0425603, 0.0456158, 0.0321465, 0.0404764, 0.0505455, 0.057818, 0.0286644, 0.0329484, 0.0472436, 0.0465881, 0.0720224, 0.0658665, 0.0603069, 0.0965613, 0.0938525, 0.111143, 0.0895553, 0.0548464
0.01, 0.0319375, 0.0374331, 0.0127293, 0.00927863, 0.0201118, 0.0174548, 0.0147338, 0.00805203, 0.0294659, 0.0223268, 0.0159717, 0.0197102, 0.0254376, 0.0276381, 0.0136911, 0.0306466, 0.031961, 0.0329196, 0.0212952, 0.0218249, 0.0300714, 0.032372, 0.0260116, 0.0545828, 0.0439161, 0.0337353, 0.0438359, 0.0677068, 0.0708991, 0.0249368, 0.0334976, 0.047379, 0.061006, 0.0679797, 0.0828372, 0.0844101, 0.112333, 0.135853, 0.114002, 0.0855094, 0.0503499
0.02, 0.0319375, 0.0422047, 0.0220509, 0.00916973, 0.0174902, 0.0100879, 0.0142306, 0.0128134, 0.0184851, 0.0292827, 0.0206583, 0.0280677, 0.0237323, 0.0228029, 0.014536, 0.0315152, 0.0168624, 0.0286554, 0.0368537, 0.0240307, 0.0238153, 0.0405192, 0.0475349, 0.0596977, 0.0626783, 0.0552916, 0.0633884, 0.0773776, 0.0666418, 0.0234721, 0.039975, 0.0572054, 0.0562984, 0.063546, 0.0565491, 0.0641459, 0.125409, 0.111507, 0.105401, 0.0631832, 0.0546252
0.03, 0.0319375, 0.0330497, 0.0297696, 0.0197917, 0.0135508, 0.00688514, 0.00536739, 0.012473, 0.0105766, 0.00997251, 0.00621209, 0.0125737, 0.0155076, 0.0309473, 0.0271875, 0.0277763, 0.0271797, 0.0371383, 0.0337414, 0.0355647, 0.0202319, 0.0330144, 0.0368232, 0.0500043, 0.056371, 0.042768, 0.0597647, 0.0482806, 0.038621, 0.0242756, 0.0307303, 0.0300305, 0.0436281, 0.046076, 0.0496942, 0.0641595, 0.0952414, 0.104236, 0.0778801, 0.0506411, 0.0475234
0.04, 0.0319375, 0.0355571, 0.0196922, 0.0189142, 0.00659492, 0.00537628, 0.0066655, 0.0126939, 0.019592, 0.0159365, 0.0066546, 0.0107189, 0.0274637, 0.0190527, 0.0227905, 0.0276353, 0.0236621, 0.0318347, 0.0289727, 0.0273178, 0.0355808, 0.0352791, 0.0297437, 0.0642467, 0.0549326, 0.0462083, 0.0517314, 0.0390762, 0.0368442, 0.0266111, 0.0276605, 0.0320929, 0.038019, 0.0631271, 0.0597986, 0.0720227, 0.113924, 0.10924, 0.092197, 0.059364, 0.0412205
0.05, 0.0319375, 0.00928477, 0.00761168, 0.00959062, 0.00695925, 0.00372169, 0.00248481, 0.0056825, 0.015216, 0.0160299, 0.00781076, 0.00844893, 0.0148906, 0.00637687, 0.0117565, 0.0162102, 0.0100588, 0.0134898, 0.0177194, 0.0120608, 0.0204492, 0.0168951, 0.0218608, 0.0245227, 0.0326812, 0.0431727, 0.0427579, 0.0393645, 0.0214649, 0.0182641, 0.0208425, 0.0266976, 0.0258978, 0.0474863, 0.0387412, 0.0527192, 0.0768175, 0.0882959, 0.0510593, 0.0354769, 0.0254863
0.06, 0.0319375, 0.00293254, 0.00273699, 0.0038439, 0.00230987, 0.00325044, 0.00167194, 0.00226658, 0.00306458, 0.00248731, 0.00180201, 0.00204247, 0.00280701, 0.00226218, 0.0019586, 0.000924756, 0.00243653, 0.00318021, 0.00308692, 0.00320956, 0.00251787, 0.00360933, 0.0047205, 0.00425624, 0.00519237, 0.00794146, 0.00761558, 0.00770892, 0.0051588, 0.00399316, 0.00332256, 0.00492752, 0.00489857, 0.00778439, 0.00649058, 0.00852351, 0.0133245, 0.0111497, 0.00731871, 0.00683292, 0.00489501
0.07, 0.0319375, 0.00559976, 0.00322406, 0.00520458, 0.00387738, 0.00323677, 0.00142092, 0.0014877, 0.00283911, 0.00185913, 0.00090558, 0.00144056, 0.00222055, 0.00192457, 0.00173692, 0.00217892, 0.00233175, 0.00367609, 0.00173371, 0.0023773, 0.00376279, 0.00301669, 0.00278133, 0.00437553, 0.00524941, 0.00326885, 0.00299422, 0.00310368, 0.00360993, 0.00168456, 0.00231487, 0.00225504, 0.00234329, 0.00377347, 0.00439345, 0.00443843, 0.00553492, 0.00458641, 0.00308704, 0.00329939, 0.00342854
0.08, 0.0319375, 0.00592464, 0.00279037, 0.00222661, 0.00223387, 0.00206948, 0.00145175, 0.00194135, 0.00381753, 0.00254783, 0.000942739, 0.00241607, 0.00389175, 0.00330735, 0.00226051, 0.00282021, 0.00306327, 0.00520102, 0.0021851, 0.004256, 0.00576808, 0.00512394, 0.00260585, 0.00334905, 0.00394281, 0.00296106, 0.00267945, 0.00417089, 0.00366706, 0.00231772, 0.00331044, 0.00227693, 0.00320944, 0.00311426, 0.00464669, 0.00300777, 0.00412387, 0.00572186, 0.00357002, 0.00416566, 0.00475763
0.09, 0.0319375, 0.00307647, 0.000611238, 0.00277646, 0.00254319, 0.00104016, 0.000972037, 0.00164719, 0.00151019, 0.00120162, 0.00136283, 0.00176774, 0.0018972, 0.00340656, 0.00213252, 0.00246328, 0.00200214, 0.00244997, 0.00277705, 0.00287988, 0.00352381, 0.00355612, 0.00317427, 0.00353022, 0.0045469, 0.00505254, 0.00312198, 0.00301894, 0.0032496, 0.00323855, 0.00325127, 0.00296558, 0.00303237, 0.00333931, 0.00330331, 0.00348437, 0.00385482, 0.00529293, 0.00344552, 0.00407829, 0.00443119
0.1, 0.0319375, 0.00441849, 0.00371279, 0.00367573, 0.00381088, 0.00266554, 0.00225992, 0.00327182, 0.00348342, 0.00327052, 0.00327586, 0.00211873, 0.00246317, 0.00459781, 0.00338232, 0.0026489, 0.00346097, 0.00451332, 0.00355897, 0.00485681, 0.00519272, 0.00442241, 0.00607572, 0.00612004, 0.0097709, 0.00695996, 0.00533561, 0.00571178, 0.00617584, 0.00487496, 0.00435808, 0.0056339, 0.00734983, 0.00795884, 0.00461952, 0.00548679, 0.0125843, 0.0174452, 0.00854278, 0.00559242, 0.00510567
