# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00968236, 0.00725504, 0.00337543, 0.00199964, 0.00371041, 0.00363986, 0.0081056, 0.00750295, 0.00551488, 0.00309893, 0.00228739, 0.00289854, 0.00133783, 0.00181772, 0.00338137, 0.00776487, 0.00382133, 0.00196121, 0.00177952, 0.00304248, 0.0024571, 0.00326576, 0.00577709, 0.00524182, 0.00342616, 0.00429327, 0.00542039, 0.00434016, 0.00491506, 0.0046264, 0.00338137, 0.00458238, 0.0036091, 0.00397642, 0.0040226, 0.00481529, 0.00433778, 0.00561909, 0.00813599, 0.00633091
0.01, 0.0319375, 0.0109776, 0.00975485, 0.00599041, 0.00395409, 0.00771235, 0.00632345, 0.0122956, 0.0104942, 0.00672494, 0.00497354, 0.00357691, 0.00493902, 0.00530905, 0.00380269, 0.0039256, 0.00844006, 0.00547837, 0.00390007, 0.00228632, 0.00427737, 0.00388237, 0.00618555, 0.00617809, 0.00718356, 0.00607264, 0.00447819, 0.00572541, 0.00660984, 0.0059212, 0.00556349, 0.00571534, 0.00557309, 0.00444223, 0.00499228, 0.00491482, 0.00656993, 0.00691769, 0.00767177, 0.0120847, 0.0106277
0.02, 0.0319375, 0.0424764, 0.0521667, 0.0411689, 0.0374725, 0.0359221, 0.022987, 0.0198492, 0.0245204, 0.0210539, 0.0310366, 0.0278738, 0.0256477, 0.0242401, 0.023242, 0.0201291, 0.0216132, 0.0193109, 0.0214124, 0.018451, 0.0230831, 0.0197638, 0.0192416, 0.0138825, 0.0251412, 0.0195684, 0.0137063, 0.0182588, 0.0200312, 0.0210979, 0.0203839, 0.0194941, 0.0196664, 0.0200223, 0.0197907, 0.0189736, 0.0218834, 0.0226091, 0.0235913, 0.0263148, 0.0240478
0.03, 0.0319375, 0.0375296, 0.0401504, 0.0341843, 0.0299649, 0.0269907, 0.0184532, 0.0183461, 0.0213159, 0.0156511, 0.0254106, 0.0226734, 0.0214658, 0.0200195, 0.0182444, 0.0172233, 0.0184842, 0.0155538, 0.0174087, 0.0150326, 0.0186075, 0.0167642, 0.0142794, 0.0108671, 0.0187192, 0.0166406, 0.0117663, 0.0157613, 0.0155878, 0.0159258, 0.0165149, 0.0161056, 0.0154827, 0.0165428, 0.0159485, 0.0151115, 0.0173301, 0.0179824, 0.0191298, 0.0191734, 0.0181912
0.04, 0.0319375, 0.00471931, 0.006232, 0.00316868, 0.00278823, 0.00532245, 0.00347392, 0.00258933, 0.00467909, 0.00423677, 0.0047186, 0.00394839, 0.00593436, 0.00640637, 0.00366979, 0.00312293, 0.00513473, 0.00376932, 0.00571901, 0.00653393, 0.00840046, 0.00751431, 0.0169976, 0.0163991, 0.016915, 0.0196297, 0.0211727, 0.0377821, 0.04281, 0.0356139, 0.0312191, 0.0461734, 0.0271845, 0.0176994, 0.00891467, 0.00938138, 0.00859041, 0.0161071, 0.0314078, 0.0433735, 0.0442793
0.05, 0.0319375, 0.0527857, 0.0896596, 0.148186, 0.228101, 0.253159, 0.214606, 0.17969, 0.199351, 0.16563, 0.172641, 0.233645, 0.333835, 0.277045, 0.163474, 0.191076, 0.35269, 0.474398, 0.588467, 0.808772, 0.886871, 0.648355, 0.699156, 0.878875, 1.02453, 1.14312, 1.32762, 1.52457, 1.48255, 1.25242, 1.01891, 1.21494, 0.95633, 0.523072, 0.124569, 0.257727, 0.756067, 0.993399, 1.03844, 1.24517, 1.22346
0.06, 0.0319375, 0.163593, 0.294624, 0.376396, 0.707559, 0.817376, 0.543948, 0.388048, 0.435103, 0.394076, 0.390747, 0.524084, 0.8949, 0.698861, 0.339694, 0.392144, 0.83351, 1.0048, 1.16817, 1.54502, 1.67896, 1.14736, 1.24118, 1.51669, 1.72852, 1.87456, 2.11956, 2.36711, 2.31636, 2.02555, 1.651, 2.01595, 1.64529, 1.04512, 0.286926, 0.559507, 1.38142, 1.67797, 1.70137, 1.97486, 1.952
0.07, 0.0319375, 0.0743097, 0.182539, 0.132274, 0.553754, 0.642661, 0.260748, 0.126896, 0.16758, 0.154843, 0.150868, 0.207252, 0.59185, 0.368416, 0.118528, 0.13479, 0.455244, 0.498986, 0.589078, 0.897896, 1.05627, 0.508397, 0.591819, 0.781108, 0.953339, 1.05221, 1.26764, 1.48834, 1.44345, 1.19803, 0.867376, 1.2289, 0.892113, 0.519172, 0.112298, 0.23069, 0.715717, 0.9027, 0.891135, 1.11499, 1.0994
0.08, 0.0319375, 0.0120177, 0.0377005, 0.0400425, 0.198364, 0.163995, 0.0164189, 0.0106334, 0.0128776, 0.0119158, 0.0110249, 0.0244202, 0.0717351, 0.0191911, 0.00616221, 0.0054492, 0.0182002, 0.0129971, 0.00924816, 0.0188141, 0.0410969, 0.0341972, 0.0215644, 0.0156941, 0.0159046, 0.0229608, 0.0373048, 0.0620059, 0.0768907, 0.042899, 0.0259617, 0.0206347, 0.0243817, 0.028153, 0.0204152, 0.0172555, 0.0156815, 0.0201587, 0.0198447, 0.0267461, 0.0256551
0.09, 0.0319375, 0.00972687, 0.0152378, 0.00624538, 0.0511815, 0.033289, 0.00240418, 0.0026055, 0.00401192, 0.00232105, 0.00177857, 0.00256257, 0.00471694, 0.00158863, 0.00111065, 0.00188519, 0.00376124, 0.00332648, 0.00242345, 0.00393319, 0.0067723, 0.00591386, 0.00606127, 0.00951553, 0.0109897, 0.0148058, 0.0256718, 0.0511026, 0.0450152, 0.0222841, 0.0193495, 0.0133027, 0.0145061, 0.0203834, 0.0137578, 0.013398, 0.0109155, 0.0152094, 0.0144852, 0.0252516, 0.0194889
