# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0129421, 0.0292381, 0.0200855, 0.0245432, 0.0362058, 0.0170184, 0.0314513, 0.0456943, 0.0177254, 0.0219713, 0.00975272, 0.015987, 0.00722356, 0.00995127, 0.00844621, 0.00356337, 0.00297437, 0.00342521, 0.0030704, 0.00425256, 0.00490296, 0.00370542, 0.00770017, 0.00937559, 0.0110337, 0.0119064, 0.023363, 0.0632624, 0.0192066, 0.00739101, 0.00969499, 0.016253, 0.0266822, 0.0202866, 0.0161969, 0.0211117, 0.0102994, 0.00691758, 0.00599076, 0.00748828
0.01, 0.0319375, 0.00634584, 0.0142162, 0.0208384, 0.0188437, 0.0116474, 0.0166084, 0.0212525, 0.0187252, 0.00983524, 0.0073309, 0.00639109, 0.0114469, 0.00672115, 0.00666076, 0.00785985, 0.00392951, 0.00390315, 0.00318187, 0.0032521, 0.00454809, 0.00402771, 0.00263225, 0.00559277, 0.00924957, 0.0101318, 0.0140868, 0.0257255, 0.0412511, 0.0203936, 0.00648679, 0.00609966, 0.0132079, 0.0137976, 0.00980773, 0.0104604, 0.0119382, 0.00688798, 0.00627986, 0.00741941, 0.00924272
0.02, 0.0319375, 0.00511148, 0.00727575, 0.00874192, 0.0153079, 0.00655169, 0.00915047, 0.0145635, 0.0265681, 0.00856677, 0.00302798, 0.00505206, 0.0066546, 0.00406986, 0.00553966, 0.00491079, 0.00343305, 0.00517007, 0.00501245, 0.00525818, 0.00536775, 0.00313933, 0.00392702, 0.00667781, 0.00849692, 0.00705774, 0.00968319, 0.0177576, 0.0231893, 0.0155865, 0.00777351, 0.00762599, 0.00840614, 0.0118568, 0.0118491, 0.00867574, 0.0126779, 0.0064843, 0.00882251, 0.0106863, 0.00800757
0.03, 0.0319375, 0.00505965, 0.00267565, 0.00650775, 0.00335903, 0.00711384, 0.00773258, 0.0117092, 0.0103676, 0.00592215, 0.00305971, 0.00554571, 0.00615594, 0.0031909, 0.00274258, 0.00395207, 0.00509286, 0.00493072, 0.00304295, 0.00334513, 0.00905573, 0.00316072, 0.00406214, 0.00520529, 0.0139418, 0.00742699, 0.0102605, 0.0262808, 0.0294264, 0.0146775, 0.00822195, 0.00809389, 0.00814675, 0.0182745, 0.0157593, 0.0144591, 0.0258901, 0.010738, 0.0153841, 0.0119973, 0.0103602
0.04, 0.0319375, 0.00847588, 0.00718628, 0.00360743, 0.00279822, 0.00450453, 0.00585993, 0.0220289, 0.0125855, 0.00666076, 0.00564208, 0.00643278, 0.0100451, 0.00407698, 0.00369604, 0.0058559, 0.00586053, 0.00333159, 0.00438538, 0.00431167, 0.00573561, 0.00409799, 0.00566994, 0.00606838, 0.00944621, 0.00755004, 0.0115686, 0.0227282, 0.0240502, 0.0113001, 0.00735741, 0.00875681, 0.0109387, 0.0250066, 0.0186848, 0.0219996, 0.0419695, 0.0135971, 0.0138144, 0.010943, 0.010463
0.05, 0.0319375, 0.0106147, 0.011956, 0.00494424, 0.00262345, 0.00764669, 0.0126568, 0.0169819, 0.0194381, 0.0110803, 0.00914516, 0.0101362, 0.0111973, 0.00659918, 0.00635768, 0.00897304, 0.00727907, 0.00594644, 0.00688324, 0.00539478, 0.00430538, 0.00605902, 0.00941598, 0.0101112, 0.00697369, 0.00637616, 0.0120416, 0.0159224, 0.0193903, 0.0122739, 0.00735894, 0.00878032, 0.0113014, 0.0168632, 0.0102769, 0.0190034, 0.035661, 0.0162134, 0.0119436, 0.00976866, 0.0111457
0.06, 0.0319375, 0.00459828, 0.00596718, 0.00512228, 0.0031183, 0.00587226, 0.00802885, 0.00421837, 0.00982898, 0.00456897, 0.0026458, 0.00309168, 0.00507614, 0.0037673, 0.00283376, 0.00438514, 0.00415367, 0.00262856, 0.0031587, 0.00347071, 0.00440354, 0.00373583, 0.00769177, 0.00649354, 0.00944692, 0.0113257, 0.00973501, 0.0148299, 0.0186752, 0.00950915, 0.00617134, 0.0112023, 0.00922099, 0.0083877, 0.00736226, 0.00749881, 0.0117067, 0.0106987, 0.00881932, 0.00870729, 0.00872868
0.07, 0.0319375, 0.00842162, 0.0130473, 0.0105517, 0.0072109, 0.00830128, 0.00697558, 0.00818979, 0.00715444, 0.00348912, 0.0027427, 0.00246638, 0.00420056, 0.0045132, 0.00260835, 0.0034226, 0.00329488, 0.00124341, 0.00243879, 0.00510377, 0.00799515, 0.00750602, 0.00855283, 0.00733563, 0.0101146, 0.00959535, 0.0111709, 0.0119151, 0.0124093, 0.00781171, 0.00609622, 0.00731729, 0.00860601, 0.00812274, 0.0065068, 0.00673785, 0.0104526, 0.0106038, 0.00999706, 0.0083436, 0.00720249
0.08, 0.0319375, 0.005639, 0.0093665, 0.00426941, 0.00364901, 0.00383155, 0.00510899, 0.00760907, 0.0113125, 0.00429505, 0.00338327, 0.00201321, 0.00211028, 0.00245912, 0.00393023, 0.00369877, 0.00243391, 0.00305709, 0.00262155, 0.00442383, 0.00853131, 0.00753087, 0.00712947, 0.00921213, 0.01039, 0.00978164, 0.00987041, 0.0173695, 0.0138665, 0.0126774, 0.00736936, 0.00446015, 0.00824713, 0.0102597, 0.0102129, 0.00764859, 0.0117033, 0.0109888, 0.0115347, 0.0120764, 0.0128514
0.09, 0.0319375, 0.00519189, 0.010348, 0.00373903, 0.00618283, 0.00368203, 0.00368001, 0.00357061, 0.0043417, 0.00426728, 0.00441434, 0.0035149, 0.00277289, 0.00278954, 0.00464515, 0.00515216, 0.00292362, 0.00336652, 0.00303059, 0.00305816, 0.00814935, 0.011691, 0.0102076, 0.0117206, 0.016297, 0.00635283, 0.00929339, 0.0258509, 0.0297036, 0.0165407, 0.0140159, 0.00846418, 0.0132743, 0.0160998, 0.0121475, 0.0100954, 0.00939012, 0.0105188, 0.0111994, 0.0109797, 0.0112405
