# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.223584, 0.0928761, 0.189303, 0.102939, 0.0397998, 0.0529383, 0.377032, 0.258095, 0.0385746, 0.054655, 0.0987076, 0.0254142, 0.0534191, 0.074698, 0.0442608, 0.0457021, 0.0641249, 0.0594793, 0.0688111, 0.0783665, 0.0816046, 0.0531396, 0.179528, 0.16407, 0.374919, 0.0934279, 0.128305, 0.0657454, 0.061682, 0.118816, 0.115417, 0.0695527, 0.0777831, 0.0854178, 0.0678831, 0.0439997, 0.0518187, 0.0740767, 0.0513085, 0.038397, 0.0313092, 0.0350005, 0.0262433, 0.022263, 0.0159194, 0.020602, 0.0190692, 0.0216754, 0.0279348, 0.0216722
0.01, 0.0639375, 0.180892, 0.0806277, 0.219479, 0.140816, 0.0416534, 0.0332546, 0.354327, 0.217129, 0.0298872, 0.0593741, 0.122814, 0.0289507, 0.055015, 0.0866129, 0.0329967, 0.049165, 0.0613569, 0.0566033, 0.0535342, 0.051265, 0.0672906, 0.0388606, 0.194335, 0.178276, 0.356845, 0.106114, 0.140753, 0.081978, 0.0729238, 0.149863, 0.111688, 0.0765834, 0.0897642, 0.0663613, 0.0646859, 0.0464261, 0.0524245, 0.0754427, 0.0434105, 0.0315551, 0.0259311, 0.0342133, 0.0251325, 0.0227649, 0.0157088, 0.0187283, 0.0181803, 0.0237785, 0.0282146, 0.021014
0.02, 0.0639375, 0.105309, 0.0699174, 0.229489, 0.171697, 0.038865, 0.0232069, 0.328882, 0.217236, 0.023216, 0.0509007, 0.144148, 0.0388196, 0.0478066, 0.0869662, 0.0340549, 0.0549311, 0.0648384, 0.0457839, 0.0410494, 0.0333315, 0.0491302, 0.0278835, 0.168583, 0.190504, 0.342079, 0.14058, 0.116218, 0.0845813, 0.0845473, 0.149673, 0.125442, 0.0936048, 0.0873605, 0.0520147, 0.0548184, 0.0505738, 0.0602723, 0.0849343, 0.0349162, 0.026958, 0.0253373, 0.03036, 0.023437, 0.0224832, 0.0167205, 0.0179635, 0.0173443, 0.0232633, 0.0254284, 0.0215631
0.03, 0.0639375, 0.0567215, 0.0505856, 0.21598, 0.195439, 0.0333305, 0.0377219, 0.33319, 0.246543, 0.0287782, 0.0562642, 0.166243, 0.0490955, 0.0405879, 0.0867585, 0.0462431, 0.0563486, 0.0748799, 0.0409333, 0.0457323, 0.0287223, 0.0372674, 0.0267375, 0.128708, 0.190606, 0.309549, 0.184434, 0.0799147, 0.0703773, 0.0868366, 0.1271, 0.135308, 0.099555, 0.0725298, 0.0505695, 0.0526885, 0.047621, 0.0680079, 0.0862675, 0.0283258, 0.0260568, 0.027275, 0.0229964, 0.0193886, 0.020211, 0.0171607, 0.0172163, 0.0185141, 0.0216179, 0.0230913, 0.0206824
0.04, 0.0639375, 0.0626709, 0.0723156, 0.259449, 0.221614, 0.0794831, 0.106505, 0.334873, 0.257864, 0.0489527, 0.0631505, 0.173891, 0.0494722, 0.0741567, 0.130291, 0.0886791, 0.0989409, 0.0923392, 0.0496343, 0.064569, 0.0369489, 0.0416573, 0.0413485, 0.110811, 0.185222, 0.28772, 0.207904, 0.0850611, 0.06668, 0.0982599, 0.11393, 0.134634, 0.100575, 0.0687362, 0.0648557, 0.0589839, 0.0452062, 0.0642774, 0.0830332, 0.0472673, 0.034993, 0.0337731, 0.022565, 0.0178081, 0.0191339, 0.0203454, 0.0219876, 0.0229515, 0.0254321, 0.0230938, 0.0213745
0.05, 0.0639375, 0.157902, 0.169424, 0.377737, 0.25935, 0.210915, 0.298251, 0.317049, 0.258676, 0.162176, 0.118785, 0.206284, 0.115014, 0.269829, 0.286565, 0.243147, 0.280108, 0.161342, 0.0824927, 0.13436, 0.0708543, 0.126186, 0.108389, 0.107817, 0.211304, 0.2659, 0.190408, 0.132367, 0.0907402, 0.166732, 0.16023, 0.173221, 0.153259, 0.137582, 0.128663, 0.0929763, 0.0787707, 0.0772119, 0.115673, 0.133595, 0.0967373, 0.0852608, 0.0374777, 0.0396837, 0.0482297, 0.0702725, 0.0376842, 0.0507642, 0.0456712, 0.0324758, 0.0251621
0.06, 0.0639375, 0.301998, 0.298309, 0.477598, 0.339592, 0.329439, 0.510601, 0.312155, 0.312486, 0.339535, 0.213937, 0.306793, 0.229304, 0.494897, 0.421448, 0.378124, 0.482927, 0.296805, 0.185013, 0.251586, 0.160687, 0.285088, 0.212644, 0.130359, 0.289717, 0.294543, 0.183614, 0.253888, 0.192673, 0.326427, 0.275684, 0.280962, 0.227157, 0.239471, 0.239859, 0.155023, 0.14383, 0.150714, 0.219956, 0.243476, 0.195948, 0.180201, 0.0898701, 0.0863731, 0.111971, 0.170964, 0.0917258, 0.111045, 0.0872714, 0.0599749, 0.0464835
0.07, 0.0639375, 0.520919, 0.485796, 0.543057, 0.442001, 0.343171, 0.586877, 0.340511, 0.369918, 0.48226, 0.320773, 0.41232, 0.348541, 0.593085, 0.425976, 0.398619, 0.549464, 0.399894, 0.315108, 0.331784, 0.282065, 0.397671, 0.270875, 0.199232, 0.337215, 0.372326, 0.225839, 0.371809, 0.27742, 0.444924, 0.383377, 0.416252, 0.272122, 0.327201, 0.326599, 0.203187, 0.181831, 0.236374, 0.307763, 0.309979, 0.257027, 0.236813, 0.145915, 0.131184, 0.167616, 0.250794, 0.147202, 0.166608, 0.128582, 0.0894386, 0.0790843
0.08, 0.0639375, 0.721065, 0.604125, 0.605789, 0.464942, 0.253239, 0.49708, 0.354554, 0.368296, 0.489515, 0.358535, 0.448763, 0.385875, 0.516487, 0.355148, 0.336252, 0.451846, 0.416203, 0.362002, 0.32003, 0.339465, 0.3948, 0.258709, 0.246656, 0.308616, 0.392632, 0.270387, 0.394944, 0.282915, 0.44276, 0.405654, 0.457123, 0.275614, 0.345167, 0.341907, 0.228967, 0.198535, 0.267277, 0.317854, 0.318783, 0.256774, 0.229558, 0.176606, 0.152605, 0.192024, 0.258283, 0.172153, 0.185927, 0.151051, 0.112866, 0.103295
0.09, 0.0639375, 0.756892, 0.570452, 0.641972, 0.486736, 0.205554, 0.318629, 0.328608, 0.268307, 0.357665, 0.29048, 0.402164, 0.340428, 0.318919, 0.297388, 0.269148, 0.267398, 0.351898, 0.311879, 0.25443, 0.308538, 0.310607, 0.207165, 0.246738, 0.267348, 0.320727, 0.253828, 0.318318, 0.24048, 0.338433, 0.326304, 0.386291, 0.222456, 0.280748, 0.295624, 0.233825, 0.203454, 0.238523, 0.283937, 0.279331, 0.213539, 0.182868, 0.182096, 0.149647, 0.185887, 0.205576, 0.160037, 0.169645, 0.153247, 0.115479, 0.106785
