# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0395247, 0.0333242, 0.0459787, 0.0598794, 0.0247727, 0.0577849, 0.0430204, 0.0508322, 0.0396942, 0.0325628, 0.0348065, 0.0427764, 0.0311148, 0.0386999, 0.0438675, 0.0559209, 0.0928101, 0.0789442, 0.111146, 0.0819304, 0.0766261, 0.112062, 0.0785165, 0.0913375, 0.116921, 0.110641, 0.0553028, 0.118829, 0.171258, 0.162684, 0.0973766, 0.0975095, 0.11492, 0.122319, 0.125631, 0.153729, 0.11569, 0.101162, 0.162595, 0.177894, 0.0832184, 0.0854295, 0.101903, 0.0776203, 0.081323, 0.151031, 0.157555, 0.148942, 0.0979951, 0.0789889
0.01, 0.0639375, 0.0478568, 0.0312226, 0.0522671, 0.0608842, 0.0279089, 0.0423109, 0.0363969, 0.0576645, 0.0432106, 0.0364873, 0.0473012, 0.0439427, 0.0266079, 0.0326333, 0.037481, 0.0655975, 0.105538, 0.0856021, 0.106713, 0.105971, 0.0871975, 0.114277, 0.0923278, 0.0815893, 0.0967546, 0.113233, 0.0559406, 0.103559, 0.149015, 0.148099, 0.0746726, 0.0891929, 0.110416, 0.127505, 0.116504, 0.122595, 0.102129, 0.106073, 0.1501, 0.172061, 0.0853636, 0.104615, 0.114139, 0.0774487, 0.0767357, 0.128873, 0.148416, 0.13147, 0.0843233, 0.0691279
0.02, 0.0639375, 0.0439835, 0.0222639, 0.0465637, 0.0477455, 0.0296663, 0.0383385, 0.0475288, 0.0541063, 0.0363899, 0.0353486, 0.0466147, 0.0390305, 0.0360521, 0.0251129, 0.0295587, 0.0575725, 0.0839813, 0.0748345, 0.0803005, 0.116147, 0.0870766, 0.107499, 0.0906072, 0.0745498, 0.0742995, 0.0980604, 0.0612127, 0.0987438, 0.155162, 0.169094, 0.0860829, 0.0873866, 0.0933525, 0.127687, 0.118408, 0.106533, 0.0894439, 0.108149, 0.151861, 0.150452, 0.0814536, 0.107604, 0.113302, 0.0734235, 0.071742, 0.107836, 0.141748, 0.112781, 0.0723855, 0.0604037
0.03, 0.0639375, 0.0352334, 0.0177911, 0.0344758, 0.0431906, 0.0251142, 0.039246, 0.0655505, 0.0519673, 0.0266848, 0.0427263, 0.0404506, 0.0385658, 0.046118, 0.0194466, 0.0325124, 0.0398686, 0.0568324, 0.055223, 0.0616989, 0.105305, 0.0808652, 0.109142, 0.0789539, 0.080191, 0.0747112, 0.0780148, 0.0618203, 0.102349, 0.176392, 0.167152, 0.0949485, 0.0936748, 0.0826238, 0.117436, 0.110381, 0.104824, 0.0774241, 0.0987479, 0.166764, 0.139863, 0.090444, 0.0915595, 0.0931746, 0.0757173, 0.072381, 0.11014, 0.137958, 0.0993261, 0.0698071, 0.0615301
0.04, 0.0639375, 0.0320351, 0.0235798, 0.0409086, 0.0535889, 0.0211004, 0.0367588, 0.073257, 0.0533891, 0.0358345, 0.0513216, 0.0305047, 0.0403699, 0.0450856, 0.0218742, 0.0367943, 0.0405272, 0.0502176, 0.0487374, 0.0558544, 0.0952369, 0.0821373, 0.105508, 0.0816297, 0.0848859, 0.0892219, 0.0702636, 0.0531074, 0.106518, 0.174567, 0.132712, 0.0974867, 0.110752, 0.0877519, 0.113814, 0.0986707, 0.11488, 0.0840223, 0.0962788, 0.159247, 0.130874, 0.0993872, 0.0719119, 0.0705677, 0.0752702, 0.0680474, 0.1158, 0.136026, 0.0978648, 0.0859071, 0.0709439
0.05, 0.0639375, 0.0396552, 0.0285921, 0.0545451, 0.0615375, 0.0250036, 0.03061, 0.08104, 0.0537801, 0.0378538, 0.0496445, 0.0280728, 0.0376892, 0.030577, 0.0224972, 0.0400897, 0.0414251, 0.0563152, 0.0581165, 0.0561111, 0.0836823, 0.093543, 0.100046, 0.0895455, 0.0989982, 0.103225, 0.0739713, 0.0420935, 0.0933992, 0.152906, 0.107325, 0.107208, 0.11531, 0.0879969, 0.108035, 0.0921966, 0.131483, 0.110819, 0.116535, 0.144389, 0.115453, 0.102715, 0.0619245, 0.0587402, 0.0626655, 0.0572958, 0.100678, 0.12927, 0.102312, 0.0949424, 0.0774368
0.06, 0.0639375, 0.0399789, 0.0297317, 0.0498596, 0.049568, 0.0254906, 0.0305665, 0.079658, 0.0532314, 0.0322605, 0.0338187, 0.0305615, 0.0340618, 0.0175595, 0.0225374, 0.0438421, 0.039893, 0.0549708, 0.0537286, 0.0525502, 0.0723298, 0.0971096, 0.104881, 0.0889226, 0.103493, 0.0996249, 0.0696396, 0.0429606, 0.0694099, 0.125082, 0.113646, 0.11662, 0.0992422, 0.076624, 0.100636, 0.0925719, 0.15076, 0.12189, 0.126558, 0.134531, 0.112526, 0.104848, 0.0633975, 0.0525291, 0.0497589, 0.0468682, 0.0839334, 0.131229, 0.120716, 0.0895463, 0.0746746
0.07, 0.0639375, 0.0316215, 0.0290714, 0.0314798, 0.0308808, 0.025334, 0.0413057, 0.06759, 0.0451705, 0.0385884, 0.0211998, 0.0328892, 0.027171, 0.014818, 0.0208881, 0.0385841, 0.0334293, 0.0434799, 0.0543127, 0.0500325, 0.0639298, 0.0901072, 0.100986, 0.0850931, 0.0916093, 0.0938308, 0.0621818, 0.048689, 0.0651347, 0.112074, 0.109368, 0.101356, 0.0872357, 0.0622192, 0.0853778, 0.0893007, 0.145667, 0.106383, 0.121078, 0.121616, 0.0995259, 0.105124, 0.061328, 0.0454046, 0.0460291, 0.0474259, 0.0803654, 0.127026, 0.132512, 0.0819298, 0.0678243
0.08, 0.0639375, 0.0263833, 0.0329364, 0.0301021, 0.0282107, 0.0289549, 0.0443899, 0.0617927, 0.043834, 0.0448769, 0.0213129, 0.0305232, 0.0241366, 0.0188991, 0.0185818, 0.0307505, 0.0262207, 0.0381956, 0.0666048, 0.055699, 0.0569664, 0.07544, 0.0847789, 0.0688421, 0.0869768, 0.0903497, 0.0616106, 0.0506734, 0.0795914, 0.106933, 0.100393, 0.0804369, 0.0823771, 0.0677861, 0.0782268, 0.0956423, 0.131372, 0.0966163, 0.110447, 0.127956, 0.0902158, 0.089021, 0.0570302, 0.0422263, 0.0518675, 0.0569995, 0.0891004, 0.116761, 0.124969, 0.0751664, 0.0618792
0.09, 0.0639375, 0.0249363, 0.0287431, 0.0431501, 0.0382764, 0.0307032, 0.0438167, 0.0589789, 0.0422266, 0.0448885, 0.0241047, 0.0261251, 0.0263287, 0.0279422, 0.0168856, 0.0283669, 0.0284139, 0.0427278, 0.0671602, 0.0648052, 0.0560847, 0.0623696, 0.075243, 0.0643746, 0.0908109, 0.10291, 0.0797741, 0.0479838, 0.0768494, 0.0992643, 0.108423, 0.0875563, 0.0794544, 0.0729748, 0.0894687, 0.101175, 0.111356, 0.106842, 0.102653, 0.126116, 0.0922536, 0.0835158, 0.0530614, 0.0454652, 0.0570703, 0.0617311, 0.0926845, 0.10883, 0.118921, 0.0627117, 0.0590933
