# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,-0.5386953949928284,-10.029311180114746,-1.7812861204147339,-2.197265625,15.716552734375,-76.0498046875
0.029999900000000003,-0.26096799969673157,-9.988609313964844,-1.766920804977417,-1.9683837890625,23.4832763671875,-79.4525146484375
0.0499999,0.026336219161748886,-9.921571731567383,-1.7860745191574097,-0.6256103515625,27.587890625,-82.7484130859375
0.0699999,0.2753331959247589,-9.84256362915039,-1.86508309841156,3.8299560546875,22.7203369140625,-87.1429443359375
0.08999990000000001,0.47644615173339844,-9.696516990661621,-1.9847931861877441,8.0108642578125,13.671875,-90.3472900390625
0.10999990000000001,0.6607996821403503,-9.485827445983887,-2.0901381969451904,11.1236572265625,8.0413818359375,-92.0867919921875
0.1299999,0.849941611289978,-9.196128845214844,-2.1332337856292725,14.3585205078125,9.6282958984375,-93.7957763671875
0.14999990000000002,1.0414776802062988,-8.846575736999512,-2.1308395862579346,18.4783935546875,11.1541748046875,-94.635009765625
0.1699999,1.256955862045288,-8.463502883911133,-2.078166961669922,21.97265625,5.096435546875,-94.8333740234375
0.1899999,1.5107412338256836,-8.099584579467773,-1.9776105880737305,23.49853515625,-1.5411376953125,-96.099853515625
0.20999990000000002,1.8195933103561401,-7.785943984985352,-1.821987509727478,23.8189697265625,-1.2969970703125,-96.7254638671875
0.2299999,2.1978771686553955,-7.527369976043701,-1.5945383310317993,23.0712890625,2.13623046875,-93.4600830078125
0.2499999,2.6001031398773193,-7.3669586181640625,-1.3503297567367554,21.3165283203125,3.143310546875,-86.761474609375
0.2699999,2.9712042808532715,-7.268796443939209,-1.1300631761550903,18.6004638671875,1.434326171875,-78.7200927734375
0.28999990000000003,3.265691041946411,-7.247248649597168,-0.9768342971801758,16.1895751953125,1.373291015625,-71.2127685546875
0.3099999,3.469198226928711,-7.259219646453857,-0.9026140570640564,14.22119140625,4.39453125,-65.3533935546875
0.3299999,3.627215623855591,-7.268796443939209,-0.8643068075180054,12.176513671875,7.965087890625,-61.0809326171875
0.34999990000000003,3.7708675861358643,-7.261613845825195,-0.8475474119186401,9.552001953125,11.0321044921875,-57.5103759765625
0.3699999,3.9408559799194336,-7.2113356590271,-0.8355764150619507,6.195068359375,11.138916015625,-51.727294921875
0.3899999,4.127603530883789,-7.1251444816589355,-0.8212111592292786,2.0904541015625,6.072998046875,-42.2210693359375
0.40999990000000003,4.345476150512695,-6.981492042541504,-0.7876923680305481,-2.777099609375,0.42724609375,-31.0211181640625
0.4299999,4.551377296447754,-6.787561893463135,-0.7589619159698486,-6.011962890625,1.708984375,-21.1944580078125
0.4499999,4.730942726135254,-6.550535678863525,-0.7445967197418213,-7.26318359375,3.96728515625,-13.427734375
0.4699999,4.888959884643555,-6.301538944244385,-0.7541735172271729,-8.7432861328125,-1.5869140625,-6.53076171875
0.4899999,5.027823448181152,-6.114790916442871,-0.7972691655158997,-11.749267578125,-11.71875,1.1444091796875
0.5099999,5.149928092956543,-6.04775333404541,-0.8643068075180054,-16.6473388671875,-20.233154296875,11.7950439453125
0.5299999,5.245696067810059,-6.1052141189575195,-0.9241618514060974,-23.0865478515625,-26.123046875,25.08544921875
0.5499999,5.317522048950195,-6.265625953674316,-0.9552865028381348,-30.0140380859375,-27.1759033203125,38.39111328125
0.5699999,5.305551052093506,-6.461950302124023,-0.9864110946655273,-36.376953125,-18.5394287109375,48.3856201171875
0.5899998999999999,5.202600479125977,-6.648698329925537,-1.05105459690094,-40.5426025390625,-6.8206787109375,53.985595703125
0.6099998999999999,4.99669885635376,-6.8043212890625,-1.1827356815338135,-41.4886474609375,-0.3204345703125,56.0760498046875
0.6299999,4.730942726135254,-6.943184852600098,-1.3886369466781616,-39.00146484375,2.8533935546875,55.9844970703125
0.6499999,4.4532151222229,-7.103596210479736,-1.6496049165725708,-33.538818359375,9.613037109375,54.3365478515625
0.6699999,4.216189384460449,-7.2783732414245605,-1.9081788063049316,-26.336669921875,16.0369873046875,53.22265625
0.6899999,4.055777549743652,-7.5201873779296875,-2.1547815799713135,-18.6309814453125,15.5792236328125,54.443359375
0.7099999,3.97916316986084,-7.8098859786987305,-2.346317768096924,-10.5133056640625,8.3160400390625,58.7158203125
0.7299998999999999,3.9480385780334473,-8.14028549194336,-2.470816135406494,-3.2196044921875,1.1444091796875,66.375732421875
0.7499998999999999,3.931279182434082,-8.501810073852539,-2.5306711196899414,1.312255859375,-3.3721923828125,76.7822265625
