# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00468371, 0.00122865, 0.00404136, 0.00380423, 0.00432556, 0.00329832, 0.00298578, 0.0019956, 0.00156304, 0.00119936, 0.00218474, 0.00267897, 0.00149817, 0.00137259, 0.00144306, 0.00158566, 0.00155661, 0.00163124, 0.00195586, 0.00380067, 0.00270358, 0.00330854, 0.00383155, 0.00193908, 0.00227883, 0.00295892, 0.00303748, 0.00238194, 0.0023867, 0.00190839, 0.00187103, 0.00311473, 0.00337103, 0.00299672, 0.00328418, 0.00397891, 0.00372965, 0.00350718, 0.00290151, 0.00260562
0.01, 0.0319375, 0.00621837, 0.00439155, 0.00459472, 0.00251014, 0.00228858, 0.00256234, 0.00337341, 0.00376671, 0.00188935, 0.00127127, 0.00316583, 0.00340109, 0.00209089, 0.00202998, 0.00102539, 0.00199905, 0.00175179, 0.00207102, 0.0016986, 0.00247732, 0.00370376, 0.00397915, 0.0032199, 0.00232022, 0.00195657, 0.00285587, 0.00269919, 0.00267481, 0.00269396, 0.0016698, 0.00174715, 0.00220485, 0.00208673, 0.00386919, 0.00396692, 0.00346655, 0.00373571, 0.00410654, 0.00270644, 0.00323142
0.02, 0.0319375, 0.00845259, 0.00603781, 0.00784306, 0.00963738, 0.00700305, 0.00597406, 0.00776676, 0.00509085, 0.00565109, 0.00540273, 0.0075091, 0.00585057, 0.0056441, 0.00475158, 0.00374984, 0.00502288, 0.00393426, 0.0046798, 0.00574781, 0.00427333, 0.00581478, 0.00695013, 0.00600131, 0.004655, 0.00500889, 0.00563201, 0.00333789, 0.00446834, 0.0052698, 0.00512773, 0.00448519, 0.00563533, 0.00551038, 0.00507602, 0.00585685, 0.00591682, 0.00634844, 0.00668314, 0.00612075, 0.00619385
0.03, 0.0319375, 0.00837847, 0.00309857, 0.00868401, 0.00683127, 0.0070272, 0.0077521, 0.00778143, 0.0074729, 0.00462605, 0.00453183, 0.00625545, 0.00514801, 0.0050179, 0.00341761, 0.00319007, 0.00428781, 0.00363689, 0.00377193, 0.00586361, 0.00450584, 0.00546485, 0.00577259, 0.0054326, 0.00471622, 0.00547315, 0.00531854, 0.0035446, 0.00365126, 0.00466081, 0.00451771, 0.00416519, 0.00476558, 0.00482182, 0.00459733, 0.00520897, 0.0058181, 0.00592251, 0.00580328, 0.00564683, 0.00548951
0.04, 0.0319375, 0.00567907, 0.00283614, 0.00646322, 0.00369592, 0.00272879, 0.00375827, 0.00621612, 0.00588624, 0.00241572, 0.00136961, 0.00121293, 0.00262892, 0.00278347, 0.00193468, 0.00205199, 0.00196288, 0.00204985, 0.00181891, 0.00459164, 0.00503664, 0.00389698, 0.00314931, 0.00292766, 0.00355137, 0.00310725, 0.00381575, 0.00452198, 0.00337389, 0.00238706, 0.00290769, 0.00339183, 0.00273295, 0.0039364, 0.00292885, 0.00274983, 0.00453029, 0.0043271, 0.00432674, 0.00325709, 0.00359449
0.05, 0.0319375, 0.00779444, 0.00626564, 0.00615973, 0.00423986, 0.00263546, 0.00330474, 0.0037363, 0.00370115, 0.00340394, 0.00131128, 0.00212253, 0.00284957, 0.00316666, 0.00310772, 0.00355172, 0.00354103, 0.00253939, 0.0031833, 0.00298317, 0.00435131, 0.00309334, 0.00378689, 0.0044427, 0.00573928, 0.00425363, 0.00439333, 0.00632985, 0.00875941, 0.00921473, 0.00623993, 0.00794749, 0.0123458, 0.013744, 0.00598389, 0.00476226, 0.00862031, 0.00706377, 0.00801596, 0.00686051, 0.00791461
0.06, 0.0319375, 0.00677455, 0.00480189, 0.00161279, 0.00158756, 0.0028397, 0.00189601, 0.0020213, 0.0034498, 0.00289284, 0.00153769, 0.00363345, 0.00314777, 0.00187995, 0.0023025, 0.00222768, 0.0023578, 0.00195812, 0.00198572, 0.00294763, 0.004409, 0.0050217, 0.00433814, 0.00781952, 0.00911468, 0.00685175, 0.00874227, 0.0137146, 0.0178673, 0.0141563, 0.0112731, 0.0126651, 0.0221203, 0.019996, 0.0074981, 0.00635046, 0.00989874, 0.00673797, 0.0101979, 0.00896902, 0.00844515
0.07, 0.0319375, 0.0113655, 0.00518134, 0.00324461, 0.00228704, 0.00302714, 0.00149817, 0.00175037, 0.0035503, 0.00410904, 0.00325139, 0.00309037, 0.00295227, 0.0026678, 0.00209196, 0.00229691, 0.0026703, 0.00419961, 0.00395694, 0.00410773, 0.00722664, 0.0102465, 0.00738119, 0.014975, 0.0132896, 0.0113855, 0.0147246, 0.0380583, 0.034631, 0.0258672, 0.0194079, 0.0120927, 0.0143927, 0.0159423, 0.00958129, 0.00535577, 0.00617537, 0.00774062, 0.00959924, 0.0058885, 0.00557878
0.08, 0.0319375, 0.00629289, 0.00180189, 0.00181213, 0.00135413, 0.00171586, 0.0013958, 0.00185818, 0.00337424, 0.00228846, 0.00226301, 0.00299779, 0.00136521, 0.00110255, 0.00122913, 0.00149341, 0.00235221, 0.00439487, 0.00314444, 0.00407971, 0.00488101, 0.0129928, 0.0104462, 0.0125177, 0.0162687, 0.0129561, 0.0287164, 0.0680555, 0.0506639, 0.0328004, 0.0220325, 0.0153597, 0.0145902, 0.0138368, 0.00699014, 0.00552223, 0.00560937, 0.00725066, 0.00826073, 0.00578634, 0.00553492
0.09, 0.0319375, 0.0122921, 0.00673619, 0.00305044, 0.00259456, 0.00134759, 0.0022887, 0.0032805, 0.00271607, 0.00193444, 0.00216262, 0.00183009, 0.00285052, 0.00098609, 0.00125984, 0.00137818, 0.00182902, 0.00282865, 0.00198798, 0.00343661, 0.00469143, 0.0110902, 0.00778214, 0.0107621, 0.0140506, 0.0165117, 0.0258828, 0.0560599, 0.0657041, 0.0474891, 0.0269457, 0.0215944, 0.0184646, 0.0115739, 0.00600415, 0.00692799, 0.00550718, 0.00712627, 0.00872077, 0.006616, 0.00697618
