# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.470172, 0.570129, 0.63611, 0.740639, 1.96757, 1.19163, 1.01684, 0.627173, 0.737889, 1.16662, 0.689828, 0.953657, 1.03818, 1.25664, 1.06221, 0.772831, 1.225, 1.0488, 1.04265, 1.26878, 1.17196, 0.893407, 1.12068, 1.16411, 1.22962, 1.27399, 1.15194, 1.50165, 1.34049, 1.44112, 1.51046, 1.52133, 1.28921, 1.14704, 1.3286, 1.31839, 1.11968, 1.20209, 1.26941, 1.72311, 1.58543, 1.71527, 1.81877, 2.35651, 2.37221, 2.07603, 1.75867, 1.62459, 1.64253, 1.30955
0.01, 0.0639375, 1.75552, 1.92003, 1.88673, 1.36875, 1.96087, 1.41385, 1.27272, 1.07259, 1.32088, 1.41767, 1.08841, 1.19866, 1.12095, 1.15554, 1.00825, 0.802697, 1.11289, 1.17468, 1.09694, 1.50185, 1.40826, 1.25193, 1.12079, 1.17111, 1.24636, 1.23313, 1.29891, 1.52768, 1.36286, 1.45045, 1.50815, 1.60895, 1.31146, 1.15121, 1.3427, 1.29567, 1.14014, 1.29249, 1.40991, 1.6233, 1.60842, 1.7481, 1.79952, 2.31474, 2.25916, 2.15853, 1.92246, 1.74125, 1.53253, 1.28627
0.02, 0.0639375, 2.58083, 2.84262, 2.74555, 2.04863, 2.14616, 1.95757, 2.01521, 1.61961, 1.98657, 2.14515, 1.72868, 1.74321, 1.43462, 1.25423, 1.4316, 1.23344, 1.33313, 1.67673, 1.54655, 2.03679, 1.78668, 1.64241, 1.16394, 1.24033, 1.36734, 1.56211, 1.59463, 1.50139, 1.43621, 1.56285, 1.6249, 1.59458, 1.52845, 1.32003, 1.27319, 1.43604, 1.23443, 1.42278, 1.70731, 1.64906, 1.81031, 1.84296, 1.92622, 2.45431, 2.2839, 2.1913, 2.24023, 1.95211, 1.6999, 1.40798
0.03, 0.0639375, 2.87273, 3.23746, 3.09227, 2.31038, 2.27688, 2.23862, 2.34038, 1.80886, 2.2624, 2.45538, 1.97135, 1.98406, 1.57778, 1.39514, 1.83856, 1.53276, 1.49716, 2.00516, 1.89179, 2.412, 2.00014, 1.83737, 1.22615, 1.35156, 1.55566, 1.81237, 1.79087, 1.59061, 1.44672, 1.75963, 1.73607, 1.55187, 1.68904, 1.49189, 1.25113, 1.58834, 1.37569, 1.42527, 1.89192, 1.79337, 2.01129, 2.05046, 2.15341, 2.65126, 2.3463, 2.15552, 2.43693, 2.14797, 1.88522, 1.54515
0.04, 0.0639375, 2.72678, 3.20753, 3.01671, 2.3176, 2.38924, 2.19084, 2.32729, 1.72114, 2.18269, 2.39123, 1.84661, 1.89426, 1.58222, 1.50307, 1.93729, 1.76149, 1.61707, 1.99569, 1.92773, 2.44633, 1.95095, 1.79486, 1.20223, 1.37709, 1.63275, 1.79077, 1.81241, 1.6403, 1.36853, 1.75629, 1.75092, 1.56491, 1.63804, 1.47301, 1.26188, 1.5245, 1.35144, 1.29733, 1.76625, 1.71762, 1.95893, 2.11907, 2.26818, 2.68761, 2.45873, 2.09956, 2.33703, 2.05633, 1.80568, 1.51434
0.05, 0.0639375, 2.17765, 2.76216, 2.54538, 2.12291, 2.31371, 1.93484, 2.25831, 1.55162, 2.03559, 2.02485, 1.46371, 1.61379, 1.47742, 1.38069, 1.73028, 1.86055, 1.6045, 1.66444, 1.6795, 2.19547, 1.61259, 1.46754, 1.09731, 1.31085, 1.54873, 1.64238, 1.67353, 1.59031, 1.34266, 1.56038, 1.6236, 1.54619, 1.41635, 1.37521, 1.22569, 1.34088, 1.16753, 1.15938, 1.38513, 1.49713, 1.69764, 1.97045, 2.1862, 2.53516, 2.48197, 2.07017, 1.99979, 1.72111, 1.52608, 1.29876
0.06, 0.0639375, 1.66103, 1.94761, 1.791, 1.81533, 2.06125, 1.73119, 2.04568, 1.31024, 1.99067, 1.72609, 1.26653, 1.52529, 1.34602, 1.17416, 1.25415, 1.68823, 1.38732, 1.28722, 1.21828, 1.7588, 1.33864, 1.09412, 0.926057, 1.21753, 1.29183, 1.41732, 1.47894, 1.54599, 1.33311, 1.37666, 1.41381, 1.36801, 1.19268, 1.21312, 1.30349, 1.24133, 1.06493, 1.15842, 1.14697, 1.42077, 1.58248, 1.75373, 2.00988, 2.39208, 2.31309, 1.99618, 1.72915, 1.47995, 1.35161, 1.18956
0.07, 0.0639375, 1.12308, 1.1743, 1.24393, 1.4825, 1.8244, 1.45108, 1.5149, 1.02762, 1.74472, 1.58493, 1.23073, 1.47119, 1.27432, 0.979967, 0.925419, 1.31813, 1.16713, 1.05626, 0.831061, 1.24112, 1.22655, 1.04984, 0.908281, 1.07355, 1.11356, 1.18001, 1.41031, 1.55712, 1.2551, 1.30602, 1.29398, 1.21229, 1.13829, 1.05072, 1.40879, 1.17176, 1.07367, 1.19415, 1.24082, 1.49993, 1.70858, 1.76768, 2.03003, 2.30183, 2.00652, 1.96381, 1.65056, 1.44835, 1.32912, 1.25383
0.08, 0.0639375, 0.542734, 0.838908, 0.953725, 1.25807, 1.72827, 0.992995, 0.824498, 0.862112, 1.27818, 1.31789, 1.07131, 1.37102, 1.18912, 0.946712, 0.943675, 1.11297, 1.14411, 1.07091, 0.712583, 1.04781, 1.33791, 1.11585, 1.07398, 0.927628, 1.0348, 1.1116, 1.40416, 1.38198, 1.21696, 1.29875, 1.35395, 1.29977, 1.23461, 1.01872, 1.43647, 1.13476, 1.08655, 1.19809, 1.26106, 1.49416, 1.73081, 1.89206, 2.20788, 2.18957, 1.93589, 2.00794, 1.75315, 1.58876, 1.3268, 1.2839
0.09, 0.0639375, 0.42683, 0.628039, 0.721996, 0.954554, 1.86944, 1.00114, 0.729092, 0.781092, 1.15663, 1.05456, 0.940167, 1.24049, 1.15049, 0.983225, 1.04937, 1.02014, 1.16093, 1.06147, 0.765794, 1.07295, 1.37161, 1.05544, 1.09261, 0.932914, 1.07807, 1.04659, 1.40915, 1.27148, 1.31495, 1.27831, 1.47128, 1.37068, 1.34316, 1.13629, 1.36637, 1.16247, 1.03476, 1.16164, 1.21163, 1.50058, 1.67275, 1.8765, 2.2572, 2.24107, 2.10958, 2.06189, 1.83235, 1.6188, 1.26, 1.22896
