# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0280255, 0.0381137, 0.0646416, 0.0557479, 0.0331138, 0.055166, 0.0416289, 0.0372286, 0.0531554, 0.0557879, 0.058393, 0.0537606, 0.0395883, 0.0445704, 0.0331537, 0.0241457, 0.0334626, 0.0522571, 0.0672211, 0.0649098, 0.0744509, 0.0592481, 0.0518145, 0.0645198, 0.04834, 0.0401695, 0.0572844, 0.0745479, 0.0706859, 0.0635847, 0.0535251, 0.0908266, 0.120965, 0.0495303, 0.0574564, 0.037543, 0.0420274, 0.0466456, 0.0293623, 0.0221343, 0.0347007, 0.0288786, 0.0232465, 0.0294471, 0.0316639, 0.0195836, 0.0261256, 0.0349063, 0.0333085, 0.0227338
0.01, 0.0639375, 0.020215, 0.0386617, 0.048352, 0.0588037, 0.035149, 0.0446324, 0.0494214, 0.0477712, 0.0636962, 0.0712754, 0.0585409, 0.0571092, 0.0555624, 0.0467964, 0.0304772, 0.0369397, 0.0427426, 0.0679013, 0.0710423, 0.0589052, 0.0680549, 0.0646441, 0.0561355, 0.0735109, 0.0598916, 0.0453696, 0.0727201, 0.0802067, 0.0809885, 0.0651907, 0.0600336, 0.095886, 0.11918, 0.0569286, 0.0717074, 0.0411158, 0.0377487, 0.0442885, 0.0321687, 0.0252557, 0.0519333, 0.0341937, 0.0272829, 0.0340254, 0.0335675, 0.0250758, 0.0310418, 0.0372425, 0.0436376, 0.0251848
0.02, 0.0639375, 0.0283003, 0.0356995, 0.0397493, 0.0496624, 0.0416259, 0.0411715, 0.0486283, 0.0456662, 0.0637543, 0.101709, 0.0790322, 0.0731412, 0.0599174, 0.0502637, 0.0413814, 0.0483843, 0.0482979, 0.0728274, 0.0621396, 0.0600196, 0.0676737, 0.0625092, 0.0593421, 0.0716246, 0.0800673, 0.0584913, 0.0804905, 0.0710702, 0.0869374, 0.0750602, 0.070388, 0.112046, 0.120342, 0.0699342, 0.0799143, 0.0465064, 0.0446703, 0.0446808, 0.0355896, 0.0326819, 0.073545, 0.0390809, 0.0291056, 0.0332976, 0.0356728, 0.0303619, 0.0352536, 0.0419637, 0.0482397, 0.0269012
0.03, 0.0639375, 0.0385036, 0.0286935, 0.0492806, 0.0408261, 0.0434969, 0.0498674, 0.0395693, 0.0399732, 0.0584677, 0.106034, 0.0848295, 0.0887114, 0.0614447, 0.0612618, 0.0496869, 0.0487422, 0.0422576, 0.0793419, 0.0610262, 0.0636932, 0.0759758, 0.0652847, 0.0665222, 0.0654416, 0.0947973, 0.0804871, 0.0742333, 0.0656855, 0.106839, 0.0849064, 0.0793555, 0.123816, 0.136682, 0.0807497, 0.0785648, 0.0464434, 0.054881, 0.0518555, 0.046287, 0.0396728, 0.0896185, 0.0406554, 0.030698, 0.0315921, 0.036865, 0.0309376, 0.0358516, 0.0503893, 0.047547, 0.0320169
0.04, 0.0639375, 0.0411958, 0.0393099, 0.0555476, 0.0471605, 0.0363367, 0.0469448, 0.0435038, 0.0413821, 0.0522645, 0.0815463, 0.0779239, 0.0776879, 0.0596532, 0.0606986, 0.0567429, 0.0434374, 0.0430265, 0.0827197, 0.074162, 0.0746859, 0.0967508, 0.071499, 0.0708383, 0.0691467, 0.0920034, 0.103974, 0.0744648, 0.0794637, 0.126965, 0.0938575, 0.0958776, 0.136494, 0.150474, 0.0907222, 0.0838139, 0.0500516, 0.0852833, 0.0696511, 0.059156, 0.0436102, 0.0911511, 0.0441607, 0.0332623, 0.0383685, 0.0390642, 0.0295484, 0.0365266, 0.0551341, 0.0440068, 0.0365351
0.05, 0.0639375, 0.0370588, 0.0506644, 0.0515612, 0.0573637, 0.0295324, 0.0427525, 0.0563795, 0.039223, 0.0388509, 0.0589101, 0.0679395, 0.0528252, 0.063259, 0.0513612, 0.0732078, 0.0534433, 0.0559054, 0.0702236, 0.0849047, 0.0915051, 0.115606, 0.0646098, 0.0634362, 0.0704089, 0.0971693, 0.120717, 0.081765, 0.0969714, 0.134942, 0.11259, 0.110308, 0.130039, 0.145012, 0.100654, 0.0945835, 0.06708, 0.117925, 0.0930237, 0.0727037, 0.0506149, 0.0891789, 0.0504291, 0.0375419, 0.0435349, 0.0383812, 0.028353, 0.0393202, 0.0637064, 0.0468484, 0.041902
0.06, 0.0639375, 0.0341297, 0.0535364, 0.0522814, 0.0549629, 0.0228025, 0.054507, 0.0556287, 0.0347796, 0.0401987, 0.0725041, 0.0929965, 0.0548672, 0.0722351, 0.0433447, 0.0826917, 0.0709185, 0.0623167, 0.0649769, 0.0869127, 0.103665, 0.117619, 0.0539319, 0.0601821, 0.0687132, 0.0999254, 0.13116, 0.0815699, 0.101531, 0.154818, 0.130497, 0.118448, 0.104142, 0.124505, 0.113992, 0.105924, 0.0810336, 0.128018, 0.109618, 0.0846712, 0.0556401, 0.0896961, 0.0570085, 0.047452, 0.0470508, 0.0412612, 0.0301462, 0.0423475, 0.0738846, 0.0562895, 0.0443781
0.07, 0.0639375, 0.0309746, 0.0642563, 0.0481405, 0.0516629, 0.0371772, 0.0626681, 0.0416639, 0.0306392, 0.0400473, 0.0912868, 0.108199, 0.0675708, 0.0688599, 0.0456952, 0.0869958, 0.075267, 0.0589851, 0.0797755, 0.0906475, 0.104936, 0.115834, 0.0525598, 0.0624021, 0.0808533, 0.102787, 0.131187, 0.0935753, 0.104656, 0.164813, 0.150097, 0.13875, 0.102814, 0.136956, 0.129996, 0.113261, 0.0753717, 0.119402, 0.114717, 0.0792061, 0.0553975, 0.100709, 0.0616079, 0.0529193, 0.051085, 0.0437658, 0.0303247, 0.0427628, 0.0776474, 0.0613946, 0.0443974
0.08, 0.0639375, 0.0344135, 0.0731494, 0.0518247, 0.0481093, 0.0469425, 0.0604801, 0.0368009, 0.0373927, 0.0473194, 0.0965843, 0.105524, 0.0934345, 0.0558224, 0.0608833, 0.0884099, 0.0600196, 0.0516489, 0.0980703, 0.0851282, 0.0923579, 0.114461, 0.0529747, 0.0638555, 0.0830247, 0.107156, 0.11681, 0.107747, 0.110438, 0.158368, 0.1495, 0.13691, 0.112694, 0.148499, 0.128795, 0.112369, 0.0657702, 0.104847, 0.118133, 0.0676028, 0.0496137, 0.0990713, 0.0621305, 0.0514809, 0.052077, 0.0398128, 0.0310344, 0.0464079, 0.0759201, 0.0602496, 0.0441951
0.09, 0.0639375, 0.0446143, 0.0791943, 0.0738236, 0.0463601, 0.0404019, 0.0480377, 0.0363489, 0.0530419, 0.0648666, 0.0941577, 0.0860338, 0.110689, 0.0672844, 0.0628307, 0.0856031, 0.0464739, 0.0430612, 0.108131, 0.0737632, 0.0722681, 0.118296, 0.0587388, 0.0657539, 0.0788979, 0.0969801, 0.105732, 0.111796, 0.118032, 0.138758, 0.126159, 0.126335, 0.105807, 0.137303, 0.119176, 0.102357, 0.0699108, 0.0952078, 0.125213, 0.0703765, 0.0523602, 0.0776763, 0.0560277, 0.0503787, 0.0512831, 0.0349795, 0.0315958, 0.0520318, 0.0819413, 0.0621769, 0.0441949
