# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.012325, 0.0140225, 0.0129417, 0.013873, 0.00833521, 0.0108468, 0.0107849, 0.0150409, 0.0104956, 0.00763498, 0.0108784, 0.00988399, 0.0177667, 0.0128177, 0.0139627, 0.0105444, 0.00936343, 0.0069557, 0.0107758, 0.0138883, 0.0201783, 0.0200238, 0.0120958, 0.0149418, 0.0208189, 0.0167747, 0.0154309, 0.0167086, 0.017757, 0.0141612, 0.0160212, 0.0171788, 0.0131575, 0.0144255, 0.0126495, 0.0152228, 0.00966217, 0.0111748, 0.0213516, 0.023481, 0.0120598, 0.0115125, 0.0116787, 0.0183635, 0.0155975, 0.0129785, 0.0123074, 0.0118284, 0.0123557, 0.0115135
0.01, 0.0639375, 0.008993, 0.0159186, 0.0107351, 0.00989768, 0.00587048, 0.00669711, 0.0142098, 0.0169472, 0.0105646, 0.00737823, 0.0113951, 0.0126825, 0.0177553, 0.0188329, 0.0127772, 0.0103018, 0.0114361, 0.0100393, 0.0165631, 0.016102, 0.0251694, 0.0224074, 0.0141359, 0.0175312, 0.0204131, 0.0157553, 0.0154543, 0.0200514, 0.0187634, 0.0157786, 0.0149108, 0.016835, 0.0131717, 0.0132245, 0.0115525, 0.0146788, 0.00991149, 0.0113645, 0.0209324, 0.0243824, 0.013175, 0.0117747, 0.0133456, 0.0169695, 0.0166853, 0.0125979, 0.0125375, 0.0140915, 0.0144335, 0.013984
0.02, 0.0639375, 0.00690597, 0.01443, 0.0142324, 0.0106192, 0.0090171, 0.0101135, 0.0153759, 0.0134204, 0.00893464, 0.00671594, 0.0106075, 0.0129593, 0.0152019, 0.0219151, 0.0119363, 0.00766125, 0.0116546, 0.0136796, 0.0187628, 0.0193835, 0.022435, 0.0205633, 0.0144534, 0.0171183, 0.0191803, 0.0154656, 0.0160196, 0.0200954, 0.0165812, 0.0147999, 0.0129899, 0.0144615, 0.0123471, 0.011605, 0.0102872, 0.0116029, 0.0100752, 0.0123741, 0.0184988, 0.0270347, 0.0164846, 0.0140794, 0.0159502, 0.0187896, 0.0188871, 0.012161, 0.0131782, 0.0156302, 0.0152538, 0.0142805
0.03, 0.0639375, 0.00989957, 0.00964116, 0.0147236, 0.0131571, 0.0127858, 0.0135902, 0.0141973, 0.00838309, 0.00586977, 0.00662405, 0.00845779, 0.0121974, 0.0143484, 0.0180005, 0.0125509, 0.00724676, 0.0120307, 0.0143495, 0.0160786, 0.0187962, 0.01615, 0.0158518, 0.014095, 0.0147742, 0.0163042, 0.0130774, 0.0182752, 0.0172653, 0.0141928, 0.0111312, 0.0105724, 0.0142839, 0.0119383, 0.0119839, 0.0102579, 0.0101611, 0.00875114, 0.0117063, 0.0154234, 0.0277826, 0.0158288, 0.0149532, 0.0176522, 0.0223383, 0.0208359, 0.0122471, 0.0140913, 0.0155109, 0.0148956, 0.0124651
0.04, 0.0639375, 0.00974576, 0.00666254, 0.0119242, 0.0134147, 0.0135103, 0.0151986, 0.0149755, 0.0104781, 0.00654222, 0.00728297, 0.00767864, 0.0136259, 0.0138084, 0.0114094, 0.0124281, 0.00878139, 0.0108443, 0.0111346, 0.0114998, 0.0140532, 0.014122, 0.01409, 0.0145579, 0.013915, 0.016872, 0.0132653, 0.0200933, 0.017778, 0.0130679, 0.00939508, 0.00981033, 0.0148729, 0.0108734, 0.0131403, 0.0121245, 0.011182, 0.00769567, 0.0107614, 0.0144656, 0.0261209, 0.0133875, 0.0138792, 0.0161755, 0.0221476, 0.0204987, 0.0137839, 0.01507, 0.014145, 0.0148462, 0.01092
0.05, 0.0639375, 0.0105428, 0.00852954, 0.0101951, 0.00942094, 0.0111795, 0.0144696, 0.0167464, 0.0134173, 0.00935339, 0.00914327, 0.00585887, 0.0159178, 0.0146559, 0.00909247, 0.0119003, 0.00940878, 0.00851819, 0.00849597, 0.00953265, 0.0111622, 0.0196008, 0.0161222, 0.0177512, 0.0129365, 0.0165587, 0.0151012, 0.0193509, 0.020307, 0.013694, 0.00895248, 0.00892554, 0.0145363, 0.0104644, 0.0132093, 0.01257, 0.0115665, 0.00843876, 0.0104571, 0.0150446, 0.0236177, 0.0169887, 0.0141927, 0.0145763, 0.0182881, 0.0180901, 0.013482, 0.0141084, 0.0123221, 0.0152908, 0.0126302
0.06, 0.0639375, 0.010486, 0.0108604, 0.0105692, 0.00593874, 0.00924568, 0.01243, 0.0179444, 0.0134722, 0.010716, 0.0124582, 0.00600972, 0.0161827, 0.0178618, 0.010221, 0.0127225, 0.0106153, 0.00931111, 0.0103259, 0.012495, 0.0122005, 0.0277681, 0.0195887, 0.021918, 0.0114275, 0.0157084, 0.0168545, 0.0165815, 0.0212177, 0.0161411, 0.00815514, 0.00939083, 0.0139902, 0.0114688, 0.0143046, 0.0144994, 0.0118226, 0.0104799, 0.0107979, 0.0160969, 0.0206567, 0.0185009, 0.0145861, 0.0152492, 0.0170631, 0.0161642, 0.0129107, 0.0123489, 0.0114592, 0.0149713, 0.0137763
0.07, 0.0639375, 0.0122994, 0.0105894, 0.011299, 0.00907818, 0.0094174, 0.00997192, 0.0165069, 0.0120733, 0.00903459, 0.0132387, 0.00829915, 0.0146724, 0.0180941, 0.00953772, 0.0140581, 0.0119527, 0.0106038, 0.0111799, 0.0128782, 0.0105547, 0.0277178, 0.0233266, 0.0224513, 0.012295, 0.0142871, 0.0158398, 0.0157307, 0.018524, 0.0169859, 0.00849255, 0.0112426, 0.0141, 0.0123274, 0.0131984, 0.0163229, 0.0123222, 0.0117918, 0.0107257, 0.0151885, 0.0160014, 0.0155255, 0.0136401, 0.014701, 0.0178977, 0.0138014, 0.0130105, 0.0121681, 0.0116749, 0.0133941, 0.0124103
0.08, 0.0639375, 0.0167019, 0.00972864, 0.0133848, 0.0150219, 0.00742639, 0.00809082, 0.0135773, 0.0119027, 0.0101919, 0.0108794, 0.0104045, 0.0121304, 0.0140016, 0.00768585, 0.0141897, 0.0114543, 0.0109162, 0.0108917, 0.00955473, 0.00755832, 0.0212439, 0.0221759, 0.0179351, 0.0131618, 0.0126022, 0.014152, 0.0158712, 0.0163809, 0.0157032, 0.00989048, 0.0143061, 0.0154271, 0.0112331, 0.0116437, 0.0167748, 0.0127478, 0.0112597, 0.0111827, 0.0123631, 0.0109149, 0.0114118, 0.0122661, 0.0117609, 0.0176961, 0.0128337, 0.0124152, 0.0122854, 0.0119951, 0.0123663, 0.0104287
0.09, 0.0639375, 0.0186384, 0.0113125, 0.0152382, 0.0166639, 0.00889541, 0.010364, 0.0108671, 0.00888348, 0.0120557, 0.00846394, 0.0122554, 0.0105526, 0.00937347, 0.00693888, 0.0126308, 0.00940653, 0.0109416, 0.0120384, 0.00919382, 0.00700257, 0.0172703, 0.0167028, 0.0139266, 0.0137409, 0.0136625, 0.0144109, 0.0134038, 0.0145019, 0.0147346, 0.0102115, 0.0150491, 0.0144615, 0.0105632, 0.0103308, 0.0161437, 0.0137907, 0.0109041, 0.012481, 0.0115587, 0.0103, 0.0118732, 0.012031, 0.00887698, 0.0142366, 0.0115655, 0.0119762, 0.0113934, 0.0115624, 0.0117638, 0.00971553
