# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00943169, 0.00529233, 0.00458464, 0.00160625, 0.002892, 0.00487651, 0.00664217, 0.00444211, 0.00212634, 0.00259313, 0.00583599, 0.00342236, 0.00193147, 0.00213633, 0.00235518, 0.00252595, 0.00301419, 0.00238242, 0.00269705, 0.00683695, 0.00739634, 0.00639831, 0.00762374, 0.0114798, 0.0107618, 0.0100748, 0.0147796, 0.0146523, 0.024535, 0.0197575, 0.00837197, 0.00884248, 0.00964576, 0.00698245, 0.00463566, 0.00399803, 0.00537996, 0.00842978, 0.010048, 0.00874168
0.01, 0.0319375, 0.0127809, 0.00992105, 0.00285302, 0.00249777, 0.00192469, 0.00121948, 0.00247042, 0.00358617, 0.00145627, 0.00141782, 0.00224874, 0.00148675, 0.00243879, 0.0025508, 0.00219604, 0.00173585, 0.00107267, 0.00224327, 0.00320992, 0.00432022, 0.00597986, 0.00528225, 0.0089051, 0.00937382, 0.0104065, 0.00771282, 0.0107108, 0.0160028, 0.023418, 0.0200433, 0.0068836, 0.00600261, 0.00546319, 0.00738297, 0.00506499, 0.00464064, 0.00455354, 0.00793271, 0.0105548, 0.00770525
0.02, 0.0319375, 0.0150289, 0.00902561, 0.00149448, 0.00427024, 0.00247577, 0.00143973, 0.00410583, 0.00401192, 0.002246, 0.00234626, 0.00245246, 0.00205627, 0.00257232, 0.00402189, 0.00434704, 0.00518845, 0.00416448, 0.00372229, 0.003963, 0.00573383, 0.0136806, 0.00501007, 0.0069789, 0.0094161, 0.00754826, 0.0107785, 0.0158327, 0.0155919, 0.0178019, 0.0210189, 0.0104083, 0.00909129, 0.00995457, 0.0105054, 0.00685447, 0.00457075, 0.00590722, 0.0138309, 0.0117316, 0.00823956
0.03, 0.0319375, 0.010044, 0.00321681, 0.00251513, 0.00550955, 0.00495551, 0.00542869, 0.00954221, 0.00456529, 0.00148805, 0.00189542, 0.00281284, 0.00343875, 0.00261608, 0.00245805, 0.00299078, 0.00481921, 0.00426609, 0.00274139, 0.00559834, 0.0108553, 0.0124176, 0.00965084, 0.0073722, 0.00854798, 0.00816425, 0.00856512, 0.0133271, 0.0228617, 0.0242848, 0.0185636, 0.0114498, 0.00927308, 0.0124788, 0.011219, 0.00741137, 0.00713101, 0.00790964, 0.0129233, 0.0139877, 0.0106909
0.04, 0.0319375, 0.00412364, 0.003001, 0.00375483, 0.00477317, 0.00396905, 0.00314218, 0.0061416, 0.00469973, 0.0020138, 0.00183723, 0.00232771, 0.0040809, 0.00338351, 0.00467968, 0.00378416, 0.00435321, 0.00588008, 0.00295821, 0.00518442, 0.0111724, 0.00867491, 0.0076674, 0.00789652, 0.00526055, 0.0148503, 0.00919701, 0.012037, 0.0189892, 0.0226216, 0.0161468, 0.00662523, 0.00941574, 0.0161014, 0.0139342, 0.00854373, 0.00714935, 0.00662417, 0.0124704, 0.0123379, 0.0121844
0.05, 0.0319375, 0.00504412, 0.0043944, 0.00708579, 0.00634489, 0.00607774, 0.00400408, 0.00540474, 0.00623306, 0.00421208, 0.00362798, 0.00355137, 0.00303012, 0.00407959, 0.00496536, 0.00458238, 0.00451284, 0.00449813, 0.00385637, 0.00343709, 0.0070369, 0.00425232, 0.004027, 0.00632274, 0.00442846, 0.00932941, 0.00605439, 0.0069628, 0.00832315, 0.0134301, 0.0122922, 0.00828059, 0.00953052, 0.00898367, 0.00724747, 0.00752389, 0.00604859, 0.00599764, 0.0102277, 0.00773151, 0.00835696
0.06, 0.0319375, 0.00365554, 0.00232771, 0.00512998, 0.00184485, 0.0018057, 0.00211444, 0.00144604, 0.00206067, 0.00172228, 0.00173454, 0.00126461, 0.00201297, 0.00155257, 0.00200892, 0.00124556, 0.00117448, 0.00105218, 0.00179666, 0.00163231, 0.0024445, 0.00162303, 0.00156757, 0.00221056, 0.00210386, 0.00221139, 0.00206507, 0.00228394, 0.00248279, 0.00266649, 0.00305044, 0.00264961, 0.00296463, 0.00375447, 0.00277848, 0.00267089, 0.00273105, 0.00317082, 0.00252036, 0.00342557, 0.00292089
0.07, 0.0319375, 0.00542419, 0.005813, 0.00397285, 0.00153817, 0.00193694, 0.00307242, 0.0031852, 0.00275827, 0.00315597, 0.00162053, 0.00166778, 0.00195967, 0.00111422, 0.00157816, 0.00162874, 0.000875209, 0.00136735, 0.00236077, 0.00183355, 0.00180903, 0.00148603, 0.00201784, 0.00203105, 0.002459, 0.00178, 0.00167016, 0.00214775, 0.00214823, 0.00147187, 0.00203985, 0.00166028, 0.0020602, 0.00289866, 0.00343162, 0.00269942, 0.00228906, 0.00290128, 0.00202605, 0.00287512, 0.00284362
0.08, 0.0319375, 0.00340846, 0.00668788, 0.00337709, 0.00119757, 0.00308348, 0.00445362, 0.00598922, 0.00563782, 0.00463934, 0.00139128, 0.00213467, 0.00128354, 0.00156447, 0.00233283, 0.00109398, 0.00125699, 0.00102003, 0.00141878, 0.00133913, 0.0015296, 0.00177119, 0.00309619, 0.00317379, 0.00288452, 0.0015315, 0.00111184, 0.00211718, 0.00203319, 0.00130461, 0.00160803, 0.00174596, 0.0023, 0.002681, 0.00371979, 0.00201832, 0.00250812, 0.00276184, 0.00287774, 0.0032647, 0.0028863
0.09, 0.0319375, 0.00427321, 0.0017462, 0.00269479, 0.00180963, 0.00230595, 0.00189042, 0.00574035, 0.00381468, 0.00338363, 0.00136294, 0.001514, 0.00132366, 0.00167289, 0.00251466, 0.00102884, 0.0014821, 0.000825184, 0.00140723, 0.00115447, 0.00154293, 0.00167111, 0.00206722, 0.00255378, 0.0025615, 0.0016723, 0.00131556, 0.00183176, 0.00143413, 0.00171348, 0.00200607, 0.00239086, 0.00260122, 0.00311057, 0.00285195, 0.00221698, 0.00266126, 0.00230844, 0.0028334, 0.00297687, 0.00294834
0.1, 0.0319375, 0.00647281, 0.00656424, 0.00839881, 0.00463163, 0.00601719, 0.0048752, 0.0057426, 0.00547849, 0.00363653, 0.0015315, 0.00219664, 0.00357928, 0.00331947, 0.00305828, 0.00222055, 0.00257292, 0.00213407, 0.0021129, 0.00245353, 0.00348295, 0.00495931, 0.00440971, 0.00203319, 0.00305436, 0.00282615, 0.00263701, 0.00379616, 0.00245686, 0.00221448, 0.00353106, 0.00288154, 0.0028441, 0.00350373, 0.00337757, 0.00299208, 0.00326374, 0.00363867, 0.0039795, 0.00376552, 0.00364449
0.11, 0.0319375, 0.0111626, 0.00892873, 0.0129225, 0.00807533, 0.00597346, 0.00416008, 0.0110391, 0.0123033, 0.00858627, 0.00475134, 0.00664454, 0.0074839, 0.00763688, 0.00586515, 0.00661256, 0.0066559, 0.00493143, 0.00428176, 0.00637782, 0.0121206, 0.00785335, 0.00444199, 0.0043468, 0.0104144, 0.00960479, 0.00691391, 0.0113817, 0.0129677, 0.0143634, 0.0112388, 0.00609172, 0.0100172, 0.0142666, 0.00614646, 0.00627986, 0.005678, 0.00704696, 0.00793992, 0.0135147, 0.00903719
0.12, 0.0319375, 0.00472406, 0.00596434, 0.00802649, 0.0051932, 0.00347356, 0.00603236, 0.00781668, 0.00730806, 0.00320207, 0.00345883, 0.00593531, 0.00568061, 0.00517339, 0.00380625, 0.00488018, 0.0052551, 0.00567385, 0.00472322, 0.00643574, 0.0114849, 0.00849656, 0.00707478, 0.00595095, 0.0118568, 0.0107985, 0.00959216, 0.0213395, 0.0199689, 0.0252572, 0.0215144, 0.00841063, 0.0130817, 0.0162129, 0.00848557, 0.00713231, 0.00638149, 0.00600664, 0.0103456, 0.0174252, 0.0131383
0.13, 0.0319375, 0.0106873, 0.00696872, 0.00467268, 0.00164112, 0.0030975, 0.00401334, 0.00619953, 0.00423107, 0.00213526, 0.00219034, 0.00522605, 0.00291863, 0.00152162, 0.00211064, 0.00191767, 0.00214644, 0.00244652, 0.00206222, 0.00262095, 0.0065119, 0.00711881, 0.00599195, 0.0086196, 0.0114323, 0.0114905, 0.00944444, 0.0119329, 0.0144663, 0.0242801, 0.0188891, 0.00757902, 0.00804766, 0.00868354, 0.0067157, 0.00417777, 0.00379319, 0.0053585, 0.00787345, 0.00859514, 0.00803441
0.14, 0.0319375, 0.0131032, 0.0105754, 0.00232997, 0.00274519, 0.00176738, 0.00125615, 0.00139842, 0.00311342, 0.00142854, 0.00144199, 0.00201344, 0.00187531, 0.00259801, 0.00280202, 0.00224909, 0.00196907, 0.00123663, 0.00238955, 0.00323927, 0.00441303, 0.00689106, 0.00476285, 0.00784861, 0.00843262, 0.0100217, 0.00810986, 0.0117109, 0.0159074, 0.0227701, 0.0211225, 0.00738427, 0.00614065, 0.00589312, 0.00822313, 0.00535198, 0.00455829, 0.00437719, 0.00875988, 0.011254, 0.00782981
