# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.488427, 0.27434, 0.4103, 0.521048, 1.81928, 1.03307, 0.894764, 0.526851, 0.755826, 0.86534, 0.704333, 0.664561, 1.30307, 1.60075, 1.13242, 0.793545, 0.656746, 1.15693, 0.983147, 1.24949, 0.915335, 1.01225, 1.14196, 1.39488, 1.1986, 1.39045, 1.36141, 1.42671, 1.16237, 1.2593, 1.32164, 1.33788, 1.44353, 1.29951, 1.4223, 1.23234, 1.07285, 1.22578, 1.36261, 1.22323, 1.31899, 1.90131, 2.08377, 2.46535, 2.28371, 2.21666, 1.85696, 1.37824, 1.38934, 1.40889
0.01, 0.0639375, 0.385247, 0.345271, 0.541283, 0.684592, 1.80535, 0.988715, 0.923783, 0.517186, 0.82435, 0.971642, 0.890545, 0.738254, 1.31699, 1.62026, 1.33237, 0.610207, 0.571412, 1.09395, 1.07975, 1.34939, 0.949388, 0.938855, 1.16066, 1.35233, 1.26858, 1.38762, 1.24501, 1.32565, 1.21212, 1.22107, 1.35985, 1.33259, 1.41963, 1.29613, 1.26546, 1.23829, 1.10305, 1.223, 1.38634, 1.33936, 1.43472, 1.84559, 2.0454, 2.39297, 2.20297, 2.18301, 1.82392, 1.40752, 1.31744, 1.29202
0.02, 0.0639375, 0.476203, 0.41639, 0.667287, 0.76345, 1.84338, 0.993004, 0.838705, 0.550458, 0.873811, 1.02168, 0.955769, 0.815341, 1.26738, 1.60761, 1.39965, 0.840173, 0.762421, 1.01226, 1.07935, 1.38557, 1.03858, 1.15703, 1.17508, 1.11747, 1.24765, 1.41485, 1.19065, 1.26229, 1.28795, 1.25999, 1.32504, 1.2289, 1.32191, 1.44363, 1.23264, 1.1409, 1.08778, 1.28031, 1.42165, 1.4009, 1.61253, 1.76182, 1.98434, 2.46399, 2.26031, 2.11482, 1.78912, 1.5544, 1.25276, 1.24475
0.03, 0.0639375, 0.477871, 0.550866, 0.63779, 0.709396, 1.84041, 0.989689, 1.00943, 0.722669, 0.834043, 0.952654, 0.887523, 0.870812, 1.17387, 1.621, 1.2744, 1.12147, 0.968365, 1.00373, 1.01496, 1.38278, 1.07158, 1.20817, 1.11295, 0.897021, 1.15639, 1.41676, 1.32078, 1.33337, 1.42002, 1.3995, 1.39351, 1.06867, 1.23876, 1.4659, 1.3459, 0.976849, 1.0481, 1.34607, 1.41323, 1.36827, 1.64477, 1.83228, 2.07652, 2.5714, 2.33524, 2.06423, 1.74766, 1.64753, 1.22864, 1.30075
0.04, 0.0639375, 0.519004, 0.650074, 0.483725, 0.640564, 1.86081, 0.974528, 1.16873, 0.959853, 0.772422, 0.950491, 0.869812, 0.907909, 1.28753, 1.59124, 1.10798, 1.16495, 1.0703, 1.09689, 1.03953, 1.40067, 1.04702, 1.06586, 1.07018, 0.953701, 1.1884, 1.39742, 1.35882, 1.31014, 1.53809, 1.5, 1.54801, 1.04369, 1.29973, 1.35992, 1.41769, 0.960811, 1.01618, 1.37272, 1.42286, 1.30217, 1.62501, 1.99574, 2.23532, 2.53321, 2.17757, 2.04945, 1.80622, 1.60838, 1.25985, 1.32589
0.05, 0.0639375, 0.48167, 0.647442, 0.443974, 0.651736, 1.82192, 0.960066, 1.13111, 1.07847, 0.731106, 0.782157, 0.738224, 0.895673, 1.42556, 1.55479, 0.991373, 0.98852, 1.06328, 1.28378, 1.1662, 1.39773, 0.93837, 0.940747, 1.19574, 1.00927, 1.28625, 1.43439, 1.28588, 1.27632, 1.55845, 1.38705, 1.5574, 1.13281, 1.30185, 1.41315, 1.47923, 1.10759, 0.994709, 1.30777, 1.46694, 1.31555, 1.58648, 2.00356, 2.24857, 2.48871, 2.10085, 2.11249, 1.88207, 1.53994, 1.36836, 1.35408
0.06, 0.0639375, 0.360622, 0.551682, 0.414042, 0.548815, 1.7736, 0.898306, 1.0101, 0.995433, 0.627479, 0.603811, 0.655438, 0.973927, 1.43267, 1.49071, 0.903997, 0.886089, 1.04596, 1.28515, 1.19416, 1.40477, 1.02476, 1.06088, 1.22515, 1.15483, 1.37944, 1.38194, 1.22388, 1.38802, 1.56889, 1.24286, 1.40146, 1.27184, 1.3529, 1.42082, 1.52757, 1.30564, 1.02924, 1.22087, 1.4161, 1.40677, 1.67123, 1.92124, 2.21344, 2.4288, 2.25624, 2.24179, 1.95872, 1.54293, 1.44787, 1.43121
0.07, 0.0639375, 0.463184, 0.491139, 0.52917, 0.666323, 1.81516, 0.926047, 0.912839, 0.750026, 0.55044, 0.71109, 0.855622, 1.09306, 1.28347, 1.34684, 1.02439, 0.961589, 1.0736, 1.18903, 1.09197, 1.33369, 1.08541, 1.16654, 1.21413, 1.19205, 1.43607, 1.30502, 1.19715, 1.43944, 1.60678, 1.26036, 1.26168, 1.3174, 1.4359, 1.31039, 1.55189, 1.42865, 0.999973, 1.21321, 1.24988, 1.40882, 1.716, 1.85108, 2.09163, 2.33893, 2.40264, 2.30195, 1.97056, 1.43893, 1.46129, 1.44872
0.08, 0.0639375, 0.624448, 0.541148, 0.596809, 0.712505, 1.84966, 0.941048, 0.868152, 0.546736, 0.48403, 0.736107, 0.953924, 1.07457, 1.25229, 1.37022, 1.13953, 1.0907, 1.02185, 1.132, 0.952336, 1.25023, 1.0215, 1.0819, 1.24739, 1.09542, 1.37329, 1.27824, 1.28312, 1.3599, 1.6217, 1.35427, 1.24417, 1.25124, 1.425, 1.17917, 1.47652, 1.34361, 0.912277, 1.27005, 1.26391, 1.35668, 1.63462, 1.79817, 2.01006, 2.3736, 2.47179, 2.24218, 1.89196, 1.37031, 1.42872, 1.43921
0.09, 0.0639375, 0.648338, 0.5768, 0.562914, 0.584682, 1.82306, 0.993679, 0.893457, 0.621978, 0.56396, 0.725685, 0.97045, 1.05625, 1.3825, 1.49968, 1.05394, 1.20087, 0.974999, 1.15205, 0.952413, 1.34275, 0.960967, 0.978053, 1.17761, 0.91942, 1.2024, 1.26629, 1.31326, 1.32447, 1.53638, 1.39801, 1.28963, 1.18946, 1.42114, 1.21813, 1.29844, 1.07678, 0.886508, 1.28664, 1.3566, 1.37297, 1.58257, 1.78112, 2.06328, 2.53709, 2.46403, 2.17474, 1.87443, 1.40301, 1.38698, 1.3418
