# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0517536, 0.0721239, 0.048677, 0.0542615, 0.0212437, 0.0246958, 0.0159425, 0.0141021, 0.00987749, 0.0233618, 0.029415, 0.0203085, 0.0257346, 0.0288314, 0.0214893, 0.0228772, 0.0220024, 0.0225317, 0.0285576, 0.0288623, 0.0350522, 0.0275517, 0.0251349, 0.0193765, 0.0251464, 0.028512, 0.0256644, 0.0347151, 0.0332393, 0.0289601, 0.0397753, 0.0417347, 0.0439571, 0.0342567, 0.0393406, 0.0399187, 0.0429418, 0.0434614, 0.0385446, 0.0318113, 0.029345, 0.0334296, 0.0332393, 0.026473, 0.0274043, 0.0205567, 0.0245795, 0.0248464, 0.0180858, 0.013549
0.01, 0.0639375, 0.0427297, 0.0815617, 0.0483338, 0.046152, 0.0188156, 0.0240226, 0.0176142, 0.0130365, 0.0147979, 0.0271521, 0.0232812, 0.0179883, 0.0209249, 0.0281557, 0.0286935, 0.0218795, 0.0351189, 0.0253151, 0.0354303, 0.0331982, 0.0347374, 0.0351378, 0.0297248, 0.0226091, 0.0270955, 0.0306285, 0.0304364, 0.0310924, 0.0365776, 0.0345627, 0.0359982, 0.0391894, 0.0490828, 0.0374042, 0.0404541, 0.0338355, 0.0356458, 0.0382745, 0.0404803, 0.0336463, 0.0407211, 0.0359516, 0.0290174, 0.0262824, 0.0288055, 0.0266899, 0.0282344, 0.0213776, 0.0183755, 0.0133016
0.02, 0.0639375, 0.032497, 0.0684384, 0.0342733, 0.0348745, 0.0181155, 0.0177202, 0.0219229, 0.0227161, 0.02073, 0.0236684, 0.0192935, 0.0191761, 0.0261965, 0.0382782, 0.0350913, 0.0230788, 0.0495598, 0.028777, 0.0369248, 0.0485425, 0.0399411, 0.0471815, 0.0340402, 0.0301566, 0.0253325, 0.0301719, 0.0507346, 0.0356459, 0.0394091, 0.0412377, 0.0341518, 0.0360488, 0.0506793, 0.049677, 0.0379175, 0.0288408, 0.0343363, 0.0382824, 0.0410024, 0.0365504, 0.0490901, 0.0463644, 0.0339986, 0.029432, 0.0300969, 0.0327664, 0.0345876, 0.0221016, 0.0215631, 0.0154569
0.03, 0.0639375, 0.0323069, 0.0595375, 0.0250142, 0.0239841, 0.0165829, 0.0215267, 0.0272576, 0.0318688, 0.0235513, 0.0175543, 0.0170945, 0.0266659, 0.0323996, 0.0459694, 0.0501435, 0.0300733, 0.0533369, 0.0324614, 0.0331229, 0.0636013, 0.0547871, 0.053526, 0.0305107, 0.0343996, 0.0208902, 0.0301627, 0.0638008, 0.0432422, 0.0417602, 0.0480445, 0.0376119, 0.0317085, 0.050678, 0.0595541, 0.0365635, 0.0284478, 0.0371073, 0.0347134, 0.0394222, 0.0350573, 0.0453865, 0.0476614, 0.0354428, 0.0296599, 0.0260185, 0.0327868, 0.0357719, 0.0237707, 0.0224121, 0.0157792
0.04, 0.0639375, 0.0395676, 0.0579051, 0.0293567, 0.0248128, 0.0119892, 0.0221592, 0.0304285, 0.0332486, 0.0224942, 0.0157115, 0.0158544, 0.0279267, 0.0377875, 0.0478477, 0.0614659, 0.0379542, 0.0467987, 0.034694, 0.0317712, 0.0630859, 0.0665643, 0.053232, 0.0228343, 0.0287394, 0.0232064, 0.0298716, 0.0572545, 0.0437035, 0.0400349, 0.0489077, 0.0369671, 0.0286403, 0.047181, 0.053351, 0.0377984, 0.0319024, 0.0390738, 0.0293511, 0.0342404, 0.0306611, 0.0359133, 0.0379677, 0.030161, 0.0262064, 0.0207193, 0.0254076, 0.0291025, 0.0228884, 0.0199855, 0.01388
0.05, 0.0639375, 0.0447006, 0.0531065, 0.0350248, 0.0306882, 0.0101898, 0.0201318, 0.0280847, 0.0238298, 0.0192772, 0.0196385, 0.0178857, 0.0264776, 0.0349383, 0.0395605, 0.0536392, 0.0390961, 0.0378721, 0.0329779, 0.0358765, 0.0519206, 0.0653179, 0.0493463, 0.0194775, 0.0206322, 0.0258046, 0.026974, 0.0452716, 0.0464857, 0.0364241, 0.0393108, 0.0337447, 0.0274899, 0.043104, 0.0454494, 0.0392085, 0.0332317, 0.0330679, 0.0252638, 0.0307437, 0.0275919, 0.0263082, 0.0253005, 0.022531, 0.0240909, 0.0181995, 0.0174484, 0.0215326, 0.0194186, 0.0174371, 0.0124007
0.06, 0.0639375, 0.0486594, 0.048963, 0.0314489, 0.0310031, 0.0118018, 0.0193501, 0.0233527, 0.013529, 0.0161163, 0.0258386, 0.0205982, 0.0234078, 0.0258446, 0.026512, 0.0321731, 0.0303984, 0.0280674, 0.0301033, 0.0349716, 0.0397874, 0.0531953, 0.0379608, 0.02066, 0.0200439, 0.0275479, 0.027099, 0.0456786, 0.0506949, 0.0360348, 0.0366947, 0.0374925, 0.0357386, 0.0375665, 0.0394719, 0.0360472, 0.029679, 0.024268, 0.025866, 0.031288, 0.0294575, 0.0283718, 0.0216379, 0.0191598, 0.0255401, 0.0191966, 0.0150353, 0.0164812, 0.0189763, 0.0176783, 0.0118086
0.07, 0.0639375, 0.042413, 0.0329424, 0.0231526, 0.0223832, 0.0106187, 0.0208953, 0.0172404, 0.00887202, 0.0113683, 0.025334, 0.0230566, 0.0219383, 0.0197439, 0.0186288, 0.0213481, 0.0240058, 0.0260159, 0.0289621, 0.0277887, 0.0249155, 0.0372563, 0.0294136, 0.0234342, 0.0270696, 0.0336052, 0.0287669, 0.044628, 0.0420781, 0.0342158, 0.0387317, 0.0389708, 0.0402689, 0.0358363, 0.0315358, 0.0313654, 0.0292381, 0.0212074, 0.0283259, 0.0310496, 0.0286287, 0.0294761, 0.0216475, 0.0201588, 0.0272572, 0.0226005, 0.0162489, 0.0166039, 0.0196446, 0.0182334, 0.0121047
0.08, 0.0639375, 0.0315199, 0.0189497, 0.0238643, 0.0240841, 0.0101327, 0.017189, 0.0141526, 0.00828886, 0.0144132, 0.0202848, 0.0217193, 0.0232626, 0.0178183, 0.020628, 0.0210311, 0.0212803, 0.0221912, 0.0291582, 0.0263046, 0.0223592, 0.0338861, 0.0299541, 0.0263432, 0.0343509, 0.0346285, 0.0249541, 0.0358363, 0.0293054, 0.0297708, 0.0376981, 0.0313062, 0.0386601, 0.0378876, 0.0251899, 0.0305048, 0.0249244, 0.0192133, 0.0270621, 0.0265959, 0.0235178, 0.0278376, 0.0193285, 0.020045, 0.0243774, 0.021028, 0.0161475, 0.0162236, 0.0196695, 0.0171153, 0.012433
0.09, 0.0639375, 0.0294164, 0.0142973, 0.0232367, 0.0296576, 0.0128846, 0.0145888, 0.0132757, 0.0119758, 0.0168953, 0.0168826, 0.0197654, 0.027115, 0.0163766, 0.0195137, 0.0215642, 0.0166887, 0.0157822, 0.027299, 0.0258167, 0.0243321, 0.0379978, 0.0312577, 0.03004, 0.0347877, 0.0299546, 0.0204964, 0.0288083, 0.0271043, 0.0293105, 0.0395395, 0.0250955, 0.0331644, 0.0374699, 0.0241429, 0.0324658, 0.0216736, 0.0162892, 0.0252968, 0.0243513, 0.0205329, 0.0238862, 0.0160244, 0.0183749, 0.017635, 0.0152365, 0.0149562, 0.0141482, 0.0177795, 0.0161968, 0.0120136
