# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0969991, 0.0746436, 0.057573, 0.0432153, 0.0397723, 0.0412787, 0.0526495, 0.0580757, 0.0418348, 0.0383229, 0.0439297, 0.047846, 0.045545, 0.0451396, 0.051705, 0.0415758, 0.0351646, 0.0378275, 0.0292007, 0.0208564, 0.0374836, 0.0485702, 0.034268, 0.0408529, 0.0307171, 0.0216218, 0.0436957, 0.0437163, 0.0395692, 0.0474219, 0.0346739, 0.0360739, 0.030521, 0.0424273, 0.0432006, 0.0435844, 0.0516394, 0.0420717, 0.0331825, 0.0438728
0.01, 0.0319375, 0.0299395, 0.0296333, 0.0221075, 0.0163419, 0.0169662, 0.0144742, 0.0190256, 0.0218501, 0.0157456, 0.0141704, 0.0166012, 0.0166482, 0.0174956, 0.01612, 0.0175661, 0.0152302, 0.0143838, 0.0146775, 0.0129739, 0.0093887, 0.0138897, 0.0174041, 0.0134475, 0.0140483, 0.0162097, 0.0154383, 0.0183967, 0.017853, 0.0191326, 0.0238179, 0.022396, 0.0188337, 0.0196293, 0.0266779, 0.038425, 0.036003, 0.0359542, 0.0370148, 0.0279573, 0.0268719
0.02, 0.0319375, 0.0060698, 0.00515193, 0.00323119, 0.0038268, 0.00249789, 0.00276719, 0.00329286, 0.00283994, 0.00306125, 0.00230749, 0.00305626, 0.00509286, 0.00577294, 0.0034321, 0.00413765, 0.00318484, 0.0043163, 0.00844373, 0.0127622, 0.00542276, 0.00401572, 0.00648312, 0.00516912, 0.00743775, 0.0113417, 0.0104804, 0.0118379, 0.0084215, 0.0100348, 0.0145108, 0.013336, 0.0133517, 0.0253707, 0.036224, 0.0464281, 0.0438279, 0.0414078, 0.0605205, 0.0437733, 0.0378535
0.03, 0.0319375, 0.011495, 0.00758376, 0.00589335, 0.00589051, 0.00419131, 0.00330117, 0.00284339, 0.0036926, 0.00324034, 0.00349447, 0.0051218, 0.00332078, 0.00487129, 0.0052666, 0.00384497, 0.00356289, 0.00515714, 0.00863402, 0.0118723, 0.00768112, 0.00644806, 0.0136278, 0.0081607, 0.00524822, 0.008068, 0.00712639, 0.019697, 0.0202258, 0.0273898, 0.0327801, 0.0287807, 0.0229852, 0.0180934, 0.0199094, 0.0229074, 0.0245367, 0.0281546, 0.0296017, 0.0217048, 0.0169937
0.04, 0.0319375, 0.0137438, 0.00890971, 0.00517908, 0.0046181, 0.00389175, 0.00145556, 0.00353498, 0.00322192, 0.0030912, 0.00368927, 0.00508053, 0.00512299, 0.00372205, 0.00552911, 0.00321087, 0.00321764, 0.00361397, 0.00325555, 0.00467743, 0.00614409, 0.0051524, 0.0131911, 0.00896441, 0.00610037, 0.010075, 0.00977503, 0.0166451, 0.0244512, 0.0269202, 0.0318773, 0.0280474, 0.0215908, 0.0203296, 0.018468, 0.0236229, 0.019737, 0.0247868, 0.0242084, 0.0217537, 0.0229977
0.05, 0.0319375, 0.0299985, 0.0192292, 0.0150576, 0.0145696, 0.0148009, 0.0220535, 0.0307669, 0.0293453, 0.0174462, 0.0135046, 0.017163, 0.0261811, 0.0178109, 0.0126951, 0.0277657, 0.029684, 0.0165459, 0.0119267, 0.0107672, 0.0103229, 0.0109482, 0.0192412, 0.0256451, 0.0182962, 0.0201594, 0.0221429, 0.0325253, 0.0422641, 0.0413282, 0.0364536, 0.0295087, 0.0204975, 0.0318617, 0.0331867, 0.0508907, 0.0491443, 0.0413384, 0.0526205, 0.0688743, 0.0675369
0.06, 0.0319375, 0.193634, 0.264004, 0.181778, 0.0542669, 0.0862745, 0.0580531, 0.146169, 0.136143, 0.0746027, 0.0562094, 0.0575128, 0.197813, 0.192938, 0.0522641, 0.180706, 0.1191, 0.0636827, 0.0674149, 0.0511849, 0.0374906, 0.0420562, 0.0377377, 0.0313397, 0.0211785, 0.025455, 0.0557975, 0.100158, 0.0579925, 0.0352768, 0.0502024, 0.0485889, 0.0293827, 0.0430587, 0.0731599, 0.108798, 0.109677, 0.106945, 0.134837, 0.12113, 0.100723
0.07, 0.0319375, 0.4988, 0.343241, 0.322275, 0.0843721, 0.0914841, 0.112546, 0.163886, 0.207819, 0.116401, 0.133707, 0.149628, 0.379233, 0.423977, 0.198622, 0.327841, 0.17978, 0.137106, 0.185657, 0.14818, 0.0756504, 0.0510565, 0.0259761, 0.0568011, 0.0303162, 0.0310903, 0.0881112, 0.171288, 0.116767, 0.0508364, 0.0852005, 0.0989799, 0.0889155, 0.0940367, 0.10568, 0.147627, 0.11499, 0.120693, 0.118272, 0.105333, 0.0934873
0.08, 0.0319375, 0.29774, 0.267654, 0.3413, 0.132199, 0.132622, 0.154043, 0.157937, 0.146902, 0.0843944, 0.0809978, 0.193736, 0.51765, 0.455424, 0.210448, 0.194333, 0.160752, 0.239183, 0.164517, 0.123244, 0.0704198, 0.0409661, 0.0354329, 0.0774094, 0.030157, 0.0362177, 0.102429, 0.12604, 0.101993, 0.0904124, 0.0925191, 0.0787754, 0.0844837, 0.0823981, 0.121446, 0.126679, 0.150514, 0.124291, 0.112704, 0.115487, 0.105883
0.09, 0.0319375, 0.290786, 0.247497, 0.356647, 0.265511, 0.111802, 0.170146, 0.201488, 0.288928, 0.162092, 0.0885525, 0.133756, 0.315168, 0.287754, 0.207367, 0.0978707, 0.162668, 0.266997, 0.23935, 0.217238, 0.0620682, 0.0309953, 0.0291667, 0.0409734, 0.0226598, 0.0293018, 0.110159, 0.103805, 0.0871306, 0.0908741, 0.111575, 0.0696104, 0.0569086, 0.0657589, 0.0657697, 0.0748339, 0.157092, 0.138122, 0.127118, 0.107321, 0.134549
0.1, 0.0319375, 0.370555, 0.183941, 0.162698, 0.279185, 0.0620022, 0.0949858, 0.154465, 0.399827, 0.228784, 0.0449498, 0.0716146, 0.196843, 0.255769, 0.116017, 0.0624562, 0.161084, 0.178023, 0.183081, 0.122447, 0.0878366, 0.0319938, 0.029634, 0.050223, 0.0244317, 0.0383319, 0.0826592, 0.107301, 0.0716575, 0.0706132, 0.0778486, 0.0662659, 0.0859992, 0.0614131, 0.0731769, 0.0941872, 0.148634, 0.178149, 0.172985, 0.104438, 0.0589782
