# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0114172, 0.00818056, 0.00485954, 0.00875326, 0.010663, 0.00811127, 0.0125532, 0.0194928, 0.00785666, 0.00435962, 0.0135452, 0.0100839, 0.0152652, 0.0129314, 0.0112759, 0.00819428, 0.00969039, 0.00619965, 0.00676413, 0.0078757, 0.0133613, 0.019256, 0.0190414, 0.0149682, 0.0174281, 0.0216708, 0.0251541, 0.0313525, 0.0270903, 0.0169881, 0.014688, 0.0223988, 0.0244564, 0.026879, 0.0357114, 0.0321045, 0.0244844, 0.0149557, 0.013946, 0.0188434
0.01, 0.0319375, 0.00874475, 0.00565749, 0.00561672, 0.00769863, 0.0132503, 0.0112121, 0.00680344, 0.0131715, 0.00758092, 0.00498967, 0.0112797, 0.0130191, 0.0152586, 0.0100348, 0.00896878, 0.00410096, 0.0053387, 0.00542312, 0.00903872, 0.00796901, 0.00939035, 0.0162917, 0.0184832, 0.0187302, 0.0126433, 0.0118886, 0.0172944, 0.0222792, 0.0230912, 0.0182588, 0.015824, 0.0229619, 0.0154309, 0.0134782, 0.0152909, 0.0235397, 0.0183402, 0.0128752, 0.0136132, 0.0110223
0.02, 0.0319375, 0.00827704, 0.0088823, 0.00862575, 0.00721906, 0.00747242, 0.00660084, 0.00634216, 0.00541482, 0.00774488, 0.00491826, 0.00542276, 0.00893747, 0.00527384, 0.00660546, 0.00611257, 0.00321491, 0.00523885, 0.00747952, 0.00748579, 0.00940228, 0.0171959, 0.0216579, 0.0166341, 0.0158686, 0.0129472, 0.00989343, 0.0165952, 0.0183871, 0.0166803, 0.0138328, 0.0141572, 0.0155419, 0.0209634, 0.0155638, 0.0156132, 0.0241726, 0.0155013, 0.015362, 0.0144633, 0.0124181
0.03, 0.0319375, 0.00773187, 0.00644214, 0.00795636, 0.00422442, 0.00364307, 0.0032881, 0.00676105, 0.00419878, 0.00620652, 0.00385209, 0.00393818, 0.00534652, 0.00479892, 0.00502632, 0.00627026, 0.003868, 0.00374117, 0.00608923, 0.00713692, 0.00882192, 0.00883303, 0.011416, 0.0116709, 0.00986664, 0.00972108, 0.0112968, 0.0149773, 0.0148329, 0.0139266, 0.012872, 0.0118021, 0.01648, 0.0164705, 0.0132563, 0.0114874, 0.0159022, 0.0167692, 0.0126213, 0.0144931, 0.0115608
0.04, 0.0319375, 0.0113053, 0.00876331, 0.00465903, 0.00343388, 0.00517185, 0.00398793, 0.00561802, 0.00660937, 0.00711514, 0.0061506, 0.00820232, 0.00618236, 0.00512156, 0.00737847, 0.0067742, 0.00444887, 0.00479097, 0.00762647, 0.00705442, 0.00886977, 0.00879675, 0.0142651, 0.0145293, 0.0167821, 0.0110113, 0.010048, 0.0141197, 0.0239638, 0.0142861, 0.0117476, 0.0108434, 0.0207541, 0.0207589, 0.0152237, 0.0108284, 0.0173175, 0.0213418, 0.0201437, 0.0196988, 0.0149436
0.05, 0.0319375, 0.0120759, 0.0137221, 0.0103708, 0.00923386, 0.0115711, 0.0109941, 0.00406012, 0.0240787, 0.014732, 0.0127191, 0.0265643, 0.0124884, 0.0142006, 0.0101893, 0.0132499, 0.00693758, 0.0064785, 0.0111369, 0.0195824, 0.0182799, 0.0226365, 0.02908, 0.0347866, 0.0328482, 0.0253551, 0.020865, 0.0192695, 0.0371713, 0.0361925, 0.0264038, 0.0238691, 0.0250027, 0.0376985, 0.0375103, 0.0310552, 0.031005, 0.0358884, 0.0380673, 0.0379978, 0.0332351
0.06, 0.0319375, 0.0109924, 0.00748686, 0.00414311, 0.0130313, 0.012127, 0.0102108, 0.00766408, 0.0235032, 0.015037, 0.02102, 0.0273995, 0.0243757, 0.0191238, 0.0121337, 0.0241459, 0.0151752, 0.0204024, 0.0184693, 0.0283395, 0.0426969, 0.0298121, 0.0277736, 0.031335, 0.0508616, 0.0304656, 0.0223482, 0.046134, 0.0551097, 0.0441098, 0.0342341, 0.0268506, 0.0342397, 0.0595858, 0.0503753, 0.0375486, 0.0331984, 0.0433889, 0.0385557, 0.0472925, 0.0378073
0.07, 0.0319375, 0.0109204, 0.00671653, 0.0036243, 0.00745396, 0.0130563, 0.00539182, 0.00950832, 0.0146983, 0.0179364, 0.0222031, 0.0258205, 0.0271147, 0.0288958, 0.0188196, 0.0213602, 0.0176354, 0.0206133, 0.024572, 0.0239425, 0.0351007, 0.0400357, 0.0406832, 0.0309524, 0.0572355, 0.0400034, 0.0306555, 0.0493634, 0.0501957, 0.027556, 0.0300657, 0.0239581, 0.0325802, 0.0715761, 0.0702203, 0.0341105, 0.0373005, 0.0545382, 0.0419195, 0.0334904, 0.0326752
0.08, 0.0319375, 0.00915532, 0.0074271, 0.00433778, 0.0114602, 0.00866593, 0.0063912, 0.0128606, 0.0193541, 0.00849586, 0.011278, 0.0121543, 0.0100312, 0.012346, 0.0170789, 0.0173026, 0.0126477, 0.00565429, 0.0240078, 0.0183834, 0.0155903, 0.022758, 0.0409431, 0.0228687, 0.041016, 0.024694, 0.025701, 0.0479283, 0.0577005, 0.0327342, 0.0331911, 0.032032, 0.0308856, 0.0368318, 0.0406652, 0.0328846, 0.0376329, 0.0438524, 0.0472959, 0.0440976, 0.0417661
0.09, 0.0319375, 0.0107414, 0.00709561, 0.00789805, 0.0108433, 0.0129351, 0.00703773, 0.0152743, 0.0175695, 0.010199, 0.010802, 0.0137377, 0.0146846, 0.00902029, 0.0164477, 0.0177839, 0.0131244, 0.0146453, 0.0299295, 0.0220874, 0.020305, 0.0244655, 0.0423215, 0.0376177, 0.0410792, 0.0229994, 0.0227037, 0.063964, 0.0633131, 0.0561487, 0.0452794, 0.038798, 0.0429451, 0.0439208, 0.0430121, 0.0398711, 0.0438338, 0.0497408, 0.0574918, 0.0563475, 0.0542625
