# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.651226, 0.631195, 0.660815, 0.7109, 2.22881, 1.42533, 0.973152, 0.682301, 0.848212, 0.843497, 0.616579, 0.527164, 1.03701, 1.25561, 1.20744, 1.27089, 1.4618, 1.28551, 1.4296, 1.49672, 1.20303, 1.23389, 1.23867, 1.13225, 1.02432, 0.776115, 1.24918, 1.27153, 1.18405, 1.46247, 1.33216, 1.28536, 1.2244, 1.25844, 1.22919, 1.31743, 1.34225, 1.24112, 1.20963, 1.39396, 1.63206, 1.68544, 2.26271, 2.29648, 2.29147, 2.13053, 1.74706, 1.64551, 1.319, 1.09211
0.01, 0.0639375, 0.64482, 0.595448, 0.549916, 0.598213, 2.21455, 1.38139, 0.905655, 0.624227, 0.782102, 0.810559, 0.650624, 0.477365, 1.0274, 1.33051, 1.17053, 1.1824, 1.35199, 1.33585, 1.25736, 1.57479, 1.15396, 1.05209, 0.966115, 1.13223, 1.01532, 0.890995, 1.21788, 1.11607, 1.2357, 1.48699, 1.44541, 1.45365, 1.20788, 1.31087, 1.34321, 1.27856, 1.28768, 1.23669, 1.28286, 1.25938, 1.59182, 1.75877, 2.30399, 2.33881, 2.32938, 2.01333, 1.57291, 1.60348, 1.36028, 1.1054
0.02, 0.0639375, 0.682319, 0.466229, 0.476798, 0.502558, 2.20575, 1.37313, 0.982364, 0.781626, 0.841412, 0.807014, 0.682134, 0.536988, 0.935606, 1.18586, 1.09101, 1.1655, 1.21554, 1.23598, 1.17197, 1.50335, 1.19596, 1.01492, 0.832541, 1.05017, 1.05217, 1.0342, 1.19236, 1.12622, 1.27758, 1.42642, 1.54049, 1.46666, 1.2448, 1.28227, 1.42888, 1.29847, 1.16541, 1.18135, 1.34284, 1.25758, 1.56737, 1.77597, 2.14366, 2.35923, 2.33209, 2.00614, 1.56592, 1.50376, 1.42434, 1.0757
0.03, 0.0639375, 0.611424, 0.433777, 0.549396, 0.524031, 2.20485, 1.40173, 1.08764, 0.780501, 0.802795, 0.845776, 0.70048, 0.648478, 0.797475, 1.00943, 1.16133, 1.22386, 1.19513, 1.1616, 1.34092, 1.48217, 1.28222, 0.988243, 0.88094, 0.976883, 1.09342, 1.11354, 1.18543, 1.20546, 1.26464, 1.28911, 1.54412, 1.38861, 1.26293, 1.26144, 1.34283, 1.29888, 1.1666, 1.1254, 1.28925, 1.26818, 1.53429, 1.75386, 1.94677, 2.41011, 2.3216, 2.02628, 1.68319, 1.43328, 1.46626, 1.18847
0.04, 0.0639375, 0.425716, 0.498337, 0.561668, 0.614603, 2.19599, 1.39791, 1.04265, 0.745068, 0.719823, 0.835946, 0.607756, 0.63448, 0.740046, 1.00421, 1.26479, 1.18701, 1.24508, 1.1702, 1.44488, 1.45912, 1.24255, 0.982188, 1.04584, 1.05062, 1.13315, 1.14234, 1.15161, 1.24722, 1.23433, 1.29304, 1.39932, 1.26768, 1.24401, 1.27655, 1.25219, 1.24226, 1.22064, 1.08031, 1.16321, 1.21465, 1.56607, 1.79782, 1.98042, 2.47453, 2.33968, 1.97974, 1.75236, 1.453, 1.50223, 1.30458
0.05, 0.0639375, 0.303267, 0.57025, 0.446198, 0.578422, 2.19267, 1.36776, 1.09215, 0.736355, 0.651575, 0.745746, 0.450098, 0.638241, 0.707268, 1.01251, 1.43644, 1.11426, 1.15237, 1.17204, 1.40483, 1.45925, 1.20087, 0.949606, 1.11734, 1.12915, 1.15586, 1.1425, 1.16019, 1.28879, 1.25515, 1.30789, 1.35589, 1.08178, 1.17183, 1.22267, 1.2364, 1.24871, 1.23092, 1.1118, 1.07978, 1.25357, 1.67588, 1.86907, 1.99129, 2.52904, 2.37469, 1.9575, 1.74079, 1.45991, 1.46269, 1.28021
0.06, 0.0639375, 0.353472, 0.726052, 0.585925, 0.565751, 2.20574, 1.41993, 1.08924, 0.73105, 0.655713, 0.742834, 0.453898, 0.700401, 0.725866, 0.972543, 1.48716, 0.957435, 0.892711, 1.19559, 1.30407, 1.37644, 1.20058, 1.1151, 1.11966, 1.08094, 1.01402, 1.09409, 1.26132, 1.33266, 1.19871, 1.22277, 1.48355, 1.18661, 1.27418, 1.23094, 1.35332, 1.22253, 1.18519, 1.14778, 1.04693, 1.32836, 1.65764, 1.9022, 2.06676, 2.53945, 2.41805, 1.99858, 1.66048, 1.38625, 1.41886, 1.19804
0.07, 0.0639375, 0.40681, 0.810758, 0.688908, 0.526619, 2.21714, 1.49319, 1.05362, 0.694846, 0.592685, 0.773767, 0.625878, 0.778737, 0.890796, 1.04972, 1.35303, 1.03536, 0.785028, 1.12996, 1.28803, 1.36209, 1.32389, 1.32003, 1.07103, 1.14208, 0.908538, 1.12949, 1.35021, 1.31942, 1.24362, 1.12368, 1.52034, 1.4098, 1.4393, 1.25402, 1.42479, 1.22357, 1.11439, 1.13117, 1.0048, 1.45873, 1.61275, 1.8577, 2.13338, 2.47956, 2.34841, 2.01125, 1.53342, 1.28332, 1.35648, 1.1504
0.08, 0.0639375, 0.442751, 0.748956, 0.683064, 0.612764, 2.17393, 1.45102, 1.10347, 0.616374, 0.481865, 0.672997, 0.829181, 0.752821, 0.909965, 1.05654, 1.32483, 1.15172, 0.977034, 1.00593, 1.35532, 1.46021, 1.4393, 1.3159, 1.03077, 1.22313, 1.00691, 1.13646, 1.44754, 1.3649, 1.39582, 1.15691, 1.39298, 1.48566, 1.46333, 1.24636, 1.44568, 1.20512, 1.04539, 1.08425, 1.03625, 1.5217, 1.658, 1.83776, 2.14593, 2.34589, 2.23072, 2.04235, 1.60163, 1.28446, 1.34241, 1.15086
0.09, 0.0639375, 0.372185, 0.516518, 0.646532, 0.632353, 2.08667, 1.32632, 1.06706, 0.596592, 0.488464, 0.544939, 0.892387, 0.797723, 0.909888, 1.11515, 1.38447, 1.22681, 1.26554, 0.83204, 1.32353, 1.47466, 1.43039, 1.29455, 1.02591, 1.18651, 1.17381, 1.10574, 1.46606, 1.40126, 1.36748, 1.23528, 1.34802, 1.37974, 1.38764, 1.15879, 1.40185, 1.28017, 1.07716, 1.09148, 1.08324, 1.49474, 1.72268, 1.7804, 2.18615, 2.15208, 2.14136, 2.09371, 1.75379, 1.32243, 1.41652, 1.12505
0.1, 0.0639375, 0.287035, 0.23366, 0.533821, 0.595396, 2.09888, 1.21726, 0.975131, 0.642249, 0.659949, 0.534713, 0.803079, 0.864629, 1.09486, 1.2556, 1.358, 1.27064, 1.54326, 1.00473, 1.28191, 1.404, 1.28079, 1.28695, 1.05641, 1.09868, 1.27932, 1.23443, 1.5068, 1.38886, 1.26507, 1.27127, 1.33063, 1.27706, 1.27041, 1.07684, 1.32315, 1.38019, 1.22728, 1.16534, 1.08685, 1.39481, 1.78796, 1.82019, 2.24427, 2.19915, 2.11983, 2.13252, 1.80344, 1.35354, 1.44236, 1.1146
0.11, 0.0639375, 0.282352, 0.238053, 0.344995, 0.640769, 2.15528, 1.23479, 0.816884, 0.621932, 0.806301, 0.621994, 0.737652, 0.917799, 1.1216, 1.20548, 1.27099, 1.24598, 1.70789, 1.35442, 1.24047, 1.34302, 1.13893, 1.21768, 1.10187, 1.05115, 1.30091, 1.32155, 1.50154, 1.28339, 1.18726, 1.20848, 1.29918, 1.31775, 1.27915, 1.12206, 1.31756, 1.37721, 1.20884, 1.19706, 1.19602, 1.36348, 1.84097, 1.80749, 2.13269, 2.18393, 2.05936, 2.10716, 1.79651, 1.39093, 1.42457, 1.17234
0.12, 0.0639375, 0.392098, 0.297175, 0.274551, 0.638793, 2.17595, 1.30354, 0.813942, 0.579645, 0.947689, 0.609381, 0.695214, 0.833516, 0.975639, 1.08531, 1.29379, 1.15691, 1.62431, 1.47935, 1.28051, 1.24439, 1.0332, 1.1085, 1.17487, 1.0186, 1.26806, 1.30216, 1.51103, 1.27378, 1.04006, 1.1658, 1.35866, 1.29826, 1.19978, 1.12878, 1.42652, 1.31779, 1.04119, 1.17603, 1.30863, 1.38476, 1.83303, 1.75967, 1.97313, 2.23692, 2.12276, 2.07368, 1.75853, 1.4534, 1.40501, 1.24856
0.13, 0.0639375, 0.431539, 0.382349, 0.367675, 0.655577, 2.15047, 1.29999, 1.00126, 0.566296, 1.02191, 0.634426, 0.672823, 0.732818, 0.898261, 1.0629, 1.31921, 1.20765, 1.36423, 1.33867, 1.22798, 1.03511, 1.12048, 1.152, 1.19953, 1.01232, 1.15317, 1.25484, 1.52105, 1.36525, 1.19733, 1.26623, 1.4833, 1.27095, 1.1228, 1.0419, 1.47493, 1.30688, 0.926429, 1.13653, 1.32123, 1.35141, 1.79276, 1.81183, 2.06273, 2.32796, 2.31247, 2.17928, 1.74036, 1.53866, 1.39424, 1.22765
0.14, 0.0639375, 0.381665, 0.444324, 0.427089, 0.582502, 2.09708, 1.31125, 1.17263, 0.584529, 1.00499, 0.855212, 0.555997, 0.621046, 0.926386, 1.1222, 1.21535, 1.33965, 1.1952, 1.08008, 1.08074, 1.00565, 1.13588, 1.10494, 1.10695, 1.01586, 1.02807, 1.14503, 1.4326, 1.51029, 1.48704, 1.37221, 1.45452, 1.25965, 1.23612, 1.06755, 1.48423, 1.31108, 1.04102, 1.13247, 1.27689, 1.40342, 1.74188, 1.80871, 2.1384, 2.38761, 2.36604, 2.22537, 1.74657, 1.56961, 1.42193, 1.15223
0.15, 0.0639375, 0.38401, 0.413349, 0.395707, 0.43676, 2.05228, 1.32471, 1.20543, 0.656397, 0.907373, 0.993767, 0.362985, 0.476477, 0.975658, 1.19665, 1.23908, 1.33348, 1.17185, 1.05382, 1.06136, 1.12346, 1.07176, 0.971588, 1.12811, 1.06556, 1.11806, 1.15024, 1.29216, 1.51608, 1.63429, 1.39801, 1.32827, 1.27111, 1.39383, 1.25002, 1.42902, 1.33759, 1.19499, 1.14736, 1.22896, 1.51149, 1.84175, 1.87324, 2.09288, 2.44521, 2.3151, 2.16278, 1.67809, 1.52405, 1.45864, 1.19668
0.16, 0.0639375, 0.438243, 0.366806, 0.444126, 0.55479, 2.1254, 1.28598, 1.08529, 0.67213, 0.822962, 0.927341, 0.338906, 0.404499, 0.962083, 1.28447, 1.24882, 1.13403, 1.21692, 1.1821, 1.16553, 1.21436, 1.03554, 0.874222, 1.19319, 1.14415, 1.09245, 1.07831, 1.17786, 1.44109, 1.56419, 1.40486, 1.37897, 1.36225, 1.37128, 1.28888, 1.38332, 1.3074, 1.24844, 1.15868, 1.13149, 1.43265, 1.85821, 1.91449, 1.98283, 2.43148, 2.28734, 2.14824, 1.60576, 1.47573, 1.50375, 1.25236
0.17, 0.0639375, 0.363589, 0.303183, 0.597068, 0.698329, 2.19319, 1.26213, 0.863548, 0.721523, 0.667286, 0.720105, 0.48116, 0.547329, 0.867163, 1.26178, 1.26724, 1.08666, 1.19809, 1.31576, 1.11916, 1.16054, 0.993036, 0.792415, 1.07859, 1.18942, 1.02895, 1.06395, 1.33404, 1.3285, 1.34761, 1.3882, 1.42969, 1.47989, 1.25017, 1.17093, 1.35073, 1.31085, 1.2272, 1.1039, 1.05555, 1.30228, 1.86511, 1.89302, 1.90013, 2.40369, 2.27749, 2.14266, 1.61989, 1.43423, 1.48712, 1.21488
0.18, 0.0639375, 0.239244, 0.255964, 0.617659, 0.665279, 2.2026, 1.23164, 0.792971, 0.776367, 0.508231, 0.589127, 0.603703, 0.70092, 0.775175, 1.18292, 1.34349, 1.07237, 1.15805, 1.30643, 0.983976, 0.987785, 1.17067, 1.02095, 1.07178, 1.22425, 1.04639, 1.18882, 1.45911, 1.21257, 1.16992, 1.43947, 1.39371, 1.49136, 1.18021, 1.12413, 1.26286, 1.35118, 1.22318, 0.989313, 1.02428, 1.3727, 1.86975, 1.79636, 1.98041, 2.49308, 2.31091, 2.17666, 1.72396, 1.40474, 1.43245, 1.14342
0.19, 0.0639375, 0.295826, 0.26955, 0.491261, 0.422045, 2.20488, 1.38563, 0.808926, 0.659001, 0.381642, 0.64489, 0.827075, 0.805351, 0.78559, 1.07291, 1.34145, 1.02746, 1.33377, 1.26253, 0.976278, 0.867511, 1.2861, 1.25662, 1.16692, 1.21104, 0.994252, 1.36418, 1.46579, 1.29202, 1.15462, 1.46701, 1.42934, 1.39067, 1.26557, 1.17416, 1.18047, 1.32378, 1.18915, 1.0124, 1.07804, 1.53897, 1.79031, 1.64122, 2.05082, 2.46837, 2.36473, 2.28071, 1.76981, 1.31026, 1.43218, 1.1597
0.2, 0.0639375, 0.446568, 0.35731, 0.389809, 0.539934, 2.20157, 1.48453, 0.885181, 0.437965, 0.358136, 0.696474, 0.948121, 0.827595, 0.908609, 1.10934, 1.23176, 0.985672, 1.42983, 1.37917, 1.15542, 1.05128, 1.26354, 1.33177, 1.23931, 1.0542, 0.99177, 1.39374, 1.42608, 1.35266, 1.13637, 1.41577, 1.45528, 1.24716, 1.32168, 1.21023, 1.16323, 1.24188, 1.13305, 1.15288, 1.20242, 1.59287, 1.75278, 1.51412, 2.01652, 2.48007, 2.29604, 2.29391, 1.72354, 1.32436, 1.44566, 1.17433
0.21, 0.0639375, 0.493812, 0.430515, 0.430696, 0.66482, 2.1559, 1.39229, 0.915591, 0.570885, 0.484966, 0.740624, 0.932429, 0.837969, 0.958448, 1.1073, 1.08007, 0.922, 1.36985, 1.3553, 1.26928, 1.19291, 1.29441, 1.28133, 1.17815, 0.941307, 1.15514, 1.33723, 1.33875, 1.35813, 1.09761, 1.33651, 1.53454, 1.2737, 1.30438, 1.18704, 1.13762, 1.14104, 1.12352, 1.19856, 1.2664, 1.48328, 1.76109, 1.50585, 1.89074, 2.48059, 2.21612, 2.19553, 1.61652, 1.35229, 1.49068, 1.25167
0.22, 0.0639375, 0.5301, 0.400677, 0.491565, 0.707213, 2.13715, 1.38605, 0.893466, 0.667794, 0.716821, 0.773101, 0.837128, 0.899831, 0.998639, 1.09228, 0.94783, 0.916959, 1.28408, 1.17778, 1.22041, 1.17639, 1.25769, 1.22294, 1.00314, 1.05352, 1.195, 1.33305, 1.22686, 1.30878, 1.05857, 1.2678, 1.5491, 1.46396, 1.2632, 1.04251, 1.19531, 1.17688, 1.16831, 1.10554, 1.22119, 1.37498, 1.79212, 1.62111, 1.75485, 2.42199, 2.259, 2.05566, 1.55078, 1.27796, 1.4789, 1.35599
0.23, 0.0639375, 0.440645, 0.401522, 0.586688, 0.610741, 2.12445, 1.39444, 0.942252, 0.680392, 0.852603, 0.833194, 0.782283, 0.867948, 1.11008, 1.09726, 1.19314, 1.01953, 1.25267, 1.01908, 0.93826, 1.01683, 1.13422, 1.16483, 1.03997, 1.23987, 1.21916, 1.33437, 1.30049, 1.49033, 1.1536, 1.24679, 1.37665, 1.5056, 1.31138, 1.0023, 1.227, 1.25179, 1.21106, 0.968219, 1.13919, 1.35008, 1.78323, 1.70202, 1.76707, 2.38183, 2.37241, 1.99096, 1.63405, 1.21427, 1.32636, 1.34763
0.24, 0.0639375, 0.292053, 0.478404, 0.600162, 0.52218, 2.11772, 1.36246, 1.05597, 0.736268, 0.976565, 0.922128, 0.781935, 0.720637, 1.15472, 1.1004, 1.36235, 1.1617, 1.27553, 1.09803, 0.72956, 1.0171, 1.2446, 1.21646, 1.1566, 1.29978, 1.19202, 1.25874, 1.38873, 1.61024, 1.21444, 1.30359, 1.31494, 1.401, 1.3305, 1.184, 1.20597, 1.36236, 1.26861, 1.08694, 1.05299, 1.30047, 1.62773, 1.79428, 1.87037, 2.39851, 2.4273, 1.99624, 1.76012, 1.29495, 1.25156, 1.25973
