# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.273352, 0.337267, 0.541694, 0.616867, 1.92206, 1.0246, 1.09921, 0.613738, 0.953149, 0.704528, 0.783806, 0.948623, 1.3199, 1.54426, 1.27716, 1.10055, 0.932559, 1.11597, 0.973874, 1.33702, 0.938245, 0.88031, 1.11285, 1.08873, 1.17163, 1.2833, 1.2652, 1.26215, 1.39998, 1.4683, 1.42018, 1.29362, 1.26539, 1.1963, 1.28012, 1.19534, 1.06837, 1.37962, 1.35359, 1.57794, 1.40631, 1.44438, 1.96798, 2.44209, 2.33579, 2.05571, 1.80468, 1.66247, 1.48631, 1.29341
0.01, 0.0639375, 0.27138, 0.31341, 0.645316, 0.595849, 1.91626, 1.09229, 1.0388, 0.716345, 0.877484, 0.692458, 0.666137, 0.938979, 1.29937, 1.56291, 1.24708, 0.874867, 0.880985, 1.28242, 0.979412, 1.11351, 0.921655, 0.930794, 0.98753, 1.10718, 1.23284, 1.28234, 1.30351, 1.20067, 1.44754, 1.4102, 1.4092, 1.27411, 1.24881, 1.25405, 1.28902, 1.07039, 1.10482, 1.41836, 1.3558, 1.38482, 1.40143, 1.54873, 2.01063, 2.38223, 2.24236, 2.00227, 1.72686, 1.62313, 1.51262, 1.34687
0.02, 0.0639375, 0.315829, 0.287486, 0.706857, 0.681379, 1.92295, 1.27286, 1.01519, 0.6721, 0.804811, 0.843256, 0.63826, 0.992852, 1.2938, 1.34831, 1.15667, 0.875792, 0.792359, 1.21871, 0.922829, 0.967627, 1.00592, 1.18369, 0.988658, 1.12837, 1.16838, 1.24731, 1.29366, 1.29942, 1.43701, 1.29893, 1.28556, 1.29433, 1.21988, 1.21139, 1.30768, 0.952636, 1.12914, 1.36365, 1.217, 1.30791, 1.44138, 1.66478, 1.96694, 2.25235, 2.19431, 1.95081, 1.70205, 1.55264, 1.61005, 1.37699
0.03, 0.0639375, 0.378067, 0.288686, 0.690658, 0.696422, 1.89767, 1.26838, 1.00013, 0.524122, 0.738721, 0.896569, 0.689233, 1.0335, 1.23579, 1.15863, 0.912051, 0.875838, 0.806103, 0.999744, 0.736597, 0.942665, 1.13501, 1.21758, 1.0321, 1.04587, 0.973411, 1.1026, 1.22752, 1.40041, 1.48768, 1.28219, 1.26364, 1.31133, 1.19515, 1.07331, 1.35591, 0.954432, 1.21013, 1.27798, 1.00321, 1.35633, 1.45153, 1.66436, 1.81587, 2.07357, 2.24925, 1.947, 1.81131, 1.49023, 1.66146, 1.4242
0.04, 0.0639375, 0.476837, 0.32111, 0.691769, 0.809175, 1.90879, 1.0899, 0.954711, 0.4616, 0.600541, 0.74449, 0.753203, 1.06471, 1.12826, 1.14866, 1.08633, 0.999848, 1.00363, 0.870618, 0.727818, 1.10319, 1.21239, 1.0329, 1.02297, 0.865643, 0.79745, 0.945095, 1.17668, 1.37552, 1.46884, 1.29751, 1.35718, 1.30131, 1.16847, 1.13354, 1.36854, 0.993246, 1.25051, 1.26173, 0.99345, 1.37643, 1.48899, 1.61494, 1.78219, 2.08339, 2.18638, 2.02334, 1.86775, 1.46115, 1.57134, 1.44171
0.05, 0.0639375, 0.553521, 0.455115, 0.572322, 0.855797, 1.91934, 0.997173, 0.875863, 0.547467, 0.671357, 0.697085, 0.715303, 1.1425, 1.19919, 1.07135, 1.27229, 1.02056, 1.20234, 0.888646, 0.907455, 1.47947, 1.16599, 0.913143, 0.998419, 0.953723, 0.832259, 0.926862, 1.13151, 1.29851, 1.33999, 1.31273, 1.40909, 1.31203, 1.11357, 1.22661, 1.31295, 1.06889, 1.20583, 1.32937, 1.04567, 1.38742, 1.52711, 1.67778, 1.86367, 2.24839, 2.25453, 2.05688, 1.8422, 1.49933, 1.48564, 1.37483
0.06, 0.0639375, 0.587507, 0.55229, 0.527298, 0.758475, 1.85014, 1.02088, 0.715398, 0.678764, 0.811967, 0.831841, 0.656706, 1.05344, 1.30931, 1.07045, 1.24548, 0.904557, 1.29534, 0.924976, 1.07705, 1.662, 0.96455, 1.02411, 1.05328, 1.14732, 0.935612, 1.08691, 1.20762, 1.27552, 1.16609, 1.28689, 1.26402, 1.25774, 1.23281, 1.23293, 1.2527, 1.20682, 1.1981, 1.34559, 1.08288, 1.42755, 1.51775, 1.76489, 1.95261, 2.3119, 2.42205, 2.0837, 1.79217, 1.54167, 1.41914, 1.30809
0.07, 0.0639375, 0.557678, 0.513851, 0.519285, 0.522945, 1.74659, 1.01631, 0.523847, 0.796827, 0.938034, 0.893303, 0.765217, 0.78136, 1.24535, 1.13653, 1.02904, 0.857798, 1.283, 1.07888, 1.19345, 1.61239, 0.796574, 1.01814, 1.15149, 1.1876, 1.02625, 1.15818, 1.10317, 1.13155, 1.0619, 1.2241, 1.08932, 1.08714, 1.33914, 1.1742, 1.19328, 1.34512, 1.20622, 1.32, 1.06884, 1.3706, 1.45699, 1.76277, 1.9414, 2.23411, 2.41869, 2.09512, 1.80049, 1.58094, 1.38863, 1.29685
0.08, 0.0639375, 0.580441, 0.414302, 0.406825, 0.435306, 1.6958, 0.930705, 0.485852, 0.835734, 0.941252, 0.759213, 0.789097, 0.634845, 1.15616, 1.2554, 1.07521, 0.877136, 1.20682, 1.16954, 1.18557, 1.52937, 0.918257, 0.947196, 1.17843, 1.12614, 1.08963, 1.12372, 1.0414, 0.955553, 1.05735, 1.18713, 0.93704, 0.983249, 1.39235, 1.29677, 1.22661, 1.42599, 1.13733, 1.35166, 1.16666, 1.29848, 1.50473, 1.69548, 1.92364, 2.1007, 2.32781, 2.10406, 1.83761, 1.58533, 1.43759, 1.34613
0.09, 0.0639375, 0.571019, 0.535198, 0.422381, 0.390695, 1.68537, 0.93133, 0.546413, 0.739088, 0.89316, 0.730778, 0.682109, 0.532346, 1.07856, 1.22801, 1.38265, 0.979318, 1.17174, 1.10198, 1.10574, 1.47912, 0.934087, 0.885351, 1.06487, 0.968787, 1.04839, 1.07541, 1.24458, 1.05845, 1.0733, 1.24363, 1.00913, 1.04606, 1.34467, 1.37628, 1.29126, 1.43472, 1.15278, 1.36843, 1.30446, 1.25163, 1.49439, 1.71177, 2.02109, 2.09296, 2.31295, 2.12378, 1.86936, 1.59367, 1.48034, 1.36682
