# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.34076, 0.649042, 0.597246, 0.75621, 1.35877, 0.910791, 0.724408, 0.644966, 0.842534, 0.98538, 0.938367, 1.03275, 0.840081, 1.08338, 1.19603, 1.37197, 1.5645, 1.71208, 1.71455, 1.35503, 1.38824, 1.23072, 1.04385, 1.32303, 1.33445, 1.28302, 1.02881, 1.22091, 1.23275, 1.48415, 1.23596, 1.28735, 1.38911, 1.12356, 1.50256, 1.12484, 1.23903, 1.44149, 1.42089, 1.46769, 1.7837, 1.69089, 2.38689, 2.86639, 2.78232, 2.26499, 1.87951, 1.46306, 1.33087, 1.411
0.01, 0.0639375, 0.40137, 0.601631, 0.519782, 0.880247, 1.3475, 0.914682, 0.732121, 0.753024, 0.680184, 1.0443, 1.02152, 0.925883, 0.693942, 1.01029, 0.979007, 1.34503, 1.60744, 1.57767, 1.87619, 1.67942, 1.53141, 1.29931, 1.15371, 1.0655, 1.22815, 1.14944, 1.12177, 1.28745, 1.37261, 1.54106, 1.37117, 1.28053, 1.38776, 1.20401, 1.68105, 1.18814, 1.17836, 1.37693, 1.43954, 1.50504, 1.83908, 1.79915, 2.36348, 2.9052, 2.74383, 2.22031, 1.96039, 1.54769, 1.36936, 1.51151
0.02, 0.0639375, 0.425665, 0.498181, 0.579063, 0.824845, 1.37236, 1.04237, 0.860921, 0.839201, 0.819838, 1.08433, 1.05595, 0.87553, 0.986822, 1.14821, 0.755549, 1.18001, 1.51371, 1.42503, 1.99801, 1.95395, 1.66711, 1.48663, 1.2347, 1.13723, 1.23061, 1.25108, 1.20257, 1.28967, 1.54662, 1.59859, 1.48415, 1.30954, 1.28886, 1.19963, 1.69268, 1.27878, 1.12388, 1.43962, 1.41084, 1.52294, 1.8374, 1.89354, 2.23018, 2.94006, 2.75067, 2.18546, 1.93933, 1.60455, 1.48423, 1.51401
0.03, 0.0639375, 0.468469, 0.462476, 0.652427, 0.697305, 1.46128, 1.05822, 0.987693, 0.861793, 1.04474, 0.998205, 1.02838, 0.876132, 1.17727, 1.24325, 0.872227, 1.06917, 1.34386, 1.4715, 1.94365, 1.92043, 1.68198, 1.63204, 1.23155, 1.21989, 1.23791, 1.39709, 1.22544, 1.18804, 1.69402, 1.62252, 1.46116, 1.25964, 1.34946, 1.28061, 1.5678, 1.28977, 1.11915, 1.45415, 1.35499, 1.60634, 1.8338, 1.9249, 2.18625, 2.89902, 2.76441, 2.21536, 1.90468, 1.57818, 1.56784, 1.44149
0.04, 0.0639375, 0.527466, 0.41103, 0.58577, 0.57418, 1.53973, 0.91218, 1.02657, 0.89265, 1.13017, 0.872022, 1.02452, 1.007, 1.18834, 1.10281, 1.0456, 1.05627, 1.25175, 1.59753, 1.86357, 1.7111, 1.58367, 1.58711, 1.21788, 1.36322, 1.31483, 1.43694, 1.16411, 1.25522, 1.61465, 1.52717, 1.38175, 1.19714, 1.42475, 1.30101, 1.37498, 1.25321, 1.26544, 1.47009, 1.37342, 1.63378, 1.97277, 1.99891, 2.229, 2.71776, 2.70129, 2.16964, 1.8922, 1.5212, 1.55058, 1.37755
0.05, 0.0639375, 0.5401, 0.603282, 0.594954, 0.548459, 1.57589, 0.889913, 1.06295, 0.790979, 0.992203, 0.818311, 0.978544, 1.04868, 1.00478, 0.990684, 1.1363, 1.15072, 1.08091, 1.64268, 1.74706, 1.64524, 1.52061, 1.35031, 1.34374, 1.4304, 1.3341, 1.34656, 1.16917, 1.39048, 1.36893, 1.34446, 1.26372, 1.11975, 1.40209, 1.33016, 1.32521, 1.39798, 1.43344, 1.46903, 1.38908, 1.54113, 2.11415, 2.08704, 2.29449, 2.5997, 2.58116, 2.0376, 1.8346, 1.48448, 1.45697, 1.379
0.06, 0.0639375, 0.470378, 0.690565, 0.777963, 0.695716, 1.53717, 0.977135, 1.10939, 0.739701, 0.840846, 0.78392, 0.897551, 0.960585, 0.823762, 1.11805, 1.1804, 1.11474, 1.07826, 1.58088, 1.52782, 1.52275, 1.32571, 1.2502, 1.5, 1.47126, 1.25815, 1.20905, 1.33608, 1.46172, 1.39425, 1.44085, 1.28427, 1.15866, 1.46563, 1.42847, 1.44633, 1.51707, 1.49897, 1.39237, 1.40033, 1.49921, 2.15438, 2.06328, 2.38007, 2.68586, 2.44578, 1.98523, 1.7271, 1.54277, 1.41253, 1.4295
0.07, 0.0639375, 0.511799, 0.611965, 0.779334, 0.707055, 1.37862, 1.03015, 1.13328, 0.843931, 0.919705, 0.698832, 0.818194, 1.01936, 0.942583, 1.25487, 1.28572, 1.06276, 1.21829, 1.4586, 1.21535, 1.34351, 1.06433, 1.33574, 1.54011, 1.42981, 1.12279, 1.10209, 1.42314, 1.44811, 1.5368, 1.56151, 1.40082, 1.22547, 1.58105, 1.52881, 1.4276, 1.4931, 1.59523, 1.48988, 1.43011, 1.57171, 2.06766, 1.94554, 2.43736, 2.76678, 2.55738, 2.03219, 1.65785, 1.58017, 1.5291, 1.5103
0.08, 0.0639375, 0.477135, 0.51314, 0.663138, 0.671503, 1.2049, 1.01011, 1.14313, 0.845281, 0.946438, 0.641654, 0.721002, 1.07266, 1.08205, 1.33195, 1.43779, 1.11273, 1.28681, 1.40211, 1.0159, 1.23239, 1.20832, 1.49469, 1.48771, 1.28131, 1.02039, 1.17329, 1.43141, 1.41002, 1.57662, 1.56446, 1.41247, 1.29965, 1.62285, 1.54493, 1.42643, 1.42912, 1.67161, 1.64257, 1.46052, 1.65863, 1.81357, 1.77895, 2.43769, 2.80445, 2.68587, 2.13853, 1.64265, 1.50876, 1.58841, 1.49782
0.09, 0.0639375, 0.416763, 0.565559, 0.514771, 0.733069, 1.29766, 0.887625, 0.995937, 0.764803, 0.920552, 0.787109, 0.712839, 1.04994, 1.16933, 1.30969, 1.43823, 1.17849, 1.36925, 1.34513, 0.977648, 1.37141, 1.34998, 1.59801, 1.51601, 1.19227, 1.06714, 1.28396, 1.3588, 1.4902, 1.51749, 1.42105, 1.25737, 1.35245, 1.66775, 1.47348, 1.42866, 1.44261, 1.76934, 1.66827, 1.39551, 1.7584, 1.69446, 1.79359, 2.3079, 2.70349, 2.7173, 2.20951, 1.70529, 1.5669, 1.53315, 1.39846
