# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0165837, 0.0131111, 0.0254614, 0.0238759, 0.00701666, 0.0115317, 0.0148084, 0.0122806, 0.00597038, 0.00916666, 0.0176128, 0.053053, 0.0327819, 0.0389852, 0.0478786, 0.0194748, 0.0198418, 0.0142085, 0.0154403, 0.0112258, 0.0162618, 0.0108261, 0.023021, 0.022469, 0.0181412, 0.0219539, 0.0171873, 0.0447864, 0.0489674, 0.0168055, 0.0270747, 0.0189637, 0.0122422, 0.0126106, 0.0256215, 0.0313537, 0.0259951, 0.0191892, 0.0173919, 0.0117697
0.01, 0.0319375, 0.0266704, 0.0286667, 0.0463884, 0.0383752, 0.00968555, 0.01182, 0.0163738, 0.0157528, 0.0178325, 0.03658, 0.0521059, 0.0615089, 0.0260815, 0.0495025, 0.0607794, 0.048438, 0.0300415, 0.0197291, 0.0370887, 0.0355294, 0.0438269, 0.0228792, 0.0257616, 0.0308926, 0.0218201, 0.027959, 0.0218581, 0.0499722, 0.0635279, 0.0277078, 0.0287845, 0.0229684, 0.0120603, 0.0221345, 0.058915, 0.0547577, 0.0448127, 0.0403238, 0.0320009, 0.0212321
0.02, 0.0319375, 0.0207045, 0.026693, 0.0682459, 0.0319994, 0.0118217, 0.00781798, 0.00592583, 0.0219123, 0.0321788, 0.0408033, 0.063894, 0.0504164, 0.00937276, 0.0144398, 0.0353657, 0.0264824, 0.0221794, 0.0103645, 0.0174247, 0.0226954, 0.0241026, 0.0165169, 0.0209259, 0.0257147, 0.0165329, 0.0198121, 0.0212592, 0.0556407, 0.0489971, 0.0259139, 0.0247077, 0.0137513, 0.0105627, 0.0110709, 0.0305208, 0.0369248, 0.0325169, 0.0339574, 0.0252246, 0.0180125
0.03, 0.0319375, 0.0266589, 0.0119977, 0.0409129, 0.0214007, 0.0113987, 0.00566899, 0.00448115, 0.00780722, 0.0181903, 0.0158391, 0.0388873, 0.0341197, 0.0147849, 0.011822, 0.0167173, 0.0138033, 0.0133944, 0.00992884, 0.013709, 0.0158355, 0.0109573, 0.00657455, 0.0127715, 0.0163224, 0.0135025, 0.012021, 0.0138284, 0.0289315, 0.0269635, 0.0156958, 0.0124856, 0.00775044, 0.00676461, 0.00655382, 0.0136521, 0.0202195, 0.0182724, 0.0203453, 0.0154232, 0.00980006
0.04, 0.0319375, 0.032715, 0.0298085, 0.0238414, 0.0215055, 0.0205003, 0.0128613, 0.0214966, 0.0508321, 0.0443563, 0.030003, 0.0359547, 0.0533912, 0.0418378, 0.0275659, 0.0301811, 0.0226132, 0.0312324, 0.024903, 0.0273477, 0.0391725, 0.0270877, 0.0238018, 0.0261894, 0.0264884, 0.0218188, 0.0330395, 0.043492, 0.0402962, 0.0351638, 0.0419925, 0.0186444, 0.0220805, 0.0279356, 0.0641439, 0.0489595, 0.0388573, 0.040383, 0.023824, 0.0164596, 0.0151453
0.05, 0.0319375, 0.100001, 0.0711736, 0.0756184, 0.105508, 0.0655145, 0.0841241, 0.120824, 0.225845, 0.163526, 0.165027, 0.248789, 0.322571, 0.289844, 0.198581, 0.173361, 0.191381, 0.205516, 0.158244, 0.158136, 0.187884, 0.144075, 0.12858, 0.118185, 0.154142, 0.102101, 0.0841459, 0.134223, 0.150024, 0.146896, 0.156209, 0.0814934, 0.0854531, 0.169469, 0.255836, 0.228838, 0.180239, 0.154702, 0.106, 0.119037, 0.116573
0.06, 0.0319375, 0.0839373, 0.0531649, 0.153259, 0.166781, 0.0868797, 0.141449, 0.132164, 0.22022, 0.219689, 0.307335, 0.427451, 0.5459, 0.507236, 0.337765, 0.259745, 0.348655, 0.357883, 0.274897, 0.253412, 0.319985, 0.259847, 0.218724, 0.203771, 0.320447, 0.154901, 0.107576, 0.109893, 0.15857, 0.184267, 0.245962, 0.161345, 0.114924, 0.292378, 0.418364, 0.378476, 0.339147, 0.235408, 0.164389, 0.209195, 0.200221
0.07, 0.0319375, 0.0394304, 0.0482231, 0.0630872, 0.142256, 0.071348, 0.046133, 0.0753342, 0.102269, 0.0843717, 0.139557, 0.169087, 0.228273, 0.171165, 0.137104, 0.115969, 0.141778, 0.223132, 0.137314, 0.0917383, 0.117597, 0.100354, 0.131973, 0.109609, 0.143941, 0.102078, 0.0861674, 0.0867136, 0.170353, 0.162929, 0.168255, 0.119367, 0.0726956, 0.10908, 0.17426, 0.277925, 0.278194, 0.195426, 0.169826, 0.162447, 0.122542
0.08, 0.0319375, 0.0254312, 0.0188433, 0.02602, 0.101576, 0.0907482, 0.0420452, 0.0502088, 0.0631877, 0.0610966, 0.0467796, 0.0521629, 0.128818, 0.136414, 0.0665921, 0.0439485, 0.0953563, 0.123497, 0.0948422, 0.0431317, 0.0793501, 0.0703429, 0.0749676, 0.063364, 0.0594943, 0.0636943, 0.0650696, 0.100742, 0.122508, 0.116794, 0.108685, 0.0858966, 0.0473262, 0.0956524, 0.135641, 0.199162, 0.212029, 0.1702, 0.140962, 0.131193, 0.0857038
0.09, 0.0319375, 0.0247363, 0.0147859, 0.0119117, 0.0165381, 0.0356785, 0.0329631, 0.035391, 0.0369705, 0.022003, 0.0187174, 0.0411889, 0.0721449, 0.0663701, 0.072709, 0.026916, 0.0539703, 0.0450365, 0.0949967, 0.0548609, 0.0638124, 0.0446998, 0.0696096, 0.0727299, 0.0672011, 0.0768445, 0.0404227, 0.0947069, 0.0846944, 0.0755734, 0.0788948, 0.0572971, 0.0506509, 0.0612549, 0.0959584, 0.12866, 0.140162, 0.105205, 0.0898179, 0.0801684, 0.0503385
