# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0570738, 0.037633, 0.0245812, 0.0202646, 0.0460169, 0.0481698, 0.0549782, 0.0765904, 0.0305486, 0.0289791, 0.0562386, 0.0339453, 0.0270185, 0.0385153, 0.0696042, 0.109745, 0.162149, 0.184533, 0.140163, 0.188889, 0.144635, 0.174019, 0.235039, 0.218181, 0.181126, 0.257776, 0.206873, 0.168311, 0.158092, 0.113889, 0.0946722, 0.0822439, 0.0604026, 0.0831182, 0.136879, 0.104293, 0.0854761, 0.091167, 0.117, 0.0871867
0.01, 0.0319375, 0.0354411, 0.0303086, 0.00981163, 0.0216696, 0.0698772, 0.0660396, 0.042616, 0.0549936, 0.0231814, 0.0273515, 0.0258343, 0.0326432, 0.0271766, 0.0611893, 0.135012, 0.0919471, 0.0988626, 0.0798351, 0.141172, 0.123039, 0.113572, 0.235026, 0.207106, 0.146557, 0.204904, 0.247395, 0.295786, 0.189954, 0.173206, 0.100603, 0.0891081, 0.0932537, 0.0737955, 0.0751944, 0.108726, 0.120582, 0.0974684, 0.129503, 0.118647, 0.0962125
0.02, 0.0319375, 0.019126, 0.0172298, 0.0169654, 0.0286357, 0.0446732, 0.0517252, 0.0512876, 0.0696694, 0.0381976, 0.0469396, 0.0523337, 0.0437799, 0.0499402, 0.0819767, 0.161003, 0.158161, 0.134457, 0.0933731, 0.166249, 0.220605, 0.187238, 0.190932, 0.242434, 0.23567, 0.259403, 0.417218, 0.384162, 0.245354, 0.136964, 0.112241, 0.107238, 0.0856456, 0.0711472, 0.063476, 0.125587, 0.142084, 0.0800197, 0.0800269, 0.0973123, 0.0797805
0.03, 0.0319375, 0.0161533, 0.011964, 0.0147735, 0.0337807, 0.0494262, 0.0754591, 0.137399, 0.14143, 0.036608, 0.0400492, 0.0490319, 0.0648639, 0.0421121, 0.0737375, 0.0935992, 0.122703, 0.136121, 0.126726, 0.199765, 0.172807, 0.133296, 0.123373, 0.176051, 0.255521, 0.23297, 0.374207, 0.336944, 0.18194, 0.16372, 0.150226, 0.13188, 0.119257, 0.0825712, 0.114128, 0.173483, 0.11877, 0.0971575, 0.0969717, 0.0964033, 0.109165
0.04, 0.0319375, 0.0389721, 0.0171598, 0.0126052, 0.0398739, 0.0380816, 0.0358851, 0.0939747, 0.134512, 0.0430531, 0.037224, 0.0257849, 0.0360312, 0.031165, 0.0403666, 0.0483478, 0.0550197, 0.0569623, 0.102217, 0.117094, 0.133079, 0.104755, 0.101698, 0.156662, 0.133291, 0.121349, 0.155567, 0.167362, 0.081996, 0.0850669, 0.0865365, 0.0626095, 0.0501198, 0.0480951, 0.058003, 0.0894015, 0.0798331, 0.0565445, 0.0639639, 0.0560922, 0.056721
0.05, 0.0319375, 0.0248356, 0.00648099, 0.00125175, 0.0138035, 0.0206415, 0.027028, 0.0586995, 0.047971, 0.0166828, 0.0252153, 0.0236867, 0.0240416, 0.0208037, 0.026397, 0.0283519, 0.0256931, 0.0236699, 0.0606282, 0.120018, 0.134084, 0.07607, 0.123213, 0.145367, 0.0935712, 0.0880306, 0.115441, 0.128585, 0.0456416, 0.0481866, 0.0547586, 0.0502526, 0.0410808, 0.0296784, 0.0405975, 0.0615324, 0.0665378, 0.0328048, 0.0342987, 0.0307973, 0.0415505
0.06, 0.0319375, 0.0146744, 0.0135186, 0.0054083, 0.0102761, 0.0165949, 0.0159769, 0.0173509, 0.0221901, 0.0137078, 0.00927532, 0.0156042, 0.0141402, 0.00857942, 0.0103774, 0.018122, 0.0445509, 0.0353324, 0.0465099, 0.0863965, 0.0925412, 0.058928, 0.121661, 0.14767, 0.103177, 0.0992584, 0.132398, 0.0888244, 0.0801685, 0.083801, 0.0842702, 0.0676002, 0.0375408, 0.0345454, 0.0470965, 0.0542993, 0.0572246, 0.0441467, 0.0265856, 0.0234565, 0.0333579
0.07, 0.0319375, 0.0292638, 0.0204826, 0.00647945, 0.00994643, 0.0183179, 0.0253289, 0.016857, 0.0393156, 0.0359606, 0.0165249, 0.0243344, 0.0195688, 0.00945979, 0.0263532, 0.0313125, 0.0534457, 0.0565897, 0.0706583, 0.133242, 0.161124, 0.112966, 0.16171, 0.139525, 0.109503, 0.156454, 0.19867, 0.122582, 0.112121, 0.146744, 0.134318, 0.0919672, 0.0776029, 0.0527479, 0.0688426, 0.0848334, 0.0830823, 0.067305, 0.0497557, 0.0416311, 0.0528841
0.08, 0.0319375, 0.0466895, 0.00985117, 0.011816, 0.0144903, 0.0380473, 0.0223527, 0.030224, 0.0290196, 0.0216284, 0.0199843, 0.0302078, 0.0256136, 0.0193478, 0.0327036, 0.0517779, 0.0588924, 0.0851276, 0.121243, 0.212755, 0.259645, 0.197984, 0.201735, 0.215639, 0.16773, 0.159242, 0.15656, 0.17797, 0.108369, 0.117765, 0.12527, 0.105336, 0.102743, 0.0558209, 0.0585705, 0.109715, 0.0917053, 0.0590871, 0.0756505, 0.0827417, 0.078965
0.09, 0.0319375, 0.0449371, 0.0103032, 0.00596552, 0.0172489, 0.0371261, 0.0177797, 0.0399258, 0.0850448, 0.0463745, 0.0238648, 0.0345079, 0.041248, 0.023501, 0.0293012, 0.0519846, 0.0510806, 0.0597135, 0.13823, 0.274419, 0.304287, 0.230364, 0.260102, 0.262674, 0.167988, 0.120348, 0.172758, 0.241022, 0.141505, 0.141763, 0.119691, 0.0875487, 0.0627934, 0.0810036, 0.0723244, 0.103764, 0.102558, 0.0470915, 0.0767576, 0.112967, 0.055378
0.1, 0.0319375, 0.0172745, 0.0151, 0.00705892, 0.0146659, 0.0317953, 0.0316853, 0.0250597, 0.0580947, 0.0253217, 0.0182237, 0.0229133, 0.0185308, 0.0147661, 0.0222981, 0.039421, 0.0466419, 0.0407422, 0.0526871, 0.137056, 0.112639, 0.0815407, 0.132579, 0.232504, 0.129415, 0.107762, 0.153641, 0.145914, 0.106808, 0.112157, 0.105116, 0.128712, 0.111967, 0.0668069, 0.0538949, 0.0660792, 0.0564549, 0.0439152, 0.0509014, 0.0487206, 0.0441355
0.11, 0.0319375, 0.0124535, 0.0160916, 0.0271666, 0.0361283, 0.0214197, 0.0390469, 0.0477467, 0.0568085, 0.0506161, 0.0339179, 0.0308973, 0.0296574, 0.0158166, 0.0400089, 0.0489127, 0.0626207, 0.0703315, 0.0815427, 0.110336, 0.13436, 0.125371, 0.150507, 0.279883, 0.237138, 0.201885, 0.234004, 0.233563, 0.140067, 0.169898, 0.114752, 0.0819923, 0.0944025, 0.0544738, 0.0712165, 0.0640311, 0.0914174, 0.057282, 0.0579945, 0.0417628, 0.0593126
0.12, 0.0319375, 0.0362993, 0.0225045, 0.0219947, 0.0348218, 0.0366878, 0.0231118, 0.0841333, 0.0678272, 0.038947, 0.0392382, 0.0488724, 0.0367214, 0.0314493, 0.0415339, 0.0795557, 0.0815578, 0.123337, 0.187614, 0.128692, 0.158367, 0.120274, 0.14628, 0.211468, 0.228237, 0.162251, 0.222493, 0.144329, 0.109703, 0.127184, 0.10607, 0.0903058, 0.0728321, 0.0641629, 0.0789884, 0.136911, 0.114743, 0.0808438, 0.0840649, 0.0965417, 0.0623203
0.13, 0.0319375, 0.0247298, 0.0217461, 0.0153848, 0.0270919, 0.023284, 0.0215503, 0.0461072, 0.045169, 0.0296297, 0.0326463, 0.0352765, 0.0412295, 0.0190421, 0.0469204, 0.0749721, 0.0786738, 0.13459, 0.177476, 0.123893, 0.118651, 0.0893386, 0.12296, 0.199695, 0.205691, 0.222899, 0.292699, 0.161342, 0.113334, 0.119194, 0.117583, 0.0853596, 0.0613785, 0.0543672, 0.0694102, 0.136582, 0.0897667, 0.0709034, 0.056978, 0.0972792, 0.0626747
0.14, 0.0319375, 0.0160239, 0.0109065, 0.00583019, 0.00648063, 0.0218179, 0.0414702, 0.0747696, 0.0524683, 0.0390726, 0.0132583, 0.0283989, 0.0484709, 0.040653, 0.0620389, 0.0651235, 0.0974514, 0.0882269, 0.0995422, 0.124592, 0.0967004, 0.105733, 0.149239, 0.161264, 0.179734, 0.2273, 0.225218, 0.222898, 0.139911, 0.111385, 0.127513, 0.0824301, 0.102707, 0.0589867, 0.0564869, 0.115349, 0.081534, 0.0927977, 0.0760508, 0.0923051, 0.0861502
0.15, 0.0319375, 0.0175631, 0.0162734, 0.00859939, 0.0059071, 0.0303004, 0.052131, 0.128862, 0.111204, 0.047883, 0.0182435, 0.0574435, 0.05248, 0.0302361, 0.0529786, 0.0699848, 0.0579247, 0.0648392, 0.11701, 0.158843, 0.111605, 0.0845245, 0.14074, 0.167228, 0.187214, 0.254362, 0.132908, 0.155239, 0.148848, 0.0915962, 0.0740668, 0.0730601, 0.101237, 0.056938, 0.0564591, 0.1247, 0.0739864, 0.069274, 0.0773462, 0.0794811, 0.0869396
0.16, 0.0319375, 0.0166859, 0.0113888, 0.00359484, 0.00892164, 0.0386722, 0.0316682, 0.0923948, 0.0972697, 0.030768, 0.024933, 0.0405847, 0.0569421, 0.0465718, 0.0558693, 0.112202, 0.105962, 0.0788151, 0.079922, 0.107688, 0.110551, 0.10007, 0.155456, 0.14794, 0.123365, 0.162176, 0.121341, 0.149833, 0.0956938, 0.0688308, 0.0599178, 0.0797503, 0.0524552, 0.0338697, 0.0343452, 0.0527258, 0.0517001, 0.0370774, 0.0387214, 0.0567233, 0.0504654
