# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00637687, 0.00193789, 0.00382608, 0.00562217, 0.00288368, 0.0036768, 0.00507246, 0.00762777, 0.00807521, 0.00502561, 0.0047288, 0.00585247, 0.00972793, 0.010151, 0.010664, 0.0114744, 0.0139173, 0.0103766, 0.0311777, 0.0188124, 0.0173133, 0.0189335, 0.0183609, 0.0111705, 0.00977645, 0.0194136, 0.025883, 0.0162687, 0.013639, 0.0167349, 0.0316921, 0.0295364, 0.0302309, 0.028068, 0.0212233, 0.0240225, 0.0240319, 0.0320042, 0.0391538, 0.0272743
0.01, 0.0319375, 0.00716131, 0.00467351, 0.00561482, 0.00575587, 0.00752058, 0.00586147, 0.00473153, 0.011833, 0.00753466, 0.00659077, 0.00459259, 0.0129791, 0.010255, 0.00653819, 0.0103003, 0.0128149, 0.0111906, 0.0111547, 0.0353284, 0.0136639, 0.014329, 0.024491, 0.0227052, 0.0216409, 0.021386, 0.0169255, 0.0273456, 0.017518, 0.019166, 0.0263982, 0.0245781, 0.0348842, 0.0290607, 0.0342027, 0.0324398, 0.0266226, 0.0315193, 0.0325398, 0.0443526, 0.0367762
0.02, 0.0319375, 0.00819357, 0.00661173, 0.00415652, 0.00861559, 0.00879687, 0.0111272, 0.00921107, 0.016899, 0.0143441, 0.00523613, 0.0057055, 0.0147527, 0.015336, 0.0196415, 0.0123745, 0.0123625, 0.0232611, 0.0144216, 0.0303483, 0.0211399, 0.0158294, 0.0239436, 0.0143349, 0.0172512, 0.0258667, 0.0255165, 0.0271295, 0.0150455, 0.0158649, 0.0165151, 0.0246356, 0.0391375, 0.0395456, 0.027762, 0.0421278, 0.0214812, 0.0319982, 0.0363731, 0.0449149, 0.0340373
0.03, 0.0319375, 0.0112287, 0.00923032, 0.00833166, 0.00828886, 0.00781632, 0.00828839, 0.00827101, 0.0168775, 0.0131544, 0.00442193, 0.00734616, 0.0109756, 0.0130432, 0.0133617, 0.00964883, 0.00846146, 0.0120953, 0.00914528, 0.0106145, 0.0158234, 0.0133185, 0.0173245, 0.015912, 0.00989508, 0.0141823, 0.0156974, 0.0117025, 0.00989851, 0.00994053, 0.00958495, 0.0134084, 0.0211631, 0.0208385, 0.0145443, 0.0216633, 0.0136129, 0.0174746, 0.0208843, 0.0194648, 0.0142078
0.04, 0.0319375, 0.00711479, 0.0126241, 0.0134975, 0.00973242, 0.00696706, 0.00895579, 0.00875811, 0.0112413, 0.00543094, 0.00688111, 0.0066115, 0.00818919, 0.00766787, 0.0105865, 0.0137579, 0.0121912, 0.00687981, 0.0051926, 0.0166081, 0.0155075, 0.0157578, 0.0150928, 0.015948, 0.0120345, 0.0110024, 0.0129468, 0.0111278, 0.0120467, 0.0103909, 0.0109572, 0.017463, 0.0156681, 0.0170961, 0.0173022, 0.0161101, 0.0162661, 0.0211758, 0.0224639, 0.0169772, 0.0114827
0.05, 0.0319375, 0.019674, 0.0205465, 0.0271303, 0.0163008, 0.0109788, 0.011749, 0.018786, 0.0195612, 0.0130629, 0.0102184, 0.0123989, 0.0123847, 0.00878316, 0.00943783, 0.0194516, 0.0188369, 0.0106404, 0.0160578, 0.0261229, 0.0260964, 0.0259768, 0.022835, 0.0212296, 0.02159, 0.0164522, 0.0217946, 0.0206589, 0.015687, 0.0143534, 0.0232111, 0.0211645, 0.0200486, 0.0162175, 0.0193119, 0.0193469, 0.0221976, 0.0228469, 0.0230651, 0.0292922, 0.024013
0.06, 0.0319375, 0.0351218, 0.0184214, 0.0249798, 0.00586598, 0.00981033, 0.00986357, 0.0165394, 0.0205224, 0.0163446, 0.013302, 0.0165463, 0.0176139, 0.00648181, 0.00588814, 0.00950821, 0.0170266, 0.00996224, 0.0162804, 0.012867, 0.0137392, 0.0196397, 0.0306772, 0.0257838, 0.0222123, 0.0182186, 0.0213076, 0.0190655, 0.013282, 0.0117063, 0.0178411, 0.017916, 0.0148675, 0.0173317, 0.0235963, 0.0154171, 0.0194283, 0.0213159, 0.0285916, 0.0331741, 0.0319404
0.07, 0.0319375, 0.0153179, 0.0218623, 0.0145787, 0.00266423, 0.00833296, 0.00589015, 0.0169723, 0.0129369, 0.0104706, 0.00810276, 0.0110402, 0.0145808, 0.00963632, 0.0103566, 0.00561032, 0.0116255, 0.0116202, 0.00852375, 0.0126528, 0.0174141, 0.017726, 0.0236124, 0.0266629, 0.0143964, 0.0174554, 0.0142159, 0.0119347, 0.0132576, 0.00792029, 0.012214, 0.0140052, 0.0144757, 0.0166621, 0.0174958, 0.0116291, 0.0176287, 0.0200688, 0.022551, 0.0255053, 0.0227243
0.08, 0.0319375, 0.0164171, 0.0156183, 0.00874889, 0.00465441, 0.00837079, 0.0130586, 0.0108507, 0.0128862, 0.00945601, 0.00528759, 0.00689686, 0.0142291, 0.0123284, 0.0129285, 0.00593602, 0.00970798, 0.0113961, 0.0114604, 0.00979817, 0.0145304, 0.00962439, 0.0218037, 0.0174385, 0.0134239, 0.0139871, 0.0165869, 0.0139473, 0.0113369, 0.0086937, 0.0117238, 0.00981918, 0.0124959, 0.0140385, 0.0182607, 0.0101898, 0.0159396, 0.0217188, 0.0202905, 0.0224374, 0.0205192
0.09, 0.0319375, 0.0129232, 0.00779988, 0.00951623, 0.00728179, 0.00969487, 0.0113753, 0.0132789, 0.0156133, 0.00936071, 0.0100962, 0.0106535, 0.0150392, 0.0126233, 0.00977432, 0.00921343, 0.00857646, 0.00996094, 0.0156336, 0.0107966, 0.0132217, 0.00643467, 0.0225826, 0.0145383, 0.0132505, 0.00962097, 0.0175345, 0.0171029, 0.0103427, 0.00756009, 0.0087652, 0.0104171, 0.00963856, 0.0117287, 0.0142612, 0.0125822, 0.015411, 0.0167634, 0.0220606, 0.0331608, 0.0309018
0.1, 0.0319375, 0.0163505, 0.0100591, 0.0075259, 0.01156, 0.00612371, 0.00619456, 0.0139208, 0.0144722, 0.00898201, 0.00963266, 0.0102096, 0.0176432, 0.0127921, 0.00556408, 0.00957527, 0.00993462, 0.010043, 0.00838178, 0.0124157, 0.0119396, 0.00535779, 0.0143188, 0.0137037, 0.0114795, 0.00735279, 0.00970999, 0.0115734, 0.0112667, 0.00729374, 0.00746225, 0.00834774, 0.00851772, 0.00818328, 0.0122853, 0.0111692, 0.0110039, 0.0182559, 0.0224968, 0.0323195, 0.0270415
