# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0175855, 0.00922135, 0.0250889, 0.0215517, 0.0149847, 0.0213103, 0.0198249, 0.0295, 0.0262604, 0.0186804, 0.00906542, 0.0132345, 0.0117641, 0.011667, 0.009835, 0.00915732, 0.00687578, 0.0112603, 0.0134358, 0.0149201, 0.0184324, 0.0106684, 0.00871273, 0.00911622, 0.0133831, 0.0166356, 0.0124606, 0.0122807, 0.0137466, 0.0120006, 0.0154191, 0.0126793, 0.00840862, 0.0094507, 0.00967221, 0.00791154, 0.00746438, 0.00997216, 0.0075905, 0.0102098, 0.00724451, 0.00777646, 0.00866735, 0.00818246, 0.00733386, 0.00767237, 0.0095245, 0.00929646, 0.00856181, 0.00894941
0.01, 0.0639375, 0.0205051, 0.0139428, 0.0354976, 0.0300414, 0.0199794, 0.0284573, 0.0311283, 0.0456084, 0.040175, 0.0202206, 0.0088862, 0.0137, 0.0118996, 0.0105101, 0.00773423, 0.00920977, 0.00687128, 0.00971211, 0.0185722, 0.0239816, 0.0254055, 0.0123069, 0.0087041, 0.0106091, 0.0160667, 0.0175762, 0.0129568, 0.0138224, 0.0145277, 0.0125277, 0.0140838, 0.01176, 0.00714568, 0.0108633, 0.00980266, 0.0072496, 0.00613793, 0.0112118, 0.0091161, 0.0109318, 0.00610475, 0.00661588, 0.00783986, 0.00857599, 0.00796251, 0.00925383, 0.0110661, 0.00838249, 0.00777812, 0.00914752
0.02, 0.0639375, 0.0166491, 0.0153294, 0.0337445, 0.0294217, 0.0192884, 0.0253509, 0.0316529, 0.0467043, 0.039548, 0.0209355, 0.00866688, 0.012864, 0.0120468, 0.00906873, 0.0067253, 0.0105145, 0.00737385, 0.0086261, 0.0187999, 0.0244519, 0.0254128, 0.0155772, 0.00987974, 0.0111615, 0.0149506, 0.0163862, 0.0116097, 0.0132885, 0.0136806, 0.0106213, 0.0110196, 0.0111345, 0.00682357, 0.0118249, 0.00989544, 0.00748911, 0.00596706, 0.0115428, 0.00978884, 0.00982721, 0.00548335, 0.00615665, 0.00719527, 0.00942862, 0.00792206, 0.00944881, 0.0123765, 0.00896807, 0.00876354, 0.00980336
0.03, 0.0639375, 0.0081056, 0.011269, 0.0212015, 0.0194955, 0.0135381, 0.0166157, 0.0224672, 0.0317916, 0.0248971, 0.0157437, 0.00916406, 0.0103598, 0.0130239, 0.0100598, 0.00775186, 0.00978814, 0.00716864, 0.00869843, 0.0148616, 0.0166805, 0.0180965, 0.0153631, 0.0102543, 0.00973029, 0.0106012, 0.0123105, 0.00974729, 0.0113265, 0.00967008, 0.00945046, 0.00950183, 0.0130776, 0.00753809, 0.0107748, 0.00897209, 0.00786884, 0.00608342, 0.0110872, 0.00918709, 0.00807958, 0.00601269, 0.0056633, 0.0069248, 0.00908432, 0.00760588, 0.00952202, 0.0123591, 0.00895768, 0.0113754, 0.0100532
0.04, 0.0639375, 0.00447119, 0.00786245, 0.01339, 0.010468, 0.00825682, 0.0130931, 0.0150448, 0.0147788, 0.0119976, 0.00933733, 0.00923138, 0.00956169, 0.0129182, 0.010764, 0.00989567, 0.00843108, 0.00634098, 0.00851985, 0.0111205, 0.0099947, 0.0122638, 0.0120095, 0.0106625, 0.00924544, 0.00825292, 0.0096944, 0.00854443, 0.00965603, 0.00811293, 0.0104056, 0.010526, 0.0144004, 0.00784625, 0.00793874, 0.00789178, 0.00780911, 0.00607359, 0.0110947, 0.00982426, 0.00959334, 0.00764859, 0.00602904, 0.00749999, 0.00912224, 0.00776641, 0.0102482, 0.0110207, 0.00922241, 0.0117886, 0.00997888
0.05, 0.0639375, 0.00536087, 0.00848061, 0.0137025, 0.00667331, 0.00605037, 0.0135955, 0.0140742, 0.00946014, 0.0108372, 0.010285, 0.00857091, 0.0081004, 0.0101746, 0.0101577, 0.011725, 0.00871935, 0.00547339, 0.00745952, 0.0109611, 0.00903471, 0.0110266, 0.00840436, 0.00893984, 0.00860542, 0.00947148, 0.00799669, 0.00818612, 0.00916347, 0.00872656, 0.0105311, 0.011159, 0.0143227, 0.00813871, 0.00575825, 0.0065029, 0.00714118, 0.00599017, 0.0107966, 0.0109059, 0.0105658, 0.00822407, 0.00694338, 0.00756412, 0.00810773, 0.00754933, 0.0107684, 0.0101729, 0.00949108, 0.00990087, 0.00970373
0.06, 0.0639375, 0.00654968, 0.00723409, 0.0108837, 0.00756163, 0.00686063, 0.0121362, 0.0112764, 0.00860034, 0.0101637, 0.011493, 0.0114188, 0.00734321, 0.00812854, 0.00942909, 0.0115264, 0.00912342, 0.00568606, 0.00854432, 0.011911, 0.0100974, 0.01043, 0.00738723, 0.00741551, 0.00930922, 0.0101456, 0.00743621, 0.00739527, 0.00830057, 0.0090946, 0.00958318, 0.01051, 0.0137874, 0.00894964, 0.00847612, 0.00612655, 0.00679113, 0.00608177, 0.0120963, 0.0112629, 0.00957445, 0.00733433, 0.00743255, 0.0075905, 0.00658663, 0.0069512, 0.0111094, 0.0113122, 0.00905762, 0.00825434, 0.00861369
0.07, 0.0639375, 0.00753217, 0.00534131, 0.00718427, 0.0080246, 0.00694386, 0.0132714, 0.0102123, 0.00785678, 0.00753572, 0.0086729, 0.0115872, 0.00731587, 0.00792053, 0.00761949, 0.0102653, 0.00827137, 0.0059455, 0.00983512, 0.0106631, 0.00962262, 0.0101908, 0.00743397, 0.00595581, 0.00989685, 0.0100382, 0.00750011, 0.00729421, 0.00704921, 0.00865896, 0.00836062, 0.010231, 0.0126945, 0.00868, 0.0116861, 0.00713598, 0.00709952, 0.00689567, 0.0113203, 0.0103622, 0.00890061, 0.00780497, 0.00740569, 0.00729847, 0.0064785, 0.00726581, 0.0112898, 0.0119362, 0.00861157, 0.00850271, 0.00828473
0.08, 0.0639375, 0.00605321, 0.00466912, 0.00564659, 0.00757879, 0.00679468, 0.0133211, 0.0101395, 0.00713479, 0.00665235, 0.00640317, 0.00875019, 0.00724534, 0.0073548, 0.00603295, 0.0088485, 0.0065858, 0.00617406, 0.00961282, 0.00813918, 0.00743018, 0.00888986, 0.00832031, 0.00553729, 0.0104242, 0.00896996, 0.00838427, 0.0080797, 0.00627654, 0.0085085, 0.00933804, 0.0117157, 0.0123087, 0.00764563, 0.0117035, 0.00892696, 0.00829548, 0.00836654, 0.0113033, 0.0102529, 0.00966583, 0.00979675, 0.00766621, 0.00746319, 0.0066353, 0.00785157, 0.010268, 0.011547, 0.00934229, 0.00965556, 0.00937831
0.09, 0.0639375, 0.00464397, 0.00497805, 0.00437624, 0.00847588, 0.0069409, 0.0112127, 0.0082508, 0.00710852, 0.00710402, 0.00625391, 0.00651379, 0.00586254, 0.00642745, 0.00789486, 0.00770123, 0.00586799, 0.00572399, 0.00841004, 0.00689011, 0.0066591, 0.00847801, 0.0105896, 0.00721622, 0.010981, 0.00837706, 0.00996012, 0.00811801, 0.0059359, 0.00873932, 0.00943712, 0.0113963, 0.0121958, 0.0076241, 0.00953241, 0.00913405, 0.00786612, 0.0092791, 0.0107454, 0.0101707, 0.0109117, 0.012152, 0.00809188, 0.00749502, 0.00639286, 0.00812274, 0.0097866, 0.0114077, 0.0112935, 0.0105064, 0.00961636
