# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0316914, 0.0357208, 0.00719433, 0.0115685, 0.00911811, 0.00696872, 0.00625249, 0.0145474, 0.0103616, 0.00684713, 0.00468265, 0.00555128, 0.00559751, 0.00642555, 0.00602157, 0.0060416, 0.00331389, 0.00283388, 0.0053432, 0.00597856, 0.0052328, 0.00424555, 0.00263748, 0.00805061, 0.00982072, 0.0101028, 0.0121572, 0.0120153, 0.00762859, 0.0059244, 0.00397558, 0.00543462, 0.0137024, 0.0131718, 0.00985389, 0.0104368, 0.0119614, 0.0131082, 0.0117422, 0.0165717
0.01, 0.0319375, 0.00911917, 0.00540024, 0.00684595, 0.00742261, 0.0033841, 0.0036091, 0.00466948, 0.00791177, 0.00406428, 0.00300979, 0.00205437, 0.00323748, 0.00253963, 0.00331008, 0.00466283, 0.00528463, 0.00351728, 0.0037483, 0.00502158, 0.00525842, 0.00401928, 0.00434348, 0.00288749, 0.00472465, 0.0047428, 0.00512571, 0.00699074, 0.0053132, 0.00262131, 0.00277147, 0.00382632, 0.00400194, 0.0104421, 0.00888773, 0.00675963, 0.00960361, 0.00658177, 0.0120599, 0.00794477, 0.0106052
0.02, 0.0319375, 0.00866109, 0.0142066, 0.0105412, 0.00915791, 0.0123889, 0.00949014, 0.00676638, 0.00963041, 0.0085676, 0.00498647, 0.00358106, 0.00362976, 0.00315561, 0.00307575, 0.00421968, 0.00777895, 0.00711384, 0.00732143, 0.00571475, 0.0076383, 0.00575765, 0.00544019, 0.00661635, 0.00368393, 0.0036553, 0.00642461, 0.0061557, 0.00444543, 0.00448958, 0.00381742, 0.00343436, 0.00304426, 0.00699819, 0.00694019, 0.00954516, 0.00872053, 0.006528, 0.00779527, 0.0062859, 0.00770537
0.03, 0.0319375, 0.086191, 0.0831091, 0.104602, 0.0698989, 0.0970929, 0.0464332, 0.072907, 0.0991787, 0.0620722, 0.0380583, 0.0477172, 0.0488687, 0.0208287, 0.0255886, 0.0474494, 0.0742926, 0.0361766, 0.049496, 0.0407191, 0.0450857, 0.0436102, 0.0305275, 0.0267256, 0.0183642, 0.0307537, 0.0326063, 0.0474046, 0.0564347, 0.0406939, 0.0455286, 0.0305633, 0.0176737, 0.030308, 0.0268825, 0.0689533, 0.0405604, 0.0454303, 0.0229628, 0.0215668, 0.0167728
0.04, 0.0319375, 0.20161, 0.306763, 0.312351, 0.253589, 0.260994, 0.174597, 0.20044, 0.263135, 0.100657, 0.0747577, 0.106806, 0.129167, 0.0533649, 0.05349, 0.144321, 0.113406, 0.0355588, 0.0504466, 0.0439119, 0.0712612, 0.046643, 0.0433051, 0.0440005, 0.0317088, 0.0526455, 0.0425013, 0.0714003, 0.108201, 0.107295, 0.110593, 0.0531891, 0.0248278, 0.0504412, 0.0533743, 0.13171, 0.0830666, 0.105283, 0.0424065, 0.0379827, 0.033837
0.05, 0.0319375, 0.0906338, 0.203125, 0.179718, 0.120834, 0.153282, 0.102215, 0.109657, 0.180605, 0.0557722, 0.0259743, 0.0333668, 0.0624692, 0.0312475, 0.0262764, 0.0725672, 0.0367988, 0.0106141, 0.0148103, 0.0149037, 0.0223943, 0.0142069, 0.0120023, 0.0147892, 0.0105388, 0.0173871, 0.0165561, 0.0247905, 0.0431743, 0.0450856, 0.0428278, 0.0194553, 0.00788646, 0.0186112, 0.0244187, 0.0487, 0.0319641, 0.039548, 0.0198658, 0.0186048, 0.0194924
0.06, 0.0319375, 0.0123235, 0.0106943, 0.013478, 0.00921107, 0.0086469, 0.00817749, 0.0122666, 0.0151951, 0.00821438, 0.00318793, 0.0047969, 0.00576642, 0.00303475, 0.00454061, 0.00424366, 0.00220972, 0.00259551, 0.00351241, 0.00364307, 0.00325448, 0.00345847, 0.00484364, 0.00474968, 0.00304747, 0.00219438, 0.00410061, 0.00690218, 0.00746, 0.00456589, 0.00398057, 0.00488588, 0.00446335, 0.00661967, 0.0116583, 0.0116868, 0.00820504, 0.0102863, 0.00908539, 0.00881932, 0.0103539
0.07, 0.0319375, 0.00569151, 0.00443083, 0.00595889, 0.00398307, 0.00144342, 0.00268777, 0.00314515, 0.00173525, 0.00110898, 0.00144044, 0.000966797, 0.0018934, 0.00124139, 0.00178321, 0.00286752, 0.00202237, 0.00279584, 0.00182236, 0.00289414, 0.00280749, 0.00363416, 0.00339004, 0.00383226, 0.00336296, 0.00371504, 0.00469902, 0.0059718, 0.00660214, 0.00471183, 0.00337412, 0.00349839, 0.00379438, 0.00648975, 0.0104559, 0.00955733, 0.00806764, 0.00723196, 0.00878292, 0.00634702, 0.00807497
0.08, 0.0319375, 0.00636053, 0.00403638, 0.00356384, 0.00426656, 0.00177964, 0.00102932, 0.00188566, 0.00188519, 0.00162565, 0.00154935, 0.00223149, 0.00282484, 0.00182117, 0.00124687, 0.00185484, 0.00191576, 0.00290365, 0.00226242, 0.00319827, 0.0041253, 0.00556503, 0.00429054, 0.00247851, 0.00313113, 0.00389995, 0.00473841, 0.00416056, 0.00558329, 0.00426538, 0.00274389, 0.00354127, 0.00400194, 0.00498516, 0.00784282, 0.00790929, 0.00632688, 0.00517185, 0.00677597, 0.00623271, 0.00819629
0.09, 0.0319375, 0.00274722, 0.00363309, 0.0047797, 0.0039218, 0.00343353, 0.00145223, 0.002732, 0.00382205, 0.00286776, 0.00185937, 0.00215096, 0.00223887, 0.0020351, 0.00244354, 0.00214704, 0.00203498, 0.00281343, 0.00286538, 0.00365364, 0.00325673, 0.00324152, 0.0031265, 0.0025709, 0.00384912, 0.00685956, 0.00323844, 0.00330557, 0.0036072, 0.00313731, 0.00338149, 0.00425113, 0.00378488, 0.00350029, 0.00708851, 0.00573525, 0.00575161, 0.00575765, 0.00626919, 0.00606044, 0.00811222
