# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.197752, 0.0814237, 0.162233, 0.245294, 0.178081, 0.243078, 0.170655, 0.154121, 0.119831, 0.0902078, 0.0801907, 0.0815855, 0.12608, 0.0790398, 0.0743314, 0.0585795, 0.0476374, 0.0618708, 0.0891156, 0.0862634, 0.0567548, 0.0376261, 0.0758729, 0.0641365, 0.05938, 0.0600584, 0.0612325, 0.0510491, 0.0525104, 0.0738356, 0.0585482, 0.0466434, 0.0378059, 0.0391242, 0.039085, 0.0415276, 0.0454598, 0.0541548, 0.0426513, 0.0409314
0.01, 0.0319375, 0.0728983, 0.0654739, 0.0638218, 0.103307, 0.078178, 0.0607239, 0.0260354, 0.042541, 0.0143315, 0.029547, 0.0233857, 0.039125, 0.0387287, 0.0368308, 0.061972, 0.0439948, 0.0360789, 0.053784, 0.0542242, 0.059504, 0.0338037, 0.062641, 0.0612247, 0.0362943, 0.0315387, 0.0440168, 0.0721005, 0.0735421, 0.0798879, 0.068595, 0.0746599, 0.0866279, 0.0868274, 0.0843529, 0.0742251, 0.0664154, 0.0388808, 0.040023, 0.0447887, 0.0573492
0.02, 0.0319375, 0.0642073, 0.020491, 0.0404321, 0.0517255, 0.0377191, 0.0300962, 0.0256386, 0.0261908, 0.0205838, 0.0217785, 0.022357, 0.0346387, 0.0190086, 0.0188211, 0.0364591, 0.0325826, 0.037358, 0.0333928, 0.0443724, 0.0367812, 0.0390196, 0.0845142, 0.0610979, 0.0269299, 0.0137876, 0.0338813, 0.0798969, 0.0710017, 0.0828989, 0.0610628, 0.0799923, 0.0916414, 0.0900189, 0.0845732, 0.0780172, 0.067369, 0.0326588, 0.0399854, 0.044, 0.0415711
0.03, 0.0319375, 0.0243974, 0.0181386, 0.0221178, 0.0269084, 0.0206384, 0.0106717, 0.00499643, 0.00640494, 0.00804423, 0.0126905, 0.0119388, 0.0139646, 0.0126453, 0.0205753, 0.0237491, 0.0160263, 0.0134295, 0.0132851, 0.0109768, 0.0114083, 0.0165661, 0.0177156, 0.0125536, 0.00866971, 0.0108046, 0.00988281, 0.0201032, 0.0244555, 0.0297363, 0.0278942, 0.0275964, 0.0217539, 0.0217184, 0.0191764, 0.0165661, 0.0194777, 0.0166227, 0.0124038, 0.0129653, 0.0145152
0.04, 0.0319375, 0.0191262, 0.0130577, 0.0120932, 0.0112256, 0.0111604, 0.0114508, 0.013375, 0.0144457, 0.0135302, 0.0100015, 0.00874026, 0.00875374, 0.0141684, 0.0215033, 0.0270576, 0.0188355, 0.0158395, 0.0152775, 0.0113971, 0.00974883, 0.00842517, 0.0108853, 0.0083001, 0.0100374, 0.0135067, 0.0102672, 0.0194698, 0.0267531, 0.0305437, 0.0305708, 0.0253387, 0.0225928, 0.0214588, 0.0182187, 0.0159979, 0.0240378, 0.0213427, 0.0136167, 0.0162637, 0.01739
0.05, 0.0319375, 0.0299829, 0.0245143, 0.021237, 0.0232923, 0.02005, 0.020731, 0.0252549, 0.0247463, 0.0296673, 0.0239554, 0.0156517, 0.0113653, 0.0106336, 0.0104754, 0.0255529, 0.0254494, 0.0213882, 0.0194993, 0.034258, 0.0316387, 0.0156814, 0.0171293, 0.0157218, 0.0168299, 0.0230959, 0.0249212, 0.0196129, 0.0274465, 0.0293664, 0.0202827, 0.0259342, 0.0263373, 0.0189853, 0.0214808, 0.0258969, 0.0314121, 0.022343, 0.0204686, 0.0192585, 0.0165575
0.06, 0.0319375, 0.0143476, 0.00619811, 0.00580186, 0.0075343, 0.00442585, 0.00499062, 0.00647139, 0.00544588, 0.0107842, 0.010046, 0.00704045, 0.00935705, 0.00767248, 0.00792218, 0.0160272, 0.0152612, 0.0132673, 0.0112822, 0.0188105, 0.0193883, 0.00988481, 0.00825174, 0.00742639, 0.006048, 0.012284, 0.0240234, 0.0232736, 0.0241575, 0.0190369, 0.0223089, 0.0199059, 0.0192293, 0.0212375, 0.0187882, 0.0221222, 0.0270746, 0.0265566, 0.0167763, 0.0199837, 0.0139472
0.07, 0.0319375, 0.00485764, 0.0043722, 0.00508243, 0.00436473, 0.00488089, 0.00574521, 0.00274091, 0.00325376, 0.00362775, 0.00416602, 0.00370198, 0.00570479, 0.00567243, 0.00630153, 0.0125447, 0.0085234, 0.00451557, 0.00626659, 0.0030893, 0.00586574, 0.005646, 0.00737741, 0.00533395, 0.00860649, 0.00753336, 0.00932811, 0.0123583, 0.0115878, 0.0144829, 0.0126601, 0.0185264, 0.0173337, 0.0208491, 0.0126944, 0.0145342, 0.013982, 0.0173378, 0.0152302, 0.021762, 0.0181973
0.08, 0.0319375, 0.00246447, 0.00346085, 0.00433588, 0.00588897, 0.0090197, 0.00843474, 0.00410405, 0.0040213, 0.00428378, 0.00435298, 0.00552046, 0.00647329, 0.00319613, 0.0112089, 0.0216871, 0.0128284, 0.00857776, 0.0101349, 0.00677574, 0.00969794, 0.0082943, 0.014732, 0.0119011, 0.0138191, 0.00867066, 0.0083274, 0.0132951, 0.0129084, 0.0269515, 0.0256366, 0.0289931, 0.0199277, 0.0196355, 0.013639, 0.0146166, 0.0154034, 0.0204837, 0.0182697, 0.0218443, 0.0173114
0.09, 0.0319375, 0.00705407, 0.00565133, 0.00568819, 0.00387062, 0.0064766, 0.00412957, 0.00638623, 0.00437612, 0.00442621, 0.00486049, 0.0029197, 0.00784282, 0.0149095, 0.0191184, 0.0150163, 0.0139987, 0.0147508, 0.0102698, 0.00676188, 0.00644711, 0.00872065, 0.0117682, 0.0102551, 0.00699251, 0.00773033, 0.00793294, 0.0193822, 0.015397, 0.0288993, 0.0321805, 0.0229335, 0.0178294, 0.0195582, 0.0164519, 0.0168684, 0.016811, 0.013797, 0.0120245, 0.013132, 0.0118968
