# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00675632, 0.00766894, 0.00970456, 0.00823401, 0.00800544, 0.0196551, 0.0168108, 0.0220416, 0.00984763, 0.00906282, 0.0118847, 0.00946794, 0.0052532, 0.00214953, 0.00394281, 0.00350682, 0.0056428, 0.0062365, 0.00843297, 0.00603022, 0.00404991, 0.00431262, 0.00499335, 0.00706117, 0.00702045, 0.0139758, 0.0095637, 0.012649, 0.00626907, 0.00429719, 0.010463, 0.00722711, 0.00847233, 0.0215012, 0.0203347, 0.0127073, 0.0126688, 0.0119291, 0.0143303, 0.0130447
0.01, 0.0319375, 0.00815845, 0.0203145, 0.0161725, 0.0113432, 0.0103875, 0.0248992, 0.0235686, 0.0125912, 0.00619172, 0.00670836, 0.00896087, 0.0118113, 0.00395552, 0.00280202, 0.00480034, 0.0033285, 0.00406558, 0.00671547, 0.00664892, 0.00562537, 0.00510769, 0.00373785, 0.00401821, 0.00553433, 0.00356051, 0.00841559, 0.00768538, 0.00667911, 0.00484827, 0.00273925, 0.00418501, 0.00581751, 0.00744911, 0.0167659, 0.0131157, 0.00924272, 0.00930827, 0.00989768, 0.0111623, 0.00981257
0.02, 0.0319375, 0.00751099, 0.0128326, 0.0120393, 0.0104235, 0.00477733, 0.00684394, 0.00585448, 0.00514113, 0.00378416, 0.00268516, 0.00468905, 0.00456992, 0.00327456, 0.00243688, 0.0027509, 0.00328858, 0.00434799, 0.00425814, 0.00393771, 0.00467149, 0.00300171, 0.00396359, 0.00355659, 0.00383178, 0.00318128, 0.00760718, 0.00442941, 0.00416068, 0.00327313, 0.00396668, 0.00537036, 0.00627405, 0.00673868, 0.00985731, 0.0044192, 0.00481849, 0.00574639, 0.00706626, 0.00860566, 0.00463483
0.03, 0.0319375, 0.0163452, 0.0049064, 0.0112875, 0.00736604, 0.0115338, 0.0144297, 0.0130031, 0.0131277, 0.00820894, 0.00520067, 0.00577756, 0.010623, 0.00674637, 0.00245663, 0.00276208, 0.0043125, 0.00857245, 0.0104009, 0.00800946, 0.00650373, 0.00913075, 0.00651379, 0.00875385, 0.0110352, 0.0139006, 0.00748141, 0.0103151, 0.00839833, 0.00678627, 0.0110726, 0.0094233, 0.00908704, 0.0147709, 0.0274576, 0.017346, 0.0201285, 0.0190306, 0.0142105, 0.021446, 0.0169907
0.04, 0.0319375, 0.0147292, 0.00942661, 0.0135965, 0.00848392, 0.0218965, 0.0266068, 0.023675, 0.0127619, 0.00654861, 0.00846843, 0.00745444, 0.0121137, 0.00897575, 0.00398485, 0.00331781, 0.00524063, 0.0121177, 0.0127907, 0.00680782, 0.00841299, 0.00994619, 0.00768313, 0.00780639, 0.0126008, 0.0189959, 0.00980868, 0.0137, 0.00715373, 0.00875716, 0.0132564, 0.00865801, 0.0124885, 0.0233613, 0.0377121, 0.0262592, 0.0271234, 0.0246729, 0.0217003, 0.0303658, 0.022555
0.05, 0.0319375, 0.0187102, 0.0148629, 0.0177652, 0.0157256, 0.016238, 0.0104557, 0.0125744, 0.00917882, 0.0117036, 0.00606719, 0.0026829, 0.00556515, 0.00904286, 0.00623875, 0.00554215, 0.0061583, 0.0100017, 0.00644095, 0.00405787, 0.00595462, 0.00965143, 0.00629194, 0.00662192, 0.0116466, 0.0102419, 0.0135953, 0.0170623, 0.0117071, 0.0131627, 0.0116567, 0.0109942, 0.0144364, 0.0198842, 0.0176206, 0.0156773, 0.0189079, 0.0168677, 0.0183135, 0.0292957, 0.029782
0.06, 0.0319375, 0.0102254, 0.00968378, 0.0109698, 0.0129191, 0.00882345, 0.00780698, 0.00746662, 0.00791118, 0.00850413, 0.00682866, 0.006098, 0.00416543, 0.00456446, 0.00425196, 0.00310606, 0.00505349, 0.00920481, 0.0063912, 0.00492882, 0.00600795, 0.00830778, 0.00385352, 0.0045469, 0.00772371, 0.00631125, 0.0105158, 0.0147057, 0.0120587, 0.0133044, 0.0113427, 0.0125517, 0.0132765, 0.0121246, 0.00928961, 0.0092491, 0.0106976, 0.0119317, 0.0181133, 0.0208238, 0.0277384
0.07, 0.0319375, 0.016944, 0.0151524, 0.0250782, 0.0212575, 0.0198561, 0.0148463, 0.0134948, 0.0174877, 0.00972663, 0.0125105, 0.0122408, 0.00454322, 0.00243344, 0.0027956, 0.003544, 0.00503973, 0.00560723, 0.00369937, 0.00448388, 0.0034574, 0.00602975, 0.0050319, 0.00403507, 0.00545335, 0.00553729, 0.00666917, 0.00713894, 0.0088322, 0.00670611, 0.00908196, 0.0106462, 0.013384, 0.0168143, 0.0109379, 0.00900234, 0.0102732, 0.00839124, 0.0148666, 0.0203576, 0.0275943
0.08, 0.0319375, 0.0103065, 0.00832161, 0.0108882, 0.00738356, 0.00720675, 0.00503866, 0.005023, 0.00796499, 0.00466687, 0.00481826, 0.0050338, 0.00699168, 0.00524194, 0.0046429, 0.00768159, 0.00816862, 0.00634501, 0.00889411, 0.00909566, 0.0117812, 0.00944987, 0.00809744, 0.00784483, 0.0096003, 0.00983736, 0.00821639, 0.0099947, 0.0127883, 0.0139414, 0.0181619, 0.0252613, 0.0269904, 0.0218235, 0.0175955, 0.0125469, 0.010094, 0.0129132, 0.0172762, 0.0146081, 0.00965119
0.09, 0.0319375, 0.00505681, 0.00295726, 0.00475597, 0.00477223, 0.00436152, 0.00678639, 0.00529257, 0.00369093, 0.00195943, 0.00333563, 0.00542229, 0.00987844, 0.00818943, 0.00705288, 0.0124336, 0.0129346, 0.00936284, 0.0133025, 0.0156996, 0.0182607, 0.014574, 0.012981, 0.0113363, 0.0122655, 0.0137663, 0.0103317, 0.0141026, 0.0194283, 0.0197529, 0.0282612, 0.0408356, 0.0450077, 0.0338457, 0.0270787, 0.0190889, 0.014946, 0.0199173, 0.0271751, 0.0204967, 0.0103558
