# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00566484, 0.00673098, 0.0048873, 0.00959688, 0.00998927, 0.0154603, 0.010205, 0.00832019, 0.00737752, 0.00615594, 0.00421754, 0.00750472, 0.00800839, 0.0107821, 0.00772489, 0.00820161, 0.0101349, 0.00774736, 0.0129049, 0.00814426, 0.0124886, 0.0151828, 0.0184091, 0.0240403, 0.0151001, 0.0135609, 0.0139503, 0.0196601, 0.0174141, 0.0194393, 0.0147238, 0.0139954, 0.0162248, 0.020511, 0.02414, 0.02024, 0.0155088, 0.0168275, 0.0160927, 0.0150718
0.01, 0.0319375, 0.00565583, 0.00436033, 0.00783667, 0.00646275, 0.0100614, 0.0136417, 0.0119344, 0.0100299, 0.00646784, 0.00692125, 0.00535933, 0.00872963, 0.00490498, 0.00836192, 0.0120815, 0.00915697, 0.0149366, 0.0135957, 0.0112138, 0.015489, 0.0162882, 0.012711, 0.0176859, 0.0179549, 0.0173827, 0.0147718, 0.0147032, 0.0242288, 0.0177279, 0.0152159, 0.0135429, 0.0116021, 0.0152701, 0.0240212, 0.0353808, 0.0262026, 0.0212764, 0.0224556, 0.0168543, 0.0145844
0.02, 0.0319375, 0.00865021, 0.0111028, 0.00975697, 0.00969216, 0.0154366, 0.0145706, 0.0110143, 0.0127105, 0.0062442, 0.00551986, 0.00660475, 0.0102779, 0.00711171, 0.00608283, 0.00798462, 0.0102817, 0.0193344, 0.0172053, 0.0187704, 0.0173119, 0.0215349, 0.0147985, 0.0291601, 0.0258126, 0.0309305, 0.0268735, 0.0221954, 0.030031, 0.0274842, 0.0193575, 0.0264073, 0.0135499, 0.0199503, 0.022015, 0.0279484, 0.0185339, 0.0220001, 0.0220792, 0.0198994, 0.0177557
0.03, 0.0319375, 0.0110483, 0.00552555, 0.00838616, 0.00785583, 0.00723516, 0.00915059, 0.00958094, 0.00690597, 0.0044846, 0.0061852, 0.0126744, 0.00889766, 0.00992967, 0.00735516, 0.00765592, 0.0104178, 0.00933461, 0.0124224, 0.0111491, 0.00868992, 0.0103532, 0.0131329, 0.0153118, 0.0128952, 0.0177468, 0.0141827, 0.0170786, 0.0161806, 0.0162942, 0.0164301, 0.0139227, 0.0123688, 0.0205542, 0.0286659, 0.0296567, 0.0145326, 0.0129214, 0.0181704, 0.0171311, 0.0123152
0.04, 0.0319375, 0.0109745, 0.00906625, 0.00665697, 0.00369093, 0.00305139, 0.00752815, 0.00698801, 0.00384651, 0.00399138, 0.00574805, 0.00875858, 0.00720072, 0.00775162, 0.00949947, 0.0104071, 0.0145276, 0.00787807, 0.0122358, 0.0119504, 0.0156592, 0.0148705, 0.0194789, 0.0165235, 0.0179936, 0.0277412, 0.0158906, 0.0146399, 0.0182222, 0.0131071, 0.0113474, 0.0122497, 0.0122746, 0.013909, 0.0274563, 0.0291756, 0.0151742, 0.0127659, 0.017732, 0.0149167, 0.0127671
0.05, 0.0319375, 0.0183252, 0.0089845, 0.00773802, 0.0087886, 0.00736155, 0.0100254, 0.00638279, 0.00465417, 0.00454678, 0.00671073, 0.00580672, 0.00456173, 0.00714225, 0.00689556, 0.0123379, 0.0171773, 0.0143027, 0.0240634, 0.0167591, 0.0291056, 0.0152087, 0.0326583, 0.0227715, 0.0257778, 0.0284267, 0.0317076, 0.0207346, 0.0237963, 0.023553, 0.0243521, 0.0251594, 0.0137803, 0.0155486, 0.0242727, 0.030387, 0.0274445, 0.0183467, 0.0217836, 0.0171392, 0.0163615
0.06, 0.0319375, 0.018838, 0.00994029, 0.00410856, 0.00901568, 0.00840318, 0.00947302, 0.00572103, 0.00466853, 0.00485919, 0.00730841, 0.0141422, 0.0163886, 0.0116202, 0.0127901, 0.0163923, 0.0139351, 0.013111, 0.0164214, 0.0288426, 0.0270793, 0.0159593, 0.0214844, 0.024991, 0.0264149, 0.0289758, 0.0251183, 0.0267251, 0.0269733, 0.0271418, 0.0238326, 0.0201811, 0.0158832, 0.0195684, 0.0298615, 0.0310916, 0.0316152, 0.0237328, 0.0242319, 0.0221015, 0.0218451
0.07, 0.0319375, 0.0119065, 0.0136986, 0.00528107, 0.00519747, 0.00840909, 0.0093639, 0.00976547, 0.00764078, 0.00486097, 0.0110881, 0.0131217, 0.0197942, 0.0201817, 0.0138271, 0.0152348, 0.0113493, 0.0154034, 0.0271266, 0.0358803, 0.0237529, 0.0176183, 0.0193945, 0.0174075, 0.0270423, 0.0303118, 0.0176768, 0.0204412, 0.0218087, 0.0256643, 0.0230378, 0.0131045, 0.0126739, 0.0175544, 0.0230246, 0.0308874, 0.0230505, 0.0237399, 0.0202416, 0.0250007, 0.0229736
0.08, 0.0319375, 0.0191842, 0.0118666, 0.00827692, 0.0129297, 0.0101002, 0.0195099, 0.0133576, 0.0123079, 0.0049389, 0.00998479, 0.0173809, 0.0253995, 0.0229248, 0.0195515, 0.0257389, 0.0182232, 0.0206539, 0.0254207, 0.0203725, 0.0235964, 0.0207898, 0.0421452, 0.0451051, 0.0416696, 0.0537666, 0.0418761, 0.0446629, 0.0303795, 0.0205721, 0.0245332, 0.0310263, 0.026282, 0.0218826, 0.026159, 0.0307558, 0.0279082, 0.0229771, 0.0211282, 0.0205308, 0.0226712
0.09, 0.0319375, 0.0254096, 0.0131413, 0.00635105, 0.0090985, 0.0117952, 0.0140559, 0.0137138, 0.010428, 0.00718959, 0.00919642, 0.0145185, 0.0254349, 0.0197936, 0.020409, 0.0328099, 0.0227748, 0.0182643, 0.0288056, 0.0229992, 0.0272931, 0.0316671, 0.0528326, 0.0491159, 0.0482795, 0.0688563, 0.0481304, 0.047847, 0.0312721, 0.0307873, 0.0284394, 0.0264436, 0.0221847, 0.0203244, 0.0309092, 0.0282742, 0.0262256, 0.0273607, 0.020649, 0.0155996, 0.0169794
