# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00927095, 0.00383285, 0.00604966, 0.00562644, 0.00364259, 0.00475395, 0.00552223, 0.00535435, 0.00443131, 0.0062083, 0.00676804, 0.00440283, 0.00516924, 0.00296403, 0.00366777, 0.00501173, 0.00353806, 0.0048147, 0.00597773, 0.00511706, 0.00697298, 0.00634335, 0.00801017, 0.00768774, 0.011897, 0.00947585, 0.00879935, 0.00803737, 0.00650349, 0.00591966, 0.00527063, 0.00493143, 0.00556586, 0.00564398, 0.00637806, 0.00529803, 0.00458962, 0.00548062, 0.00587072, 0.0068527
0.01, 0.0319375, 0.01231, 0.00302156, 0.00756636, 0.00592014, 0.00451486, 0.00456672, 0.00883551, 0.0130776, 0.0101371, 0.0108683, 0.0115673, 0.00914504, 0.00503427, 0.00285004, 0.00373001, 0.00651059, 0.00680593, 0.00965745, 0.0145288, 0.0247584, 0.0267272, 0.0182201, 0.0206186, 0.0358719, 0.0484859, 0.0403735, 0.0210032, 0.0138458, 0.0225418, 0.0268335, 0.0141102, 0.00634904, 0.0137976, 0.0189065, 0.0132883, 0.0129903, 0.0064766, 0.00593104, 0.0111146, 0.00897977
0.02, 0.0319375, 0.00731492, 0.00610831, 0.00521715, 0.00105909, 0.00436022, 0.00572506, 0.00870765, 0.0140385, 0.00495741, 0.00761937, 0.0103599, 0.00701062, 0.00335737, 0.00314444, 0.00435998, 0.00547375, 0.00547908, 0.00716178, 0.00957657, 0.0189798, 0.0204466, 0.0151131, 0.0170587, 0.0261886, 0.0365331, 0.0296721, 0.0162504, 0.0111935, 0.0161407, 0.0192818, 0.0100184, 0.00532506, 0.0104109, 0.0139004, 0.0121156, 0.0113723, 0.00596671, 0.00529198, 0.00929115, 0.00752732
0.03, 0.0319375, 0.00454714, 0.00480829, 0.00314361, 0.00211468, 0.00217547, 0.00194158, 0.00348603, 0.00625533, 0.00372419, 0.00136616, 0.00141199, 0.00224838, 0.00190958, 0.00398081, 0.00355921, 0.0030527, 0.00367193, 0.00343495, 0.00342818, 0.00517422, 0.00397155, 0.00470602, 0.00634927, 0.00684358, 0.00562122, 0.00577875, 0.00533929, 0.00441647, 0.00254735, 0.0033525, 0.00415237, 0.00565856, 0.00571806, 0.00391372, 0.00588873, 0.0100351, 0.00392643, 0.00427452, 0.00637415, 0.0080687
0.04, 0.0319375, 0.0147675, 0.00721267, 0.00914705, 0.0038756, 0.00622027, 0.00307575, 0.00340656, 0.00609124, 0.00539976, 0.00405335, 0.00383784, 0.00430277, 0.00522545, 0.00497461, 0.00417041, 0.00389211, 0.00369105, 0.003001, 0.00481422, 0.00526897, 0.00589039, 0.0083559, 0.00788469, 0.0049325, 0.00796535, 0.00949356, 0.0062333, 0.00454358, 0.00425291, 0.00494436, 0.00627298, 0.00633139, 0.00734143, 0.00388807, 0.00544873, 0.0088589, 0.00437707, 0.00371481, 0.00731043, 0.0148816
0.05, 0.0319375, 0.0192967, 0.0176778, 0.0140172, 0.00835235, 0.00992613, 0.00378666, 0.00524383, 0.0105653, 0.00399078, 0.00569673, 0.00767935, 0.00722995, 0.00922583, 0.00772761, 0.00769177, 0.00645102, 0.00480058, 0.00547351, 0.00714308, 0.00923883, 0.00722829, 0.00780592, 0.00940441, 0.0093874, 0.0091363, 0.00593009, 0.00697937, 0.00544802, 0.00630201, 0.00755572, 0.00796913, 0.00590035, 0.00976346, 0.0115876, 0.0110917, 0.011238, 0.00796428, 0.00497615, 0.00722841, 0.00789734
0.06, 0.0319375, 0.0150577, 0.0178541, 0.0227833, 0.00845508, 0.0103237, 0.0125193, 0.0112823, 0.012656, 0.0093489, 0.0117214, 0.0103033, 0.0101862, 0.00830388, 0.00572541, 0.00952804, 0.00814083, 0.00323333, 0.00291292, 0.00618236, 0.00995988, 0.00665543, 0.00657384, 0.00499869, 0.00917977, 0.0107249, 0.00553409, 0.00586278, 0.00465441, 0.00409075, 0.0042465, 0.00683778, 0.0070923, 0.0110133, 0.01473, 0.0145008, 0.0136921, 0.00967858, 0.00686773, 0.00651865, 0.00588138
0.07, 0.0319375, 0.00716426, 0.013415, 0.0124778, 0.00547351, 0.00448092, 0.00687673, 0.00879829, 0.00664868, 0.00581134, 0.0056083, 0.00603105, 0.00811281, 0.00399624, 0.00383523, 0.00594253, 0.00436473, 0.00304723, 0.00209232, 0.00412542, 0.0036319, 0.00414786, 0.00659965, 0.00648951, 0.00584168, 0.00702968, 0.00663127, 0.00436117, 0.00365471, 0.0033007, 0.00359009, 0.00426253, 0.00387762, 0.00444092, 0.00530953, 0.00516497, 0.00615499, 0.00543023, 0.00561909, 0.00690396, 0.00697061
0.08, 0.0319375, 0.00920209, 0.00503285, 0.00293575, 0.00216976, 0.00277337, 0.00240799, 0.00246578, 0.00252773, 0.00372146, 0.00146068, 0.00242047, 0.00449124, 0.00147365, 0.0030048, 0.00359556, 0.00217535, 0.00209636, 0.00207899, 0.0039719, 0.00175275, 0.00331876, 0.00560439, 0.00657325, 0.00679456, 0.0044249, 0.00313078, 0.00476012, 0.00369058, 0.00418478, 0.00421101, 0.00379568, 0.00429541, 0.00527111, 0.0044446, 0.00458867, 0.00555875, 0.00500568, 0.00480972, 0.00522854, 0.00552034
0.09, 0.0319375, 0.00905054, 0.00607726, 0.00294989, 0.00126151, 0.00368868, 0.00485456, 0.00227669, 0.00353022, 0.00371777, 0.00175751, 0.00333741, 0.00482217, 0.00247256, 0.00227003, 0.00274329, 0.00228787, 0.00233057, 0.00460528, 0.00232819, 0.00183557, 0.00269728, 0.00450275, 0.00606814, 0.00851146, 0.00585851, 0.00406238, 0.00525059, 0.00376564, 0.00365174, 0.00358855, 0.00398805, 0.00485231, 0.00658982, 0.00644924, 0.0041329, 0.00505965, 0.00506712, 0.00420009, 0.00423463, 0.00536087
