# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00636183, 0.00307433, 0.00164017, 0.00357014, 0.00427131, 0.00218593, 0.00187805, 0.00303344, 0.00362537, 0.00374568, 0.00459911, 0.00320433, 0.00301728, 0.00326838, 0.00188792, 0.0018082, 0.00208803, 0.00257256, 0.00295108, 0.00294989, 0.00251204, 0.00275898, 0.00423511, 0.00427938, 0.00314884, 0.00479916, 0.00708638, 0.00848841, 0.00667236, 0.00424876, 0.00515121, 0.00556088, 0.00392322, 0.0052902, 0.00586527, 0.00581431, 0.00484127, 0.0063918, 0.00549592, 0.00614172
0.01, 0.0319375, 0.00842032, 0.00496642, 0.00372288, 0.00344196, 0.00376991, 0.00598531, 0.00399244, 0.00249218, 0.00640897, 0.00372965, 0.00839408, 0.0046881, 0.00277682, 0.00267339, 0.00235078, 0.00195241, 0.00245496, 0.00303392, 0.00400717, 0.00233913, 0.00311485, 0.00334727, 0.00343947, 0.00475265, 0.00477211, 0.00533111, 0.00547659, 0.00675052, 0.00637521, 0.00306375, 0.00520351, 0.00378856, 0.00526269, 0.00496346, 0.00453135, 0.00463637, 0.00506345, 0.00550054, 0.00523209, 0.00411165
0.02, 0.0319375, 0.0654405, 0.0523591, 0.0212387, 0.0156292, 0.0154563, 0.0142545, 0.00823483, 0.0144697, 0.0124175, 0.0105371, 0.00848935, 0.00560593, 0.00647459, 0.00687318, 0.00738486, 0.0082638, 0.00678841, 0.00621612, 0.00577033, 0.00378844, 0.00568559, 0.00515418, 0.00584796, 0.00376053, 0.0039814, 0.00457372, 0.0061974, 0.00690929, 0.00851997, 0.0039098, 0.00599752, 0.00569448, 0.0067189, 0.00639701, 0.00562407, 0.00728321, 0.00887639, 0.00768384, 0.00614586, 0.00767662
0.03, 0.0319375, 0.120407, 0.0890107, 0.0202492, 0.0181896, 0.0164399, 0.00941964, 0.00747017, 0.0151747, 0.0106272, 0.0108728, 0.00632475, 0.00465227, 0.00615025, 0.00603129, 0.00581952, 0.00779409, 0.00597643, 0.00458594, 0.0041697, 0.00285504, 0.00483676, 0.00448199, 0.00470899, 0.0033203, 0.00390885, 0.00467754, 0.00649188, 0.00718841, 0.00913358, 0.00404528, 0.00521407, 0.00528451, 0.00809992, 0.00859608, 0.00581988, 0.00721255, 0.00969924, 0.0100111, 0.00753513, 0.00859573
0.04, 0.0319375, 0.0628772, 0.0343291, 0.00809401, 0.00664892, 0.00326232, 0.00318175, 0.00223256, 0.00371742, 0.00324283, 0.0024678, 0.00229572, 0.00306506, 0.00246638, 0.00271333, 0.00303808, 0.00269859, 0.00264307, 0.0031789, 0.00387192, 0.00374723, 0.00265294, 0.00300611, 0.00396371, 0.004423, 0.00389627, 0.00665922, 0.00503225, 0.011103, 0.0123776, 0.00609776, 0.0053751, 0.00703098, 0.00838923, 0.00605688, 0.0124236, 0.0199502, 0.020683, 0.0156927, 0.0230567, 0.0186745
0.05, 0.0319375, 0.0187873, 0.011978, 0.00302191, 0.00372633, 0.00308015, 0.00458404, 0.00237861, 0.00323285, 0.00355778, 0.00245389, 0.00308003, 0.00526293, 0.00371576, 0.00489928, 0.00447712, 0.0031631, 0.00197252, 0.00265971, 0.00433885, 0.00454476, 0.00473924, 0.00462913, 0.00547955, 0.00518312, 0.00578159, 0.00493558, 0.00522059, 0.00798427, 0.00843321, 0.00551536, 0.005102, 0.00654636, 0.0078149, 0.00547505, 0.0112984, 0.0180426, 0.018557, 0.0125784, 0.0202486, 0.0136974
0.06, 0.0319375, 0.00588613, 0.00360375, 0.00217761, 0.00218332, 0.00279643, 0.00359176, 0.00179047, 0.00238456, 0.00198977, 0.00248778, 0.002503, 0.00277539, 0.00223494, 0.0020251, 0.00220366, 0.00208447, 0.00171288, 0.00222352, 0.00194634, 0.00272023, 0.00256816, 0.00456494, 0.00405015, 0.00487034, 0.00614409, 0.00361622, 0.00449551, 0.00411794, 0.00583279, 0.00501885, 0.00375091, 0.0044103, 0.00424081, 0.00487757, 0.00500236, 0.00577875, 0.00584085, 0.00486796, 0.00449753, 0.00537213
0.07, 0.0319375, 0.00327788, 0.00125913, 0.00213907, 0.00232462, 0.000946431, 0.00133116, 0.00203367, 0.00153912, 0.00100765, 0.00127627, 0.00217582, 0.00199512, 0.00207043, 0.0023308, 0.00264224, 0.00328228, 0.00290318, 0.00424484, 0.00500865, 0.00464207, 0.00520494, 0.00491672, 0.00492609, 0.00489288, 0.00907912, 0.00833261, 0.00586408, 0.00793448, 0.00794536, 0.0084799, 0.00585199, 0.00556764, 0.00542063, 0.00556112, 0.00544458, 0.0077838, 0.0128906, 0.00797954, 0.00805771, 0.00629691
0.08, 0.0319375, 0.00367383, 0.00144639, 0.00336723, 0.00250455, 0.00253903, 0.00105171, 0.00160625, 0.00128532, 0.00105457, 0.00127604, 0.0028082, 0.00277729, 0.00196074, 0.0028882, 0.00289224, 0.00484281, 0.00191624, 0.00478729, 0.0060198, 0.00502027, 0.00499501, 0.00498801, 0.00525273, 0.00851394, 0.0120188, 0.0108344, 0.00986298, 0.0114482, 0.0142388, 0.010771, 0.00764942, 0.00691604, 0.00532411, 0.00693107, 0.00637817, 0.0113231, 0.0156285, 0.00964269, 0.0102639, 0.00792372
0.09, 0.0319375, 0.006327, 0.00196562, 0.00324366, 0.00355671, 0.00312662, 0.00188459, 0.0026011, 0.00133866, 0.00135068, 0.00186139, 0.00263487, 0.00594526, 0.00390565, 0.00294918, 0.00452435, 0.00449041, 0.00153198, 0.00315478, 0.00472762, 0.00473734, 0.0069126, 0.00710698, 0.00846595, 0.0102011, 0.0117231, 0.0110727, 0.0123024, 0.0140159, 0.0146324, 0.0116679, 0.0114576, 0.00809484, 0.00700305, 0.0087522, 0.00837883, 0.0130551, 0.0132089, 0.0100436, 0.0116179, 0.00988623
