# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.786093, 0.660283, 0.738567, 0.887142, 2.02433, 1.26048, 1.35508, 0.963109, 1.19309, 1.11937, 1.04208, 1.103, 1.30046, 1.15953, 0.887682, 1.0224, 1.16678, 1.05279, 1.02582, 1.37624, 0.909236, 1.17883, 0.980966, 1.48696, 1.46428, 1.45694, 1.69, 1.80824, 1.49833, 1.22931, 1.0482, 0.976399, 0.984585, 0.950532, 1.03457, 1.00787, 1.07039, 1.41125, 1.66276, 1.6673, 1.72847, 1.78551, 1.94839, 2.59536, 2.57108, 2.25763, 1.84193, 1.66082, 1.697, 1.34758
0.01, 0.0639375, 0.794821, 0.552153, 0.835896, 1.14187, 1.99775, 1.27272, 1.42076, 0.947035, 1.22716, 1.13958, 0.997708, 1.06948, 1.51983, 1.42565, 0.921319, 1.09761, 1.17853, 1.14378, 1.00547, 1.39388, 0.94396, 1.15407, 1.04444, 1.42226, 1.52216, 1.5659, 1.72838, 1.85606, 1.40883, 1.31385, 1.12376, 0.989758, 0.971999, 0.887563, 1.0473, 0.934469, 1.10159, 1.46692, 1.71831, 1.8363, 1.73322, 1.68984, 2.02916, 2.48317, 2.47062, 2.21761, 1.8796, 1.59363, 1.60958, 1.37025
0.02, 0.0639375, 0.695124, 0.626665, 0.816006, 1.15163, 1.96102, 1.2535, 1.34584, 0.847315, 1.06748, 1.01544, 0.937308, 0.944368, 1.61987, 1.68601, 1.39606, 1.22332, 1.27639, 1.30387, 1.12607, 1.46117, 0.988013, 1.04621, 1.18011, 1.31353, 1.53121, 1.61815, 1.8054, 1.81998, 1.37593, 1.3065, 1.14961, 1.02645, 1.0659, 0.855265, 1.11406, 1.04654, 1.08774, 1.29387, 1.60616, 1.80689, 1.78019, 1.74645, 2.12733, 2.50612, 2.35559, 2.21265, 1.82931, 1.51671, 1.58886, 1.40396
0.03, 0.0639375, 0.486769, 0.842674, 0.903653, 1.01471, 2.03035, 1.15585, 1.21275, 0.668787, 0.888575, 0.969278, 0.943, 0.88654, 1.49725, 1.69331, 1.70993, 1.37571, 1.29484, 1.36748, 1.29446, 1.51722, 1.08672, 1.02098, 1.21394, 1.28518, 1.53175, 1.67947, 1.78665, 1.67582, 1.39894, 1.30534, 1.15784, 1.10773, 1.11537, 0.821993, 1.07835, 1.12253, 1.09351, 1.24894, 1.55494, 1.63279, 1.80814, 1.80642, 2.10735, 2.56907, 2.27936, 2.19002, 1.75089, 1.55121, 1.73436, 1.46891
0.04, 0.0639375, 0.486429, 0.888715, 0.980764, 0.845085, 2.08036, 1.12539, 1.1365, 0.643604, 0.78807, 1.05281, 0.868204, 0.799901, 1.22012, 1.5031, 1.78036, 1.62322, 1.46196, 1.30996, 1.24302, 1.52648, 1.1423, 1.09484, 1.10383, 1.26215, 1.52023, 1.66356, 1.82241, 1.56471, 1.3674, 1.32708, 1.27609, 1.15982, 1.12652, 0.895952, 1.0484, 1.10029, 1.06936, 1.44878, 1.68594, 1.46503, 1.74472, 1.76279, 1.94944, 2.44593, 2.21036, 2.13708, 1.745, 1.599, 1.82868, 1.50599
0.05, 0.0639375, 0.582757, 0.775179, 0.933079, 0.719043, 2.07083, 1.16602, 1.11861, 0.65, 0.79489, 1.14004, 0.735622, 0.718795, 1.2112, 1.25681, 1.59691, 1.6913, 1.46546, 1.22303, 1.04082, 1.45352, 1.13536, 1.14392, 1.02858, 1.26402, 1.54431, 1.60823, 1.86064, 1.56784, 1.29763, 1.27698, 1.35605, 1.11055, 1.19748, 1.04585, 1.06826, 1.13408, 1.11517, 1.49334, 1.78209, 1.55173, 1.70623, 1.82392, 1.95239, 2.32948, 2.19216, 2.0262, 1.76067, 1.54209, 1.70329, 1.4275
0.06, 0.0639375, 0.701296, 0.690331, 0.828827, 0.636366, 2.04833, 1.27913, 0.989352, 0.509694, 0.958787, 1.12376, 0.704506, 0.788602, 1.32804, 1.12672, 1.3452, 1.52276, 1.19272, 1.09586, 0.919585, 1.3309, 1.21034, 1.21229, 1.10105, 1.3869, 1.58748, 1.4066, 1.69531, 1.50935, 1.34935, 1.23679, 1.29742, 1.01092, 1.24749, 1.09073, 1.1058, 1.20973, 1.23008, 1.41768, 1.76974, 1.65117, 1.72126, 1.7895, 1.97827, 2.21691, 2.24832, 2.02879, 1.74236, 1.50861, 1.51095, 1.29106
0.07, 0.0639375, 0.806523, 0.704495, 0.698409, 0.740193, 2.05277, 1.33392, 0.891929, 0.519363, 1.01604, 1.05833, 0.733572, 0.97618, 1.36902, 1.20289, 1.42385, 1.33481, 0.957215, 0.989003, 0.899952, 1.26857, 1.20874, 1.2293, 1.156, 1.58948, 1.55411, 1.27049, 1.44947, 1.60521, 1.53172, 1.22155, 1.24804, 1.02159, 1.21049, 1.04527, 1.11424, 1.16468, 1.24539, 1.46257, 1.83896, 1.75032, 1.78786, 1.64764, 2.00382, 2.23471, 2.36299, 2.07859, 1.72832, 1.55113, 1.43965, 1.2105
0.08, 0.0639375, 0.770458, 0.705704, 0.749815, 0.938315, 2.10182, 1.34051, 0.985038, 0.7456, 1.08593, 0.942708, 0.768668, 1.00216, 1.34911, 1.32436, 1.50213, 1.42702, 0.92534, 0.965053, 0.997899, 1.2948, 1.02504, 1.14124, 1.15168, 1.57346, 1.44985, 1.22817, 1.36183, 1.65806, 1.59475, 1.16934, 1.13263, 1.15757, 1.11468, 1.05231, 1.16852, 1.06262, 1.17374, 1.53791, 1.89814, 1.79613, 1.77321, 1.61371, 2.04545, 2.38332, 2.49893, 2.06176, 1.67725, 1.54099, 1.4745, 1.18249
0.09, 0.0639375, 0.674523, 0.723805, 0.829248, 0.99314, 2.15069, 1.30076, 1.00718, 0.986155, 1.11995, 0.871977, 0.863812, 0.942252, 1.36113, 1.47155, 1.52798, 1.48773, 1.19855, 0.984479, 1.02348, 1.3497, 0.996333, 1.02314, 1.04198, 1.35636, 1.39038, 1.34608, 1.46001, 1.53216, 1.60024, 1.10255, 1.06204, 1.35289, 1.20605, 1.16212, 1.30324, 0.979521, 1.17496, 1.60317, 1.84306, 1.84557, 1.73929, 1.76292, 2.07251, 2.52368, 2.55983, 2.02876, 1.58952, 1.44988, 1.5396, 1.25084
0.1, 0.0639375, 0.671328, 0.687994, 1.00231, 0.843773, 2.12942, 1.22357, 1.05486, 1.10758, 1.11438, 0.95596, 0.863937, 0.778932, 1.1586, 1.39377, 1.46606, 1.42911, 1.35145, 1.01841, 1.03475, 1.43465, 1.1459, 1.01815, 0.961495, 1.14597, 1.50461, 1.6755, 1.64021, 1.32997, 1.53091, 1.06614, 1.12394, 1.44813, 1.40311, 1.27522, 1.44973, 1.03508, 1.21938, 1.58586, 1.6919, 1.85835, 1.67203, 1.85192, 2.03454, 2.52753, 2.47585, 1.99395, 1.61203, 1.43233, 1.59589, 1.44202
0.11, 0.0639375, 0.574456, 0.854976, 1.08989, 0.586171, 2.06556, 1.1369, 1.08837, 0.990885, 1.05073, 1.10036, 0.761426, 0.658628, 1.07315, 1.25423, 1.38778, 1.3099, 1.36914, 1.1066, 1.10405, 1.48934, 1.10391, 0.905216, 0.905528, 1.05949, 1.76201, 1.84156, 1.61063, 1.39946, 1.44085, 1.0893, 1.1271, 1.39799, 1.40677, 1.28695, 1.43444, 1.15338, 1.33364, 1.5308, 1.67699, 1.78346, 1.63335, 1.7978, 2.00651, 2.50188, 2.34231, 2.00578, 1.67552, 1.50509, 1.61404, 1.50967
0.12, 0.0639375, 0.555898, 1.02443, 0.988829, 0.493554, 2.05615, 1.23815, 1.08706, 0.819288, 1.12235, 1.30312, 0.692281, 0.681099, 1.2025, 1.35171, 1.34477, 1.14676, 1.38306, 1.18215, 1.14731, 1.44455, 0.948117, 0.75996, 0.969419, 1.21826, 1.77998, 1.75909, 1.54067, 1.47211, 1.43515, 1.11093, 0.9989, 1.28525, 1.30065, 1.21125, 1.27187, 1.31448, 1.39049, 1.43306, 1.72557, 1.70966, 1.5551, 1.66428, 2.05559, 2.53795, 2.33972, 2.03911, 1.72077, 1.54386, 1.61151, 1.48593
0.13, 0.0639375, 0.756309, 1.01785, 0.99281, 0.714858, 2.07958, 1.24838, 1.11175, 0.736364, 1.18819, 1.40592, 0.807359, 0.787647, 1.29925, 1.3792, 1.25333, 1.13414, 1.33136, 1.17032, 1.2094, 1.37994, 0.93179, 0.809181, 1.13308, 1.32781, 1.4962, 1.54958, 1.61616, 1.4379, 1.41274, 1.08614, 0.861496, 1.24424, 1.21341, 1.17927, 1.21067, 1.42306, 1.34341, 1.41752, 1.68756, 1.63108, 1.40505, 1.59026, 2.05034, 2.5022, 2.42931, 2.03858, 1.71255, 1.55232, 1.65023, 1.45536
0.14, 0.0639375, 0.755147, 0.829862, 1.02353, 0.808974, 2.08671, 1.18606, 1.16104, 0.84441, 1.1155, 1.41948, 0.892228, 0.893305, 1.24465, 1.21176, 1.30934, 1.30165, 1.35548, 1.22649, 1.29281, 1.42298, 0.926816, 0.920946, 1.15484, 1.26821, 1.22485, 1.43017, 1.55033, 1.35038, 1.20945, 1.03233, 0.85197, 1.178, 1.13078, 1.24302, 1.27253, 1.34022, 1.2547, 1.41091, 1.59911, 1.76228, 1.36316, 1.57417, 1.97191, 2.43967, 2.41716, 2.10122, 1.81579, 1.66427, 1.72346, 1.52281
0.15, 0.0639375, 0.66954, 0.656516, 0.937708, 0.750751, 2.06592, 1.20382, 1.12934, 0.87034, 1.08093, 1.49181, 0.926246, 0.957887, 1.2005, 1.16448, 1.22274, 1.30433, 1.51848, 1.16796, 1.17678, 1.3561, 0.865136, 0.999875, 0.987206, 1.27508, 1.39756, 1.43601, 1.4438, 1.23258, 1.06145, 1.1265, 0.959419, 1.0958, 1.21967, 1.28838, 1.39131, 1.23417, 1.20588, 1.40205, 1.55414, 1.89511, 1.59323, 1.58966, 1.90208, 2.45428, 2.51345, 2.22311, 1.91878, 1.70082, 1.76502, 1.58644
0.16, 0.0639375, 0.685905, 0.629381, 0.916272, 0.702937, 2.0434, 1.29685, 1.1502, 0.879036, 1.0453, 1.47519, 1.06056, 1.03841, 1.18018, 1.12919, 1.16068, 1.19538, 1.64034, 1.18946, 0.976493, 1.15747, 0.850814, 0.994941, 0.921747, 1.4134, 1.50664, 1.51187, 1.59516, 1.20815, 1.13408, 1.16022, 1.1559, 1.1524, 1.31213, 1.27671, 1.50462, 1.33205, 1.23218, 1.45711, 1.62778, 1.85702, 1.79881, 1.63182, 1.86909, 2.53389, 2.66998, 2.25909, 1.92864, 1.69141, 1.7075, 1.56633
0.17, 0.0639375, 0.624703, 0.786749, 1.03216, 0.773569, 2.10605, 1.33076, 1.14521, 1.0546, 1.00784, 1.26404, 1.13615, 1.0063, 1.01283, 1.02523, 1.18313, 1.24395, 1.62462, 1.19863, 0.839532, 1.0335, 0.859462, 0.935798, 1.06236, 1.51389, 1.47444, 1.49666, 1.72393, 1.33659, 1.22283, 1.13149, 1.24865, 1.24189, 1.22833, 1.25912, 1.48611, 1.37343, 1.19042, 1.5672, 1.59822, 1.66835, 1.80235, 1.61608, 1.89314, 2.46284, 2.69979, 2.26142, 1.87177, 1.73982, 1.75751, 1.58853
0.18, 0.0639375, 0.618278, 0.839263, 1.10335, 0.724826, 2.16946, 1.34004, 1.04971, 1.04864, 0.969664, 0.949738, 0.995628, 1.04015, 0.976153, 1.00656, 1.22242, 1.4479, 1.57416, 1.11428, 0.820612, 1.16494, 0.984438, 0.788041, 1.08975, 1.37816, 1.31221, 1.43728, 1.74658, 1.525, 1.28424, 1.12995, 1.25468, 1.23672, 1.09976, 1.16818, 1.37154, 1.44694, 1.27691, 1.57919, 1.50882, 1.45952, 1.72317, 1.61957, 1.98896, 2.3615, 2.61151, 2.19688, 1.83868, 1.81215, 1.87654, 1.57559
0.19, 0.0639375, 0.569368, 0.668982, 0.997103, 0.7318, 2.16146, 1.38433, 1.06579, 0.82305, 0.787406, 0.796512, 0.964585, 1.06842, 1.16812, 1.05813, 1.11399, 1.44042, 1.49721, 1.22018, 0.876303, 1.27243, 1.02142, 0.685151, 1.00252, 1.18062, 1.20954, 1.53918, 1.67874, 1.66051, 1.31281, 1.10927, 1.17638, 1.19381, 1.08321, 1.18368, 1.31125, 1.45918, 1.36185, 1.5224, 1.44718, 1.42256, 1.74218, 1.6435, 2.04775, 2.35083, 2.51027, 2.18691, 1.86359, 1.91673, 1.84987, 1.49559
0.2, 0.0639375, 0.449606, 0.352109, 0.883968, 0.861037, 2.07637, 1.38819, 1.11291, 0.704405, 0.711113, 0.724171, 0.967501, 1.18035, 1.16889, 0.974174, 1.12273, 1.22847, 1.40027, 1.29402, 0.883526, 1.29162, 0.942238, 0.653984, 1.02436, 1.13378, 1.27975, 1.60618, 1.49507, 1.653, 1.20418, 1.03235, 1.03491, 1.24354, 1.19658, 1.29573, 1.36841, 1.40314, 1.31131, 1.53593, 1.50469, 1.40814, 1.69774, 1.70249, 2.07189, 2.40729, 2.44383, 2.20153, 1.94702, 1.98263, 1.76807, 1.41053
0.21, 0.0639375, 0.477992, 0.326413, 0.865648, 0.887204, 2.09186, 1.36198, 1.1227, 0.685397, 0.779081, 0.764724, 1.12392, 1.18002, 1.00414, 1.0521, 1.29961, 1.11343, 1.28618, 1.24391, 0.858523, 1.23179, 0.876646, 0.768677, 1.08832, 1.20246, 1.27045, 1.52513, 1.39085, 1.55093, 1.20198, 1.00356, 1.04802, 1.32415, 1.25667, 1.29395, 1.43087, 1.34727, 1.25908, 1.52801, 1.64636, 1.37776, 1.59228, 1.80404, 1.99678, 2.43115, 2.3958, 2.18477, 1.94419, 1.93826, 1.73193, 1.36479
0.22, 0.0639375, 0.508336, 0.471085, 0.815101, 0.790237, 2.17157, 1.30324, 1.20223, 0.720854, 0.68611, 0.703211, 1.15213, 1.13584, 0.946336, 1.18585, 1.38679, 1.15084, 1.14383, 1.13549, 0.902698, 1.27217, 0.824485, 0.880795, 1.12827, 1.33094, 1.17014, 1.36618, 1.3564, 1.36055, 1.28391, 1.07187, 1.15751, 1.40987, 1.33265, 1.34945, 1.42607, 1.39045, 1.36725, 1.52864, 1.70123, 1.45366, 1.59387, 1.89847, 1.98944, 2.49333, 2.45214, 2.19014, 1.91008, 1.80415, 1.72267, 1.40525
0.23, 0.0639375, 0.573144, 0.515028, 0.881214, 0.841497, 2.21502, 1.31907, 1.30401, 0.659134, 0.600755, 0.721468, 1.02076, 1.12601, 1.15073, 1.36926, 1.31665, 1.2551, 1.12632, 1.19143, 1.01957, 1.32719, 0.759075, 0.889814, 1.26156, 1.40086, 1.2658, 1.40114, 1.3656, 1.24884, 1.28318, 1.21024, 1.16301, 1.4019, 1.43068, 1.34247, 1.38219, 1.3025, 1.39102, 1.52543, 1.54649, 1.58278, 1.63437, 1.84875, 2.04795, 2.54458, 2.47184, 2.24446, 1.9412, 1.74434, 1.78581, 1.46298
0.24, 0.0639375, 0.55684, 0.455572, 0.878754, 0.885125, 2.20284, 1.43844, 1.29746, 0.625601, 0.704712, 0.872697, 1.16736, 1.08464, 1.29319, 1.46369, 1.2539, 1.38842, 1.1778, 1.15205, 0.980781, 1.3225, 0.743478, 0.874876, 1.26929, 1.34688, 1.35454, 1.51993, 1.43815, 1.28328, 1.19816, 1.26097, 1.04927, 1.30428, 1.44816, 1.26675, 1.4433, 1.20378, 1.27322, 1.54954, 1.39229, 1.62638, 1.70042, 1.66121, 1.98356, 2.50324, 2.42582, 2.27893, 2.04107, 1.74839, 1.8445, 1.46095
0.25, 0.0639375, 0.555155, 0.420925, 0.71197, 0.766964, 2.11736, 1.48698, 1.26696, 0.688493, 0.726445, 0.90442, 1.1572, 1.08376, 1.25513, 1.45957, 1.12784, 1.47313, 1.12411, 1.11347, 0.863123, 1.33751, 0.86933, 0.957398, 1.12544, 1.24667, 1.38234, 1.48419, 1.55782, 1.33253, 1.22416, 1.1671, 0.905495, 1.19048, 1.40008, 1.2469, 1.51972, 1.26368, 1.23547, 1.56209, 1.48901, 1.52449, 1.60798, 1.49341, 1.81574, 2.49127, 2.43225, 2.26409, 2.05489, 1.7811, 1.85702, 1.43048
0.26, 0.0639375, 0.695709, 0.567567, 0.782036, 0.811639, 2.11923, 1.41358, 1.19235, 0.610839, 0.728196, 0.771701, 1.06855, 1.1496, 1.20202, 1.49556, 1.06978, 1.63006, 1.23434, 1.11826, 0.812832, 1.39381, 1.04128, 0.98966, 1.0493, 1.16671, 1.39445, 1.47444, 1.51169, 1.24368, 1.23009, 1.11206, 1.03953, 1.16853, 1.36452, 1.22922, 1.50711, 1.28121, 1.32271, 1.52767, 1.52942, 1.46144, 1.52731, 1.49445, 1.78611, 2.44665, 2.51113, 2.1537, 2.01144, 1.90924, 1.87309, 1.37024
0.27, 0.0639375, 0.724584, 0.742, 0.804868, 0.78468, 2.08965, 1.35171, 1.00745, 0.494303, 0.651436, 0.690352, 1.07937, 1.20971, 1.22007, 1.43856, 1.2565, 1.68834, 1.35768, 1.2172, 0.746184, 1.39815, 1.0836, 0.969929, 1.15707, 1.22865, 1.38983, 1.54075, 1.26603, 1.06046, 1.24416, 1.10838, 1.15522, 1.35029, 1.44549, 1.20462, 1.37772, 1.19856, 1.27737, 1.56995, 1.47001, 1.47897, 1.58377, 1.54899, 1.76941, 2.33933, 2.58653, 2.01681, 2.036, 1.9497, 1.87221, 1.38279
0.28, 0.0639375, 0.608321, 0.747327, 0.823612, 0.764694, 2.07707, 1.31335, 1.08187, 0.568133, 0.78376, 0.805457, 1.05257, 1.17681, 1.17938, 1.34962, 1.27391, 1.46674, 1.27547, 1.25242, 0.814361, 1.36432, 1.06788, 0.932732, 1.23836, 1.21591, 1.40255, 1.49499, 1.04847, 0.952722, 1.18487, 1.0872, 1.12478, 1.36728, 1.44391, 1.10334, 1.44539, 1.25502, 1.14098, 1.57541, 1.38034, 1.50759, 1.58684, 1.63454, 1.89088, 2.51233, 2.68222, 1.90664, 2.04102, 2.00116, 1.88765, 1.42604
