Time (seconds),Length,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
14.65625,0.03199958801269531,0.03405856713652611,0.1429995894432068,0.22444523870944977,0.19081002473831177,0.09881379455327988,0.2853763997554779,0.3512152135372162,0.22859475016593933,0.2589215040206909,0.6956021189689636,0.34734010696411133,0.3024752140045166,0.5087882876396179,0.6506742238998413,0.27246108651161194,0.31914031505584717,0.40346547961235046,0.40018540620803833,0.47759056091308594,0.4036784768104553,0.34676793217658997,0.3635520339012146,0.33324795961380005,0.3701842427253723,0.33660173416137695,0.4599456787109375,0.44020888209342957,0.5085028409957886,0.5028880834579468,0.45747292041778564,0.43826058506965637,0.39532092213630676
14.671875,0.03199958801269531,0.057682983577251434,0.10000338405370712,0.12427856028079987,0.18095999956130981,0.10904598236083984,0.12981460988521576,0.25936824083328247,0.22980372607707977,0.34906765818595886,0.7847238183021545,0.5295528769493103,0.5890929698944092,0.40741845965385437,0.3239472210407257,0.2644282579421997,0.38963398337364197,0.3891649544239044,0.35122621059417725,0.41759902238845825,0.333076149225235,0.3469475209712982,0.30877071619033813,0.2217598557472229,0.2739517390727997,0.2762707769870758,0.3576658070087433,0.4298824369907379,0.3203764855861664,0.4088265597820282,0.45112743973731995,0.3667588531970978,0.4067652225494385
14.6875,0.03199958801269531,0.023648586124181747,0.09319590777158737,0.11599712073802948,0.11545739322900772,0.07485061883926392,0.13769519329071045,0.3562477231025696,0.2887461185455322,0.324305921792984,0.6221938729286194,0.5408484935760498,0.4231472909450531,0.46925240755081177,0.2972950041294098,0.21363787353038788,0.25961369276046753,0.3918159008026123,0.29706600308418274,0.33824506402015686,0.39678534865379333,0.4286673367023468,0.32643619179725647,0.252433180809021,0.32465261220932007,0.27688589692115784,0.46016934514045715,0.265729159116745,0.4100877642631531,0.3519139587879181,0.38882365822792053,0.4202705919742584,0.3441523313522339
14.703125,0.03199958801269531,0.03921494632959366,0.09400400519371033,0.059742365032434464,0.16761794686317444,0.13249678909778595,0.13138456642627716,0.15859587490558624,0.20867979526519775,0.3256438374519348,0.41691917181015015,0.6218482851982117,0.4291212558746338,0.43856725096702576,0.46070370078086853,0.19164378941059113,0.20696145296096802,0.3944166302680969,0.6119861602783203,0.632887601852417,0.4383562505245209,0.38220348954200745,0.34803256392478943,0.2570766508579254,0.3390447795391083,0.3081945478916168,0.3080122470855713,0.2567598521709442,0.308302104473114,0.37554195523262024,0.41196438670158386,0.39926877617836,0.31754985451698303
14.71875,0.03199958801269531,0.04518623650074005,0.1926836371421814,0.23118512332439423,0.2983180582523346,0.07891442626714706,0.07728587090969086,0.24496954679489136,0.2306673228740692,0.443329393863678,0.4913441240787506,0.3087356984615326,0.5072820782661438,0.502989649772644,0.3929364085197449,0.22587352991104126,0.25836557149887085,0.2868615388870239,0.39772525429725647,0.5123838782310486,0.23379608988761902,0.24937109649181366,0.23755376040935516,0.17022065818309784,0.3657606244087219,0.3968510031700134,0.2780105471611023,0.42219316959381104,0.43224427103996277,0.4016384184360504,0.36496347188949585,0.3845581114292145,0.40525034070014954
14.734375,0.03199958801269531,0.038748886436223984,0.11327238380908966,0.14227211475372314,0.1467045694589615,0.11527130007743835,0.1420639455318451,0.15305376052856445,0.28037047386169434,0.2387998402118683,0.503552258014679,0.51065593957901,0.4543176591396332,0.38650789856910706,0.3490927219390869,0.3116132616996765,0.2659553289413452,0.3337765038013458,0.3923532962799072,0.445788711309433,0.28224024176597595,0.29846709966659546,0.36406663060188293,0.33129170536994934,0.34900954365730286,0.35372084379196167,0.3708205223083496,0.43338555097579956,0.45891740918159485,0.41787418723106384,0.3377065360546112,0.4665467143058777,0.41565215587615967
14.75,0.03199958801269531,0.026057736948132515,0.13901664316654205,0.21308527886867523,0.22468550503253937,0.1221819669008255,0.18759796023368835,0.14825132489204407,0.3844996690750122,0.43157583475112915,0.5362495183944702,0.5161938071250916,0.40989693999290466,0.6007258892059326,0.5696502327919006,0.18642301857471466,0.25201159715652466,0.34084248542785645,0.3930527865886688,0.4579395353794098,0.3577631115913391,0.27368077635765076,0.40746915340423584,0.3359447419643402,0.32749131321907043,0.571531355381012,0.42027825117111206,0.32362452149391174,0.3509751260280609,0.4049515128135681,0.30286142230033875,0.4897491931915283,0.406540185213089
14.765625,0.03199958801269531,0.023269206285476685,0.069298654794693,0.06915359944105148,0.08441614359617233,0.08831551671028137,0.24346287548542023,0.18670019507408142,0.2774563729763031,0.42291826009750366,0.5876717567443848,0.4560951888561249,0.39822185039520264,0.5065813660621643,0.5262473821640015,0.22117313742637634,0.2916797995567322,0.3663789629936218,0.3557349145412445,0.5057684779167175,0.29276740550994873,0.2787882387638092,0.2624746263027191,0.21618157625198364,0.28681260347366333,0.443749338388443,0.43197527527809143,0.29689502716064453,0.3661195933818817,0.4513683319091797,0.44874653220176697,0.3740644156932831,0.44952473044395447
14.78125,0.03199958801269531,0.01647241599857807,0.16134338080883026,0.1694602072238922,0.1421738862991333,0.11591336131095886,0.18772819638252258,0.27587035298347473,0.4135550558567047,0.18867212533950806,0.34972497820854187,0.41935086250305176,0.2760196030139923,0.3956925868988037,0.4435359835624695,0.23264795541763306,0.3301592767238617,0.29419320821762085,0.3044411242008209,0.3156008720397949,0.34682297706604004,0.3116433918476105,0.3372438848018646,0.2338455319404602,0.3340820372104645,0.45448750257492065,0.4328914284706116,0.33396559953689575,0.44486114382743835,0.4183705151081085,0.3766518831253052,0.408183753490448,0.3480503261089325
14.796875,0.03199958801269531,0.04897572845220566,0.12271702289581299,0.11024525761604309,0.0628611221909523,0.11218000203371048,0.15227358043193817,0.23266571760177612,0.23754248023033142,0.29278022050857544,0.4815574586391449,0.5605674982070923,0.33500802516937256,0.25592753291130066,0.4307660460472107,0.25182536244392395,0.395779013633728,0.36895641684532166,0.3227226138114929,0.23194554448127747,0.23197098076343536,0.3714815378189087,0.3905848264694214,0.34246906638145447,0.3438160717487335,0.5629748106002808,0.5064277648925781,0.4005153775215149,0.36032477021217346,0.5202375054359436,0.4083099961280823,0.3529721200466156,0.5013296008110046
14.8125,0.03199958801269531,0.050446778535842896,0.06323763728141785,0.09328930079936981,0.18593931198120117,0.09685255587100983,0.13256508111953735,0.12155479192733765,0.18193846940994263,0.29215744137763977,0.5241280794143677,0.6617097854614258,0.4505966603755951,0.3905278742313385,0.30588945746421814,0.3016353249549866,0.25913071632385254,0.49269333481788635,0.34660804271698,0.3419339954853058,0.30776628851890564,0.2154025435447693,0.32864126563072205,0.34141552448272705,0.28563931584358215,0.31869298219680786,0.5224575996398926,0.3891870081424713,0.36172255873680115,0.42418816685676575,0.42539867758750916,0.34097641706466675,0.4795713722705841
14.828125,0.03199958801269531,0.04214504733681679,0.08045651763677597,0.13744938373565674,0.1553685963153839,0.09815870970487595,0.1233791932463646,0.20947124063968658,0.22731488943099976,0.4315018951892853,0.5993282198905945,0.6652822494506836,0.5839436650276184,0.31642797589302063,0.40358778834342957,0.32963892817497253,0.29018014669418335,0.41448578238487244,0.39818117022514343,0.5647835731506348,0.27450495958328247,0.21916024386882782,0.34760454297065735,0.2372564822435379,0.439142107963562,0.4801710844039917,0.5064160823822021,0.38457149267196655,0.36821362376213074,0.3909752666950226,0.45897242426872253,0.4170273542404175,0.41070064902305603
14.84375,0.03199958801269531,0.05275158956646919,0.07984542101621628,0.15030314028263092,0.2622138261795044,0.16538436710834503,0.2911240756511688,0.14328771829605103,0.16743505001068115,0.34263917803764343,0.468960165977478,0.6532334089279175,0.3508923053741455,0.30258840322494507,0.459716260433197,0.29453203082084656,0.4094068109989166,0.4274365305900574,0.33552661538124084,0.48557206988334656,0.30462512373924255,0.30313894152641296,0.33311527967453003,0.28372472524642944,0.40552231669425964,0.3481251299381256,0.3988443613052368,0.4355457127094269,0.37120163440704346,0.41389745473861694,0.4507809281349182,0.4442795515060425,0.5016035437583923
14.859375,0.03199958801269531,0.05145435780286789,0.11419141292572021,0.078642837703228,0.08925264328718185,0.07564770430326462,0.16761532425880432,0.22178249061107635,0.16718868911266327,0.38368719816207886,0.8604094982147217,0.8278846144676208,0.4200209975242615,0.2972175180912018,0.2610495984554291,0.27941641211509705,0.2216474562883377,0.5067393779754639,0.2538614869117737,0.35607948899269104,0.37872710824012756,0.32957780361175537,0.33245667815208435,0.26617714762687683,0.39479219913482666,0.3256235122680664,0.3703479766845703,0.3665379583835602,0.3680591881275177,0.3932073414325714,0.40697094798088074,0.3109627962112427,0.4044587016105652
14.875,0.03199958801269531,0.04123649001121521,0.09303580969572067,0.09017994999885559,0.0785583108663559,0.1176224872469902,0.10271229594945908,0.21515753865242004,0.2196899652481079,0.266221821308136,0.402098685503006,0.7404934763908386,0.5378573536872864,0.33217743039131165,0.3157864809036255,0.1733797788619995,0.4115673005580902,0.2731991112232208,0.35233938694000244,0.45340389013290405,0.32659581303596497,0.33648523688316345,0.39766445755958557,0.2892986238002777,0.2929897606372833,0.295717716217041,0.2854430675506592,0.3245381712913513,0.33738332986831665,0.3322601318359375,0.39522218704223633,0.42511290311813354,0.4451383650302887
14.890625,0.03199958801269531,0.025690076872706413,0.13056500256061554,0.09625616669654846,0.15779618918895721,0.07930267602205276,0.11989615857601166,0.40645381808280945,0.4042310118675232,0.5291156768798828,0.5571450591087341,0.9304912090301514,0.6853395700454712,0.27535301446914673,0.4263637661933899,0.36298519372940063,0.2225097268819809,0.2832149267196655,0.5023298263549805,0.4324178695678711,0.24313126504421234,0.2200324982404709,0.38953709602355957,0.3227196931838989,0.3415255546569824,0.35270261764526367,0.3197431266307831,0.32270336151123047,0.26969578862190247,0.35725343227386475,0.471561998128891,0.41062188148498535,0.49653181433677673
14.90625,0.03199958801269531,0.028940198943018913,0.07202025502920151,0.14717315137386322,0.2679096758365631,0.2040296047925949,0.2293604463338852,0.347089558839798,0.3843456208705902,0.6950918436050415,0.6386511921882629,0.6019812822341919,0.6888123154640198,0.2740114629268646,0.5079625844955444,0.378054678440094,0.33757591247558594,0.4176217019557953,0.4056471586227417,0.32968154549598694,0.2675535976886749,0.1931329369544983,0.24533711373806,0.26391273736953735,0.41050779819488525,0.4109598398208618,0.4553263187408447,0.3982201814651489,0.39428845047950745,0.4594060778617859,0.4167488217353821,0.44336628913879395,0.5609447360038757
14.921875,0.03199958801269531,0.06812484562397003,0.09501852840185165,0.12204629182815552,0.18712885677814484,0.09354141354560852,0.15560615062713623,0.261851966381073,0.370766282081604,0.544812798500061,0.803766131401062,0.5000394582748413,0.6585710644721985,0.35195890069007874,0.4456363320350647,0.5870521068572998,0.3582955300807953,0.3365625739097595,0.41215038299560547,0.4464470148086548,0.2749534845352173,0.16758033633232117,0.26258519291877747,0.22452570497989655,0.2917434573173523,0.43965843319892883,0.4878344237804413,0.32839062809944153,0.28953495621681213,0.4148913323879242,0.3132342994213104,0.3088979125022888,0.4625932574272156
14.9375,0.03199958801269531,0.03106488473713398,0.09728755056858063,0.09931950271129608,0.12321142107248306,0.08208837360143661,0.0892108827829361,0.13097533583641052,0.2983133792877197,0.4165811240673065,0.8377485871315002,0.5624473690986633,0.4640435576438904,0.3429509103298187,0.6536643505096436,0.4525286555290222,0.3462437689304352,0.21830981969833374,0.3435403108596802,0.3450390100479126,0.23254677653312683,0.23950684070587158,0.31964215636253357,0.36673787236213684,0.4899583160877228,0.5334489941596985,0.4906069338321686,0.3662668764591217,0.29839077591896057,0.466801255941391,0.48238861560821533,0.43982937932014465,0.603518009185791
14.953125,0.03199958801269531,0.05369923636317253,0.06373514980077744,0.1048746407032013,0.20928898453712463,0.11827119439840317,0.18308493494987488,0.11585316061973572,0.21476581692695618,0.47901737689971924,0.3738168179988861,0.3698929250240326,0.6125115156173706,0.4509296417236328,0.46390315890312195,0.3315354287624359,0.29074129462242126,0.24787914752960205,0.3363017439842224,0.3327176570892334,0.24400632083415985,0.25917673110961914,0.3987891674041748,0.3243556618690491,0.402271568775177,0.3738880157470703,0.3500796854496002,0.34130409359931946,0.3709997832775116,0.3720044791698456,0.3233475387096405,0.32968392968177795,0.49082842469215393
14.96875,0.03199958801269531,0.053823839873075485,0.1261550635099411,0.17735813558101654,0.2664089798927307,0.11400794982910156,0.068379707634449,0.2268836349248886,0.23701262474060059,0.26843616366386414,0.251342236995697,0.6321219205856323,0.5393386483192444,0.37619519233703613,0.48937153816223145,0.3102858066558838,0.33405205607414246,0.299961119890213,0.21583475172519684,0.30143365263938904,0.36292871832847595,0.3030758202075958,0.34653714299201965,0.21648328006267548,0.3739326298236847,0.430664986371994,0.4514223635196686,0.342840313911438,0.33539339900016785,0.37924259901046753,0.39187994599342346,0.42511141300201416,0.36066940426826477
14.984375,0.03199958801269531,0.04114668816328049,0.08016058802604675,0.13913199305534363,0.3005189299583435,0.14514634013175964,0.13681571185588837,0.37088048458099365,0.3750499188899994,0.24358725547790527,0.6227079033851624,0.5119073987007141,0.3380609452724457,0.4704630970954895,0.4552536606788635,0.3302444517612457,0.39195960760116577,0.3817659914493561,0.2105647623538971,0.2536982297897339,0.2978086471557617,0.2927531599998474,0.38475528359413147,0.28150174021720886,0.4780336618423462,0.4478963613510132,0.31636282801628113,0.40693601965904236,0.42332544922828674,0.42482802271842957,0.28381842374801636,0.3776850700378418,0.5002953410148621
15,0.03199958801269531,0.07716305553913116,0.12075714766979218,0.18377965688705444,0.1861182451248169,0.03617747500538826,0.033187832683324814,0.30026063323020935,0.2233828902244568,0.3912675976753235,0.5466680526733398,0.512611985206604,0.5074483752250671,0.2965019941329956,0.3348403573036194,0.35887211561203003,0.28999418020248413,0.3967874348163605,0.2969428598880768,0.26199865341186523,0.49064385890960693,0.3816710114479065,0.4084082543849945,0.2005947083234787,0.44090521335601807,0.4800761342048645,0.38051003217697144,0.40202805399894714,0.2760418653488159,0.47621530294418335,0.40836769342422485,0.3967372477054596,0.4571996331214905
15.015625,0.03199958801269531,0.07337894290685654,0.08078215271234512,0.0838945060968399,0.10311109572649002,0.04746658727526665,0.10906180739402771,0.15185858309268951,0.24358034133911133,0.2995893061161041,0.6148646473884583,0.41428714990615845,0.35205549001693726,0.40412381291389465,0.446323037147522,0.3234217166900635,0.24295121431350708,0.3594610393047333,0.4076152443885803,0.3924717307090759,0.271270751953125,0.23968330025672913,0.3822174668312073,0.42789044976234436,0.5324103236198425,0.4726371467113495,0.33273637294769287,0.33740466833114624,0.2893545925617218,0.5510150194168091,0.4439792335033417,0.3755945861339569,0.4145258069038391
15.03125,0.03199958801269531,0.029069550335407257,0.09224529564380646,0.10820448398590088,0.12609811127185822,0.10992490500211716,0.14480748772621155,0.3447187542915344,0.29948118329048157,0.27919137477874756,0.41441017389297485,0.3541507124900818,0.4971476197242737,0.4962461292743683,0.48755502700805664,0.2826569974422455,0.23645097017288208,0.4328347444534302,0.4349792003631592,0.2901923656463623,0.3299912214279175,0.3295094668865204,0.2958332896232605,0.263735294342041,0.355386883020401,0.3244818150997162,0.3924841284751892,0.5569911003112793,0.34196600317955017,0.41063952445983887,0.44179919362068176,0.4648172855377197,0.41645410656929016
15.046875,0.03199958801269531,0.050002820789813995,0.04710375890135765,0.044611915946006775,0.10971256345510483,0.10797080397605896,0.06430038809776306,0.09626861661672592,0.19459858536720276,0.31305229663848877,0.5174354314804077,0.354521244764328,0.4333389401435852,0.34055182337760925,0.4976292848587036,0.29891064763069153,0.24972331523895264,0.44042015075683594,0.3292899429798126,0.23003436625003815,0.2803811728954315,0.30112186074256897,0.2576025128364563,0.28720179200172424,0.26763203740119934,0.378556489944458,0.35194405913352966,0.4966302812099457,0.4026739299297333,0.47351616621017456,0.42099323868751526,0.36616405844688416,0.5008304715156555
15.0625,0.03199958801269531,0.07180336862802505,0.12686263024806976,0.16409115493297577,0.2291511595249176,0.08973051607608795,0.12555371224880219,0.2770896852016449,0.2289843112230301,0.21571706235408783,0.4663638174533844,0.560192883014679,0.4849696457386017,0.2914421856403351,0.4453885555267334,0.33188679814338684,0.300976037979126,0.3292432725429535,0.263292521238327,0.4263632297515869,0.3262738883495331,0.3057921826839447,0.25402525067329407,0.20300470292568207,0.33536985516548157,0.34412193298339844,0.5044847726821899,0.36306461691856384,0.41447508335113525,0.4382275938987732,0.4016893804073334,0.3206746280193329,0.3845846354961395
15.078125,0.03199958801269531,0.022830260917544365,0.055589355528354645,0.09836595505475998,0.10969622433185577,0.0957992747426033,0.08073509484529495,0.14297974109649658,0.28001266717910767,0.37777161598205566,0.4322341978549957,0.5424546599388123,0.7134299874305725,0.39501363039016724,0.46202248334884644,0.3179188370704651,0.2909928858280182,0.4599357545375824,0.33283576369285583,0.5426409244537354,0.265007346868515,0.3372107744216919,0.31951624155044556,0.29760435223579407,0.30429497361183167,0.26122668385505676,0.3887171745300293,0.4519031047821045,0.4432159960269928,0.5007188320159912,0.5206806659698486,0.4130289554595947,0.5468259453773499
15.09375,0.03199958801269531,0.05206708610057831,0.10234647989273071,0.08993493765592575,0.08134981989860535,0.0898457020521164,0.1393076777458191,0.11745990067720413,0.2121446430683136,0.21858501434326172,0.19643975794315338,0.5206312537193298,0.6353121399879456,0.39119455218315125,0.45257142186164856,0.3430253565311432,0.21628279983997345,0.3839763104915619,0.29209843277931213,0.4591890573501587,0.39333823323249817,0.2602819502353668,0.22041967511177063,0.28001248836517334,0.3085169196128845,0.26938626170158386,0.2775956392288208,0.4611148238182068,0.31752485036849976,0.43624094128608704,0.45118042826652527,0.4521900415420532,0.4998849928379059
15.109375,0.03199958801269531,0.010038839653134346,0.03605237603187561,0.10972901433706284,0.22168566286563873,0.10031604021787643,0.1257850080728531,0.15787529945373535,0.27153608202934265,0.45628684759140015,0.6508000493049622,0.6933844685554504,0.6269680261611938,0.48839256167411804,0.43614935874938965,0.2669336199760437,0.23117774724960327,0.3532671332359314,0.40605542063713074,0.39396771788597107,0.24629467725753784,0.2552594840526581,0.41387253999710083,0.3358243703842163,0.2972768545150757,0.3045901358127594,0.3752124607563019,0.30970802903175354,0.3688823878765106,0.45517516136169434,0.4787216782569885,0.3248390555381775,0.4224018156528473
15.125,0.03199958801269531,0.061845812946558,0.0869295597076416,0.13944974541664124,0.19385547935962677,0.1685805469751358,0.14710235595703125,0.1774429976940155,0.12033858150243759,0.20803867280483246,0.3696659505367279,0.3668903708457947,0.348678857088089,0.3254462778568268,0.25906816124916077,0.27058959007263184,0.3877851665019989,0.45793190598487854,0.3446390926837921,0.4177857041358948,0.4559244215488434,0.2255028337240219,0.2107621431350708,0.31762760877609253,0.42429986596107483,0.39835673570632935,0.5602158904075623,0.30462250113487244,0.31252044439315796,0.3126719892024994,0.46259453892707825,0.3979697525501251,0.47581806778907776
15.140625,0.03199958801269531,0.04291723296046257,0.05996187776327133,0.10806529223918915,0.12855537235736847,0.05397576466202736,0.10573449730873108,0.14533129334449768,0.2573176622390747,0.5868115425109863,1.017886996269226,0.515182375907898,0.4762440323829651,0.28762924671173096,0.39691856503486633,0.32668405771255493,0.4178285598754883,0.37603944540023804,0.3999711871147156,0.3737070560455322,0.34184348583221436,0.29247015714645386,0.22306086122989655,0.34837162494659424,0.28835055232048035,0.39970096945762634,0.397676557302475,0.3937884271144867,0.2793457508087158,0.3320992588996887,0.44851499795913696,0.42464062571525574,0.47760334610939026
15.15625,0.03199958801269531,0.03814469277858734,0.1359790563583374,0.1489305943250656,0.15592138469219208,0.10999784618616104,0.11474840342998505,0.16095811128616333,0.2371041476726532,0.3007623553276062,0.48037785291671753,0.6483476758003235,0.679205596446991,0.6016117334365845,0.38107794523239136,0.1962866485118866,0.3559684157371521,0.4186701774597168,0.28617265820503235,0.3976556658744812,0.48394277691841125,0.2564285397529602,0.2573621869087219,0.3666720390319824,0.36924001574516296,0.4419855773448944,0.40982311964035034,0.3680860996246338,0.311263769865036,0.4577959477901459,0.4046764373779297,0.38289716839790344,0.44468846917152405
15.171875,0.03199958801269531,0.03876505419611931,0.06360148638486862,0.17073051631450653,0.20667752623558044,0.08970098197460175,0.09014759957790375,0.3049700856208801,0.3487322926521301,0.3971865773200989,0.7522777915000916,0.47823187708854675,0.48182910680770874,0.5697483420372009,0.3151749074459076,0.3597470819950104,0.40919432044029236,0.32671594619750977,0.3437582552433014,0.43641045689582825,0.3780651390552521,0.3436438739299774,0.2452990561723709,0.32188600301742554,0.43820899724960327,0.5245489478111267,0.38351815938949585,0.3037056624889374,0.3264565169811249,0.3741258382797241,0.3946797549724579,0.49054962396621704,0.4012109637260437
15.1875,0.03199958801269531,0.07748568803071976,0.04544952139258385,0.10838355869054794,0.16221930086612701,0.0762174054980278,0.11701270192861557,0.12636351585388184,0.17866532504558563,0.5384578108787537,0.4081580638885498,0.618744969367981,0.6394714117050171,0.4089322090148926,0.4685715138912201,0.3223950266838074,0.4305974841117859,0.3039018511772156,0.2836284935474396,0.39013001322746277,0.41023188829421997,0.36273249983787537,0.4255640506744385,0.3568803071975708,0.2605057656764984,0.29149892926216125,0.25425806641578674,0.29999086260795593,0.28790515661239624,0.3746410310268402,0.4644629657268524,0.46311649680137634,0.4862286150455475
15.203125,0.03199958801269531,0.06969320774078369,0.10623897612094879,0.14211420714855194,0.2229379117488861,0.10778149217367172,0.06949139386415482,0.13312779366970062,0.1690964698791504,0.4820018410682678,0.8292813897132874,0.583490788936615,0.5049280524253845,0.4941045045852661,0.4050562083721161,0.2608984410762787,0.16514316201210022,0.2794439196586609,0.3836784362792969,0.37929171323776245,0.3353915214538574,0.3259226083755493,0.3010847270488739,0.35370203852653503,0.33031702041625977,0.3191032409667969,0.27435892820358276,0.28607282042503357,0.3576311469078064,0.44797375798225403,0.42298805713653564,0.4177265167236328,0.4177672564983368
15.21875,0.03199958801269531,0.060387298464775085,0.05776152387261391,0.06254123896360397,0.07955647259950638,0.08569081872701645,0.10860944539308548,0.199920654296875,0.3066883981227875,0.38758188486099243,0.5455605983734131,0.5942543148994446,0.40564796328544617,0.4109717011451721,0.3918578028678894,0.37300992012023926,0.2253076732158661,0.2453095018863678,0.3809172511100769,0.4856488108634949,0.4426155090332031,0.43485572934150696,0.4484010934829712,0.25170662999153137,0.3256138861179352,0.4293435215950012,0.3830786645412445,0.3985218405723572,0.34305986762046814,0.41481274366378784,0.5887754559516907,0.4559659957885742,0.5605769753456116
15.234375,0.03199958801269531,0.064507395029068,0.08055539429187775,0.13837720453739166,0.2528928220272064,0.13210442662239075,0.19629772007465363,0.34226295351982117,0.29120782017707825,0.27609968185424805,0.446481317281723,0.37465906143188477,0.2867918312549591,0.472389817237854,0.49538102746009827,0.17390967905521393,0.13791309297084808,0.19859258830547333,0.3824337422847748,0.518807590007782,0.2463853359222412,0.303068071603775,0.23083579540252686,0.2094665914773941,0.33424171805381775,0.38343432545661926,0.33168867230415344,0.30319908261299133,0.39897221326828003,0.41355183720588684,0.46329617500305176,0.3996261656284332,0.47409939765930176
15.25,0.03199958801269531,0.05573413521051407,0.04594651237130165,0.11303743720054626,0.25879231095314026,0.10308904945850372,0.13812638819217682,0.21901795268058777,0.28649792075157166,0.30026593804359436,0.44429367780685425,0.4429762661457062,0.34577929973602295,0.20472274720668793,0.30858537554740906,0.4105745255947113,0.22758342325687408,0.2476682960987091,0.2536976933479309,0.3321664035320282,0.30133241415023804,0.2518450915813446,0.2931114137172699,0.2607603967189789,0.2927098572254181,0.4099731147289276,0.5460012555122375,0.4550376832485199,0.3941524624824524,0.3900071978569031,0.442179411649704,0.4732758700847626,0.5106914639472961
15.265625,0.03199958801269531,0.05834903568029404,0.04373697564005852,0.18489716947078705,0.2539927065372467,0.09904304146766663,0.12761209905147552,0.21863175928592682,0.25218698382377625,0.3327873945236206,0.6536207795143127,0.39305412769317627,0.4539640247821808,0.2642616927623749,0.36503157019615173,0.342912495136261,0.2778856158256531,0.29757532477378845,0.33923184871673584,0.34955817461013794,0.29893046617507935,0.3088323473930359,0.2647460401058197,0.25539901852607727,0.3518657386302948,0.4378719627857208,0.4235893487930298,0.39260658621788025,0.4831751883029938,0.3952125608921051,0.4622591733932495,0.5314534902572632,0.49320244789123535
15.28125,0.03199958801269531,0.03773966431617737,0.056162819266319275,0.1299666166305542,0.1406540423631668,0.06421408802270889,0.11331793665885925,0.18126146495342255,0.40945953130722046,0.2773701250553131,0.3087110221385956,0.5139355063438416,0.6660413146018982,0.4401857554912567,0.3516180217266083,0.2054917961359024,0.33022069931030273,0.277042418718338,0.2361638993024826,0.32755154371261597,0.37242391705513,0.2778880298137665,0.30925488471984863,0.24793627858161926,0.22195714712142944,0.41902077198028564,0.47340092062950134,0.39237260818481445,0.34072548151016235,0.39624297618865967,0.3546491861343384,0.40184804797172546,0.5435512065887451
15.296875,0.03199958801269531,0.023005373775959015,0.07853484153747559,0.10131922364234924,0.1259322613477707,0.0971999391913414,0.169589102268219,0.2402852326631546,0.2846771776676178,0.2714000642299652,0.33050617575645447,0.5956609845161438,0.4905250370502472,0.2439635545015335,0.3564978837966919,0.3519698977470398,0.34252992272377014,0.30270132422447205,0.3012075126171112,0.4443715810775757,0.3756740093231201,0.2929387092590332,0.44369232654571533,0.22988319396972656,0.3109462857246399,0.37418580055236816,0.4768085181713104,0.3932739496231079,0.3534167408943176,0.3788767158985138,0.38600561022758484,0.4039839208126068,0.4744454026222229
15.3125,0.03199958801269531,0.052982933819293976,0.12398321181535721,0.20904885232448578,0.18944978713989258,0.13314896821975708,0.19565929472446442,0.1852135956287384,0.1635478287935257,0.18873462080955505,0.7093417644500732,0.5171349048614502,0.2689807713031769,0.3189328908920288,0.3729299306869507,0.4098309278488159,0.30128681659698486,0.21611694991588593,0.20970439910888672,0.32920965552330017,0.331321656703949,0.28540265560150146,0.22259369492530823,0.2705989480018616,0.4623943269252777,0.2619190216064453,0.3418083190917969,0.4374210834503174,0.3171238601207733,0.4389481544494629,0.4461345076560974,0.39820489287376404,0.4091545641422272
15.328125,0.03199958801269531,0.03653118759393692,0.09547252953052521,0.137568861246109,0.31729409098625183,0.14046169817447662,0.11652148514986038,0.36528080701828003,0.46733060479164124,0.3861542344093323,0.6156937479972839,0.4228355288505554,0.199614018201828,0.4055041968822479,0.46542125940322876,0.2631404399871826,0.2712141275405884,0.2542453110218048,0.35425040125846863,0.44257140159606934,0.35905709862709045,0.3351150453090668,0.2959303855895996,0.2357729822397232,0.3698884844779968,0.3990362584590912,0.45690980553627014,0.4703656733036041,0.3640625774860382,0.3275056481361389,0.4511600732803345,0.4304174482822418,0.4469427168369293
15.34375,0.03199958801269531,0.03238062933087349,0.0784764289855957,0.13487111032009125,0.3418344259262085,0.2080313116312027,0.1184195727109909,0.2714166045188904,0.35793086886405945,0.4295744299888611,0.8669201731681824,0.8353690505027771,0.5498695373535156,0.44930484890937805,0.5346753001213074,0.38372424244880676,0.25179189443588257,0.21248167753219604,0.2835957407951355,0.35167020559310913,0.2851245701313019,0.27829334139823914,0.31775280833244324,0.2753497362136841,0.25724393129348755,0.30819201469421387,0.355426162481308,0.4253254532814026,0.3753480017185211,0.38149455189704895,0.3099541962146759,0.3647872805595398,0.39960289001464844
15.359375,0.03199958801269531,0.08644498139619827,0.12621033191680908,0.11388413608074188,0.20140708982944489,0.16958779096603394,0.18303550779819489,0.22974251210689545,0.4201405942440033,0.39771708846092224,0.6519656181335449,0.5264862179756165,0.5659093856811523,0.26537585258483887,0.5005112886428833,0.4836270213127136,0.3388651907444,0.3060664236545563,0.29289522767066956,0.3831610083580017,0.29952913522720337,0.3225119411945343,0.32348787784576416,0.2030678540468216,0.3306367099285126,0.4267400801181793,0.30450230836868286,0.32416558265686035,0.3051397502422333,0.46475011110305786,0.36713647842407227,0.4263647794723511,0.435524582862854
