# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00978542, 0.00700541, 0.0122361, 0.00794666, 0.0109354, 0.00646571, 0.00502454, 0.0085936, 0.00872313, 0.0101513, 0.00723161, 0.0112994, 0.0131446, 0.0145592, 0.0104364, 0.0155712, 0.0208693, 0.012879, 0.00996755, 0.0147562, 0.00985802, 0.0180039, 0.0153185, 0.021681, 0.0101459, 0.0123397, 0.0151252, 0.0269605, 0.0158223, 0.0150538, 0.0157287, 0.0126891, 0.0161033, 0.0169946, 0.0196088, 0.0227098, 0.0190981, 0.0252478, 0.0302445, 0.0258922
0.01, 0.0319375, 0.00859691, 0.008578, 0.00645907, 0.00935587, 0.0100074, 0.0114213, 0.00557629, 0.00640009, 0.00529388, 0.0151856, 0.0171173, 0.0168799, 0.0160944, 0.0121107, 0.0100957, 0.015405, 0.0257871, 0.0227065, 0.0330151, 0.0239721, 0.0193269, 0.0337985, 0.0427781, 0.0327935, 0.0164134, 0.0178865, 0.0128078, 0.027105, 0.0159058, 0.0145267, 0.0245031, 0.0369067, 0.0582816, 0.0525529, 0.0274717, 0.0281595, 0.0311116, 0.0305112, 0.0338024, 0.0295535
0.02, 0.0319375, 0.00790006, 0.0202295, 0.0170893, 0.0174473, 0.0216552, 0.0157352, 0.0183633, 0.0276842, 0.0227689, 0.0335117, 0.0180378, 0.0265501, 0.0377024, 0.0304825, 0.0237692, 0.0610771, 0.101166, 0.0861509, 0.106527, 0.0925379, 0.0679696, 0.0757882, 0.0701473, 0.043438, 0.0580058, 0.0488505, 0.0453704, 0.052017, 0.0419743, 0.0359128, 0.0922414, 0.148372, 0.223065, 0.207427, 0.066474, 0.0673072, 0.108137, 0.0817505, 0.0787114, 0.0485503
0.03, 0.0319375, 0.0146767, 0.0127749, 0.016466, 0.0158968, 0.0153261, 0.0169242, 0.0133213, 0.0193371, 0.0152334, 0.0251708, 0.0237382, 0.0204895, 0.0250626, 0.0222012, 0.0212511, 0.0384019, 0.072017, 0.0487045, 0.0596706, 0.0589904, 0.0356975, 0.0390691, 0.0464874, 0.0271313, 0.0340495, 0.026022, 0.041527, 0.0391587, 0.0291564, 0.0219098, 0.0549802, 0.0842807, 0.127382, 0.122003, 0.0408146, 0.0446378, 0.0613576, 0.0467077, 0.0454035, 0.0313197
0.04, 0.0319375, 0.0261868, 0.028138, 0.0238336, 0.0118801, 0.00964552, 0.0110692, 0.0169602, 0.0125172, 0.0128665, 0.01279, 0.0109593, 0.0168727, 0.0113216, 0.018534, 0.0197505, 0.0147364, 0.0277609, 0.0102875, 0.0203536, 0.0244954, 0.01012, 0.0147024, 0.0188423, 0.015022, 0.0168915, 0.0195239, 0.0234251, 0.0163344, 0.0142574, 0.0130333, 0.015305, 0.0103262, 0.01249, 0.0139024, 0.0154309, 0.0188978, 0.0167184, 0.017422, 0.0230581, 0.0192543
0.05, 0.0319375, 0.0511156, 0.05594, 0.0327306, 0.0209474, 0.0172896, 0.0122366, 0.0186388, 0.0190583, 0.0134357, 0.0133571, 0.0153562, 0.0174773, 0.0111726, 0.0102869, 0.00985035, 0.0173625, 0.0257119, 0.00869229, 0.0108548, 0.0156166, 0.0147512, 0.0131556, 0.0207077, 0.0169887, 0.0122676, 0.0205134, 0.0193196, 0.0163305, 0.0125086, 0.0135015, 0.013885, 0.0128417, 0.0117796, 0.0139258, 0.0205254, 0.0179688, 0.0121537, 0.0134475, 0.0209132, 0.021617
0.06, 0.0319375, 0.0339197, 0.0355223, 0.0080531, 0.0107809, 0.0067157, 0.00517683, 0.0103786, 0.00860128, 0.00436995, 0.00481256, 0.00483166, 0.00657739, 0.00558388, 0.00606482, 0.00352797, 0.00424983, 0.00545086, 0.00404469, 0.00519082, 0.00745396, 0.0059929, 0.00685045, 0.00547351, 0.00492941, 0.00492241, 0.00560024, 0.00583611, 0.00652078, 0.00801277, 0.00720971, 0.00694753, 0.00542454, 0.00545229, 0.00707478, 0.00802743, 0.0107992, 0.00910181, 0.00862977, 0.0102051, 0.00934725
0.07, 0.0319375, 0.039623, 0.0239161, 0.0105791, 0.0148509, 0.00590971, 0.00371872, 0.00578811, 0.00642484, 0.0034435, 0.00605546, 0.00214811, 0.00492823, 0.00367264, 0.00647933, 0.0112687, 0.00621505, 0.00839491, 0.00805558, 0.00398425, 0.00707253, 0.00524846, 0.00675241, 0.00614729, 0.00810986, 0.00614338, 0.00519735, 0.00632724, 0.00629348, 0.00753679, 0.00672541, 0.0115045, 0.00753809, 0.00607525, 0.00623804, 0.0086807, 0.01102, 0.00890924, 0.00751703, 0.0090568, 0.0086196
0.08, 0.0319375, 0.035545, 0.0183794, 0.0135811, 0.0107488, 0.00753608, 0.00750934, 0.00480343, 0.00741728, 0.00627216, 0.00557807, 0.0017681, 0.00396157, 0.00529779, 0.00617999, 0.009614, 0.00592085, 0.00624657, 0.00978247, 0.00619207, 0.00843392, 0.0079728, 0.0063533, 0.00609717, 0.00673643, 0.00705383, 0.00764232, 0.00821473, 0.00659468, 0.00540794, 0.00553041, 0.00843782, 0.00662618, 0.00710035, 0.00751525, 0.00972521, 0.0096127, 0.00776452, 0.00763203, 0.00969027, 0.00836358
0.09, 0.0319375, 0.0315609, 0.0313044, 0.0165512, 0.0245249, 0.0171777, 0.0158771, 0.0154631, 0.0149178, 0.00979664, 0.00396478, 0.00509523, 0.00599716, 0.00798285, 0.00860483, 0.00652504, 0.00560652, 0.00509939, 0.00733173, 0.0119607, 0.0106605, 0.00954859, 0.0089585, 0.00766018, 0.00571012, 0.00693664, 0.0094259, 0.0116993, 0.0102731, 0.0098206, 0.0111231, 0.012066, 0.0107228, 0.00833485, 0.0106577, 0.0244596, 0.018536, 0.0104321, 0.0123603, 0.0150845, 0.0099718
