# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.018825, 0.0118375, 0.015357, 0.0164837, 0.00884035, 0.0220651, 0.0514769, 0.0943003, 0.105009, 0.101862, 0.145637, 0.157109, 0.115255, 0.0986771, 0.183742, 0.141928, 0.0884084, 0.0464821, 0.11141, 0.210955, 0.282615, 0.230184, 0.210229, 0.17578, 0.233284, 0.18547, 0.238776, 0.429018, 0.409525, 0.458721, 0.509065, 0.52158, 0.329221, 0.199256, 0.232109, 0.322483, 0.330282, 0.130115, 0.24075, 0.176187
0.01, 0.0319375, 0.0241378, 0.0129324, 0.0151349, 0.0188075, 0.0160485, 0.0150468, 0.0205704, 0.0344898, 0.0385202, 0.0296023, 0.0490295, 0.0663237, 0.0448581, 0.0253226, 0.0583712, 0.0376531, 0.0309485, 0.0257449, 0.0648484, 0.0984512, 0.109536, 0.0958875, 0.0790588, 0.0814634, 0.104456, 0.189067, 0.255754, 0.226734, 0.167046, 0.154554, 0.170976, 0.179181, 0.140116, 0.144373, 0.156419, 0.145989, 0.103244, 0.0544023, 0.0876868, 0.175798
0.02, 0.0319375, 0.0287591, 0.014523, 0.0235559, 0.0114432, 0.0107041, 0.00851288, 0.0149851, 0.016034, 0.0209017, 0.0286075, 0.0196184, 0.0362909, 0.0292319, 0.0235539, 0.0200439, 0.0337863, 0.037604, 0.0318317, 0.0692908, 0.0599707, 0.0657285, 0.0536379, 0.0395659, 0.031775, 0.0578779, 0.101675, 0.145051, 0.128904, 0.121592, 0.114897, 0.0974639, 0.0934182, 0.0931461, 0.0835965, 0.0819124, 0.0857165, 0.06778, 0.0528063, 0.0511136, 0.0788637
0.03, 0.0319375, 0.0205317, 0.0169623, 0.0146607, 0.006892, 0.0161945, 0.0123438, 0.0172566, 0.0246993, 0.0299571, 0.0470297, 0.0458529, 0.0313662, 0.0277652, 0.0279207, 0.0360396, 0.0454886, 0.084363, 0.0693152, 0.0721986, 0.0748398, 0.106674, 0.0965967, 0.0494081, 0.0326965, 0.0611451, 0.146004, 0.229891, 0.279589, 0.192169, 0.163134, 0.141267, 0.109463, 0.0909141, 0.0701332, 0.0827585, 0.0943364, 0.10324, 0.0614971, 0.0663172, 0.0605525
0.04, 0.0319375, 0.0121338, 0.0178793, 0.0250655, 0.0384423, 0.0392866, 0.0499713, 0.0455493, 0.0443014, 0.0260993, 0.0365356, 0.062607, 0.0545551, 0.0343658, 0.032713, 0.0623684, 0.045614, 0.0892461, 0.0993565, 0.0918897, 0.124485, 0.153998, 0.158717, 0.0884454, 0.0696126, 0.0499791, 0.13377, 0.248804, 0.320277, 0.236392, 0.200714, 0.152131, 0.0860612, 0.0917753, 0.0532794, 0.0645151, 0.09636, 0.0947941, 0.0690703, 0.0828322, 0.0646112
0.05, 0.0319375, 0.0156816, 0.0225185, 0.0560181, 0.111389, 0.106342, 0.101736, 0.117175, 0.0864464, 0.0430818, 0.0806425, 0.128805, 0.130118, 0.0798403, 0.0510553, 0.0597379, 0.0885706, 0.130683, 0.10447, 0.0600603, 0.129844, 0.187185, 0.190605, 0.152378, 0.121087, 0.0524759, 0.0774893, 0.109132, 0.0992606, 0.0963183, 0.0946881, 0.0970364, 0.0804857, 0.0819302, 0.0921936, 0.0981038, 0.0984964, 0.0813449, 0.0788015, 0.0860147, 0.0682404
0.06, 0.0319375, 0.0516049, 0.0536964, 0.0447003, 0.0664079, 0.0744042, 0.0633039, 0.0968716, 0.13092, 0.167561, 0.172357, 0.127976, 0.227211, 0.196706, 0.129293, 0.216075, 0.315537, 0.236029, 0.136508, 0.0857579, 0.0878633, 0.102819, 0.107842, 0.135582, 0.139842, 0.134813, 0.157264, 0.205289, 0.287103, 0.309248, 0.306171, 0.205013, 0.163496, 0.127334, 0.216568, 0.213938, 0.162454, 0.166968, 0.143106, 0.0876911, 0.071801
0.07, 0.0319375, 0.0411568, 0.0444156, 0.0340503, 0.0509895, 0.0625639, 0.0248241, 0.0494746, 0.0693596, 0.10254, 0.118947, 0.0556603, 0.150209, 0.112876, 0.0565919, 0.137448, 0.228465, 0.133408, 0.100107, 0.104504, 0.123383, 0.178879, 0.263339, 0.343771, 0.358444, 0.315039, 0.29473, 0.339643, 0.373894, 0.354467, 0.331451, 0.199482, 0.142828, 0.164119, 0.180295, 0.12929, 0.0941444, 0.125658, 0.101907, 0.12765, 0.0758651
0.08, 0.0319375, 0.0255379, 0.00810808, 0.0111641, 0.0120758, 0.0135413, 0.0124848, 0.0069744, 0.0160592, 0.0221837, 0.0182134, 0.0117187, 0.0168342, 0.00732735, 0.00579511, 0.0154275, 0.0294129, 0.0184625, 0.0297371, 0.0367623, 0.0514892, 0.0652498, 0.115197, 0.148411, 0.169754, 0.131169, 0.121911, 0.136572, 0.152628, 0.14821, 0.140906, 0.0864341, 0.0539655, 0.0626322, 0.0631132, 0.040125, 0.0325027, 0.0399195, 0.0325429, 0.0481932, 0.0324763
0.09, 0.0319375, 0.0191368, 0.00776771, 0.0106207, 0.0116982, 0.00413005, 0.00831759, 0.00571818, 0.0122881, 0.0188989, 0.00960267, 0.00811009, 0.0095108, 0.00651829, 0.0103327, 0.00829903, 0.0220616, 0.0178831, 0.013342, 0.0104372, 0.0114489, 0.023195, 0.0550557, 0.0431803, 0.0430169, 0.0297932, 0.0295357, 0.030328, 0.0181442, 0.040585, 0.0586401, 0.053957, 0.0259984, 0.0305264, 0.0257293, 0.0382687, 0.0370469, 0.0214648, 0.0323964, 0.0282524, 0.0290772
