# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00803169, 0.00380115, 0.00391942, 0.00372407, 0.00180998, 0.00214228, 0.00202486, 0.00113542, 0.00126377, 0.00152484, 0.00118305, 0.00197585, 0.00242773, 0.00166302, 0.00152948, 0.00213395, 0.00256935, 0.00180689, 0.0010055, 0.00180332, 0.00274424, 0.00279643, 0.00309275, 0.00234579, 0.00222233, 0.00318282, 0.00850614, 0.0124727, 0.00760825, 0.0104775, 0.0103032, 0.00479714, 0.00555045, 0.00790562, 0.00592618, 0.00906684, 0.0090327, 0.00522581, 0.00537225, 0.00548951
0.01, 0.0319375, 0.00684394, 0.00268444, 0.00418015, 0.0022931, 0.00349898, 0.00404374, 0.00214858, 0.00128949, 0.000830067, 0.0016047, 0.00120508, 0.00149032, 0.00189054, 0.00309655, 0.00314682, 0.00228359, 0.00302607, 0.00280844, 0.00215298, 0.00209125, 0.00414382, 0.00289367, 0.00261893, 0.00169158, 0.00250574, 0.00217975, 0.00775363, 0.0118971, 0.00790054, 0.0102905, 0.00843746, 0.00562715, 0.00832504, 0.0103644, 0.00787203, 0.00971034, 0.00871828, 0.00942991, 0.00792455, 0.00699547
0.02, 0.0319375, 0.00665093, 0.00351229, 0.00482692, 0.00465346, 0.00299672, 0.00525166, 0.00352785, 0.00265995, 0.00205687, 0.00285016, 0.00298947, 0.00215965, 0.00370055, 0.00252048, 0.00424069, 0.00430004, 0.00329856, 0.00229584, 0.00177095, 0.00199905, 0.00252976, 0.00357596, 0.00334953, 0.00340739, 0.00319578, 0.00365067, 0.00689082, 0.00938256, 0.00907168, 0.0154626, 0.0122031, 0.00445908, 0.00500355, 0.00808077, 0.00917433, 0.0106993, 0.0124952, 0.00902998, 0.00864407, 0.00660226
0.03, 0.0319375, 0.00552864, 0.00409348, 0.00394982, 0.00482644, 0.00345384, 0.0028901, 0.00283839, 0.00271012, 0.00189387, 0.00222067, 0.00288808, 0.00338933, 0.00264271, 0.00216393, 0.00300955, 0.00355077, 0.0028964, 0.00155519, 0.00131913, 0.00230428, 0.00168741, 0.00282924, 0.00288654, 0.00286764, 0.00248326, 0.00382133, 0.00654707, 0.00868519, 0.00733054, 0.0118609, 0.00955532, 0.00350112, 0.0028819, 0.00614764, 0.00613366, 0.00912874, 0.0106866, 0.0068463, 0.00653724, 0.00396739
0.04, 0.0319375, 0.00310273, 0.00191267, 0.003811, 0.00467719, 0.00377466, 0.00158423, 0.00351549, 0.00233033, 0.00132437, 0.00169467, 0.00176905, 0.00351312, 0.0021079, 0.00172526, 0.00208018, 0.00229679, 0.00203521, 0.00141568, 0.00167563, 0.00191933, 0.0019354, 0.00224933, 0.00352785, 0.00303154, 0.00201749, 0.00232807, 0.00430918, 0.00643077, 0.00465583, 0.0089858, 0.00717397, 0.00363273, 0.00350694, 0.00582177, 0.00440449, 0.00765699, 0.00736687, 0.00484092, 0.00505633, 0.00403566
0.05, 0.0319375, 0.00711443, 0.00425826, 0.00601458, 0.00684086, 0.00406891, 0.00391396, 0.00503202, 0.00435511, 0.00190815, 0.00295762, 0.00219462, 0.00387643, 0.00360173, 0.00250003, 0.00296546, 0.00332767, 0.00274353, 0.0020094, 0.00220675, 0.00207423, 0.00244021, 0.00322655, 0.00279893, 0.00272154, 0.00314076, 0.00404766, 0.00817914, 0.0105474, 0.0064361, 0.0111973, 0.00911149, 0.0053132, 0.0068572, 0.00852682, 0.0061038, 0.00958, 0.00976984, 0.00455058, 0.00556527, 0.00462569
0.06, 0.0319375, 0.00330367, 0.0018884, 0.0029758, 0.00515584, 0.00549734, 0.00364057, 0.00308871, 0.0021173, 0.00128949, 0.00136652, 0.00181498, 0.00192778, 0.0011896, 0.00103861, 0.00199072, 0.00325733, 0.00134116, 0.0012271, 0.00172692, 0.00138913, 0.00103635, 0.00139616, 0.00170895, 0.00257851, 0.00329868, 0.00560107, 0.0114101, 0.013335, 0.00676851, 0.00368618, 0.00530028, 0.00549437, 0.00893665, 0.00964729, 0.00589146, 0.00566508, 0.00445433, 0.0031019, 0.00351894, 0.00399031
0.07, 0.0319375, 0.00261085, 0.00372728, 0.00236874, 0.0021813, 0.00275589, 0.0051339, 0.00294537, 0.00101479, 0.00115078, 0.00114935, 0.00162505, 0.00237826, 0.0018483, 0.000967035, 0.00200178, 0.00156673, 0.00122734, 0.0011846, 0.00117781, 0.00115138, 0.00113994, 0.00239609, 0.00290758, 0.00296178, 0.00175525, 0.00190827, 0.00319815, 0.00348829, 0.00268991, 0.00301847, 0.00299755, 0.00289664, 0.00333931, 0.00306102, 0.00242511, 0.003963, 0.00460635, 0.00492348, 0.00709715, 0.00954209
0.08, 0.0319375, 0.00144437, 0.00445481, 0.00217939, 0.00144973, 0.00554808, 0.00792939, 0.004463, 0.00266269, 0.00243106, 0.00164552, 0.00181653, 0.00156864, 0.00146841, 0.00100479, 0.001086, 0.00101622, 0.00156352, 0.00229001, 0.00160732, 0.00153614, 0.00256364, 0.00504198, 0.00537652, 0.0037692, 0.00232319, 0.0029109, 0.00362691, 0.00210314, 0.00325281, 0.00290555, 0.00337947, 0.0039985, 0.00412126, 0.00420935, 0.00343471, 0.00491209, 0.00356729, 0.00641253, 0.0100302, 0.0147203
0.09, 0.0319375, 0.00245888, 0.00539763, 0.00276362, 0.00129116, 0.00331555, 0.00234234, 0.00136152, 0.00104313, 0.0016961, 0.00148222, 0.001837, 0.00166004, 0.00144008, 0.00127508, 0.000932735, 0.00114495, 0.00149782, 0.00140985, 0.00177702, 0.00145044, 0.00205258, 0.00236422, 0.00206817, 0.00273236, 0.00227693, 0.00280808, 0.00218748, 0.00226908, 0.00244343, 0.00293313, 0.00295155, 0.00306862, 0.00215715, 0.00240906, 0.00310416, 0.00284184, 0.00232283, 0.00405549, 0.00404279, 0.0052666
