# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.00669273, 0.0114545, 0.00870044, 0.0085221, 0.00313386, 0.00752117, 0.0107913, 0.00521691, 0.00308633, 0.00937772, 0.00728404, 0.00928111, 0.00808561, 0.00669593, 0.00508159, 0.00349613, 0.00629324, 0.00763759, 0.00533822, 0.00689023, 0.00579949, 0.00858557, 0.00870351, 0.00774358, 0.00902206, 0.00702388, 0.00899418, 0.00836535, 0.0144279, 0.0163949, 0.0130217, 0.00963218, 0.00874806, 0.00909708, 0.0123155, 0.00917847, 0.0088413, 0.00996059, 0.0121139, 0.0115737, 0.00790941, 0.00876473, 0.00805026, 0.00993746, 0.00870529, 0.0096323, 0.0146355, 0.0114753, 0.00736747, 0.00990382
0.01, 0.0639375, 0.0102909, 0.010297, 0.00937913, 0.00863721, 0.00495017, 0.00973608, 0.0112901, 0.00582817, 0.00368939, 0.00894681, 0.00747479, 0.0102313, 0.00967646, 0.00698861, 0.00617548, 0.00379794, 0.00520921, 0.00778261, 0.00597761, 0.00674614, 0.00585069, 0.00911114, 0.0118596, 0.0107798, 0.0117944, 0.00934831, 0.00976618, 0.0086911, 0.0138795, 0.016318, 0.0123631, 0.00944172, 0.00852824, 0.00862859, 0.0126333, 0.0102269, 0.0101878, 0.0105754, 0.0122255, 0.0109119, 0.00699488, 0.00670339, 0.00849562, 0.011422, 0.00975662, 0.0104961, 0.0153038, 0.0129857, 0.00849361, 0.0106365
0.02, 0.0639375, 0.0150761, 0.00909295, 0.00893617, 0.00589584, 0.00486607, 0.0113638, 0.00872774, 0.00639535, 0.00502668, 0.00757713, 0.00726037, 0.00993167, 0.0104109, 0.00549532, 0.0075524, 0.00451949, 0.00453942, 0.00654399, 0.00606541, 0.00514113, 0.00714604, 0.00839928, 0.0116837, 0.0123311, 0.012317, 0.0117909, 0.0121957, 0.00849869, 0.0121653, 0.014958, 0.011465, 0.0109928, 0.00874263, 0.0103646, 0.0121772, 0.0133287, 0.00964942, 0.0100522, 0.0104381, 0.00995032, 0.00643811, 0.00632688, 0.00806102, 0.0116692, 0.00969464, 0.0126772, 0.0137648, 0.0132639, 0.0100862, 0.0110694
0.03, 0.0639375, 0.0146754, 0.010015, 0.00875988, 0.00518098, 0.00490652, 0.0112742, 0.00803548, 0.00674199, 0.00578823, 0.00489525, 0.00776688, 0.00765438, 0.0097794, 0.00493831, 0.00803583, 0.00423048, 0.00517683, 0.00620996, 0.00653665, 0.00460303, 0.0075485, 0.00794418, 0.0102225, 0.011249, 0.0104712, 0.0121316, 0.0140189, 0.008127, 0.00998325, 0.0118617, 0.0108978, 0.0120277, 0.00896193, 0.0138261, 0.0114607, 0.0152858, 0.0082515, 0.00918189, 0.00952887, 0.0101304, 0.0069551, 0.00732569, 0.00684287, 0.0102036, 0.00919063, 0.0123399, 0.0127562, 0.0125284, 0.0120681, 0.0108561
0.04, 0.0639375, 0.0121156, 0.00953784, 0.00886576, 0.00613165, 0.0062423, 0.0108718, 0.00878103, 0.00630663, 0.00565785, 0.00494638, 0.00741918, 0.00574224, 0.00824205, 0.00598223, 0.00751987, 0.00344279, 0.00651178, 0.00656057, 0.00622038, 0.00499869, 0.00774062, 0.00848817, 0.00972592, 0.00972451, 0.00768632, 0.0100268, 0.0126442, 0.0085637, 0.00792455, 0.0091057, 0.0101113, 0.0107037, 0.00902537, 0.0152781, 0.0122523, 0.0150569, 0.0100655, 0.00933485, 0.0107975, 0.0114438, 0.00881329, 0.00789498, 0.00626919, 0.00768834, 0.00814852, 0.0111087, 0.0139624, 0.0115747, 0.012169, 0.0106076
0.05, 0.0639375, 0.00947904, 0.00989662, 0.00943417, 0.00794938, 0.0086755, 0.0091839, 0.0103498, 0.00608188, 0.00594917, 0.006032, 0.00930922, 0.00637284, 0.00906199, 0.00633695, 0.00630829, 0.00377763, 0.00720297, 0.00694824, 0.00660202, 0.00594277, 0.00809768, 0.00981163, 0.00920564, 0.00867952, 0.00694587, 0.00769626, 0.00963454, 0.0105279, 0.00961258, 0.00939992, 0.00888679, 0.00980714, 0.008788, 0.0134632, 0.0122928, 0.013327, 0.0124142, 0.0106073, 0.012141, 0.0124851, 0.0105231, 0.00889269, 0.00760257, 0.00699867, 0.00776948, 0.0104925, 0.0140132, 0.0118023, 0.0119371, 0.011772
0.06, 0.0639375, 0.00978849, 0.00768455, 0.00700151, 0.00529708, 0.00795269, 0.00713195, 0.00990748, 0.00370091, 0.00464325, 0.00664987, 0.00937288, 0.00675348, 0.00809791, 0.00570526, 0.00527301, 0.00548098, 0.0063039, 0.00669699, 0.00675052, 0.00700613, 0.00831062, 0.0114582, 0.00697984, 0.0064329, 0.00642816, 0.00714237, 0.00844006, 0.0109329, 0.0125256, 0.0128084, 0.0108554, 0.0113809, 0.00922678, 0.0108105, 0.0099875, 0.0104066, 0.0124241, 0.0120582, 0.0114453, 0.0105756, 0.0101396, 0.00902903, 0.00885465, 0.00862138, 0.00919193, 0.0118124, 0.0147701, 0.012652, 0.0117307, 0.0120052
0.07, 0.0639375, 0.0103985, 0.0109743, 0.00716722, 0.00513829, 0.00695226, 0.00763534, 0.00919382, 0.00375234, 0.00618899, 0.00617228, 0.00786671, 0.00749822, 0.00695818, 0.00736096, 0.00575102, 0.00664347, 0.00610404, 0.00721374, 0.00728238, 0.00825233, 0.00954977, 0.013776, 0.00813587, 0.00529672, 0.00638422, 0.00739894, 0.0110189, 0.0129124, 0.0146155, 0.016203, 0.0130243, 0.0104583, 0.0105993, 0.0108989, 0.00959499, 0.0105797, 0.0103504, 0.0125687, 0.0104017, 0.00730747, 0.00892058, 0.00883893, 0.00980077, 0.0108709, 0.0107759, 0.0132454, 0.0152671, 0.0121555, 0.0107068, 0.0112413
0.08, 0.0639375, 0.0111469, 0.011962, 0.00477377, 0.00656069, 0.00914102, 0.00633316, 0.00660072, 0.00438289, 0.00804375, 0.00543035, 0.00618034, 0.00773755, 0.0069583, 0.00704105, 0.00527241, 0.00664264, 0.00586539, 0.0066623, 0.00696209, 0.00746213, 0.00816626, 0.0121718, 0.00955756, 0.00637509, 0.00687898, 0.00787759, 0.0135893, 0.0149163, 0.0147701, 0.0168425, 0.0145798, 0.0100112, 0.011375, 0.0118854, 0.0104971, 0.0104851, 0.00820197, 0.0113371, 0.0101991, 0.00587949, 0.00911527, 0.00848486, 0.00971813, 0.0103656, 0.00982933, 0.0126079, 0.014758, 0.0125284, 0.0102621, 0.0114501
0.09, 0.0639375, 0.00635117, 0.0126095, 0.00546343, 0.00749597, 0.010037, 0.00612963, 0.00478978, 0.00522249, 0.00928182, 0.00686963, 0.0075808, 0.00721906, 0.00754081, 0.00661079, 0.00547588, 0.00727989, 0.0054677, 0.00657052, 0.00739515, 0.00711479, 0.00659883, 0.00892306, 0.0096421, 0.00799385, 0.00864383, 0.00766243, 0.0135822, 0.0130551, 0.0132767, 0.0171295, 0.0147117, 0.011474, 0.0108522, 0.0115862, 0.010528, 0.00964848, 0.00946026, 0.0112532, 0.0119726, 0.00697416, 0.00990748, 0.00779728, 0.00885607, 0.0085507, 0.00866061, 0.0118063, 0.0144652, 0.0136421, 0.0101943, 0.0141746
0.1, 0.0639375, 0.00722605, 0.0126644, 0.00664312, 0.00671795, 0.00804174, 0.0043512, 0.0044967, 0.00403353, 0.00701453, 0.00711455, 0.00858131, 0.00571629, 0.00623673, 0.00654032, 0.00480189, 0.00599219, 0.00446964, 0.00573715, 0.00818092, 0.00623993, 0.0058629, 0.00881246, 0.00952745, 0.00902466, 0.00897315, 0.00827822, 0.0119477, 0.00993144, 0.0140319, 0.0156402, 0.0126045, 0.0118851, 0.00939248, 0.0107297, 0.00975355, 0.00914799, 0.013502, 0.0119517, 0.0128918, 0.00772039, 0.00829915, 0.00589276, 0.00756009, 0.00729457, 0.00853675, 0.0113971, 0.0147711, 0.0133247, 0.00919666, 0.0155629
0.11, 0.0639375, 0.00996897, 0.0124097, 0.00899844, 0.00732451, 0.00630106, 0.00541529, 0.00617323, 0.00520162, 0.00609764, 0.0065935, 0.0102169, 0.00478231, 0.00598176, 0.00649994, 0.00615203, 0.00513224, 0.00563699, 0.00645777, 0.00727883, 0.00584334, 0.00679705, 0.00936626, 0.0113699, 0.0099639, 0.0108039, 0.00998136, 0.0127376, 0.010441, 0.0144692, 0.0132624, 0.0133946, 0.0112098, 0.0103316, 0.0106824, 0.00882345, 0.00928961, 0.0152869, 0.0117759, 0.0120841, 0.00829903, 0.00794631, 0.00605439, 0.00756873, 0.00792407, 0.00884957, 0.0111871, 0.0153568, 0.0137019, 0.00999659, 0.0142998
0.12, 0.0639375, 0.0127292, 0.0105706, 0.00986097, 0.00787239, 0.0070382, 0.00487603, 0.00633174, 0.00542027, 0.00616293, 0.00745385, 0.0111623, 0.00401014, 0.00584228, 0.00520114, 0.00642283, 0.00540237, 0.00527526, 0.00531427, 0.0065068, 0.00553018, 0.00840295, 0.0097297, 0.0105732, 0.00878706, 0.0108344, 0.0103354, 0.015469, 0.0105352, 0.0138752, 0.0115918, 0.0145615, 0.011126, 0.0115371, 0.0097748, 0.00825895, 0.0098075, 0.0139121, 0.0112223, 0.0115969, 0.00847919, 0.00904782, 0.00676863, 0.00810643, 0.00878789, 0.00853876, 0.0116546, 0.0151569, 0.0129182, 0.0105388, 0.0115399
0.13, 0.0639375, 0.0151367, 0.0119331, 0.0101118, 0.0102095, 0.00697831, 0.00513508, 0.00592879, 0.00352749, 0.00516948, 0.00813421, 0.00876874, 0.00508492, 0.00704247, 0.00572885, 0.00801821, 0.00480355, 0.00445421, 0.00412601, 0.00713716, 0.00597263, 0.00828662, 0.00965402, 0.00826817, 0.00787854, 0.00966371, 0.00886457, 0.0162078, 0.0106134, 0.0129461, 0.0124354, 0.0141765, 0.0119985, 0.0107552, 0.00989709, 0.0121807, 0.0101518, 0.0113368, 0.0120628, 0.0117109, 0.00767556, 0.0105553, 0.00786364, 0.00849917, 0.00905774, 0.00795719, 0.0105864, 0.012969, 0.0124389, 0.0114414, 0.0102996
0.14, 0.0639375, 0.0147097, 0.0115033, 0.0104279, 0.00874865, 0.00941763, 0.0064252, 0.00347427, 0.00306232, 0.0036319, 0.00792999, 0.00588968, 0.00518739, 0.00836772, 0.00641264, 0.00716296, 0.00387299, 0.00479904, 0.00434657, 0.0082547, 0.00657573, 0.0083157, 0.0110542, 0.00714651, 0.00819558, 0.011053, 0.00827078, 0.014096, 0.00939602, 0.00994879, 0.0134506, 0.014345, 0.0127357, 0.00906873, 0.0114497, 0.017641, 0.0104976, 0.00917162, 0.0120235, 0.0100072, 0.00739113, 0.0097735, 0.00799267, 0.00837599, 0.00810666, 0.00818328, 0.00916418, 0.0111205, 0.0134134, 0.0121206, 0.00994643
0.15, 0.0639375, 0.0140611, 0.00989508, 0.00977043, 0.00729161, 0.010182, 0.0063931, 0.00379889, 0.00278347, 0.00292065, 0.00590165, 0.00497259, 0.00526352, 0.0093724, 0.00757701, 0.00624716, 0.00439191, 0.005287, 0.00499264, 0.00936166, 0.00588198, 0.00802117, 0.0105239, 0.0074271, 0.00919689, 0.0100739, 0.00666526, 0.0130228, 0.00920398, 0.0115706, 0.0145415, 0.0142951, 0.0115876, 0.00974469, 0.0111039, 0.018513, 0.0106203, 0.00922253, 0.0124817, 0.00797777, 0.00858226, 0.00792407, 0.00754424, 0.00813575, 0.00636621, 0.00881873, 0.00885181, 0.0101918, 0.0150215, 0.0113717, 0.00972876
0.16, 0.0639375, 0.011265, 0.00728581, 0.00919583, 0.00775967, 0.00938693, 0.00454453, 0.00514849, 0.00253344, 0.00226717, 0.00476807, 0.00613402, 0.00671653, 0.00825304, 0.00906388, 0.00650538, 0.00536763, 0.00568962, 0.00553385, 0.00878009, 0.00491387, 0.00775032, 0.00746296, 0.00717006, 0.00898402, 0.00809153, 0.00640293, 0.0123585, 0.0127226, 0.0140379, 0.0141796, 0.0128979, 0.00986003, 0.011455, 0.009977, 0.0151912, 0.0101381, 0.00973171, 0.0125155, 0.00835767, 0.00952981, 0.00658165, 0.0068019, 0.00784684, 0.006616, 0.00855814, 0.00921756, 0.0104375, 0.0145475, 0.0116976, 0.0111689
0.17, 0.0639375, 0.0126324, 0.00838793, 0.00973289, 0.00879131, 0.00862563, 0.00589857, 0.00616956, 0.0040606, 0.00398283, 0.00613011, 0.00543557, 0.00790042, 0.00810974, 0.00828106, 0.00587013, 0.00551097, 0.00556764, 0.00528795, 0.00647577, 0.00496464, 0.00683363, 0.00492253, 0.00858509, 0.00849231, 0.00851855, 0.00851441, 0.0114132, 0.0152003, 0.0151155, 0.0155997, 0.0135594, 0.0103217, 0.0117472, 0.0110409, 0.0137228, 0.00979805, 0.00875445, 0.0113812, 0.0086235, 0.00990016, 0.00775612, 0.00837576, 0.0087899, 0.00966925, 0.00886729, 0.00958366, 0.0116032, 0.0125551, 0.0116911, 0.0118813
0.18, 0.0639375, 0.0117329, 0.00641205, 0.0114595, 0.00748094, 0.00836618, 0.00602525, 0.00622536, 0.00361753, 0.00418525, 0.00654707, 0.00422395, 0.00680261, 0.00686371, 0.00697298, 0.00578136, 0.00522901, 0.00423938, 0.00412815, 0.00454832, 0.00574248, 0.0050791, 0.00393973, 0.00891042, 0.00711491, 0.00839467, 0.0101299, 0.0103618, 0.0135576, 0.0175579, 0.0166689, 0.0139075, 0.0109728, 0.0114431, 0.0119435, 0.0135345, 0.00957598, 0.00767923, 0.00979782, 0.00771223, 0.0105343, 0.00859478, 0.00946617, 0.00967528, 0.0111172, 0.00858332, 0.00977126, 0.0129382, 0.0103861, 0.0103922, 0.0112954
0.19, 0.0639375, 0.0113538, 0.00652469, 0.0117486, 0.0113819, 0.00915768, 0.00708662, 0.00530834, 0.00393035, 0.00391253, 0.00711668, 0.00354828, 0.00598117, 0.00569946, 0.00620949, 0.00613757, 0.0043633, 0.00419938, 0.00385827, 0.00458843, 0.00647862, 0.00391562, 0.0053387, 0.0095454, 0.00753288, 0.00944574, 0.0106757, 0.00772513, 0.0104791, 0.0183912, 0.0171473, 0.0149525, 0.00966984, 0.00953206, 0.0113529, 0.0133624, 0.0117228, 0.00814769, 0.00992412, 0.00755879, 0.0110512, 0.00871474, 0.00876697, 0.00871368, 0.0106319, 0.00786092, 0.00912153, 0.0149672, 0.0102587, 0.00936, 0.0107954
0.2, 0.0639375, 0.011197, 0.00969405, 0.0115428, 0.0139431, 0.00962781, 0.00896323, 0.00652528, 0.00422775, 0.00360553, 0.00759476, 0.00311521, 0.00642117, 0.00652481, 0.00686359, 0.00826309, 0.0046289, 0.00365601, 0.00422063, 0.00623816, 0.00653499, 0.00536822, 0.00741054, 0.0102758, 0.0073393, 0.0104169, 0.0098468, 0.00747254, 0.00976878, 0.0165192, 0.0166094, 0.0153997, 0.00882015, 0.00951387, 0.0114308, 0.0127838, 0.0133131, 0.0106511, 0.0109221, 0.00913819, 0.0114913, 0.00873707, 0.00648928, 0.00718912, 0.00927131, 0.0072612, 0.00908338, 0.0160831, 0.0114109, 0.00965898, 0.00970396
