# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,-9.35893440246582,-2.6168625354766846,0.9720458984375,-22.5982666015625,2.044677734375,60.1654052734375
0.029999900000000003,-9.552865028381348,-2.4396915435791016,0.8954314589500427,-20.2178955078125,5.4779052734375,54.8858642578125
0.0499999,-9.744400978088379,-2.3032219409942627,0.7948749661445618,-18.8446044921875,9.521484375,53.2379150390625
0.0699999,-9.916783332824707,-2.2409727573394775,0.6847416758537292,-15.2740478515625,9.429931640625,48.4161376953125
0.08999990000000001,-10.110713958740234,-2.2170307636260986,0.545877993106842,-7.5836181640625,8.7127685546875,38.0096435546875
0.10999990000000001,-10.273519515991211,-2.2194249629974365,0.40701428055763245,0.6103515625,8.026123046875,28.6865234375
0.1299999,-10.350133895874023,-2.209848165512085,0.304063618183136,5.8135986328125,4.5166015625,25.4364013671875
0.14999990000000002,-10.268731117248535,-2.190694570541382,0.27054479718208313,7.5225830078125,-0.54931640625,26.7333984375
0.1699999,-10.04846477508545,-2.1356279850006104,0.31842881441116333,7.9803466796875,-0.5340576171875,29.754638671875
0.1899999,-9.768342971801758,-2.0422539710998535,0.42377370595932007,7.9803466796875,4.82177734375,33.7371826171875
0.20999990000000002,-9.528923034667969,-1.886630892753601,0.5626373887062073,6.988525390625,7.293701171875,36.7584228515625
0.2299999,-9.375694274902344,-1.6950948238372803,0.6967126727104187,5.615234375,3.143310546875,35.247802734375
0.2499999,-9.313444137573242,-1.501164436340332,0.8212111592292786,3.8909912109375,-2.7618408203125,32.135009765625
0.2699999,-9.344569206237793,-1.3024457693099976,0.9313444495201111,0.3509521484375,-3.8299560546875,31.7230224609375
0.28999990000000003,-9.418789863586426,-1.1276689767837524,1.0199298858642578,-4.2266845703125,0.0457763671875,29.937744140625
0.3099999,-9.50498104095459,-0.9840168952941895,1.094150185585022,-8.0108642578125,3.0975341796875,25.7415771484375
0.3299999,-9.63187313079834,-0.8427590131759644,1.1324573755264282,-11.4898681640625,4.0435791015625,24.3988037109375
