# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0362767, 0.0300313, 0.0222068, 0.025491, 0.0176835, 0.0192445, 0.048982, 0.0223889, 0.0329451, 0.0305335, 0.0175824, 0.0237656, 0.0331622, 0.0267244, 0.031444, 0.0362623, 0.0526153, 0.0488004, 0.0344468, 0.0376146, 0.0426191, 0.0336782, 0.0418113, 0.0301708, 0.0348364, 0.0454138, 0.0368767, 0.0384423, 0.0387039, 0.0427131, 0.0393315, 0.0459406, 0.0360263, 0.0267166, 0.0218718, 0.0244415, 0.0276474, 0.0444195, 0.0384775, 0.0241572, 0.0235239, 0.0338243, 0.0339294, 0.0228467, 0.0254794, 0.0209807, 0.0185595, 0.0225009, 0.0212503, 0.022973
0.01, 0.0639375, 0.039355, 0.0360956, 0.0241864, 0.0192081, 0.0221037, 0.027873, 0.0638149, 0.0272625, 0.0440224, 0.0374127, 0.0181255, 0.0333025, 0.0414815, 0.0296963, 0.0279732, 0.0303714, 0.0717532, 0.0512196, 0.037351, 0.0457524, 0.0611611, 0.0464173, 0.0419575, 0.0295587, 0.0327698, 0.049961, 0.0399637, 0.0393896, 0.0421857, 0.0452016, 0.0391906, 0.0414338, 0.0289482, 0.0271541, 0.0279974, 0.0256921, 0.0300843, 0.0408963, 0.0319652, 0.0259769, 0.0291342, 0.0418856, 0.0383407, 0.0229811, 0.0232042, 0.0208817, 0.0197545, 0.0216221, 0.0204971, 0.0201002
0.02, 0.0639375, 0.0444493, 0.046116, 0.0345208, 0.0189876, 0.0246065, 0.0303923, 0.0640998, 0.0258277, 0.0510018, 0.0380035, 0.0178145, 0.0405316, 0.042611, 0.0345914, 0.0349837, 0.0383171, 0.077264, 0.051129, 0.0378862, 0.0454963, 0.062207, 0.0489884, 0.039113, 0.0333535, 0.0325804, 0.0537026, 0.0358805, 0.0364477, 0.0450458, 0.0408953, 0.0404517, 0.0404308, 0.0257481, 0.0269692, 0.0360118, 0.0310332, 0.0380136, 0.0423978, 0.0275702, 0.0268768, 0.031594, 0.0444117, 0.0442134, 0.0275423, 0.0245943, 0.0239819, 0.0227183, 0.0211192, 0.021539, 0.0183538
0.03, 0.0639375, 0.0365793, 0.0444562, 0.051895, 0.033717, 0.0239348, 0.0317956, 0.0566748, 0.023899, 0.0507952, 0.0414908, 0.0190732, 0.0423395, 0.0368132, 0.0378316, 0.0441363, 0.0474332, 0.0663858, 0.0471158, 0.0424652, 0.0427504, 0.0563944, 0.0462169, 0.0430521, 0.0406649, 0.0367525, 0.0548378, 0.0315244, 0.0374343, 0.0417495, 0.0374522, 0.045864, 0.0471729, 0.0243458, 0.0294577, 0.0417206, 0.0413628, 0.0462505, 0.0437959, 0.0310016, 0.0286392, 0.0311876, 0.0402147, 0.0495997, 0.0355414, 0.0301497, 0.0308563, 0.0314444, 0.0224101, 0.0245026, 0.021269
0.04, 0.0639375, 0.028078, 0.0439246, 0.054108, 0.0486045, 0.0278839, 0.0349024, 0.0638102, 0.0342772, 0.0481172, 0.0459226, 0.0254549, 0.0342571, 0.0340771, 0.0377653, 0.0477623, 0.0535638, 0.05651, 0.0436014, 0.0449873, 0.0498515, 0.0707915, 0.0520806, 0.0525938, 0.0475076, 0.0404074, 0.0512552, 0.0331894, 0.0387175, 0.0390731, 0.0354683, 0.0439571, 0.0440515, 0.0306895, 0.0356889, 0.0433186, 0.0565267, 0.06583, 0.0557543, 0.0382679, 0.0367224, 0.0331987, 0.0414153, 0.0524683, 0.0425141, 0.0332608, 0.0359633, 0.0381351, 0.0259757, 0.0275057, 0.0236232
0.05, 0.0639375, 0.0259063, 0.0356566, 0.0426096, 0.0504064, 0.031157, 0.0369906, 0.067221, 0.0407295, 0.0400318, 0.041084, 0.0331643, 0.0301446, 0.0390976, 0.04198, 0.0423467, 0.0492192, 0.0451513, 0.0409899, 0.0373331, 0.0578174, 0.076339, 0.0592599, 0.0579907, 0.0439628, 0.0427017, 0.0483034, 0.0400415, 0.043239, 0.0442995, 0.0346468, 0.041345, 0.0405712, 0.0396409, 0.0376362, 0.0453928, 0.0748088, 0.0916191, 0.0741723, 0.0468127, 0.0439695, 0.0419465, 0.047273, 0.0543025, 0.0429203, 0.029306, 0.0335124, 0.0398053, 0.0294453, 0.0297766, 0.0265345
0.06, 0.0639375, 0.0360868, 0.0287759, 0.0323944, 0.0391785, 0.0317307, 0.0356226, 0.0596942, 0.033224, 0.029707, 0.0299146, 0.0325753, 0.0341858, 0.0392242, 0.0468287, 0.0351721, 0.0395941, 0.036299, 0.0353333, 0.0272614, 0.0559433, 0.0638832, 0.0514765, 0.0585777, 0.03399, 0.0393532, 0.0455068, 0.0447673, 0.0456875, 0.0458619, 0.03457, 0.0435298, 0.0438789, 0.0423216, 0.036747, 0.0459647, 0.0966771, 0.121914, 0.0963252, 0.0662188, 0.0561184, 0.0612342, 0.0512383, 0.0559835, 0.0390997, 0.0252436, 0.0306917, 0.0445832, 0.0369057, 0.0305993, 0.0259843
0.07, 0.0639375, 0.0496273, 0.0342341, 0.0298006, 0.0433498, 0.0454591, 0.041335, 0.0545453, 0.0248534, 0.0205, 0.0442676, 0.0271107, 0.0286143, 0.0265231, 0.0422725, 0.0358587, 0.0358139, 0.0348141, 0.0270886, 0.0188129, 0.0407301, 0.0447114, 0.0392316, 0.0580933, 0.0347716, 0.0407347, 0.0389822, 0.0407479, 0.0417809, 0.0386716, 0.0316548, 0.0410836, 0.0510202, 0.0372686, 0.0349427, 0.042068, 0.106472, 0.128798, 0.102769, 0.0742184, 0.0604761, 0.0665778, 0.0517274, 0.0519278, 0.0346786, 0.0240071, 0.0299038, 0.0466981, 0.039797, 0.0292257, 0.0221631
0.08, 0.0639375, 0.0507358, 0.0398112, 0.0272854, 0.0463547, 0.0540007, 0.0488326, 0.0508901, 0.0232559, 0.0212044, 0.0517615, 0.0176956, 0.0253112, 0.0178129, 0.0292501, 0.0436371, 0.0358345, 0.0343226, 0.027489, 0.0188201, 0.027604, 0.0345048, 0.028024, 0.0505218, 0.031812, 0.037065, 0.0330824, 0.0326468, 0.0393501, 0.0383074, 0.0305362, 0.0361231, 0.0539474, 0.0460155, 0.0309319, 0.0340557, 0.0854346, 0.0972236, 0.0815775, 0.0574114, 0.0453463, 0.0506291, 0.0404572, 0.0392209, 0.029334, 0.0227783, 0.026069, 0.037685, 0.0337993, 0.0233539, 0.0175893
0.09, 0.0639375, 0.0484695, 0.0448679, 0.0287002, 0.0505028, 0.0552423, 0.0592607, 0.0513872, 0.0322427, 0.0331267, 0.045419, 0.0163745, 0.0305475, 0.0200091, 0.0262131, 0.0448539, 0.0361272, 0.0344401, 0.0283057, 0.0196801, 0.0234645, 0.0269339, 0.0285371, 0.0392457, 0.0243066, 0.0322621, 0.0384415, 0.029858, 0.0379596, 0.0439078, 0.0325725, 0.0335518, 0.0469082, 0.0473141, 0.0325691, 0.034494, 0.0485361, 0.0478128, 0.0525084, 0.0329204, 0.0257571, 0.0291916, 0.024762, 0.0323821, 0.0270812, 0.0204753, 0.0192263, 0.0251534, 0.0278758, 0.0167586, 0.0158544
