# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00695617, 0.0097964, 0.00458594, 0.00328442, 0.00623626, 0.0051728, 0.00801785, 0.00889777, 0.00401809, 0.00402878, 0.00442763, 0.00731847, 0.00624988, 0.00850555, 0.00568108, 0.00942306, 0.0244481, 0.0227239, 0.00799893, 0.0131513, 0.0134941, 0.0116922, 0.0132753, 0.0109439, 0.00406594, 0.00437648, 0.0112447, 0.0088563, 0.00507033, 0.0141194, 0.0135835, 0.0100931, 0.00810855, 0.00852954, 0.016047, 0.0146859, 0.0157367, 0.0133394, 0.0112479, 0.00809366
0.01, 0.0319375, 0.00772856, 0.00444674, 0.00326077, 0.00442098, 0.00340691, 0.00257161, 0.00302619, 0.00508741, 0.00201416, 0.00216999, 0.00273616, 0.00462284, 0.00554725, 0.00687424, 0.0062314, 0.0119554, 0.0322287, 0.0276007, 0.00891904, 0.0118309, 0.0115527, 0.0113958, 0.0105786, 0.00853332, 0.00590023, 0.00565714, 0.0086586, 0.0103111, 0.00779042, 0.013242, 0.0152585, 0.0102995, 0.00770253, 0.00789344, 0.0103297, 0.0107353, 0.00877772, 0.00959357, 0.00902112, 0.00701749
0.02, 0.0319375, 0.00801785, 0.00347582, 0.003446, 0.00146687, 0.00241976, 0.00253986, 0.000796359, 0.00177476, 0.00100574, 0.00113316, 0.00139068, 0.00254557, 0.0030281, 0.00260978, 0.00364782, 0.0041583, 0.00645185, 0.00847032, 0.00784377, 0.00924804, 0.00811778, 0.00871781, 0.0102542, 0.0132674, 0.0248221, 0.0355488, 0.0503412, 0.0562924, 0.0482352, 0.0387547, 0.0186845, 0.0171927, 0.014481, 0.0144609, 0.0149881, 0.01595, 0.0181398, 0.0154566, 0.014338, 0.0114823
0.03, 0.0319375, 0.00649022, 0.00415332, 0.00374378, 0.00172657, 0.00233901, 0.00181022, 0.00111851, 0.00162279, 0.00117602, 0.000936904, 0.00178726, 0.00293717, 0.00141925, 0.00131378, 0.00250776, 0.0044211, 0.0058495, 0.00536218, 0.00537095, 0.00731149, 0.00624159, 0.00617845, 0.0113066, 0.0161209, 0.0247134, 0.0327067, 0.0454354, 0.049536, 0.0433787, 0.0342097, 0.0178961, 0.0164694, 0.0133324, 0.0106636, 0.0107887, 0.0132007, 0.0162989, 0.0137465, 0.0128699, 0.0097598
0.04, 0.0319375, 0.00259373, 0.00737149, 0.00388653, 0.00185294, 0.00126639, 0.00112244, 0.00137271, 0.00165659, 0.00117769, 0.00178678, 0.00180058, 0.00168551, 0.00277753, 0.00163636, 0.00308478, 0.00483226, 0.00666064, 0.00795991, 0.00555258, 0.00515928, 0.00509452, 0.00472026, 0.00592322, 0.00824867, 0.00972864, 0.0103295, 0.0145159, 0.0146672, 0.0145477, 0.0127516, 0.00882345, 0.00784968, 0.00638966, 0.00554677, 0.00484092, 0.00888088, 0.0087015, 0.00663293, 0.00765024, 0.006474
0.05, 0.0319375, 0.00494816, 0.00358285, 0.00250835, 0.00226206, 0.00145115, 0.00200678, 0.00569341, 0.00553622, 0.00312115, 0.00220508, 0.00488528, 0.00588174, 0.0064021, 0.00366694, 0.00959558, 0.0102994, 0.0185472, 0.0242398, 0.018785, 0.0117459, 0.0059116, 0.00429185, 0.00452851, 0.00556124, 0.00952686, 0.0158746, 0.0234717, 0.0197689, 0.0102275, 0.00833261, 0.00741563, 0.00877725, 0.00666668, 0.0100306, 0.0107239, 0.0170781, 0.0102691, 0.0102267, 0.0183306, 0.0174569
0.06, 0.0319375, 0.00646879, 0.00576879, 0.00482241, 0.00235923, 0.00399589, 0.00316167, 0.00649378, 0.00497579, 0.00344457, 0.00519213, 0.00519806, 0.00593661, 0.00748189, 0.00673619, 0.00843545, 0.00914776, 0.0186344, 0.0216784, 0.0207984, 0.012347, 0.00629123, 0.00559822, 0.0053936, 0.00685791, 0.00969747, 0.0208059, 0.0300547, 0.0260566, 0.0154351, 0.0101301, 0.00813646, 0.00823223, 0.00795246, 0.0114169, 0.0101613, 0.0112577, 0.0112746, 0.0146115, 0.0178164, 0.0171422
0.07, 0.0319375, 0.00261858, 0.00467161, 0.00546651, 0.00224612, 0.00299969, 0.00167361, 0.00390303, 0.0034321, 0.00241714, 0.00227847, 0.00370566, 0.00508385, 0.00591006, 0.0048682, 0.00446774, 0.00667592, 0.00600261, 0.0106854, 0.00962073, 0.00582201, 0.00486939, 0.0050625, 0.00566935, 0.0074258, 0.0112412, 0.0185053, 0.0165731, 0.0160576, 0.0163344, 0.0150416, 0.0133601, 0.0113951, 0.00831227, 0.00733362, 0.00657869, 0.0123588, 0.0141677, 0.0135803, 0.0106614, 0.011054
0.08, 0.0319375, 0.00380744, 0.00415011, 0.00498932, 0.00316108, 0.00224481, 0.00136366, 0.00289628, 0.00221829, 0.00195455, 0.00186781, 0.00362513, 0.00385815, 0.00408173, 0.00490154, 0.00425006, 0.00580791, 0.00859419, 0.0136402, 0.0108902, 0.00661943, 0.00526447, 0.0049561, 0.00401904, 0.00645066, 0.0106251, 0.0159643, 0.0145129, 0.0118676, 0.0120647, 0.0128073, 0.0102884, 0.00866345, 0.00617525, 0.00472109, 0.00682404, 0.0108821, 0.0125742, 0.0105005, 0.0127057, 0.012671
0.09, 0.0319375, 0.00471183, 0.00739515, 0.00787937, 0.00476487, 0.00275031, 0.00412245, 0.00534012, 0.0049663, 0.00285789, 0.00363915, 0.00583943, 0.00691592, 0.00807343, 0.00553812, 0.0106941, 0.0179858, 0.0268431, 0.0361829, 0.0318222, 0.0216442, 0.0107358, 0.0077599, 0.00800177, 0.010178, 0.0264277, 0.028216, 0.0263244, 0.0299906, 0.0191554, 0.0207918, 0.0274291, 0.0166117, 0.0199766, 0.0132083, 0.0193987, 0.0216722, 0.0237317, 0.0218837, 0.0215893, 0.0156782
