# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0128989, 0.0251704, 0.223755, 0.0659723, 0.0384885, 0.16293, 0.0238167, 0.0324982, 0.0261947, 0.0193061, 0.0176032, 0.0338888, 0.0524588, 0.105342, 0.0876815, 0.0360878, 0.0280857, 0.0267082, 0.0168643, 0.0142033, 0.00966418, 0.0116274, 0.0156288, 0.0148315, 0.0150184, 0.0177061, 0.0261414, 0.0150994, 0.0201055, 0.0196462, 0.0149467, 0.0121804, 0.0129385, 0.0151554, 0.0166573, 0.0168492, 0.0147177, 0.0139473, 0.0157353, 0.0169614, 0.0168861, 0.0231467, 0.0215739, 0.016189, 0.026219, 0.0200467, 0.0255949, 0.0195715, 0.0173633, 0.0192398
0.01, 0.0639375, 0.0135059, 0.0173893, 0.222214, 0.0840249, 0.0244068, 0.177324, 0.0362437, 0.0263816, 0.0364875, 0.0142965, 0.0153734, 0.0230072, 0.0613107, 0.0860755, 0.0925025, 0.0226514, 0.0214761, 0.0195492, 0.0145626, 0.0106756, 0.00707017, 0.00756045, 0.0138387, 0.0148027, 0.0157864, 0.0185469, 0.0306163, 0.0163677, 0.0226359, 0.0199913, 0.0116788, 0.0128376, 0.0101826, 0.0129459, 0.0147848, 0.0161231, 0.0143194, 0.0127882, 0.0151351, 0.0167599, 0.0165957, 0.0181985, 0.0171183, 0.0149541, 0.0206385, 0.0165899, 0.0188263, 0.0155907, 0.0165518, 0.0182009
0.02, 0.0639375, 0.0123752, 0.0143407, 0.189206, 0.0938878, 0.0216117, 0.168789, 0.0437258, 0.0189017, 0.0457101, 0.013088, 0.0158913, 0.0172247, 0.0681608, 0.0703107, 0.0856699, 0.0231046, 0.0137642, 0.0158961, 0.0146606, 0.00991727, 0.00704744, 0.00670173, 0.0114318, 0.0137599, 0.0192118, 0.020162, 0.029904, 0.0164322, 0.0218775, 0.0199891, 0.00867822, 0.0119181, 0.00794217, 0.0106618, 0.0125887, 0.0118878, 0.0117085, 0.0103331, 0.0117902, 0.0137028, 0.0167373, 0.0122516, 0.0139234, 0.0148841, 0.0187552, 0.0149106, 0.0171904, 0.0136433, 0.0160325, 0.0165527
0.03, 0.0639375, 0.0158783, 0.0133461, 0.133378, 0.107691, 0.0230705, 0.130542, 0.0446346, 0.014901, 0.0463242, 0.0134656, 0.0182772, 0.0227466, 0.0624682, 0.0726998, 0.0686978, 0.0380698, 0.0126677, 0.017376, 0.014249, 0.0106396, 0.00992199, 0.00786695, 0.00992353, 0.012775, 0.0182168, 0.0176412, 0.0237686, 0.0158167, 0.0190542, 0.0173125, 0.00763084, 0.00977716, 0.00793543, 0.00939331, 0.0110966, 0.00981446, 0.0102826, 0.0108068, 0.00908881, 0.0101724, 0.0170199, 0.0118477, 0.0139903, 0.0145517, 0.0177909, 0.0131727, 0.0159962, 0.0143951, 0.0158992, 0.0135911
0.04, 0.0639375, 0.0492252, 0.0174452, 0.0850684, 0.153263, 0.0354742, 0.078734, 0.0440726, 0.0158169, 0.0408819, 0.0163473, 0.0186417, 0.0338669, 0.0472602, 0.0988143, 0.0624961, 0.0522504, 0.0121143, 0.0163032, 0.0132192, 0.0117096, 0.0113006, 0.00693285, 0.00825647, 0.0113066, 0.0139649, 0.0146996, 0.0164702, 0.0184993, 0.0149158, 0.0131056, 0.00861358, 0.00926883, 0.00894681, 0.0104309, 0.00941362, 0.00957315, 0.0124552, 0.0136064, 0.00983618, 0.00921745, 0.0162555, 0.0132664, 0.0127363, 0.014774, 0.0154606, 0.0110271, 0.0137565, 0.0133249, 0.0139441, 0.0117013
0.05, 0.0639375, 0.0865331, 0.0221086, 0.0524011, 0.221395, 0.0668766, 0.0452838, 0.0425139, 0.0195132, 0.0315643, 0.0208381, 0.0134798, 0.0428176, 0.0427292, 0.119826, 0.0661083, 0.051455, 0.0134752, 0.0140285, 0.0101427, 0.0125835, 0.0113264, 0.00624112, 0.00708591, 0.0110635, 0.0114175, 0.016286, 0.0111003, 0.0234765, 0.0147327, 0.011979, 0.00959535, 0.00998691, 0.00956795, 0.0100858, 0.00881341, 0.00950891, 0.0157523, 0.0149611, 0.0117938, 0.00987502, 0.0155858, 0.0140077, 0.0111464, 0.0151269, 0.0136783, 0.0101458, 0.0148675, 0.0105949, 0.0110177, 0.0118002
0.06, 0.0639375, 0.11882, 0.0320914, 0.0392115, 0.293489, 0.118481, 0.0381357, 0.0385237, 0.0210932, 0.020667, 0.0318295, 0.0144926, 0.0482982, 0.0472986, 0.117025, 0.0626166, 0.0366588, 0.0151003, 0.0115922, 0.00967905, 0.0139703, 0.0121881, 0.00790207, 0.00904191, 0.00998372, 0.0119609, 0.0212364, 0.011805, 0.0296935, 0.0234392, 0.0141449, 0.00986628, 0.00984751, 0.00872975, 0.00950655, 0.0105631, 0.00957988, 0.0174444, 0.0156264, 0.0134394, 0.0115276, 0.0144005, 0.015371, 0.0105878, 0.0139989, 0.0145987, 0.014032, 0.0167878, 0.0101511, 0.0113343, 0.0120765
0.07, 0.0639375, 0.130599, 0.0361208, 0.04236, 0.323252, 0.147959, 0.0326766, 0.0294379, 0.0219152, 0.013434, 0.0406441, 0.018371, 0.0472988, 0.0572207, 0.0932531, 0.0515938, 0.0199194, 0.0136192, 0.00807178, 0.0117437, 0.0146627, 0.0126282, 0.00928619, 0.0108818, 0.00829489, 0.0130769, 0.022874, 0.013686, 0.0308107, 0.0286695, 0.0146961, 0.0091813, 0.00903211, 0.00799669, 0.00898662, 0.0107131, 0.00866747, 0.0144013, 0.0142313, 0.013672, 0.0122024, 0.0125927, 0.0165067, 0.0107491, 0.0121382, 0.0153047, 0.0177232, 0.015896, 0.0104313, 0.0114965, 0.0129033
0.08, 0.0639375, 0.1299, 0.0452893, 0.0405174, 0.28943, 0.136671, 0.0256996, 0.0299044, 0.0205841, 0.0123046, 0.0435861, 0.0220649, 0.0418521, 0.0566671, 0.0572381, 0.0423559, 0.0143355, 0.0109874, 0.00701524, 0.0131723, 0.0132197, 0.0143046, 0.0104315, 0.0108932, 0.00699121, 0.013786, 0.0181232, 0.0136271, 0.0239389, 0.0254437, 0.0127192, 0.00871297, 0.00799207, 0.0091591, 0.0080052, 0.00837044, 0.00815029, 0.0117006, 0.0138558, 0.0139239, 0.011733, 0.0106973, 0.0151309, 0.0118735, 0.0114331, 0.0145403, 0.0179421, 0.0151926, 0.0110127, 0.0121845, 0.0136156
0.09, 0.0639375, 0.140589, 0.0646086, 0.0280631, 0.202516, 0.0924263, 0.015872, 0.0231523, 0.0147958, 0.00964694, 0.0417334, 0.0300443, 0.0316182, 0.0471147, 0.0332439, 0.0305099, 0.0138114, 0.00911102, 0.00848214, 0.0138275, 0.0123852, 0.0152823, 0.0102193, 0.0105641, 0.00899454, 0.0183719, 0.0135437, 0.0114135, 0.0146073, 0.019297, 0.0110714, 0.0105796, 0.00768692, 0.0101703, 0.00722238, 0.00723054, 0.00826321, 0.0113387, 0.0132115, 0.0133047, 0.010994, 0.00948884, 0.0141928, 0.0117727, 0.0106867, 0.0129045, 0.01545, 0.0137594, 0.0115908, 0.0114149, 0.0129755
