# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0133519, 0.0116345, 0.014738, 0.00675087, 0.00810773, 0.0122431, 0.0111972, 0.00773471, 0.0159521, 0.013444, 0.00563829, 0.0149587, 0.0197795, 0.0131523, 0.0121335, 0.0175321, 0.0211217, 0.0120602, 0.0120666, 0.0103403, 0.0106737, 0.0113437, 0.0130472, 0.00896713, 0.00902939, 0.00962026, 0.0101341, 0.0096421, 0.00894444, 0.00766408, 0.0134039, 0.0119876, 0.0118058, 0.0102365, 0.00947609, 0.00951222, 0.00823401, 0.00883976, 0.00856559, 0.00883326, 0.00896406, 0.00923316, 0.00838368, 0.00804576, 0.00896607, 0.00878387, 0.0109795, 0.0121732, 0.00972533, 0.0122616
0.01, 0.0639375, 0.0262478, 0.031354, 0.0383591, 0.0297294, 0.0313804, 0.0263817, 0.0473358, 0.0511677, 0.131997, 0.227236, 0.223902, 0.246648, 0.133327, 0.111535, 0.236667, 0.428686, 0.603583, 0.625172, 0.453363, 0.577857, 0.60182, 0.611357, 0.445749, 0.277248, 0.148362, 0.228462, 0.255603, 0.436735, 0.389621, 0.334804, 0.309996, 0.299878, 0.366781, 0.265752, 0.212792, 0.152299, 0.157306, 0.142389, 0.205487, 0.149913, 0.123768, 0.269714, 0.24143, 0.123281, 0.218556, 0.249494, 0.172463, 0.137025, 0.145735, 0.0686324
0.02, 0.0639375, 0.0667115, 0.0714389, 0.0856868, 0.0760367, 0.072556, 0.0705196, 0.113237, 0.162655, 0.365386, 0.652287, 0.619939, 0.710923, 0.53016, 0.319795, 0.656649, 1.06058, 1.37976, 1.38999, 1.04747, 1.28844, 1.33571, 1.40535, 1.16497, 0.799654, 0.468302, 0.65896, 0.654374, 1.05255, 0.944333, 0.841824, 0.819169, 0.78379, 0.931369, 0.696593, 0.572245, 0.460587, 0.466042, 0.401094, 0.562878, 0.422937, 0.354835, 0.747193, 0.668653, 0.34449, 0.600944, 0.694244, 0.503182, 0.430026, 0.440563, 0.215022
0.03, 0.0639375, 0.135565, 0.114741, 0.119808, 0.119379, 0.106229, 0.103796, 0.161542, 0.24223, 0.562593, 0.970375, 0.910849, 1.09291, 0.958509, 0.510539, 0.953797, 1.46771, 1.84251, 1.84712, 1.37057, 1.70863, 1.74551, 1.88904, 1.66277, 1.19231, 0.771148, 1.01265, 0.91596, 1.44395, 1.28578, 1.19007, 1.20163, 1.11188, 1.30143, 0.990925, 0.82592, 0.718322, 0.725505, 0.608148, 0.823037, 0.6527, 0.554916, 1.10502, 0.981775, 0.512035, 0.883393, 1.01691, 0.760946, 0.688731, 0.68732, 0.351384
0.04, 0.0639375, 0.164069, 0.120669, 0.111085, 0.119608, 0.100517, 0.100004, 0.150183, 0.236891, 0.58805, 1.02628, 0.947303, 1.21613, 1.14525, 0.546868, 0.995177, 1.52921, 1.91455, 1.91556, 1.35746, 1.75516, 1.77639, 1.9769, 1.78319, 1.27817, 0.856762, 1.10097, 0.927377, 1.49448, 1.3127, 1.26396, 1.32223, 1.15235, 1.34876, 1.02042, 0.846563, 0.770892, 0.781783, 0.644746, 0.848906, 0.702379, 0.601166, 1.17722, 1.02946, 0.520533, 0.919594, 1.06384, 0.797264, 0.746335, 0.732105, 0.37529
0.05, 0.0639375, 0.130951, 0.0887806, 0.0679025, 0.076903, 0.0598751, 0.0628054, 0.0889906, 0.149701, 0.433399, 0.807437, 0.733636, 1.11018, 1.04578, 0.416633, 0.775754, 1.24644, 1.60514, 1.60396, 1.01115, 1.43193, 1.43619, 1.68227, 1.53451, 1.05057, 0.701172, 0.907612, 0.701335, 1.20587, 1.04713, 1.05029, 1.15656, 0.915723, 1.0738, 0.79079, 0.642586, 0.611459, 0.630363, 0.497264, 0.634604, 0.547166, 0.495305, 0.957928, 0.807064, 0.375259, 0.703176, 0.826437, 0.6019, 0.580983, 0.558536, 0.272966
0.06, 0.0639375, 0.0610271, 0.062319, 0.0366976, 0.0299534, 0.0229947, 0.0290924, 0.0299065, 0.0538333, 0.195221, 0.393558, 0.387824, 0.879124, 0.688525, 0.221496, 0.425372, 0.667766, 0.920273, 0.921358, 0.431945, 0.766786, 0.796485, 1.02035, 0.928397, 0.572971, 0.399713, 0.506144, 0.441885, 0.652153, 0.626018, 0.657085, 0.810095, 0.604071, 0.562463, 0.447884, 0.408061, 0.396799, 0.418735, 0.28986, 0.304103, 0.279484, 0.331135, 0.533122, 0.419118, 0.187587, 0.332692, 0.390854, 0.282778, 0.277923, 0.262637, 0.125385
0.07, 0.0639375, 0.0258552, 0.0392188, 0.0268737, 0.0201623, 0.0192478, 0.0191217, 0.022376, 0.0271679, 0.0597153, 0.075261, 0.127474, 0.533862, 0.283777, 0.151634, 0.264189, 0.205669, 0.277485, 0.268683, 0.134665, 0.142192, 0.281486, 0.331064, 0.298245, 0.241494, 0.242082, 0.288447, 0.358501, 0.348635, 0.424856, 0.452601, 0.555944, 0.473401, 0.260583, 0.316065, 0.363648, 0.371488, 0.343625, 0.177595, 0.147491, 0.142246, 0.232033, 0.233883, 0.186978, 0.109118, 0.105798, 0.0983115, 0.1187, 0.103047, 0.0927761, 0.0681028
0.08, 0.0639375, 0.0122602, 0.0164351, 0.0127749, 0.0151381, 0.0137493, 0.0114297, 0.0125833, 0.0124367, 0.0296364, 0.0268573, 0.0619631, 0.273238, 0.125617, 0.0525619, 0.181305, 0.117966, 0.149537, 0.119075, 0.0551927, 0.0708294, 0.190952, 0.207103, 0.144634, 0.170672, 0.195623, 0.278539, 0.290934, 0.308124, 0.446687, 0.388071, 0.494105, 0.381926, 0.219588, 0.315599, 0.323892, 0.341523, 0.291685, 0.130257, 0.106806, 0.120935, 0.186571, 0.173349, 0.129714, 0.0720079, 0.0785792, 0.0813076, 0.0876624, 0.0693403, 0.0764512, 0.0618083
0.09, 0.0639375, 0.0104267, 0.00706732, 0.0085215, 0.0100386, 0.0132364, 0.0118693, 0.00972982, 0.00997546, 0.016709, 0.0187182, 0.0267466, 0.124728, 0.0500332, 0.0345269, 0.141325, 0.0842886, 0.083926, 0.0478729, 0.0321212, 0.057048, 0.138671, 0.153218, 0.103365, 0.125618, 0.137, 0.24559, 0.214221, 0.278243, 0.395634, 0.322724, 0.411971, 0.28858, 0.205193, 0.278199, 0.237215, 0.251267, 0.222547, 0.110752, 0.0911465, 0.103597, 0.135158, 0.127958, 0.122242, 0.0467486, 0.0500748, 0.0649989, 0.0684458, 0.0432119, 0.0581121, 0.0483574
