# Time (seconds),Pressure,Temp
2.1328125,951.9464111328125,28.379974365234375
2.1484375,951.9461669921875,28.368179321289062
2.1640625,951.9199829101562,28.368911743164062
2.1796875,951.9175415039062,28.377029418945312
2.1953125,951.93115234375,28.372230529785156
2.2109375,951.9344482421875,28.379974365234375
2.2265625,951.9271850585938,28.372962951660156
2.2421875,951.9216918945312,28.382919311523438
2.2578125,951.9207763671875,28.382919311523438
2.2734375,951.9348754882812,28.374069213867188
2.2890625,951.9334106445312,28.380706787109375
2.3046875,951.9315185546875,28.37628173828125
2.3203125,951.9182739257812,28.379241943359375
2.3359375,951.9082641601562,28.372230529785156
2.3515625,951.9111328125,28.35674285888672
2.3671875,951.9323120117188,28.363380432128906
2.3828125,951.925537109375,28.361900329589844
2.3984375,951.9163208007812,28.360794067382812
2.4140625,951.9136352539062,28.365219116210938
2.4296875,951.9397583007812,28.362648010253906
2.4453125,951.9297485351562,28.361900329589844
2.4609375,951.9345703125,28.370391845703125
2.4765625,951.9158935546875,28.368179321289062
2.4921875,951.912109375,28.35784912109375
2.5078125,951.9133911132812,28.36853790283203
2.5234375,951.9199829101562,28.365966796875
2.5390625,951.9300537109375,28.368179321289062
2.5546875,951.9126586914062,28.372230529785156
2.5703125,951.9307861328125,28.365966796875
2.5859375,951.9447631835938,28.37592315673828
2.6015625,951.9085083007812,28.36853790283203
2.6171875,951.9322509765625,28.36853790283203
2.6328125,951.921875,28.372230529785156
2.6484375,951.9356079101562,28.372230529785156
2.6640625,951.9197387695312,28.361900329589844
2.6796875,951.9395141601562,28.37665557861328
2.6953125,951.9336547851562,28.382919311523438
2.7109375,951.9342651367188,28.37665557861328
2.7265625,951.9336547851562,28.388450622558594
2.7421875,951.904296875,28.38256072998047
2.7578125,951.9366455078125,28.37628173828125
2.7734375,951.9268798828125,28.385879516601562
2.7890625,951.9088745117188,28.372230529785156
2.8046875,951.9295043945312,28.38256072998047
2.8203125,951.927490234375,28.372230529785156
2.8359375,951.9453735351562,28.373336791992188
2.8515625,951.9197998046875,28.382919311523438
2.8671875,951.9317626953125,28.379600524902344
2.8828125,951.9314575195312,28.368179321289062
2.8984375,951.9236450195312,28.372230529785156
2.9140625,951.9331665039062,28.379241943359375
2.9296875,951.9314575195312,28.365966796875
2.9453125,951.9069213867188,28.374069213867188
2.9609375,951.9266357421875,28.372230529785156
2.9765625,951.9405517578125,28.368179321289062
2.9921875,951.928466796875,28.37592315673828
3.0078125,951.9457397460938,28.372604370117188
3.0234375,951.9307861328125,28.37738800048828
3.0390625,951.9312133789062,28.3836669921875
3.0546875,951.9318237304688,28.372230529785156
3.0703125,951.950927734375,28.373336791992188
3.0859375,951.928955078125,28.372230529785156
3.1015625,951.9288940429688,28.364112854003906
3.1171875,951.9171142578125,28.374069213867188
3.1328125,951.930908203125,28.368179321289062
3.1484375,951.9389038085938,28.369285583496094
3.1640625,951.93896484375,28.37592315673828
3.1796875,951.9457397460938,28.379600524902344
3.1953125,951.9314575195312,28.379600524902344
3.2109375,951.9137573242188,28.379600524902344
3.2265625,951.9271850585938,28.369285583496094
3.2421875,951.915771484375,28.369285583496094
3.2578125,951.9213256835938,28.360061645507812
3.2734375,951.931396484375,28.36780548095703
3.2890625,951.9381713867188,28.37592315673828
3.3046875,951.9310913085938,28.37592315673828
3.3203125,951.937255859375,28.36853790283203
3.3359375,951.9205932617188,28.370391845703125
3.3515625,951.9201049804688,28.379600524902344
3.3671875,951.91552734375,28.388450622558594
3.3828125,951.937255859375,28.378868103027344
3.3984375,951.9332885742188,28.372230529785156
3.4140625,951.91796875,28.374069213867188
3.4296875,951.93701171875,28.37628173828125
3.4453125,951.9310913085938,28.368179321289062
3.4609375,951.9248046875,28.36853790283203
3.4765625,951.9437866210938,28.372962951660156
3.4921875,951.9332885742188,28.3851318359375
3.5078125,951.9320068359375,28.385879516601562
3.5234375,951.926513671875,28.372230529785156
3.5390625,951.914794921875,28.372230529785156
3.5546875,951.91796875,28.38329315185547
3.5703125,951.9464721679688,28.388450622558594
3.5859375,951.9097290039062,28.37665557861328
3.6015625,951.9292602539062,28.382919311523438
3.6171875,951.9317626953125,28.380706787109375
3.6328125,951.9315185546875,28.379241943359375
3.6484375,951.9412231445312,28.379600524902344
3.6640625,951.9210815429688,28.379241943359375
3.6796875,951.9180297851562,28.372230529785156
3.6953125,951.9453735351562,28.36780548095703
3.7109375,951.919921875,28.379241943359375
3.7265625,951.9137573242188,28.379600524902344
3.7421875,951.9412231445312,28.372230529785156
3.7578125,951.9172973632812,28.381454467773438
3.7734375,951.9347534179688,28.37665557861328
3.7890625,951.915283203125,28.365219116210938
3.8046875,951.9312133789062,28.372604370117188
3.8203125,951.9288940429688,28.372604370117188
3.8359375,951.9307861328125,28.37665557861328
3.8515625,951.9391479492188,28.37665557861328
3.8671875,951.925048828125,28.382919311523438
3.8828125,951.9317626953125,28.382919311523438
3.8984375,951.9367065429688,28.36853790283203
3.9140625,951.9169311523438,28.369285583496094
3.9296875,951.93359375,28.372962951660156
3.9453125,951.9338989257812,28.372962951660156
3.9609375,951.9338989257812,28.3851318359375
3.9765625,951.93505859375,28.37738800048828
3.9921875,951.9312133789062,28.379600524902344
4.0078125,951.9082641601562,28.381813049316406
4.0234375,951.9083862304688,28.379241943359375
4.0390625,951.9295654296875,28.377761840820312
4.0546875,951.94287109375,28.36853790283203
4.0703125,951.9437866210938,28.36853790283203
4.0859375,951.9144287109375,28.379241943359375
4.1015625,951.9204711914062,28.379241943359375
4.1171875,951.9271850585938,28.377029418945312
4.1328125,951.9269409179688,28.381813049316406
4.1484375,951.9163818359375,28.38256072998047
4.1640625,951.9403076171875,28.372962951660156
4.1796875,951.9216918945312,28.38329315185547
4.1953125,951.9348754882812,28.37665557861328
4.2109375,951.9397583007812,28.368179321289062
4.2265625,951.9212036132812,28.400619506835938
4.2421875,951.9396362304688,28.386611938476562
4.2578125,951.918701171875,28.379241943359375
4.2734375,951.9180297851562,28.36853790283203
4.2890625,951.9157104492188,28.382919311523438
4.3046875,951.9348754882812,28.379600524902344
4.3203125,951.92529296875,28.382919311523438
4.3359375,951.9256591796875,28.372962951660156
4.3515625,951.9338989257812,28.379600524902344
4.3671875,951.923583984375,28.368179321289062
4.3828125,951.9126586914062,28.379600524902344
4.3984375,951.9137573242188,28.372230529785156
4.4140625,951.9252319335938,28.364112854003906
4.4296875,951.9256591796875,28.363380432128906
4.4453125,951.9151611328125,28.379600524902344
4.4609375,951.916748046875,28.37592315673828
4.4765625,951.9219360351562,28.38329315185547
4.4921875,951.9158935546875,28.386611938476562
4.5078125,951.9242553710938,28.372230529785156
4.5234375,951.9307861328125,28.372230529785156
4.5390625,951.9227905273438,28.3851318359375
4.5546875,951.9185791015625,28.36853790283203
4.5703125,951.9334716796875,28.378868103027344
4.5859375,951.9283447265625,28.37628173828125
4.6015625,951.9342041015625,28.38477325439453
4.6171875,951.9417724609375,28.385879516601562
4.6328125,951.933349609375,28.37665557861328
4.6484375,951.93115234375,28.379600524902344
4.6640625,951.9223022460938,28.39398193359375
4.6796875,951.94140625,28.38329315185547
4.6953125,951.9141235351562,28.381454467773438
4.7109375,951.9139404296875,28.38329315185547
4.7265625,951.9153442382812,28.37592315673828
4.7421875,951.9310913085938,28.361541748046875
4.7578125,951.9119262695312,28.372230529785156
4.7734375,951.9337768554688,28.377761840820312
4.7890625,951.91357421875,28.369285583496094
4.8046875,951.920654296875,28.379241943359375
4.8203125,951.9345092773438,28.37628173828125
4.8359375,951.9213256835938,28.38329315185547
4.8515625,951.922607421875,28.379600524902344
4.8671875,951.9393310546875,28.379600524902344
4.8828125,951.9223022460938,28.397300720214844
4.8984375,951.9484252929688,28.379241943359375
4.9140625,951.9467163085938,28.382919311523438
4.9296875,951.9232788085938,28.381454467773438
4.9453125,951.9347534179688,28.372230529785156
4.9609375,951.9337768554688,28.39324951171875
4.9765625,951.9359130859375,28.373336791992188
4.9921875,951.9308471679688,28.382919311523438
5.0078125,951.9415283203125,28.37628173828125
5.0234375,951.93359375,28.367431640625
5.0390625,951.9328002929688,28.36853790283203
5.0546875,951.9022216796875,28.387718200683594
5.0703125,951.9353637695312,28.37628173828125
5.0859375,951.9255981445312,28.382919311523438
5.1015625,951.9158935546875,28.38256072998047
5.1171875,951.927490234375,28.372604370117188
5.1328125,951.9307861328125,28.372230529785156
5.1484375,951.9111328125,28.382919311523438
5.1640625,951.9122314453125,28.372604370117188
5.1796875,951.927734375,28.372230529785156
5.1953125,951.9392700195312,28.38329315185547
5.2109375,951.9158935546875,28.380706787109375
5.2265625,951.9346923828125,28.379241943359375
5.2421875,951.936279296875,28.389556884765625
5.2578125,951.922607421875,28.38256072998047
5.2734375,951.9213256835938,28.379600524902344
5.2890625,951.9137573242188,28.379241943359375
5.3046875,951.936279296875,28.379600524902344
5.3203125,951.9314575195312,28.382919311523438
5.3359375,951.9317626953125,28.377761840820312
5.3515625,951.9312133789062,28.372230529785156
5.3671875,951.9307861328125,28.38256072998047
5.3828125,951.923828125,28.37665557861328
5.3984375,951.9165649414062,28.380706787109375
5.4140625,951.9315185546875,28.39251708984375
5.4296875,951.9241943359375,28.377029418945312
5.4453125,951.9293823242188,28.372230529785156
5.4609375,951.9215698242188,28.37481689453125
5.4765625,951.9341430664062,28.385879516601562
5.4921875,951.913818359375,28.368179321289062
5.5078125,951.9193725585938,28.388450622558594
5.5234375,951.9281005859375,28.38329315185547
5.5390625,951.9317626953125,28.379600524902344
5.5546875,951.9229736328125,28.372230529785156
5.5703125,951.9215698242188,28.390663146972656
5.5859375,951.9325561523438,28.379241943359375
5.6015625,951.9119262695312,28.380706787109375
5.6171875,951.9168701171875,28.380706787109375
5.6328125,951.9340209960938,28.37592315673828
5.6484375,951.9445190429688,28.381454467773438
5.6640625,951.9274291992188,28.374069213867188
5.6796875,951.9266357421875,28.372230529785156
5.6953125,951.9307861328125,28.370391845703125
5.7109375,951.925048828125,28.363006591796875
5.7265625,951.9395751953125,28.382919311523438
5.7421875,951.9342651367188,28.37665557861328
5.7578125,951.93115234375,28.37371063232422
5.7734375,951.9266357421875,28.38256072998047
5.7890625,951.9396362304688,28.372604370117188
5.8046875,951.9386596679688,28.382919311523438
5.8203125,951.9091796875,28.364112854003906
5.8359375,951.92138671875,28.379241943359375
5.8515625,951.9295654296875,28.372230529785156
5.8671875,951.9337768554688,28.37517547607422
5.8828125,951.923095703125,28.37665557861328
5.8984375,951.9360961914062,28.367431640625
5.9140625,951.9387817382812,28.380706787109375
5.9296875,951.9259643554688,28.36853790283203
5.9453125,951.9071655273438,28.37444305419922
5.9609375,951.9357299804688,28.368179321289062
5.9765625,951.9157104492188,28.37592315673828
5.9921875,951.9359741210938,28.37665557861328
6.0078125,951.9342651367188,28.38256072998047
6.0234375,951.9414672851562,28.379974365234375
6.0390625,951.9204711914062,28.37665557861328
6.0546875,951.903076171875,28.368911743164062
6.0703125,951.9077758789062,28.380706787109375
6.0859375,951.9224243164062,28.379600524902344
6.1015625,951.92529296875,28.36853790283203
6.1171875,951.9248046875,28.380706787109375
6.1328125,951.9224243164062,28.372230529785156
6.1484375,951.908203125,28.368911743164062
6.1640625,951.9260864257812,28.35858154296875
6.1796875,951.9324951171875,28.363754272460938
6.1953125,951.9140625,28.36853790283203
6.2109375,951.928466796875,28.374069213867188
6.2265625,951.9387817382812,28.369285583496094
6.2421875,951.91943359375,28.367431640625
6.2578125,951.9328002929688,28.367431640625
6.2734375,951.9448852539062,28.365219116210938
6.2890625,951.93310546875,28.362648010253906
6.3046875,951.932861328125,28.37628173828125
6.3203125,951.9152221679688,28.379241943359375
6.3359375,951.9339599609375,28.379600524902344
6.3515625,951.9082641601562,28.372962951660156
6.3671875,951.926513671875,28.389556884765625
6.3828125,951.919677734375,28.372604370117188
6.3984375,951.9172973632812,28.380706787109375
6.4140625,951.9224243164062,28.382919311523438
6.4296875,951.9531860351562,28.377761840820312
6.4453125,951.9411010742188,28.379600524902344
6.4609375,951.9119262695312,28.389556884765625
6.4765625,951.9281616210938,28.373336791992188
6.4921875,951.9338989257812,28.379974365234375
6.5078125,951.9223022460938,28.372962951660156
6.5234375,951.9338989257812,28.38256072998047
6.5390625,951.923828125,28.37628173828125
6.5546875,951.9281005859375,28.378868103027344
6.5703125,951.9295043945312,28.378868103027344
6.5859375,951.9166870117188,28.379600524902344
6.6015625,951.9314575195312,28.38256072998047
6.6171875,951.9127807617188,28.382919311523438
6.6328125,951.9464721679688,28.388450622558594
6.6484375,951.917724609375,28.388450622558594
6.6640625,951.9323120117188,28.3851318359375
6.6796875,951.921630859375,28.385879516601562
6.6953125,951.9320678710938,28.382919311523438
6.7109375,951.9317626953125,28.3851318359375
6.7265625,951.9381103515625,28.400619506835938
6.7421875,951.9317016601562,28.381454467773438
6.7578125,951.9261474609375,28.3851318359375
6.7734375,951.9160766601562,28.3851318359375
6.7890625,951.9228515625,28.388824462890625
6.8046875,951.9146728515625,28.37592315673828
6.8203125,951.9249877929688,28.400619506835938
6.8359375,951.910888671875,28.400619506835938
6.8515625,951.9292602539062,28.38329315185547
6.8671875,951.9207763671875,28.379600524902344
6.8828125,951.9204711914062,28.379600524902344
6.8984375,951.9314575195312,28.38623809814453
6.9140625,951.9290161132812,28.372230529785156
6.9296875,951.9130249023438,28.386985778808594
6.9453125,951.9260864257812,28.379600524902344
6.9609375,951.9186401367188,28.385879516601562
6.9765625,951.9352416992188,28.386611938476562
6.9921875,951.9321899414062,28.385879516601562
7.0078125,951.9174194335938,28.388450622558594
7.0234375,951.917724609375,28.372962951660156
7.0390625,951.9161376953125,28.382919311523438
7.0546875,951.9190673828125,28.38256072998047
7.0703125,951.9366455078125,28.400619506835938
7.0859375,951.9255981445312,28.379241943359375
7.1015625,951.9223022460938,28.372604370117188
7.1171875,951.9307861328125,28.372230529785156
7.1328125,951.9337768554688,28.382919311523438
7.1484375,951.9415283203125,28.38329315185547
7.1640625,951.9141235351562,28.37665557861328
7.1796875,951.9397583007812,28.379241943359375
7.1953125,951.916748046875,28.374069213867188
7.2109375,951.930908203125,28.389930725097656
7.2265625,951.9324951171875,28.389930725097656
7.2421875,951.9214477539062,28.379241943359375
7.2578125,951.9393310546875,28.37628173828125
7.2734375,951.9445190429688,28.379600524902344
7.2890625,951.9448852539062,28.379241943359375
7.3046875,951.943115234375,28.382919311523438
7.3203125,951.9367065429688,28.39398193359375
7.3359375,951.9274291992188,28.40026092529297
7.3515625,951.9279174804688,28.389198303222656
7.3671875,951.917724609375,28.40099334716797
7.3828125,951.9127197265625,28.379600524902344
7.3984375,951.916748046875,28.38256072998047
7.4140625,951.9171142578125,28.38256072998047
7.4296875,951.9225463867188,28.372230529785156
7.4453125,951.9337768554688,28.39251708984375
7.4609375,951.916748046875,28.3851318359375
7.4765625,951.9417724609375,28.38329315185547
7.4921875,951.91162109375,28.390663146972656
7.5078125,951.9093627929688,28.3836669921875
7.5234375,951.9086303710938,28.40026092529297
7.5390625,951.9102172851562,28.39251708984375
7.5546875,951.923583984375,28.397300720214844
7.5703125,951.9240112304688,28.400619506835938
7.5859375,951.9158325195312,28.386611938476562
7.6015625,951.9230346679688,28.382919311523438
7.6171875,951.9348754882812,28.388450622558594
7.6328125,951.9231567382812,28.3851318359375
7.6484375,951.9240112304688,28.397300720214844
7.6640625,951.9203491210938,28.37665557861328
7.6796875,951.9201049804688,28.40283203125
7.6953125,951.939208984375,28.396194458007812
7.7109375,951.9415893554688,28.38329315185547
7.7265625,951.9306030273438,28.387718200683594
7.7421875,951.9407348632812,28.39435577392578
7.7578125,951.9182739257812,28.3851318359375
7.7734375,951.909423828125,28.38550567626953
7.7890625,951.9142456054688,28.39214324951172
7.8046875,951.926513671875,28.39362335205078
7.8203125,951.9163818359375,28.396942138671875
7.8359375,951.9185180664062,28.397300720214844
7.8515625,951.917236328125,28.403579711914062
7.8671875,951.9369506835938,28.37738800048828
7.8828125,951.934326171875,28.400619506835938
7.8984375,951.923095703125,28.379600524902344
7.9140625,951.9412231445312,28.38329315185547
7.9296875,951.9190673828125,28.38256072998047
7.9453125,951.9317016601562,28.379600524902344
7.9609375,951.9412231445312,28.379600524902344
7.9765625,951.9302368164062,28.379241943359375
7.9921875,951.9241333007812,28.382919311523438
8.0078125,951.9256591796875,28.379600524902344
8.0234375,951.9327392578125,28.381454467773438
8.0390625,951.925537109375,28.400619506835938
8.0546875,951.943359375,28.400619506835938
8.0703125,951.9243774414062,28.397300720214844
8.0859375,951.9429321289062,28.388092041015625
8.1015625,951.9407348632812,28.397300720214844
8.1171875,951.9429321289062,28.388450622558594
8.1328125,951.9146728515625,28.372230529785156
8.1484375,951.9465942382812,28.369285583496094
8.1640625,951.930419921875,28.36853790283203
8.1796875,951.921875,28.372230529785156
8.1953125,951.9356079101562,28.389556884765625
8.2109375,951.919677734375,28.367431640625
8.2265625,951.9071044921875,28.37592315673828
8.2421875,951.9395751953125,28.37628173828125
8.2578125,951.9085083007812,28.372230529785156
8.2734375,951.9221801757812,28.382919311523438
8.2890625,951.9415283203125,28.379600524902344
8.3046875,951.9345703125,28.369285583496094
8.3203125,951.930419921875,28.372230529785156
8.3359375,951.9337768554688,28.39141082763672
8.3515625,951.9423828125,28.379600524902344
8.3671875,951.9393310546875,28.372230529785156
8.3828125,951.9288940429688,28.386985778808594
8.3984375,951.940673828125,28.385879516601562
8.4140625,951.9352416992188,28.372230529785156
8.4296875,951.9288940429688,28.367431640625
8.4453125,951.933349609375,28.364112854003906
8.4609375,951.9219970703125,28.379600524902344
8.4765625,951.9314575195312,28.379600524902344
8.4921875,951.91552734375,28.380348205566406
8.5078125,951.9296875,28.380706787109375
8.5234375,951.9236450195312,28.372230529785156
8.5390625,951.91796875,28.364112854003906
8.5546875,951.9280395507812,28.365219116210938
8.5703125,951.9189453125,28.379600524902344
8.5859375,951.9186401367188,28.360435485839844
8.6015625,951.9087524414062,28.372230529785156
8.6171875,951.9337768554688,28.356369018554688
8.6328125,951.9323120117188,28.36853790283203
8.6484375,951.9260864257812,28.354530334472656
8.6640625,951.9235229492188,28.363380432128906
8.6796875,951.920654296875,28.35747528076172
8.6953125,951.94091796875,28.35711669921875
8.7109375,951.9249267578125,28.361900329589844
8.7265625,951.9150390625,28.368911743164062
8.7421875,951.9157104492188,28.372230529785156
8.7578125,951.9405517578125,28.35784912109375
8.7734375,951.9286499023438,28.372604370117188
8.7890625,951.9320068359375,28.362274169921875
8.8046875,951.928466796875,28.368179321289062
8.8203125,951.931640625,28.365219116210938
8.8359375,951.9067993164062,28.363380432128906
8.8515625,951.9279174804688,28.372604370117188
8.8671875,951.91796875,28.351585388183594
8.8828125,951.9194946289062,28.363754272460938
8.8984375,951.9140625,28.371856689453125
8.9140625,951.9172973632812,28.363754272460938
8.9296875,951.9140625,28.365219116210938
8.9453125,951.9446411132812,28.35747528076172
8.9609375,951.9201049804688,28.36632537841797
8.9765625,951.9202880859375,28.363754272460938
8.9921875,951.9396362304688,28.35747528076172
9.0078125,951.913330078125,28.35747528076172
9.0234375,951.9292602539062,28.359329223632812
9.0390625,951.9264526367188,28.351943969726562
9.0546875,951.9287109375,28.35784912109375
9.0703125,951.9274291992188,28.363754272460938
9.0859375,951.9298706054688,28.364486694335938
9.1015625,951.9103393554688,28.362274169921875
9.1171875,951.9205932617188,28.361900329589844
9.1328125,951.9157104492188,28.360435485839844
9.1484375,951.9203491210938,28.364112854003906
9.1640625,951.9073486328125,28.353797912597656
9.1796875,951.9197387695312,28.34937286376953
9.1953125,951.9229736328125,28.353797912597656
9.2109375,951.9197387695312,28.368911743164062
9.2265625,951.912109375,28.367431640625
9.2421875,951.9302978515625,28.371856689453125
9.2578125,951.9325561523438,28.35674285888672
9.2734375,951.915771484375,28.35674285888672
9.2890625,951.9230346679688,28.35674285888672
9.3046875,951.920654296875,28.362274169921875
9.3203125,951.9297485351562,28.36707305908203
9.3359375,951.9283447265625,28.368911743164062
9.3515625,951.9303588867188,28.35784912109375
9.3671875,951.9097290039062,28.354904174804688
9.3828125,951.9375610351562,28.368179321289062
9.3984375,951.9224853515625,28.363754272460938
9.4140625,951.9298706054688,28.35674285888672
9.4296875,951.910888671875,28.372230529785156
9.4453125,951.9521484375,28.36780548095703
9.4609375,951.9192504882812,28.35968780517578
9.4765625,951.9252319335938,28.365966796875
9.4921875,951.9166870117188,28.352317810058594
9.5078125,951.9318237304688,28.363754272460938
9.5234375,951.9268798828125,28.363754272460938
9.5390625,951.944580078125,28.362274169921875
9.5546875,951.932861328125,28.35010528564453
9.5703125,951.9138793945312,28.35968780517578
9.5859375,951.9356079101562,28.352691650390625
9.6015625,951.9141845703125,28.352691650390625
9.6171875,951.929443359375,28.360061645507812
9.6328125,951.9185180664062,28.368179321289062
9.6484375,951.9322509765625,28.365219116210938
9.6640625,951.9385986328125,28.365219116210938
9.6796875,951.9281616210938,28.367431640625
9.6953125,951.9155883789062,28.350479125976562
9.7109375,951.9004516601562,28.360794067382812
9.7265625,951.9210205078125,28.360794067382812
9.7421875,951.9307861328125,28.379974365234375
9.7578125,951.9229736328125,28.35858154296875
9.7734375,951.9342651367188,28.35968780517578
9.7890625,951.9325561523438,28.35968780517578
9.8046875,951.9306640625,28.360435485839844
9.8203125,951.9412231445312,28.354530334472656
9.8359375,951.9320678710938,28.361900329589844
9.8515625,951.928466796875,28.36853790283203
9.8671875,951.9157104492188,28.353797912597656
9.8828125,951.9307861328125,28.37592315673828
9.8984375,951.9359741210938,28.379241943359375
9.9140625,951.9412231445312,28.363754272460938
9.9296875,951.9378051757812,28.363754272460938
9.9453125,951.9182739257812,28.365219116210938
9.9609375,951.9141235351562,28.36707305908203
9.9765625,951.9283447265625,28.365219116210938
9.9921875,951.9189453125,28.363754272460938
10.0078125,951.923828125,28.37628173828125
10.0234375,951.9268798828125,28.367431640625
10.0390625,951.9259643554688,28.372604370117188
10.0546875,951.9264526367188,28.367431640625
