# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0491542, 0.0244767, 0.0236578, 0.0324241, 0.0151195, 0.0498007, 0.0711135, 0.0679664, 0.0775091, 0.0493591, 0.039482, 0.0365757, 0.0306222, 0.024608, 0.0301147, 0.036671, 0.0325527, 0.0393242, 0.0364918, 0.0330923, 0.0344974, 0.0366222, 0.0443369, 0.0442795, 0.0623351, 0.0616955, 0.072618, 0.0685769, 0.039702, 0.0394406, 0.0330586, 0.0409086, 0.0477419, 0.0447002, 0.0630035, 0.0463536, 0.0407185, 0.029202, 0.0342279, 0.0366469, 0.0289283, 0.0357206, 0.025012, 0.0207226, 0.0211218, 0.0185666, 0.0175355, 0.018484, 0.0168176, 0.0212906
0.01, 0.0639375, 0.0354767, 0.0200756, 0.0290419, 0.0227099, 0.0139982, 0.0448557, 0.0570937, 0.062722, 0.060898, 0.0578738, 0.038922, 0.0318997, 0.0234864, 0.0324676, 0.0346691, 0.0434035, 0.0485619, 0.0355071, 0.044804, 0.0363368, 0.0447647, 0.0666098, 0.0506637, 0.0473992, 0.0638663, 0.0538031, 0.0521748, 0.063819, 0.0562281, 0.0379536, 0.0346619, 0.0598052, 0.0674756, 0.0392842, 0.0593478, 0.0543005, 0.0459495, 0.0313692, 0.0288464, 0.0349965, 0.0484139, 0.0637732, 0.0374021, 0.035598, 0.0403079, 0.0258837, 0.0263781, 0.0311088, 0.0248456, 0.029854
0.02, 0.0639375, 0.0220703, 0.0144483, 0.0306418, 0.0203804, 0.0138738, 0.0294343, 0.0491167, 0.0622532, 0.044844, 0.0648135, 0.0408389, 0.0333826, 0.024936, 0.0416399, 0.0428832, 0.0558831, 0.062053, 0.0367259, 0.0503384, 0.0443962, 0.0545196, 0.0894408, 0.0583132, 0.0505654, 0.0675254, 0.0526499, 0.0598288, 0.0695079, 0.0768451, 0.0461229, 0.0418529, 0.0770784, 0.0853861, 0.0383472, 0.0630343, 0.0678822, 0.0513198, 0.0334267, 0.0323511, 0.0422248, 0.0663877, 0.0876917, 0.0484493, 0.0470305, 0.0526923, 0.0346079, 0.0358581, 0.0407977, 0.0302984, 0.0351958
0.03, 0.0639375, 0.0178013, 0.011183, 0.0290988, 0.0192003, 0.0116585, 0.0182017, 0.0353108, 0.0587583, 0.0346731, 0.0548061, 0.0359879, 0.0290678, 0.0248663, 0.0373662, 0.037253, 0.0525441, 0.0545311, 0.0322523, 0.0409277, 0.0369546, 0.0465472, 0.0819219, 0.0486784, 0.0429051, 0.0517365, 0.0402037, 0.0542379, 0.0687614, 0.0720653, 0.0411227, 0.0360615, 0.0678288, 0.0741866, 0.0330942, 0.0527882, 0.0589134, 0.0433462, 0.0284091, 0.0279064, 0.0393291, 0.0613868, 0.0790321, 0.0426142, 0.0415917, 0.0449219, 0.0317856, 0.0328823, 0.035394, 0.0255444, 0.0289257
0.04, 0.0639375, 0.0138662, 0.0114016, 0.0196459, 0.0150826, 0.00978589, 0.0115896, 0.0227953, 0.0414714, 0.0276804, 0.0294556, 0.0225481, 0.018711, 0.0205103, 0.0246724, 0.0243984, 0.0370646, 0.0305744, 0.0188223, 0.0221763, 0.0229363, 0.0276368, 0.049401, 0.0275625, 0.0292424, 0.0278955, 0.0254455, 0.0336995, 0.0468058, 0.0449848, 0.0273357, 0.0228228, 0.039472, 0.0443909, 0.0252689, 0.031416, 0.0328376, 0.0256293, 0.0202721, 0.018451, 0.0247522, 0.0377595, 0.0451919, 0.0261757, 0.0247952, 0.0244218, 0.0202266, 0.0203346, 0.020252, 0.0159805, 0.0181022
0.05, 0.0639375, 0.0183914, 0.00607442, 0.00951033, 0.00806303, 0.00587617, 0.00637391, 0.0149203, 0.0190896, 0.0274116, 0.0149432, 0.0105093, 0.010666, 0.0150232, 0.0134124, 0.0168914, 0.0199856, 0.0171064, 0.0122173, 0.0117, 0.0195373, 0.0196902, 0.0225979, 0.0173479, 0.0164352, 0.0201255, 0.0187569, 0.0187269, 0.0229779, 0.0209657, 0.0155896, 0.0125686, 0.0172978, 0.0279173, 0.0230937, 0.0192243, 0.0157118, 0.017058, 0.0164619, 0.0158546, 0.0116371, 0.0180732, 0.0190855, 0.0168594, 0.0140329, 0.0143569, 0.0130213, 0.0120124, 0.010417, 0.0113506, 0.0123061
0.06, 0.0639375, 0.019466, 0.00750886, 0.006057, 0.00764823, 0.00545987, 0.00721551, 0.0136168, 0.0144799, 0.0280351, 0.0107287, 0.00654909, 0.0103348, 0.0133194, 0.00884342, 0.0129401, 0.0119178, 0.0128168, 0.0110145, 0.00919229, 0.0171869, 0.0181656, 0.015419, 0.0178671, 0.0123604, 0.0198677, 0.016028, 0.0130809, 0.0153171, 0.0164886, 0.0141748, 0.0110029, 0.0141636, 0.0205757, 0.0211475, 0.0178471, 0.0128156, 0.0173817, 0.014845, 0.0167486, 0.0100969, 0.0150637, 0.0140775, 0.0164851, 0.0124076, 0.0114052, 0.0137472, 0.0129825, 0.00850555, 0.0107629, 0.0106619
0.07, 0.0639375, 0.0154004, 0.00746722, 0.00893405, 0.007595, 0.00625889, 0.00782981, 0.01377, 0.0158809, 0.0209739, 0.0111369, 0.00633826, 0.0131043, 0.012005, 0.00694551, 0.00999824, 0.0105149, 0.0114644, 0.00969759, 0.010314, 0.014467, 0.0140878, 0.0108798, 0.016584, 0.0117624, 0.0184899, 0.0133091, 0.012844, 0.0156823, 0.0147051, 0.0124921, 0.0101317, 0.0144807, 0.0158255, 0.0170458, 0.018267, 0.0154149, 0.0173675, 0.0119006, 0.0134055, 0.00991102, 0.0131632, 0.0124396, 0.0150786, 0.0120567, 0.00949297, 0.0143213, 0.0144418, 0.00793105, 0.0114469, 0.0119887
0.08, 0.0639375, 0.0181601, 0.0118326, 0.0142154, 0.012037, 0.0113109, 0.0134337, 0.0182872, 0.0152531, 0.0147375, 0.0124001, 0.00918036, 0.0148927, 0.0102642, 0.00822904, 0.0101294, 0.0120774, 0.0117449, 0.00952403, 0.0125031, 0.0133874, 0.011184, 0.00966335, 0.0173258, 0.0142659, 0.0165411, 0.014177, 0.0131973, 0.0171722, 0.0132938, 0.0112268, 0.0104552, 0.0129449, 0.0143238, 0.0146978, 0.0154628, 0.0156397, 0.0171662, 0.0123175, 0.0109533, 0.0104991, 0.0130585, 0.0111438, 0.0129382, 0.0120059, 0.0107077, 0.0153087, 0.0139884, 0.00952639, 0.0149217, 0.0154007
0.09, 0.0639375, 0.0148958, 0.0124116, 0.0105419, 0.00691426, 0.0116586, 0.0154653, 0.016499, 0.0114028, 0.00935705, 0.0125319, 0.0104486, 0.0112047, 0.00658319, 0.00728333, 0.00887249, 0.0106869, 0.00931182, 0.00618164, 0.009122, 0.00984492, 0.00976063, 0.00940807, 0.015206, 0.0152404, 0.0130226, 0.0159431, 0.0118018, 0.0167442, 0.0109061, 0.00888939, 0.00840566, 0.0108757, 0.0120688, 0.0122256, 0.0127024, 0.0125196, 0.0155664, 0.0127324, 0.00969771, 0.00945542, 0.0116032, 0.010858, 0.00992931, 0.00985188, 0.00986699, 0.0132759, 0.0116894, 0.00865376, 0.014964, 0.0155716
