# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0223071, 0.0188075, 0.0156991, 0.0137051, 0.0132609, 0.00577946, 0.00666538, 0.0084747, 0.00799799, 0.0082411, 0.00822573, 0.00755761, 0.00717634, 0.00805853, 0.00737504, 0.00633269, 0.00590295, 0.00491506, 0.00564659, 0.00750934, 0.00836039, 0.00667355, 0.0069699, 0.00587439, 0.00602726, 0.00728498, 0.0079806, 0.00598176, 0.00495266, 0.00638931, 0.00492775, 0.00568808, 0.00535162, 0.007389, 0.00915437, 0.0151431, 0.0233068, 0.0100349, 0.0088452, 0.00765923
0.01, 0.0319375, 0.00755879, 0.00768396, 0.00481007, 0.00683884, 0.00678343, 0.00557131, 0.00710745, 0.00365126, 0.00265234, 0.00337959, 0.00327812, 0.00342295, 0.00358308, 0.00332315, 0.0041957, 0.00339171, 0.00244319, 0.00266388, 0.00303748, 0.00282912, 0.00400741, 0.00378286, 0.00433743, 0.00561363, 0.00411746, 0.00543592, 0.00473272, 0.00443665, 0.00499145, 0.00725717, 0.00491209, 0.00616992, 0.0087548, 0.00706874, 0.00653487, 0.0104242, 0.0180201, 0.006744, 0.00614349, 0.00505242
0.02, 0.0319375, 0.00613082, 0.00371219, 0.00637225, 0.00449243, 0.00636171, 0.00678225, 0.00519165, 0.00249052, 0.00227954, 0.0023892, 0.00202379, 0.00279714, 0.00337198, 0.00242357, 0.00461691, 0.00248766, 0.00247779, 0.00282294, 0.00359449, 0.00327812, 0.00227086, 0.00343222, 0.00230095, 0.00304461, 0.00359461, 0.00537878, 0.00393213, 0.00609231, 0.00347392, 0.00439108, 0.00496369, 0.00584299, 0.00921107, 0.00770916, 0.00692693, 0.00756364, 0.00529648, 0.00508349, 0.00630769, 0.00491909
0.03, 0.0319375, 0.00394507, 0.00328252, 0.00469938, 0.0027641, 0.00373606, 0.00379343, 0.00589051, 0.00347855, 0.00271987, 0.00178761, 0.00154031, 0.00221912, 0.0028416, 0.00387062, 0.00447047, 0.00173966, 0.00166813, 0.00266102, 0.00273176, 0.00284802, 0.0020941, 0.00328299, 0.00285551, 0.00391764, 0.00332755, 0.00339788, 0.00422514, 0.00524265, 0.00394032, 0.00256888, 0.00418739, 0.0047275, 0.0044821, 0.00510235, 0.00583315, 0.0087275, 0.00662062, 0.00497069, 0.00482632, 0.00648004
0.04, 0.0319375, 0.0197632, 0.0093078, 0.0157621, 0.0131746, 0.00604693, 0.00787073, 0.00716912, 0.0116057, 0.00768987, 0.00462035, 0.00661446, 0.00704377, 0.010451, 0.0098893, 0.0127824, 0.0102664, 0.00872939, 0.00972946, 0.014355, 0.0108952, 0.0105878, 0.0147662, 0.0260759, 0.0102202, 0.0155652, 0.0156124, 0.0182828, 0.0418649, 0.0306485, 0.0296141, 0.014845, 0.0097251, 0.0209364, 0.0158958, 0.0196273, 0.0160068, 0.0177522, 0.0114722, 0.00743728, 0.00720309
0.05, 0.0319375, 0.140385, 0.119827, 0.116506, 0.0999954, 0.0616858, 0.036728, 0.0476203, 0.0601334, 0.0407357, 0.0292879, 0.0298232, 0.0448399, 0.0550209, 0.0531115, 0.0590193, 0.0434866, 0.034924, 0.042847, 0.0531166, 0.0452683, 0.0539098, 0.0919648, 0.127045, 0.0621145, 0.0866408, 0.123288, 0.0973132, 0.201056, 0.209432, 0.170763, 0.0695, 0.0460516, 0.117956, 0.109747, 0.105778, 0.0652962, 0.0816142, 0.0614472, 0.0368042, 0.0331742
0.06, 0.0319375, 0.133422, 0.150999, 0.111891, 0.106851, 0.0908616, 0.0265451, 0.0469638, 0.0826745, 0.0512967, 0.0382911, 0.0339895, 0.0484769, 0.0425406, 0.0386009, 0.0438801, 0.0330231, 0.0208625, 0.038274, 0.0426107, 0.0354417, 0.0546472, 0.0948776, 0.0899343, 0.0452507, 0.0754766, 0.134356, 0.10715, 0.187077, 0.231764, 0.161659, 0.0593945, 0.0412585, 0.109879, 0.119623, 0.101529, 0.0607859, 0.0588216, 0.0577256, 0.0344599, 0.0301527
0.07, 0.0319375, 0.0179663, 0.0477094, 0.0225155, 0.0166805, 0.0336701, 0.00880691, 0.0182739, 0.0215932, 0.00837446, 0.00687377, 0.00707348, 0.00841749, 0.00554191, 0.00374699, 0.00444401, 0.00759854, 0.00397915, 0.00497164, 0.00556788, 0.00343186, 0.00860861, 0.0136862, 0.0058834, 0.00579724, 0.00889967, 0.0176216, 0.0151076, 0.0204972, 0.0343675, 0.0201825, 0.00641525, 0.00624455, 0.014303, 0.0189464, 0.0144323, 0.0127198, 0.0117201, 0.0138576, 0.0100286, 0.0114574
0.08, 0.0319375, 0.00183438, 0.017196, 0.00848782, 0.00453551, 0.00595794, 0.00506843, 0.00831144, 0.00871568, 0.0011409, 0.000503771, 0.00278217, 0.00431618, 0.00269562, 0.00382252, 0.00344327, 0.00291768, 0.00209208, 0.00402474, 0.00380459, 0.00398247, 0.00351621, 0.00271417, 0.00342616, 0.00325792, 0.00365661, 0.00312056, 0.00437208, 0.00322715, 0.00351799, 0.00400479, 0.00319423, 0.0040581, 0.00591765, 0.0064111, 0.00618863, 0.00833521, 0.00773305, 0.00725611, 0.00539454, 0.00513176
0.09, 0.0319375, 0.00494211, 0.00940606, 0.00650716, 0.00291804, 0.00241893, 0.00254177, 0.00299434, 0.00445552, 0.00149877, 0.00173097, 0.00252476, 0.00422063, 0.00281058, 0.00356776, 0.0029613, 0.00382312, 0.00357263, 0.0022416, 0.00316547, 0.00316678, 0.00259848, 0.00208863, 0.00267065, 0.00214014, 0.0025206, 0.00372086, 0.00498327, 0.0026609, 0.0044789, 0.00416436, 0.00456138, 0.00530289, 0.00880419, 0.0105402, 0.0139823, 0.0123394, 0.0104498, 0.0125348, 0.00731362, 0.00633458
