# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.255855, 0.543198, 0.595564, 0.460798, 2.14391, 1.25989, 0.991123, 0.642741, 0.543269, 0.671215, 0.925568, 0.996623, 0.775188, 1.07918, 1.03292, 1.11754, 1.22865, 1.19138, 1.02166, 1.35306, 1.13464, 1.291, 0.796079, 1.16717, 1.04247, 1.09279, 1.47808, 1.44026, 1.35102, 1.12013, 1.34875, 1.31985, 1.14457, 1.04627, 1.2791, 1.1164, 1.00757, 1.13091, 1.09543, 1.57056, 1.62431, 1.78, 2.14126, 2.30183, 2.28632, 2.23494, 1.7507, 1.27069, 1.27651, 1.36613
0.01, 0.0639375, 0.38728, 0.544958, 0.479109, 0.483851, 2.17005, 1.23784, 0.908695, 0.814292, 0.636701, 0.81355, 0.817651, 0.937627, 0.76761, 1.04649, 1.07165, 1.29475, 1.31798, 1.26193, 0.994717, 1.44573, 1.18387, 1.19845, 0.828661, 1.18678, 1.17897, 1.02941, 1.53396, 1.41737, 1.26852, 1.05098, 1.27114, 1.2186, 1.18571, 1.18527, 1.35835, 1.19152, 0.911435, 1.14999, 1.23062, 1.54714, 1.61153, 1.71605, 2.15843, 2.41173, 2.40044, 2.28207, 1.78789, 1.39671, 1.30952, 1.31472
0.02, 0.0639375, 0.489584, 0.607529, 0.477289, 0.55632, 2.14893, 1.17244, 0.874305, 0.865533, 0.887224, 0.871462, 0.689649, 0.76853, 0.955938, 1.12954, 1.16006, 1.29091, 1.19789, 1.24993, 1.16766, 1.51117, 1.09213, 1.01015, 0.819763, 1.09155, 1.21068, 1.10069, 1.45219, 1.22273, 1.2281, 1.1404, 1.34183, 1.15224, 1.19021, 1.23843, 1.39307, 1.21786, 0.99026, 1.20654, 1.29095, 1.62545, 1.72454, 1.67846, 2.19138, 2.52081, 2.3667, 2.14213, 1.75857, 1.51875, 1.40092, 1.2489
0.03, 0.0639375, 0.529995, 0.627843, 0.550271, 0.513261, 2.11755, 1.14313, 0.941507, 0.863504, 1.08631, 0.883044, 0.659756, 0.731114, 1.05291, 1.15268, 1.41656, 1.27116, 1.19252, 1.3634, 1.40306, 1.43007, 1.00198, 0.860986, 0.883501, 1.01024, 1.18163, 1.17879, 1.30117, 1.25093, 1.39639, 1.33614, 1.34461, 1.20103, 1.22693, 1.23084, 1.34094, 1.25087, 1.11924, 1.33413, 1.33411, 1.56939, 1.84921, 1.80904, 2.07943, 2.44977, 2.20151, 1.97939, 1.68196, 1.51029, 1.4856, 1.24297
0.04, 0.0639375, 0.529682, 0.634541, 0.654261, 0.489756, 2.1119, 1.19419, 0.975144, 0.793527, 1.10139, 0.952843, 0.666134, 0.879721, 1.19424, 1.29772, 1.58241, 1.35345, 1.23409, 1.40299, 1.52725, 1.43131, 0.959002, 0.912096, 0.901742, 0.932884, 1.08596, 1.31659, 1.25814, 1.31472, 1.44736, 1.35765, 1.27596, 1.40717, 1.26718, 1.17843, 1.30269, 1.32689, 1.2617, 1.41885, 1.34431, 1.50426, 1.80097, 1.91672, 2.03517, 2.40611, 2.24906, 1.98832, 1.77901, 1.52219, 1.51048, 1.30673
0.05, 0.0639375, 0.444328, 0.535091, 0.664895, 0.556873, 2.1235, 1.2876, 0.984195, 0.823124, 1.02448, 0.931494, 0.66858, 1.00061, 1.24401, 1.45515, 1.53193, 1.23689, 1.24419, 1.30601, 1.44235, 1.48501, 1.12418, 0.948184, 0.844678, 0.912393, 0.995045, 1.40301, 1.3694, 1.2333, 1.31427, 1.26859, 1.2503, 1.54244, 1.41116, 1.12056, 1.35989, 1.34937, 1.34015, 1.36231, 1.35957, 1.53561, 1.69061, 1.89036, 2.22126, 2.48909, 2.36069, 2.03985, 1.87153, 1.5314, 1.45698, 1.368
0.06, 0.0639375, 0.448684, 0.614343, 0.580578, 0.588268, 2.1269, 1.28954, 0.997264, 0.832442, 0.973772, 0.829229, 0.637741, 0.93962, 1.15356, 1.42771, 1.31511, 1.00912, 1.13276, 1.10856, 1.20957, 1.40959, 1.26549, 1.15733, 0.870943, 0.858303, 0.967271, 1.34957, 1.42032, 1.05573, 1.18529, 1.28683, 1.25476, 1.49643, 1.40512, 1.06968, 1.30194, 1.27903, 1.36659, 1.27975, 1.34908, 1.55984, 1.66455, 1.82136, 2.30492, 2.45275, 2.47049, 2.17634, 1.88, 1.52162, 1.39543, 1.42636
0.07, 0.0639375, 0.549058, 0.703353, 0.477574, 0.500942, 2.10793, 1.24272, 1.02378, 0.828018, 1.04157, 0.790284, 0.675256, 0.852833, 0.973975, 1.31732, 1.09961, 1.02942, 0.974537, 1.13003, 1.27548, 1.29177, 1.28002, 1.30573, 0.89657, 0.9773, 1.07308, 1.30749, 1.43687, 0.947763, 1.24469, 1.35089, 1.34511, 1.35188, 1.37624, 1.06199, 1.2197, 1.25186, 1.32407, 1.19856, 1.34503, 1.62853, 1.68708, 1.87384, 2.25845, 2.35001, 2.39791, 2.24232, 1.8545, 1.47728, 1.39426, 1.39825
0.08, 0.0639375, 0.552252, 0.677333, 0.48798, 0.46205, 2.10694, 1.25515, 1.20881, 0.707635, 1.02359, 0.825027, 0.831919, 0.895265, 0.819992, 1.2333, 1.05453, 1.12445, 0.924496, 1.2094, 1.46753, 1.44451, 1.15733, 1.22688, 0.876906, 1.09887, 1.17057, 1.28972, 1.5318, 1.08828, 1.31677, 1.27893, 1.38954, 1.25602, 1.38961, 1.0631, 1.20651, 1.2708, 1.19876, 1.11409, 1.35404, 1.59617, 1.67708, 1.89497, 2.13823, 2.39222, 2.28042, 2.18695, 1.84792, 1.45204, 1.34405, 1.24513
0.09, 0.0639375, 0.485057, 0.720793, 0.829122, 0.64606, 2.16145, 1.33996, 1.32314, 0.592355, 0.929815, 0.960505, 0.89425, 0.856084, 0.775319, 1.14091, 1.0989, 1.18878, 0.970018, 1.21637, 1.40486, 1.59671, 1.07679, 1.02999, 0.874236, 1.0844, 1.26504, 1.26954, 1.57371, 1.20762, 1.30523, 1.15899, 1.38125, 1.23018, 1.29879, 1.10437, 1.29551, 1.33403, 1.28641, 1.15577, 1.36358, 1.54155, 1.69046, 1.80088, 2.02714, 2.44562, 2.3625, 2.11221, 1.78671, 1.49646, 1.27312, 1.15803
0.1, 0.0639375, 0.45276, 0.754419, 1.0107, 0.74277, 2.19116, 1.3661, 1.26543, 0.582137, 0.798647, 1.06892, 0.810891, 0.795923, 0.697069, 1.12011, 1.13913, 1.16583, 1.07663, 1.15288, 1.13372, 1.57628, 1.10679, 0.922297, 0.846812, 1.00464, 1.37259, 1.2199, 1.42223, 1.13686, 1.23594, 1.26931, 1.30959, 1.24974, 1.19699, 1.24017, 1.34119, 1.37955, 1.40108, 1.2053, 1.4205, 1.49472, 1.7027, 1.70341, 2.0386, 2.38961, 2.43798, 2.19251, 1.74932, 1.59056, 1.24607, 1.27472
0.11, 0.0639375, 0.435951, 0.608121, 0.936206, 0.604506, 2.13806, 1.2961, 1.13662, 0.551091, 0.562085, 0.976508, 0.768826, 0.901469, 0.777506, 1.22106, 1.16091, 1.2056, 1.09226, 1.15334, 1.10822, 1.41552, 1.16754, 0.919267, 0.765209, 0.901273, 1.29889, 1.03699, 1.17297, 1.0808, 1.20929, 1.45644, 1.24519, 1.37078, 1.31152, 1.36026, 1.3769, 1.3275, 1.3855, 1.17219, 1.40281, 1.45204, 1.6721, 1.74485, 2.11685, 2.33457, 2.41867, 2.20522, 1.77769, 1.61022, 1.30206, 1.35407
