# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0106454, 0.00712497, 0.00504281, 0.00376148, 0.00422953, 0.00314325, 0.00496203, 0.00424662, 0.00331864, 0.00513888, 0.004697, 0.00749727, 0.0094879, 0.0087392, 0.0177773, 0.019483, 0.00918307, 0.0121867, 0.0145222, 0.00761842, 0.00574331, 0.00689117, 0.00924107, 0.011222, 0.0090223, 0.00832729, 0.0118952, 0.0141696, 0.0200189, 0.0237681, 0.0202472, 0.0131867, 0.0127844, 0.0140712, 0.0282858, 0.0227917, 0.0237202, 0.0270171, 0.0367677, 0.0343643
0.01, 0.0319375, 0.00624763, 0.00717018, 0.00884862, 0.00611459, 0.00713858, 0.00208268, 0.00348912, 0.00687993, 0.00509203, 0.00528214, 0.00755619, 0.0108984, 0.0114628, 0.00871001, 0.0153753, 0.0127929, 0.00699879, 0.00816377, 0.00574035, 0.0058674, 0.0052966, 0.00880597, 0.00991468, 0.0177639, 0.0141083, 0.0129879, 0.0154998, 0.0169109, 0.0246419, 0.03355, 0.0239253, 0.013781, 0.0124139, 0.0100345, 0.011779, 0.0127329, 0.0295519, 0.0254272, 0.0312337, 0.0375898
0.02, 0.0319375, 0.0520428, 0.0385888, 0.0345269, 0.0282115, 0.030141, 0.0227111, 0.0278787, 0.0347313, 0.02221, 0.0176702, 0.0227711, 0.0304375, 0.0285156, 0.0232902, 0.0197806, 0.0209029, 0.0184698, 0.0150846, 0.0192833, 0.0222966, 0.0180989, 0.0191568, 0.0198471, 0.0170959, 0.0215124, 0.0192657, 0.0195799, 0.0228248, 0.0206602, 0.024246, 0.0229382, 0.0181162, 0.0170966, 0.0220973, 0.0240537, 0.0244769, 0.0225278, 0.02282, 0.0231508, 0.02445
0.03, 0.0319375, 0.0442321, 0.0309564, 0.0269465, 0.0251494, 0.0236631, 0.0202854, 0.0240499, 0.02646, 0.017651, 0.0159209, 0.019283, 0.0263975, 0.0245223, 0.0207564, 0.0205032, 0.0190456, 0.0158371, 0.0138423, 0.0170868, 0.0213369, 0.0155446, 0.0154792, 0.0157509, 0.0147386, 0.016913, 0.0152044, 0.0177522, 0.018172, 0.0158078, 0.0188147, 0.0173209, 0.0168663, 0.0180894, 0.0219124, 0.0393772, 0.0269359, 0.0212124, 0.0284129, 0.0248125, 0.022946
0.04, 0.0319375, 0.0259225, 0.032132, 0.0270318, 0.0169188, 0.0193696, 0.020013, 0.0155532, 0.020744, 0.0139055, 0.0116792, 0.0153359, 0.0148314, 0.0187875, 0.0241095, 0.0130284, 0.0159276, 0.0246242, 0.0146915, 0.0189262, 0.0166735, 0.0153929, 0.0165151, 0.0149973, 0.0163381, 0.0132163, 0.0167635, 0.0218011, 0.0175122, 0.0172764, 0.0252783, 0.0219561, 0.0279453, 0.02208, 0.0283977, 0.052892, 0.0373597, 0.0398025, 0.0269364, 0.0272844, 0.0270184
0.05, 0.0319375, 0.0495639, 0.0514421, 0.0391694, 0.0335923, 0.034029, 0.0398877, 0.0291386, 0.0379666, 0.0216868, 0.0240656, 0.0253436, 0.0249819, 0.0296, 0.033587, 0.0192974, 0.028858, 0.037052, 0.0250758, 0.030324, 0.028754, 0.026224, 0.0269338, 0.0258104, 0.0278298, 0.0219757, 0.0280485, 0.0274886, 0.0273116, 0.0262491, 0.0296191, 0.0225211, 0.0262663, 0.0262509, 0.0303156, 0.0395478, 0.0322943, 0.0353204, 0.0290405, 0.0234601, 0.0353328
0.06, 0.0319375, 0.0162936, 0.0170889, 0.00989638, 0.00878162, 0.00929599, 0.0166016, 0.0143324, 0.0178692, 0.00797067, 0.00843995, 0.00625664, 0.00741385, 0.00718581, 0.00866357, 0.0141643, 0.0159906, 0.00967232, 0.00747692, 0.00900848, 0.00982933, 0.00987844, 0.0129701, 0.016429, 0.0122704, 0.0110459, 0.0157902, 0.0201837, 0.0216205, 0.0107599, 0.0101443, 0.0130406, 0.0123745, 0.0114423, 0.0167267, 0.01577, 0.0129294, 0.0168777, 0.0155617, 0.010507, 0.0109291
0.07, 0.0319375, 0.0105841, 0.0105671, 0.0107889, 0.0106659, 0.00803808, 0.0146839, 0.0225143, 0.0185452, 0.00964305, 0.0058354, 0.00244747, 0.00366362, 0.00544671, 0.0062333, 0.0101775, 0.0154451, 0.010427, 0.00970786, 0.00862492, 0.0086735, 0.00376813, 0.00565489, 0.0087249, 0.00972333, 0.00798699, 0.0103787, 0.0165173, 0.0174815, 0.0110226, 0.00845839, 0.00958366, 0.00637213, 0.0079262, 0.0113089, 0.0133786, 0.0126201, 0.0128275, 0.00896689, 0.00558115, 0.00639772
0.08, 0.0319375, 0.0237757, 0.00804092, 0.0178724, 0.0400435, 0.0195376, 0.0208416, 0.028185, 0.0260404, 0.0179603, 0.0130802, 0.00426312, 0.00382312, 0.00822999, 0.0122101, 0.0177097, 0.0196448, 0.0124813, 0.0163866, 0.0152574, 0.00805487, 0.00697984, 0.00555353, 0.0101013, 0.00989626, 0.0140963, 0.014351, 0.0206305, 0.0202993, 0.0234189, 0.0154988, 0.0103053, 0.00900186, 0.0168214, 0.0213146, 0.0250986, 0.0218086, 0.0157408, 0.0208844, 0.0303351, 0.0267214
0.09, 0.0319375, 0.0494562, 0.0355955, 0.0657108, 0.0418937, 0.0316057, 0.0220264, 0.0242625, 0.0205138, 0.0329357, 0.0105868, 0.00911964, 0.00718107, 0.0106016, 0.011496, 0.0278024, 0.0296701, 0.0263065, 0.0219421, 0.0155322, 0.00932327, 0.0132317, 0.00993462, 0.0170092, 0.0125216, 0.0174036, 0.0106586, 0.0237807, 0.0297429, 0.0353272, 0.0212135, 0.0152349, 0.0139449, 0.0244865, 0.033648, 0.0452662, 0.0484016, 0.0255494, 0.0308559, 0.0441548, 0.0384462
