# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0114055, 0.0188201, 0.0252145, 0.00620427, 0.00744012, 0.00418905, 0.0101541, 0.02155, 0.0161106, 0.0113917, 0.0117371, 0.0156631, 0.013336, 0.00604859, 0.00798368, 0.0118793, 0.0151022, 0.0132853, 0.0112721, 0.0200591, 0.0167273, 0.0157023, 0.0221504, 0.0361948, 0.0548362, 0.0658899, 0.0689977, 0.0759896, 0.0674983, 0.0582074, 0.0400961, 0.0401581, 0.0838853, 0.0729418, 0.0547061, 0.056223, 0.0797979, 0.0884401, 0.0508185, 0.0361821
0.01, 0.0319375, 0.0334481, 0.0419613, 0.0303106, 0.0323641, 0.0213391, 0.0182756, 0.0228416, 0.0409534, 0.0290995, 0.0108553, 0.0310762, 0.036098, 0.0212229, 0.0154733, 0.0122662, 0.00640009, 0.00953076, 0.0115569, 0.0174165, 0.0167955, 0.0142662, 0.0126262, 0.0217008, 0.0271909, 0.0364058, 0.0400236, 0.0555986, 0.0479233, 0.0380939, 0.0515644, 0.04122, 0.0272011, 0.0561169, 0.0400244, 0.0311417, 0.0459114, 0.0489005, 0.0604847, 0.0309595, 0.0339544
0.02, 0.0319375, 0.230272, 0.247102, 0.271842, 0.315345, 0.277613, 0.165158, 0.125747, 0.0889793, 0.0766111, 0.0843897, 0.0760558, 0.0874837, 0.0655467, 0.0402591, 0.022524, 0.0205331, 0.0220026, 0.0430066, 0.046641, 0.0458839, 0.051127, 0.0473657, 0.0682408, 0.0523578, 0.057918, 0.145594, 0.27069, 0.250584, 0.135244, 0.107692, 0.0819402, 0.0907715, 0.0762377, 0.0945625, 0.0652637, 0.096182, 0.106941, 0.128817, 0.0478856, 0.0613313
0.03, 0.0319375, 0.231676, 0.20967, 0.290428, 0.369893, 0.381875, 0.144166, 0.195628, 0.121631, 0.0907044, 0.102943, 0.0711159, 0.0880294, 0.0708373, 0.0417478, 0.0310658, 0.0334493, 0.0313528, 0.047325, 0.0469394, 0.0440325, 0.0482464, 0.0408091, 0.0723296, 0.0498058, 0.0684993, 0.151185, 0.250009, 0.227522, 0.123868, 0.0970763, 0.072612, 0.0790433, 0.0630658, 0.0853599, 0.0703011, 0.0841243, 0.100155, 0.10682, 0.041703, 0.0536546
0.04, 0.0319375, 0.0792791, 0.0928824, 0.0689077, 0.07633, 0.134836, 0.0812285, 0.0847924, 0.0238848, 0.0149174, 0.0183955, 0.0485309, 0.0677298, 0.0263323, 0.0134337, 0.0205098, 0.0202758, 0.0153029, 0.00917433, 0.0102077, 0.0228431, 0.0328038, 0.0343939, 0.0579828, 0.0576635, 0.0555721, 0.0505999, 0.0539813, 0.0584584, 0.0822314, 0.0440604, 0.0438302, 0.0428567, 0.0426778, 0.0505662, 0.0592603, 0.0449412, 0.0420367, 0.054502, 0.0556153, 0.0616793
0.05, 0.0319375, 0.0257913, 0.0537645, 0.0462777, 0.0324855, 0.0235958, 0.028026, 0.0407185, 0.0293892, 0.0335783, 0.0222453, 0.0468147, 0.0501974, 0.041779, 0.0239883, 0.0315498, 0.0372336, 0.0127183, 0.0153305, 0.0336484, 0.0442239, 0.0277766, 0.0481321, 0.0508951, 0.0438335, 0.0524616, 0.062739, 0.0549915, 0.0736908, 0.0761246, 0.0608988, 0.0432405, 0.0474535, 0.0538985, 0.0787786, 0.0918766, 0.0670933, 0.0672692, 0.0760009, 0.0681307, 0.0660944
0.06, 0.0319375, 0.0477836, 0.0321977, 0.0306235, 0.0327708, 0.0433535, 0.0607159, 0.106612, 0.0794816, 0.0466884, 0.035919, 0.0444914, 0.035963, 0.058189, 0.0475259, 0.0505129, 0.0261162, 0.0197805, 0.0630329, 0.108969, 0.0889694, 0.06866, 0.101041, 0.116884, 0.115247, 0.0891759, 0.140657, 0.115108, 0.108769, 0.114253, 0.121327, 0.0490644, 0.0605051, 0.0855998, 0.150773, 0.16094, 0.137013, 0.127318, 0.153087, 0.154835, 0.163221
0.07, 0.0319375, 0.0393218, 0.0209782, 0.0209476, 0.0186656, 0.0203483, 0.0221639, 0.0664167, 0.0412436, 0.0136067, 0.0213728, 0.0225355, 0.0297452, 0.0451155, 0.0439746, 0.0416144, 0.0342141, 0.0391098, 0.0663603, 0.12136, 0.103047, 0.0738744, 0.0847504, 0.108893, 0.147283, 0.113085, 0.14873, 0.117161, 0.0972201, 0.0570882, 0.0557074, 0.0351327, 0.0517006, 0.0830166, 0.15561, 0.145529, 0.133708, 0.128032, 0.138617, 0.16808, 0.189476
0.08, 0.0319375, 0.0629638, 0.0137128, 0.0186179, 0.023079, 0.0218352, 0.0202161, 0.0206623, 0.0330419, 0.0269883, 0.0283565, 0.034259, 0.0245277, 0.0391143, 0.0725038, 0.070449, 0.037844, 0.0507387, 0.100675, 0.0824585, 0.0899851, 0.0627215, 0.0999076, 0.12095, 0.186755, 0.153373, 0.162877, 0.0894579, 0.0761194, 0.0335427, 0.0207761, 0.0218264, 0.0550507, 0.0817635, 0.0990851, 0.146651, 0.132188, 0.139334, 0.149504, 0.183537, 0.219719
0.09, 0.0319375, 0.0649952, 0.0139168, 0.0303563, 0.0159178, 0.0104821, 0.0174531, 0.0256014, 0.0223706, 0.0205103, 0.00901982, 0.0141604, 0.0126694, 0.0184766, 0.0348197, 0.0341469, 0.0584827, 0.0360094, 0.0390022, 0.0670838, 0.0678334, 0.0445816, 0.0667453, 0.0801734, 0.0914985, 0.10091, 0.0935415, 0.0436231, 0.0347259, 0.0299056, 0.0210103, 0.0215851, 0.0304597, 0.0471801, 0.0573137, 0.0841398, 0.0679551, 0.0688878, 0.095345, 0.13746, 0.145282
