# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.375584, 0.412114, 0.684024, 0.498426, 1.22815, 0.66146, 0.942536, 0.733378, 0.9346, 0.998524, 1.03, 0.908897, 1.31175, 1.38497, 1.09992, 1.36424, 1.5349, 1.48475, 1.66224, 1.84812, 1.70599, 1.54852, 1.69244, 1.46768, 1.48181, 1.20414, 1.4669, 1.31435, 1.14636, 1.55898, 1.44776, 1.15318, 1.49311, 1.60925, 1.92631, 1.83646, 1.85993, 1.59065, 1.7239, 1.92231, 1.97276, 2.02322, 2.37554, 2.49065, 2.47846, 2.1616, 1.72099, 1.47588, 1.7455, 1.72853
0.01, 0.0639375, 0.390657, 0.495046, 0.537098, 0.371819, 1.16824, 0.629563, 0.875398, 0.780727, 0.820608, 0.905522, 1.12155, 0.925803, 1.28598, 1.26382, 0.780235, 1.21992, 1.71355, 1.54683, 1.5661, 1.94316, 1.67895, 1.42697, 1.59085, 1.42937, 1.5562, 1.31021, 1.47513, 1.36599, 1.06435, 1.39986, 1.59943, 1.42583, 1.66313, 1.67768, 2.03025, 1.83578, 1.90929, 1.66515, 1.7526, 1.91707, 1.90404, 2.03662, 2.33471, 2.60499, 2.54999, 2.2529, 1.7702, 1.48598, 1.71337, 1.73238
0.02, 0.0639375, 0.558828, 0.612975, 0.770007, 0.472857, 1.12264, 0.811812, 0.973368, 0.822304, 0.844253, 0.933753, 1.16649, 0.91248, 1.1532, 1.06824, 1.02127, 1.18996, 1.69838, 1.47214, 1.39385, 1.99425, 1.77628, 1.31536, 1.39506, 1.54065, 1.63789, 1.48004, 1.45895, 1.30509, 1.0993, 1.33, 1.59495, 1.70794, 1.87299, 1.87517, 1.99049, 1.85982, 1.92198, 1.7127, 1.78754, 1.91612, 1.8743, 1.96604, 2.26379, 2.71173, 2.7643, 2.29031, 1.89525, 1.54818, 1.66489, 1.71727
0.03, 0.0639375, 0.630813, 0.693872, 1.01167, 0.758969, 1.20018, 0.895317, 1.09177, 1.13894, 0.862489, 0.889361, 1.05122, 0.865296, 1.04086, 0.930207, 1.22858, 1.0838, 1.41654, 1.23981, 1.26177, 1.82891, 1.69469, 1.49671, 1.49823, 1.49788, 1.56757, 1.55449, 1.43249, 1.27324, 1.19356, 1.47492, 1.56682, 1.82278, 2.04421, 1.98275, 1.72428, 1.81814, 1.91756, 1.87309, 1.86432, 1.90143, 1.87716, 1.92349, 2.19714, 2.69591, 2.77743, 2.29021, 1.95532, 1.72685, 1.66611, 1.83373
0.04, 0.0639375, 0.730517, 1.01263, 1.13503, 0.832539, 1.20206, 0.8872, 1.24247, 1.55088, 1.11345, 0.892197, 0.999941, 0.825408, 1.06683, 0.884668, 1.21975, 0.931319, 1.2232, 1.20211, 1.24996, 1.6982, 1.52565, 1.67438, 1.65562, 1.44594, 1.46791, 1.44434, 1.41881, 1.37432, 1.33566, 1.58434, 1.74204, 1.75244, 2.02997, 1.97516, 1.58841, 1.69545, 1.81469, 2.02012, 1.94588, 1.85045, 1.87468, 1.91477, 2.28102, 2.64769, 2.67729, 2.24176, 1.97251, 1.8325, 1.63908, 1.9221
0.05, 0.0639375, 0.796489, 1.24275, 1.08284, 0.757772, 1.06393, 0.873519, 1.36295, 1.73727, 1.3742, 0.843193, 0.894581, 0.780708, 1.04373, 0.97857, 1.09754, 0.950953, 1.31915, 1.27844, 1.25701, 1.74036, 1.60289, 1.7, 1.70382, 1.52878, 1.60563, 1.29651, 1.39548, 1.35514, 1.43982, 1.65205, 1.84844, 1.73077, 1.95233, 2.01398, 1.68323, 1.65968, 1.66496, 2.00668, 1.90853, 1.85431, 1.87337, 1.96939, 2.33976, 2.612, 2.55651, 2.11592, 1.95308, 1.86165, 1.58686, 1.85946
0.06, 0.0639375, 0.712963, 1.1974, 1.04894, 0.698872, 0.782166, 0.794906, 1.31667, 1.71521, 1.44595, 0.770167, 0.671568, 0.83369, 1.06555, 1.07243, 1.32811, 0.952404, 1.31327, 1.48794, 1.27911, 1.72096, 1.61682, 1.68892, 1.75526, 1.64978, 1.65437, 1.22631, 1.43457, 1.25541, 1.54004, 1.56162, 1.81491, 1.74292, 1.85509, 1.92749, 1.71463, 1.83238, 1.64551, 1.85354, 1.80589, 1.90426, 1.85456, 1.96619, 2.34454, 2.59083, 2.39014, 2.03804, 1.94392, 1.78839, 1.57546, 1.77658
0.07, 0.0639375, 0.564667, 0.942736, 1.0154, 0.663631, 0.923696, 0.714384, 1.09187, 1.4945, 1.23811, 0.645708, 0.463285, 0.883135, 1.1405, 1.05794, 1.58772, 1.10385, 1.14676, 1.75265, 1.45678, 1.57585, 1.65707, 1.73322, 1.76571, 1.63323, 1.61113, 1.39943, 1.46586, 1.18399, 1.58235, 1.36257, 1.65567, 1.75754, 1.65263, 1.71287, 1.78794, 1.97101, 1.7784, 1.90527, 1.73461, 1.86268, 1.84421, 1.8492, 2.31054, 2.56576, 2.27975, 2.06432, 1.98393, 1.79623, 1.70979, 1.74381
0.08, 0.0639375, 0.432991, 0.947213, 1.04922, 0.646232, 1.21438, 0.762377, 0.951818, 1.15395, 0.808073, 0.743485, 0.526558, 0.874637, 1.13987, 0.966441, 1.67692, 1.45316, 0.902704, 1.81473, 1.54223, 1.32297, 1.75855, 1.77751, 1.70479, 1.59253, 1.60224, 1.52917, 1.37989, 1.10981, 1.50838, 1.20684, 1.56071, 1.75011, 1.49777, 1.51434, 1.82674, 1.97226, 1.93969, 2.05501, 1.58334, 1.84725, 1.96251, 1.77842, 2.30126, 2.53344, 2.23785, 2.0927, 1.97309, 1.89471, 1.83591, 1.72293
0.09, 0.0639375, 0.453309, 1.00411, 1.29304, 0.700764, 1.35975, 0.96643, 1.07858, 1.24443, 0.695364, 0.941194, 0.662941, 0.767968, 0.960016, 0.78252, 1.5011, 1.65537, 0.872952, 1.63713, 1.49492, 1.26164, 1.67184, 1.65513, 1.49978, 1.38853, 1.51898, 1.59481, 1.37242, 1.0578, 1.4583, 1.19492, 1.61268, 1.71112, 1.46355, 1.44665, 1.75715, 1.88698, 1.98955, 2.07463, 1.51243, 1.97285, 1.95695, 1.83154, 2.41901, 2.55496, 2.37396, 2.07843, 1.86811, 1.87671, 1.83027, 1.69927
