# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.62861, 0.885218, 0.618868, 0.826513, 0.836153, 0.687431, 0.966581, 0.763081, 0.384067, 0.597133, 0.941082, 0.94793, 1.13956, 1.10709, 1.36163, 1.36758, 1.38932, 1.26516, 1.31695, 1.48261, 1.31491, 1.24768, 1.30464, 1.25592, 1.16284, 1.27591, 1.39201, 1.2894, 1.40259, 1.34061, 1.24488, 1.23151, 1.23077, 1.16748, 1.61844, 1.51691, 1.41311, 1.518, 1.32525, 1.42593, 1.69779, 1.84247, 2.37966, 2.77275, 2.71969, 2.18236, 1.73017, 1.5344, 1.43952, 1.3089
0.01, 0.0639375, 0.41089, 0.819383, 0.604213, 0.653058, 0.980579, 0.807599, 0.989541, 0.817464, 0.365631, 0.521389, 0.886198, 0.866174, 1.25684, 1.28536, 1.23979, 1.21325, 1.3322, 1.04132, 1.23738, 1.53185, 1.29385, 1.39137, 1.2781, 1.2287, 1.26072, 1.27256, 1.61562, 1.33634, 1.41021, 1.39257, 1.28784, 1.27459, 1.14842, 1.25735, 1.63504, 1.56337, 1.39484, 1.60592, 1.44474, 1.573, 1.82632, 1.93209, 2.4641, 2.82053, 2.72587, 2.12678, 1.60835, 1.59285, 1.57693, 1.38598
0.02, 0.0639375, 0.512929, 0.759071, 0.666915, 0.550143, 1.01826, 0.86175, 0.948419, 0.880086, 0.412364, 0.528774, 0.759437, 0.749235, 1.18156, 1.24229, 1.15544, 1.23319, 1.28477, 1.01509, 1.2227, 1.61655, 1.47263, 1.48556, 1.16511, 1.1503, 1.38247, 1.28497, 1.6979, 1.36523, 1.50462, 1.41804, 1.42334, 1.344, 1.21075, 1.33402, 1.55184, 1.40728, 1.35021, 1.62217, 1.59015, 1.71333, 1.94307, 1.96143, 2.48673, 2.82328, 2.72075, 2.05434, 1.56877, 1.57808, 1.56512, 1.33543
0.03, 0.0639375, 0.595022, 0.647068, 0.616191, 0.553793, 0.970519, 0.757569, 0.851602, 0.892828, 0.532724, 0.718935, 0.725371, 0.738212, 1.08302, 1.17417, 1.18886, 1.23323, 1.31766, 1.27979, 1.44748, 1.73315, 1.6551, 1.48545, 1.09808, 1.35199, 1.482, 1.29837, 1.54575, 1.2837, 1.43284, 1.44171, 1.53659, 1.35161, 1.37873, 1.43296, 1.50268, 1.22474, 1.26327, 1.51054, 1.61836, 1.76971, 1.9468, 1.94461, 2.52319, 2.91211, 2.69353, 2.02349, 1.60402, 1.48984, 1.41582, 1.30599
0.04, 0.0639375, 0.588729, 0.687365, 0.654651, 0.759152, 0.929663, 0.66315, 0.743418, 0.837929, 0.689381, 0.878542, 0.733792, 0.822811, 1.12147, 1.23613, 1.39374, 1.20048, 1.54635, 1.54886, 1.53429, 1.76703, 1.72795, 1.50146, 0.996153, 1.36508, 1.52409, 1.40955, 1.43239, 1.26456, 1.14294, 1.32354, 1.48628, 1.28815, 1.44571, 1.4209, 1.41196, 1.13732, 1.20467, 1.4306, 1.5512, 1.71242, 1.85545, 1.91582, 2.48699, 2.95636, 2.58919, 2.05853, 1.61621, 1.40852, 1.33951, 1.34705
0.05, 0.0639375, 0.548509, 0.771154, 0.605545, 0.883423, 0.855754, 0.633911, 0.788003, 0.821797, 0.705643, 0.854386, 0.7425, 0.869047, 1.13937, 1.24471, 1.48308, 1.38379, 1.70331, 1.7034, 1.42863, 1.67527, 1.69964, 1.49697, 1.04571, 1.18727, 1.47585, 1.48314, 1.48623, 1.29043, 1.12514, 1.28011, 1.33881, 1.20575, 1.52559, 1.34049, 1.27637, 1.16093, 1.1363, 1.30251, 1.41697, 1.63253, 1.78086, 1.90517, 2.30889, 2.92732, 2.60781, 2.04057, 1.56925, 1.3805, 1.42633, 1.37453
0.06, 0.0639375, 0.609518, 0.722899, 0.452941, 0.872841, 0.791122, 0.63853, 0.932447, 0.754361, 0.7043, 0.891937, 0.861631, 0.861882, 0.979852, 1.15521, 1.45803, 1.48238, 1.69739, 1.70918, 1.33277, 1.65244, 1.69956, 1.44897, 1.10502, 1.07649, 1.37441, 1.40475, 1.50268, 1.44194, 1.39581, 1.39581, 1.25627, 1.06384, 1.58374, 1.35537, 1.27292, 1.24975, 1.17119, 1.22831, 1.36844, 1.65515, 1.83901, 1.9032, 2.16166, 2.80531, 2.55772, 1.95822, 1.52348, 1.43287, 1.4622, 1.32949
0.07, 0.0639375, 0.69555, 0.698261, 0.324169, 0.784517, 0.879741, 0.712711, 0.964555, 0.552524, 0.810526, 1.04867, 1.00336, 0.786336, 0.780367, 1.13842, 1.4002, 1.52144, 1.60434, 1.67504, 1.44341, 1.60924, 1.61862, 1.46775, 1.16128, 1.12439, 1.28316, 1.25438, 1.33889, 1.47703, 1.53552, 1.44359, 1.30329, 1.02707, 1.5572, 1.36766, 1.35026, 1.37084, 1.32277, 1.31391, 1.47361, 1.77157, 1.96756, 1.92709, 2.23223, 2.7565, 2.45059, 1.93417, 1.48117, 1.47421, 1.49116, 1.34206
0.08, 0.0639375, 0.621635, 0.797373, 0.468938, 0.637842, 1.03644, 0.856721, 0.954159, 0.599547, 0.898593, 1.19568, 1.08026, 0.780583, 0.925381, 1.29665, 1.33747, 1.56792, 1.55977, 1.62415, 1.57641, 1.53723, 1.63732, 1.47955, 1.36549, 1.12798, 1.2979, 1.15188, 1.16487, 1.34532, 1.4632, 1.33988, 1.26665, 1.13693, 1.63711, 1.41831, 1.40937, 1.39485, 1.4369, 1.41695, 1.51832, 1.82727, 1.99105, 1.90862, 2.33729, 2.73739, 2.42076, 2.06807, 1.46886, 1.40515, 1.49665, 1.35414
0.09, 0.0639375, 0.425398, 0.819428, 0.559421, 0.536859, 1.045, 0.94233, 1.00506, 0.781921, 0.809395, 1.28244, 1.01171, 0.848159, 1.18668, 1.39879, 1.33624, 1.51715, 1.49469, 1.47458, 1.62273, 1.59341, 1.60539, 1.41973, 1.42411, 1.04872, 1.25687, 1.2344, 1.30404, 1.15647, 1.26447, 1.29293, 1.17347, 1.19064, 1.71964, 1.53106, 1.45606, 1.30603, 1.42702, 1.38662, 1.40278, 1.76352, 1.97276, 1.8022, 2.27129, 2.67626, 2.39545, 2.12187, 1.5713, 1.26301, 1.38684, 1.28392
0.1, 0.0639375, 0.311511, 0.736637, 0.505541, 0.653761, 1.04165, 0.979686, 0.955236, 0.834888, 0.669396, 1.2079, 0.835149, 0.810945, 1.35591, 1.33959, 1.21634, 1.25971, 1.43339, 1.49023, 1.52624, 1.62102, 1.40606, 1.41822, 1.40229, 1.03778, 1.29981, 1.3328, 1.33555, 1.11607, 1.18284, 1.38426, 1.22465, 1.2725, 1.64095, 1.48979, 1.41032, 1.22669, 1.36158, 1.25099, 1.25321, 1.66772, 1.94375, 1.8445, 2.11176, 2.66913, 2.33216, 2.08084, 1.73051, 1.33388, 1.25055, 1.22386
0.11, 0.0639375, 0.496654, 0.813328, 0.486508, 0.763234, 1.01538, 0.977098, 0.887333, 0.720026, 0.680016, 0.973563, 0.662166, 0.744989, 1.2681, 1.19712, 1.11955, 0.938277, 1.41022, 1.56741, 1.25654, 1.79223, 1.32051, 1.35422, 1.35662, 1.17932, 1.31463, 1.30818, 1.20504, 1.28541, 1.25054, 1.36588, 1.34208, 1.31993, 1.38022, 1.39519, 1.31107, 1.20825, 1.27703, 1.29685, 1.23788, 1.65705, 1.83001, 1.97106, 2.06159, 2.62752, 2.2985, 2.07213, 1.76881, 1.44244, 1.2837, 1.253
