# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00391063, 0.00263225, 0.00244664, 0.00178761, 0.000985852, 0.00119103, 0.00378238, 0.00288012, 0.0018552, 0.00136044, 0.00274959, 0.00181736, 0.00120912, 0.00194099, 0.00208244, 0.00191303, 0.00186151, 0.00207864, 0.00589158, 0.00610001, 0.00473592, 0.0087906, 0.0104798, 0.0179835, 0.00930473, 0.00705063, 0.0205554, 0.0248692, 0.0136525, 0.016792, 0.0110457, 0.0088218, 0.01028, 0.0126313, 0.0123239, 0.00996212, 0.00927981, 0.0163591, 0.0109689, 0.00519806
0.01, 0.0319375, 0.0070427, 0.00348556, 0.00435523, 0.00413824, 0.00110136, 0.00156649, 0.00396419, 0.00206948, 0.00276267, 0.00130485, 0.00237885, 0.00203569, 0.00155935, 0.00144139, 0.00177964, 0.00266637, 0.00197406, 0.00166123, 0.00232212, 0.00222828, 0.00163088, 0.00214061, 0.00268825, 0.00387596, 0.00331127, 0.00376659, 0.00509452, 0.00596031, 0.00383131, 0.00361385, 0.00311675, 0.00255318, 0.0024898, 0.00236184, 0.00258968, 0.0027578, 0.00318805, 0.00428117, 0.00372811, 0.00326874
0.02, 0.0319375, 0.00834053, 0.00716071, 0.0038952, 0.00293408, 0.00134878, 0.000934998, 0.00207126, 0.00155364, 0.00178761, 0.00139437, 0.00142413, 0.00152412, 0.00176143, 0.00147377, 0.00113078, 0.00235958, 0.0013614, 0.000986685, 0.00156995, 0.00179214, 0.00119305, 0.00153626, 0.00157935, 0.00294858, 0.00283293, 0.00243332, 0.00200892, 0.00181689, 0.00196788, 0.00202677, 0.00155935, 0.00226075, 0.00132378, 0.00219569, 0.00300575, 0.00247506, 0.00211837, 0.00288095, 0.00340026, 0.00286015
0.03, 0.0319375, 0.0079631, 0.00453729, 0.00198667, 0.00150103, 0.00130413, 0.00105576, 0.00102396, 0.0013633, 0.00112804, 0.000935474, 0.00216773, 0.00221817, 0.00164171, 0.00152448, 0.00133521, 0.00125187, 0.00145211, 0.00108958, 0.00227633, 0.00219985, 0.00140509, 0.00236494, 0.0015365, 0.0027465, 0.00268979, 0.00207614, 0.00240549, 0.00212099, 0.00159042, 0.00206317, 0.00253891, 0.00286764, 0.00206365, 0.00214133, 0.00287667, 0.00225385, 0.00260371, 0.00345717, 0.00268658, 0.00271345
0.04, 0.0319375, 0.00970432, 0.00470377, 0.00178333, 0.00153793, 0.0033544, 0.00135544, 0.0026313, 0.00427167, 0.00372514, 0.00272451, 0.00230523, 0.00188971, 0.00332957, 0.00229952, 0.00280535, 0.00259456, 0.00290092, 0.00161493, 0.00213835, 0.00243379, 0.00204997, 0.00294086, 0.00215679, 0.00521015, 0.00551109, 0.00316773, 0.00606257, 0.00529305, 0.00551524, 0.00695617, 0.0081516, 0.00446715, 0.00443712, 0.00620866, 0.00577353, 0.00725954, 0.00400907, 0.00516189, 0.00467126, 0.00392856
0.05, 0.0319375, 0.0219264, 0.00812641, 0.00692456, 0.00572352, 0.00537059, 0.00391847, 0.00492775, 0.00797812, 0.00598448, 0.00896122, 0.0106301, 0.0067118, 0.00769129, 0.00657668, 0.0068315, 0.00742497, 0.00916299, 0.00561921, 0.00813244, 0.00790148, 0.00549212, 0.00529601, 0.00486358, 0.008896, 0.00897315, 0.00943027, 0.00888868, 0.0094174, 0.00750472, 0.00709372, 0.00832599, 0.00441398, 0.00503617, 0.00805936, 0.00718486, 0.00793886, 0.00417872, 0.00582521, 0.00559858, 0.0049491
0.06, 0.0319375, 0.0282099, 0.0180432, 0.00989249, 0.00583872, 0.00476772, 0.00425766, 0.00775884, 0.00936933, 0.00664264, 0.00592725, 0.00861334, 0.00988977, 0.00762528, 0.00737137, 0.0103233, 0.0135296, 0.0185562, 0.0182784, 0.0247657, 0.0177999, 0.00799066, 0.00657052, 0.0122441, 0.0202786, 0.0146177, 0.0160278, 0.034799, 0.0295962, 0.0183935, 0.00813705, 0.00365696, 0.0067948, 0.00725705, 0.00763049, 0.00425208, 0.00337246, 0.00330343, 0.00823921, 0.00635152, 0.00467339
0.07, 0.0319375, 0.0659248, 0.0692185, 0.0211644, 0.0334408, 0.0498141, 0.0377625, 0.0120105, 0.0188369, 0.0204879, 0.0116702, 0.0113391, 0.00633364, 0.00828768, 0.00708922, 0.0180606, 0.0201488, 0.0174424, 0.0239619, 0.0292244, 0.0163725, 0.0123241, 0.0163645, 0.0204533, 0.021447, 0.0172591, 0.016187, 0.0414139, 0.0351467, 0.0221248, 0.0113485, 0.00611423, 0.00844089, 0.00736297, 0.00474755, 0.00449706, 0.00463744, 0.00410072, 0.00957008, 0.00751644, 0.00467719
0.08, 0.0319375, 0.0553487, 0.0761285, 0.0411891, 0.047356, 0.0598214, 0.0360725, 0.0152053, 0.0233123, 0.0220472, 0.0123522, 0.0121364, 0.00733504, 0.0109869, 0.00741243, 0.0173518, 0.00999021, 0.0102221, 0.0163515, 0.0257202, 0.0134589, 0.0148039, 0.0206323, 0.0162257, 0.00703193, 0.00923446, 0.0112591, 0.0154482, 0.0210445, 0.0147677, 0.00870989, 0.0068186, 0.00901261, 0.0056377, 0.00421113, 0.00446573, 0.00462747, 0.00544861, 0.00887107, 0.00850283, 0.00463471
0.09, 0.0319375, 0.0213637, 0.0155137, 0.0139793, 0.0112618, 0.00945223, 0.010148, 0.0124615, 0.00794962, 0.00637545, 0.00404635, 0.00406594, 0.00546521, 0.00583161, 0.00625995, 0.00823625, 0.00503344, 0.00375934, 0.00444579, 0.00757441, 0.0058386, 0.00344018, 0.00413812, 0.00558388, 0.00517055, 0.00557807, 0.00729528, 0.00613141, 0.0051403, 0.00606411, 0.00546888, 0.00454619, 0.00503024, 0.00415652, 0.00319126, 0.00453491, 0.00375922, 0.00493001, 0.00416032, 0.00531688, 0.00498837
