# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,-5.039794445037842,-9.14585018157959,0.49320554733276367,3.9825439453125,-7.4920654296875,30.76171875
0.029999900000000003,-5.173870086669922,-9.038111686706543,0.5219359993934631,4.2877197265625,-6.4544677734375,31.6009521484375
0.0499999,-5.257667064666748,-8.927978515625,0.569819986820221,4.6234130859375,-3.4027099609375,32.3028564453125
0.0699999,-5.305551052093506,-8.81784439086914,0.6224924325942993,5.7830810546875,-2.6397705078125,31.036376953125
0.08999990000000001,-5.341464042663574,-8.724471092224121,0.6631938815116882,5.79833984375,-6.28662109375,30.2886962890625
0.10999990000000001,-5.382165431976318,-8.645462036132812,0.689530074596405,3.936767578125,-11.016845703125,31.768798828125
0.1299999,-5.4228668212890625,-8.595184326171875,0.7158663272857666,1.5411376953125,-11.383056640625,33.75244140625
0.14999990000000002,-5.475539207458496,-8.556877136230469,0.7493851184844971,-0.5035400390625,-5.3558349609375,32.623291015625
0.1699999,-5.559336185455322,-8.506598472595215,0.7757213711738586,-2.227783203125,2.38037109375,27.9998779296875
0.1899999,-5.659893035888672,-8.432378768920898,0.7924807667732239,-3.9825439453125,4.7454833984375,22.7508544921875
0.20999990000000002,-5.738901615142822,-8.358158111572266,0.7948749661445618,-5.7220458984375,4.0283203125,19.1497802734375
0.2299999,-5.772420406341553,-8.283937454223633,0.768538773059845,-6.6375732421875,7.2174072265625,18.768310546875
0.2499999,-5.750872611999512,-8.245630264282227,0.727837324142456,-5.92041015625,10.43701171875,20.6756591796875
0.2699999,-5.7341132164001465,-8.214506149291992,0.6751648783683777,-4.45556640625,8.8043212890625,23.681640625
0.28999990000000003,-5.750872611999512,-8.188169479370117,0.6153098344802856,-2.6702880859375,4.8065185546875,25.5126953125
0.3099999,-5.808333396911621,-8.17141056060791,0.5722141861915588,0.0152587890625,2.8533935546875,26.1077880859375
0.3299999,-5.916072368621826,-8.149862289428711,0.5506663918495178,3.173828125,4.669189453125,29.11376953125
0.34999990000000003,-6.064512729644775,-8.118738174438477,0.5482721924781799,5.8441162109375,5.7525634765625,32.562255859375
0.3699999,-6.2632317543029785,-8.054094314575195,0.545877993106842,8.6822509765625,1.2969970703125,31.7840576171875
0.3899999,-6.452373504638672,-7.953537940979004,0.5626373887062073,10.9405517578125,-6.2713623046875,28.594970703125
0.40999990000000003,-6.641515731811523,-7.826645374298096,0.5937620401382446,10.92529296875,-7.9498291015625,28.2135009765625
0.4299999,-6.782773494720459,-7.661445617675781,0.629675030708313,9.58251953125,-3.8604736328125,28.3050537109375
0.4499999,-6.868964672088623,-7.50582218170166,0.6967126727104187,8.1329345703125,-3.448486328125,24.4598388671875
0.4699999,-6.914454460144043,-7.350199222564697,0.7541735172271729,5.889892578125,-1.8310546875,21.484375
0.4899999,-6.933608055114746,-7.223306655883789,0.8020575642585754,2.9449462890625,2.3345947265625,22.857666015625
0.5099999,-6.936002254486084,-7.113173484802246,0.8212111592292786,-0.091552734375,2.6702880859375,27.2216796875
0.5299999,-6.943184852600098,-7.024587631225586,0.8188169598579407,-1.617431640625,-0.67138671875,29.541015625
0.5499999,-6.971915245056152,-6.931213855743408,0.790086567401886,-2.227783203125,-2.2430419921875,30.9600830078125
0.5699999,-6.993463039398193,-6.835445880889893,0.7637503147125244,-3.814697265625,-0.30517578125,35.0494384765625
0.5899998999999999,-6.993463039398193,-6.737283706665039,0.7469909191131592,-5.8746337890625,4.4708251953125,40.496826171875
0.6099998999999999,-6.993463039398193,-6.63433313369751,0.7422025203704834,-6.5155029296875,11.138916015625,44.9371337890625
