# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.00693486, 0.00238587, 0.000765031, 0.000726198, 0.00046171, 0.00119579, 0.00173014, 0.0024068, 0.00134521, 0.00124258, 0.00119793, 0.00241869, 0.00231915, 0.000644357, 0.00161184, 0.0014408, 0.00219712, 0.00188519, 0.00165457, 0.00159434, 0.00172145, 0.00209101, 0.00327456, 0.00162672, 0.00196026, 0.00162065, 0.00267576, 0.00288202, 0.00240406, 0.00269693, 0.00297521, 0.00321075, 0.00298971, 0.00409811, 0.00371884, 0.00267541, 0.00216, 0.0039858, 0.0046442, 0.00382015
0.01, 0.0319375, 0.00318092, 0.0031183, 0.00155769, 0.000701777, 0.000967869, 0.0015509, 0.00315038, 0.00178987, 0.000997046, 0.00100276, 0.000934879, 0.00162077, 0.00183557, 0.000855318, 0.00112149, 0.00172264, 0.00196526, 0.00193087, 0.00255461, 0.00176203, 0.00138759, 0.00210683, 0.0026596, 0.00249765, 0.00233116, 0.00179309, 0.00206686, 0.00153424, 0.00248671, 0.00327979, 0.00369438, 0.0037388, 0.0033664, 0.00434526, 0.00419107, 0.00400171, 0.00417884, 0.00418454, 0.00521478, 0.00432686
0.02, 0.0319375, 0.00686087, 0.00692136, 0.00313791, 0.00381445, 0.00393854, 0.00483107, 0.00479109, 0.00422253, 0.00283756, 0.00275054, 0.00385411, 0.0033942, 0.00260811, 0.00183807, 0.00244461, 0.00300813, 0.00240894, 0.0022824, 0.00270073, 0.00343127, 0.00372704, 0.0037034, 0.00297806, 0.00336307, 0.00386931, 0.00372894, 0.00409574, 0.00353747, 0.00277634, 0.00349851, 0.00349803, 0.0042211, 0.00322311, 0.00303095, 0.00356503, 0.00557203, 0.00483582, 0.00487081, 0.00470839, 0.00439748
0.03, 0.0319375, 0.00703098, 0.0049994, 0.00258445, 0.00280689, 0.00285052, 0.00373666, 0.00500806, 0.00399589, 0.00196669, 0.00285171, 0.00338458, 0.00332173, 0.00201749, 0.00237635, 0.0019718, 0.00343353, 0.00197394, 0.00171895, 0.00239395, 0.00283209, 0.00324806, 0.00274781, 0.00313743, 0.00305733, 0.0037578, 0.00358439, 0.00313553, 0.0029128, 0.00274222, 0.00343673, 0.00382703, 0.00413397, 0.00378001, 0.00304414, 0.00392334, 0.00491743, 0.00494116, 0.00596623, 0.00505787, 0.00411272
0.04, 0.0319375, 0.00972911, 0.00446312, 0.0062532, 0.0054926, 0.00465393, 0.00405062, 0.00440271, 0.00526874, 0.00260942, 0.00375269, 0.0035889, 0.0039117, 0.00486073, 0.00365198, 0.00309881, 0.00311105, 0.00310938, 0.00347748, 0.00314801, 0.00321348, 0.00277919, 0.00263154, 0.0030527, 0.00276338, 0.00223601, 0.00369723, 0.00265995, 0.0027314, 0.00235364, 0.00403649, 0.00568997, 0.00416934, 0.004732, 0.00502953, 0.00414714, 0.00401809, 0.00662121, 0.00600581, 0.00570194, 0.00448115
0.05, 0.0319375, 0.0152174, 0.0119086, 0.00910724, 0.00901793, 0.00775825, 0.00901876, 0.0072296, 0.00793353, 0.00517873, 0.00638682, 0.00711976, 0.00660854, 0.00909755, 0.00696955, 0.00505692, 0.00562881, 0.00467363, 0.00653132, 0.00562466, 0.0051843, 0.00534925, 0.0057842, 0.00634975, 0.00614349, 0.00527467, 0.0093039, 0.00545074, 0.00520114, 0.00655062, 0.00834005, 0.0110049, 0.00975166, 0.0109073, 0.00972274, 0.0117444, 0.00988115, 0.0124548, 0.0104578, 0.0110137, 0.00783785
0.06, 0.0319375, 0.0049325, 0.00581597, 0.00103658, 0.00178035, 0.00299791, 0.00525202, 0.00412649, 0.00466449, 0.00402747, 0.00186246, 0.00383, 0.0049516, 0.00491091, 0.00567539, 0.00474114, 0.00435286, 0.00361492, 0.003611, 0.00480758, 0.00389698, 0.00558044, 0.00503107, 0.00589051, 0.00729256, 0.00603461, 0.00649899, 0.00716344, 0.00728723, 0.00923658, 0.0127913, 0.0109068, 0.00803252, 0.0105857, 0.0089832, 0.0118137, 0.0100084, 0.00931111, 0.0104736, 0.0146861, 0.00784388
0.07, 0.0319375, 0.00520861, 0.00548655, 0.00207768, 0.00180142, 0.00206912, 0.0024898, 0.00278169, 0.00626197, 0.00415902, 0.00260788, 0.00277563, 0.0023465, 0.00200964, 0.00383618, 0.00336735, 0.00401346, 0.00380364, 0.00322144, 0.0055661, 0.00428603, 0.0040923, 0.00470056, 0.00714118, 0.00638043, 0.00337899, 0.00608722, 0.0108735, 0.00807036, 0.0068984, 0.00836665, 0.00871557, 0.00663435, 0.00797493, 0.01222, 0.00710307, 0.00686761, 0.00976842, 0.0124851, 0.0125328, 0.00820279
0.08, 0.0319375, 0.00328917, 0.00482941, 0.00403376, 0.00131913, 0.0014114, 0.00138199, 0.00296641, 0.00558388, 0.00441873, 0.00372989, 0.00191267, 0.00230226, 0.00174097, 0.00404445, 0.00295952, 0.00358368, 0.00329987, 0.00417837, 0.00312424, 0.00310297, 0.00547979, 0.0063944, 0.00583137, 0.00490189, 0.00619314, 0.00708082, 0.00885358, 0.0058834, 0.0081847, 0.00659054, 0.006098, 0.00645718, 0.00722829, 0.00796854, 0.00707892, 0.00685613, 0.00821544, 0.00955591, 0.0099181, 0.00934382
0.09, 0.0319375, 0.00513473, 0.00340418, 0.00193718, 0.00102789, 0.00107671, 0.00062875, 0.00238337, 0.00438229, 0.00276291, 0.00212003, 0.00262738, 0.00212789, 0.00235958, 0.00284184, 0.003153, 0.00434004, 0.00357619, 0.0063193, 0.00393604, 0.0035206, 0.00464669, 0.00460659, 0.0055214, 0.00587534, 0.00539727, 0.00537569, 0.00578551, 0.0081147, 0.00716261, 0.00784081, 0.00623045, 0.00766645, 0.0074936, 0.00928123, 0.010017, 0.00713006, 0.0089871, 0.0150846, 0.0183905, 0.0154575
