# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.00702589, 0.0088901, 0.0157115, 0.0103769, 0.0119712, 0.0138996, 0.00780592, 0.00437208, 0.00654399, 0.00793625, 0.00941893, 0.00895189, 0.00812771, 0.00627737, 0.00899407, 0.00889919, 0.00583528, 0.0047339, 0.00528996, 0.00585306, 0.00652943, 0.00695605, 0.00687981, 0.00723977, 0.00839538, 0.00997888, 0.00893346, 0.00801963, 0.0114064, 0.0103264, 0.00857032, 0.00973773, 0.00791035, 0.00715113, 0.00776085, 0.00646298, 0.00765273, 0.00920363, 0.00930249, 0.00880313, 0.0113904, 0.0110236, 0.0102207, 0.00985707, 0.00832244, 0.00851678, 0.012854, 0.012278, 0.0132239, 0.00953489
0.01, 0.0639375, 0.0102968, 0.012216, 0.0150595, 0.0110384, 0.014239, 0.015551, 0.0113104, 0.00921792, 0.00646938, 0.00688857, 0.00856027, 0.00917032, 0.00835802, 0.00822277, 0.00830222, 0.00720451, 0.00691308, 0.00569649, 0.00572245, 0.00545157, 0.00642863, 0.00851429, 0.00880467, 0.00880065, 0.00762516, 0.0105984, 0.0104734, 0.00773542, 0.00911598, 0.0119772, 0.00852541, 0.0102059, 0.00976606, 0.00965674, 0.0100551, 0.00827007, 0.00774429, 0.00907334, 0.00960148, 0.00978141, 0.0120971, 0.0104666, 0.00872904, 0.00932871, 0.00820338, 0.00818612, 0.0116829, 0.0129498, 0.0136466, 0.0103053
0.02, 0.0639375, 0.0134319, 0.011614, 0.0131839, 0.0147711, 0.0163919, 0.0151675, 0.01243, 0.0127203, 0.00868886, 0.00867007, 0.00801041, 0.00790799, 0.00861322, 0.0114747, 0.00840023, 0.00729883, 0.00654577, 0.0068366, 0.00833142, 0.00745598, 0.00667201, 0.0103944, 0.0105274, 0.0112843, 0.00721788, 0.00890935, 0.0101479, 0.00911834, 0.00756932, 0.0121018, 0.0119044, 0.0098003, 0.00952403, 0.00960881, 0.0106298, 0.0101669, 0.00808053, 0.00913464, 0.00966748, 0.00964623, 0.0113437, 0.0103309, 0.00835211, 0.0103677, 0.0083553, 0.008695, 0.011425, 0.0133204, 0.0140038, 0.0122683
0.03, 0.0639375, 0.0107892, 0.00945979, 0.00824098, 0.0173735, 0.0129561, 0.00874298, 0.00704116, 0.00930768, 0.00868165, 0.00789829, 0.00579546, 0.00811778, 0.00815845, 0.0116719, 0.00770478, 0.0067298, 0.00568073, 0.00635081, 0.00862563, 0.00765734, 0.00537795, 0.0106061, 0.0114699, 0.0116183, 0.0061121, 0.0084085, 0.0109994, 0.00840933, 0.00574141, 0.0097997, 0.0127216, 0.00834928, 0.0073283, 0.00817087, 0.00941196, 0.00990913, 0.00695356, 0.00683399, 0.00805747, 0.0085689, 0.00907605, 0.00841347, 0.00732972, 0.0108367, 0.0078466, 0.00788019, 0.00924473, 0.0120344, 0.012581, 0.012951
0.04, 0.0639375, 0.00968248, 0.00774772, 0.0101867, 0.0208455, 0.00923091, 0.00515892, 0.00583374, 0.00544458, 0.0111556, 0.00829678, 0.00587783, 0.00875645, 0.00872053, 0.0105265, 0.0079579, 0.00790385, 0.006807, 0.00771306, 0.00707099, 0.00774736, 0.00529388, 0.0108091, 0.0109743, 0.010661, 0.00644071, 0.0077036, 0.00979699, 0.00769307, 0.00565631, 0.00818872, 0.0118474, 0.00744485, 0.00643692, 0.00765533, 0.0109231, 0.0100987, 0.00734628, 0.00733717, 0.00909401, 0.00830944, 0.00823767, 0.00780532, 0.00685412, 0.0104714, 0.00920552, 0.00872857, 0.00852907, 0.0118807, 0.0114958, 0.0119583
0.05, 0.0639375, 0.00661813, 0.00558874, 0.00955992, 0.0175205, 0.00863036, 0.0040473, 0.00793495, 0.00375127, 0.0126139, 0.00992211, 0.00480687, 0.00777244, 0.00825931, 0.0102518, 0.00982839, 0.00833639, 0.00744651, 0.00825742, 0.00473224, 0.00639073, 0.005132, 0.00964434, 0.00953619, 0.00860637, 0.00558424, 0.00723409, 0.00884, 0.00722297, 0.00660652, 0.00856677, 0.0100919, 0.00706543, 0.00658592, 0.00776463, 0.010999, 0.00994961, 0.00756211, 0.00795766, 0.0102572, 0.00755229, 0.00770502, 0.00750295, 0.00722841, 0.00835377, 0.00957988, 0.00960703, 0.00858013, 0.0110627, 0.00963939, 0.0105064
0.06, 0.0639375, 0.012553, 0.00753513, 0.00715468, 0.0105686, 0.00911445, 0.00609587, 0.00995032, 0.003761, 0.0127226, 0.0101167, 0.00443926, 0.00788161, 0.00855153, 0.00940783, 0.0123213, 0.00938941, 0.00699654, 0.00773861, 0.00399553, 0.00508729, 0.00529316, 0.00879379, 0.00786446, 0.0067292, 0.00538115, 0.00877654, 0.00939992, 0.0092491, 0.0081769, 0.0086436, 0.00913736, 0.00777753, 0.00767035, 0.00759843, 0.00843474, 0.0097513, 0.00782803, 0.00746958, 0.0100235, 0.00691982, 0.00802448, 0.00888655, 0.00757193, 0.00739811, 0.00939425, 0.00945519, 0.00904038, 0.0105733, 0.00988729, 0.0116556
0.07, 0.0639375, 0.0183852, 0.0110378, 0.00972604, 0.0112518, 0.00986404, 0.00725196, 0.0120754, 0.00604361, 0.010332, 0.00923292, 0.00652706, 0.00785855, 0.00923516, 0.00900529, 0.0139221, 0.00881991, 0.00702802, 0.00661008, 0.0052704, 0.0052245, 0.00573833, 0.00723989, 0.00681398, 0.00656721, 0.00626967, 0.00895508, 0.00953265, 0.00973324, 0.00857209, 0.00903648, 0.00855082, 0.00841607, 0.00853935, 0.00789084, 0.00752886, 0.00916122, 0.00835412, 0.00684086, 0.00856075, 0.00728617, 0.00903045, 0.00984787, 0.00823767, 0.00786742, 0.00893239, 0.0089754, 0.00893996, 0.00911527, 0.0102504, 0.0120526
0.08, 0.0639375, 0.0207674, 0.0119672, 0.0136506, 0.00997546, 0.0118769, 0.0082748, 0.0121544, 0.00620451, 0.00853356, 0.00809567, 0.00850756, 0.00770431, 0.00956063, 0.0087756, 0.0149734, 0.00837729, 0.00742663, 0.00700056, 0.00590876, 0.00555128, 0.00651237, 0.00677337, 0.00758458, 0.00675099, 0.006939, 0.00852139, 0.00917422, 0.00878919, 0.00835495, 0.0102655, 0.00988422, 0.00865116, 0.0082761, 0.00806882, 0.00810406, 0.0088426, 0.00881814, 0.00764066, 0.00878269, 0.00878576, 0.00968779, 0.0106421, 0.00820126, 0.00905774, 0.00856843, 0.00835944, 0.0097271, 0.00992754, 0.0117149, 0.0111375
0.09, 0.0639375, 0.0148631, 0.0123015, 0.0100444, 0.00925265, 0.0103146, 0.00658923, 0.00923611, 0.00500023, 0.00879143, 0.00679823, 0.00780733, 0.00742036, 0.00841157, 0.00819369, 0.012262, 0.00746201, 0.00619918, 0.00540877, 0.00588921, 0.00639002, 0.00677491, 0.00579878, 0.00627962, 0.004774, 0.00622501, 0.00729469, 0.00857434, 0.00967374, 0.00913819, 0.0105739, 0.0100102, 0.00799657, 0.00796689, 0.00825943, 0.00704779, 0.00783241, 0.00814001, 0.00722226, 0.00759618, 0.00925536, 0.00859502, 0.0100814, 0.00837221, 0.0089891, 0.00836299, 0.0069422, 0.00947219, 0.0122071, 0.0127183, 0.0102507
