# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0543197, 0.041522, 0.0352964, 0.0287185, 0.025846, 0.026739, 0.0290847, 0.0304125, 0.0198335, 0.0207537, 0.0240699, 0.0250897, 0.0224676, 0.0204128, 0.0208818, 0.0172965, 0.0181916, 0.0166107, 0.018777, 0.0185798, 0.0187373, 0.0189632, 0.01862, 0.0163743, 0.0160561, 0.0174551, 0.0208899, 0.0177974, 0.0159608, 0.0207127, 0.0193176, 0.0162906, 0.0154616, 0.0177643, 0.0216102, 0.0209526, 0.0187171, 0.0200732, 0.0209164, 0.0226225
0.01, 0.0319375, 0.0191118, 0.0177928, 0.0131214, 0.0101351, 0.0105658, 0.0100797, 0.0112733, 0.010062, 0.00887284, 0.00687886, 0.00911551, 0.00909543, 0.00863828, 0.00765616, 0.00743314, 0.00640115, 0.00684891, 0.00632736, 0.00729776, 0.00738675, 0.00768822, 0.00741776, 0.00756471, 0.00602987, 0.00615973, 0.00645836, 0.00814154, 0.00712982, 0.0065254, 0.00835389, 0.0075614, 0.00634738, 0.00565832, 0.00710781, 0.00845957, 0.00814793, 0.00733942, 0.00780769, 0.00819995, 0.00881955
0.02, 0.0319375, 0.0103724, 0.00501873, 0.00344493, 0.00238836, 0.00369972, 0.00220211, 0.00246459, 0.00272867, 0.00204592, 0.00164612, 0.00253297, 0.00241013, 0.00183188, 0.00244949, 0.00217987, 0.0029638, 0.00184842, 0.00201642, 0.00241167, 0.00305448, 0.0024533, 0.00408066, 0.0026445, 0.00230333, 0.00315597, 0.00264711, 0.0041158, 0.0038984, 0.00410571, 0.00405312, 0.00329713, 0.00261002, 0.00421635, 0.00501766, 0.00432034, 0.00428603, 0.00446786, 0.00485456, 0.00417979, 0.00308324
0.03, 0.0319375, 0.0134395, 0.00405537, 0.00443214, 0.00147472, 0.00312483, 0.00230155, 0.00185318, 0.00235863, 0.0022573, 0.00123651, 0.000631491, 0.00181808, 0.00133271, 0.00210481, 0.00266792, 0.00315217, 0.00133521, 0.00255627, 0.00200821, 0.00277099, 0.00268135, 0.00375483, 0.00594064, 0.00464717, 0.00451248, 0.00397119, 0.00464669, 0.00377169, 0.00277064, 0.00321752, 0.00335761, 0.00261287, 0.00533787, 0.00603129, 0.00553646, 0.00491755, 0.004774, 0.00498813, 0.00372799, 0.00367537
0.04, 0.0319375, 0.00658911, 0.00519059, 0.00506475, 0.00557653, 0.00870375, 0.0100807, 0.0102984, 0.0090373, 0.00735658, 0.0115008, 0.0121567, 0.0110569, 0.0159492, 0.0127974, 0.010312, 0.013374, 0.00621707, 0.00714107, 0.00811766, 0.0101624, 0.0157653, 0.0165417, 0.0227208, 0.0140652, 0.0135965, 0.0157864, 0.0116186, 0.0113454, 0.00963324, 0.00752791, 0.00831676, 0.00669688, 0.00974021, 0.013571, 0.0145892, 0.0134469, 0.0183058, 0.013031, 0.0107337, 0.00905951
0.05, 0.0319375, 0.0148469, 0.0277586, 0.0119651, 0.0110041, 0.0222014, 0.0298382, 0.0258592, 0.0256408, 0.0293556, 0.0310252, 0.0306407, 0.0283859, 0.0367157, 0.0283726, 0.0228124, 0.0490392, 0.0252652, 0.0151681, 0.0204569, 0.0235694, 0.0410589, 0.0343076, 0.0590098, 0.0440456, 0.0378658, 0.0423266, 0.0427417, 0.0538811, 0.0376684, 0.0192363, 0.0195477, 0.0204944, 0.0368386, 0.0430282, 0.0484642, 0.0437438, 0.0575618, 0.0423839, 0.0356143, 0.0265337
0.06, 0.0319375, 0.0147319, 0.0396622, 0.011911, 0.0102713, 0.0133543, 0.0215958, 0.0258465, 0.0253842, 0.0343482, 0.0220875, 0.0245287, 0.0223426, 0.0413294, 0.0278604, 0.024073, 0.0529054, 0.0288071, 0.0101238, 0.0219429, 0.0239402, 0.029044, 0.0250844, 0.0463919, 0.0543005, 0.0489688, 0.0350369, 0.0552853, 0.0621353, 0.0511513, 0.028924, 0.0341759, 0.0289373, 0.0448814, 0.0297461, 0.0366238, 0.0486473, 0.0491458, 0.0351167, 0.0284543, 0.0209426
0.07, 0.0319375, 0.0158577, 0.0252287, 0.0084533, 0.0146706, 0.012332, 0.0306995, 0.0243557, 0.0195657, 0.0197843, 0.0132651, 0.0111903, 0.0274252, 0.0619011, 0.0378129, 0.0178899, 0.0200737, 0.0185624, 0.0171497, 0.0404765, 0.0300488, 0.0218635, 0.0296034, 0.0605205, 0.0682876, 0.0526308, 0.0353997, 0.0321043, 0.0400783, 0.0514271, 0.0439841, 0.0342144, 0.0289312, 0.0372383, 0.0284726, 0.0186556, 0.0233238, 0.0223159, 0.0208825, 0.0197158, 0.0168241
0.08, 0.0319375, 0.0080376, 0.0215292, 0.0295463, 0.0206276, 0.0204774, 0.0253946, 0.00861913, 0.010195, 0.0155987, 0.0183883, 0.00615013, 0.0276314, 0.0282344, 0.0216785, 0.0146539, 0.0381644, 0.0183774, 0.0215832, 0.0361149, 0.0184942, 0.00984928, 0.0129588, 0.050902, 0.0565796, 0.0387316, 0.0382547, 0.0211874, 0.0277977, 0.0339641, 0.0412134, 0.0372813, 0.0402808, 0.0336525, 0.0355855, 0.0324428, 0.0272271, 0.0193745, 0.0219959, 0.0400163, 0.0396955
0.09, 0.0319375, 0.00629502, 0.0232687, 0.0210344, 0.0235146, 0.0196515, 0.027524, 0.0109495, 0.0170091, 0.0159281, 0.0123238, 0.00576156, 0.0210798, 0.0253752, 0.0145703, 0.0149915, 0.0332469, 0.0230668, 0.0149666, 0.0236555, 0.0184542, 0.015496, 0.0201472, 0.0396466, 0.0330008, 0.0260291, 0.0282779, 0.0193281, 0.0255692, 0.0275139, 0.0334636, 0.0321043, 0.0340158, 0.0310974, 0.0244365, 0.0282121, 0.0210918, 0.0177845, 0.0210769, 0.0358477, 0.0347755
