# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0, 0.0319375, 0.0670163, 0.0454559, 0.0274369, 0.0325514, 0.0382351, 0.0301715, 0.0345717, 0.0422247, 0.0294071, 0.0277391, 0.0192701, 0.0231167, 0.01609, 0.00990193, 0.0169375, 0.0165068, 0.0202865, 0.0197716, 0.0281323, 0.0253215, 0.0296421, 0.0553922, 0.0215937, 0.024288, 0.0151628, 0.0181896, 0.0214935, 0.0262106, 0.0190477, 0.0194759, 0.0128595, 0.0125913, 0.015033, 0.0217336, 0.0197715, 0.0340505, 0.034052, 0.0165158, 0.0180803, 0.0149217
0.01, 0.0319375, 0.0479054, 0.0379436, 0.0224397, 0.0259503, 0.0430949, 0.035038, 0.0492458, 0.0455122, 0.0248369, 0.0233767, 0.0093815, 0.0110398, 0.022281, 0.0255876, 0.0225629, 0.0237809, 0.0138854, 0.0308182, 0.023661, 0.0348828, 0.0265502, 0.0331465, 0.0291365, 0.0210939, 0.0159825, 0.0295675, 0.0208866, 0.0218741, 0.0351642, 0.0305401, 0.0199255, 0.0178457, 0.0225298, 0.0255994, 0.018161, 0.0347842, 0.0312582, 0.0181523, 0.0219941, 0.0162039
0.02, 0.0319375, 0.0152342, 0.0335252, 0.0195073, 0.0265913, 0.0352727, 0.0307967, 0.0579451, 0.0358771, 0.0208337, 0.0162972, 0.0196096, 0.0138826, 0.0105688, 0.0182464, 0.0194356, 0.0347638, 0.0250392, 0.0351863, 0.0235423, 0.0279235, 0.0184298, 0.028954, 0.0387949, 0.0194892, 0.0195017, 0.0260301, 0.0228561, 0.0258251, 0.0333603, 0.0330613, 0.0228899, 0.0169, 0.022956, 0.0227878, 0.0276981, 0.0401536, 0.0309119, 0.0162071, 0.0194474, 0.0181441
0.03, 0.0319375, 0.0103841, 0.0193859, 0.0187962, 0.0226212, 0.012227, 0.0320668, 0.0650513, 0.0553526, 0.0244341, 0.0141321, 0.0119255, 0.0147333, 0.00878044, 0.0100569, 0.0198512, 0.0124461, 0.0217238, 0.0240611, 0.0149142, 0.0245495, 0.0189481, 0.0296349, 0.0309161, 0.0212406, 0.0217668, 0.0182982, 0.0204626, 0.0260781, 0.0288275, 0.0302611, 0.0213901, 0.0144581, 0.0273528, 0.0294887, 0.0277012, 0.0389353, 0.0364016, 0.0165926, 0.0138918, 0.013996
0.04, 0.0319375, 0.033795, 0.0297316, 0.0327781, 0.0289932, 0.0292409, 0.0303154, 0.0486521, 0.0361564, 0.0183992, 0.0167815, 0.0116924, 0.0138281, 0.0131887, 0.00756412, 0.00960196, 0.0160058, 0.0274426, 0.0370739, 0.0243498, 0.0305461, 0.0186883, 0.0335517, 0.030197, 0.0220296, 0.0240089, 0.0288795, 0.0282667, 0.0177069, 0.0250997, 0.02377, 0.0168561, 0.0194363, 0.034299, 0.0354057, 0.0297927, 0.0398792, 0.0453516, 0.020782, 0.0243471, 0.0260579
0.05, 0.0319375, 0.06666, 0.0866207, 0.0906735, 0.0826624, 0.0894018, 0.0203641, 0.0503, 0.0305118, 0.0507836, 0.046357, 0.0250038, 0.0288166, 0.0128403, 0.00418074, 0.0158147, 0.0194909, 0.025027, 0.0319608, 0.0225854, 0.023624, 0.0227936, 0.0336523, 0.0520099, 0.049314, 0.0378279, 0.0501853, 0.045513, 0.0380094, 0.0353619, 0.0353272, 0.0244515, 0.0590827, 0.0626528, 0.0576963, 0.0429242, 0.0514255, 0.0420236, 0.0369501, 0.0448212, 0.0399337
0.06, 0.0319375, 0.0477214, 0.0537224, 0.061196, 0.121175, 0.145979, 0.0277674, 0.0392147, 0.0305913, 0.0662157, 0.0913612, 0.0460648, 0.0267227, 0.0139429, 0.00437351, 0.0100989, 0.0117296, 0.0222831, 0.0189891, 0.0115803, 0.0215745, 0.0358218, 0.0361352, 0.0654088, 0.0873659, 0.039593, 0.0403084, 0.0385272, 0.0594543, 0.0502077, 0.0428269, 0.0417273, 0.0679249, 0.0803014, 0.066834, 0.073334, 0.0630792, 0.0509952, 0.043819, 0.0358745, 0.0365955
0.07, 0.0319375, 0.0526499, 0.037413, 0.0525292, 0.0855235, 0.113094, 0.0380564, 0.0251464, 0.0298476, 0.0416291, 0.0565324, 0.0311318, 0.0238737, 0.0188816, 0.00497295, 0.0101548, 0.0161716, 0.0141013, 0.0138978, 0.013037, 0.0260999, 0.0220439, 0.0236431, 0.0358968, 0.0648559, 0.0356257, 0.0473157, 0.0605245, 0.066832, 0.0436484, 0.0318072, 0.0283729, 0.0448299, 0.0654782, 0.0534821, 0.0621686, 0.0773651, 0.0589152, 0.0316801, 0.033364, 0.0264938
0.08, 0.0319375, 0.0430821, 0.0427758, 0.0669203, 0.0640269, 0.0470816, 0.0163472, 0.0250462, 0.0318298, 0.0268135, 0.0221538, 0.0202004, 0.0135556, 0.0112961, 0.00771495, 0.00776262, 0.0137007, 0.0107984, 0.0105221, 0.0189107, 0.0222245, 0.0233619, 0.0222687, 0.0340386, 0.0477718, 0.0438739, 0.0293188, 0.0442632, 0.0514625, 0.0411021, 0.0286029, 0.0219457, 0.0543214, 0.0569995, 0.0442228, 0.0536134, 0.0544574, 0.0458689, 0.0306521, 0.0342731, 0.0281183
0.09, 0.0319375, 0.0607293, 0.0371532, 0.0286598, 0.0560007, 0.0324935, 0.0138707, 0.0191446, 0.0340349, 0.0151411, 0.0391684, 0.0245253, 0.0132582, 0.00963785, 0.0118384, 0.00838639, 0.0127982, 0.0161683, 0.0133418, 0.0199385, 0.0163225, 0.0280378, 0.0218124, 0.0301641, 0.0388202, 0.0380481, 0.017568, 0.0241868, 0.0382192, 0.0376287, 0.0277424, 0.0195028, 0.0359077, 0.0541776, 0.0300556, 0.0368247, 0.0482875, 0.0432775, 0.0235235, 0.0271669, 0.0318116
