# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0639375, 0.0993576, 0.146219, 0.0928078, 0.071395, 0.0866121, 0.0629125, 0.078835, 0.0841371, 0.0323312, 0.0859333, 0.058834, 0.13076, 0.293661, 0.270186, 0.433673, 0.342116, 0.26152, 0.303955, 0.447936, 0.365736, 0.483883, 0.559207, 0.499401, 0.542449, 0.446399, 0.370476, 0.384976, 0.334054, 0.222729, 0.200926, 0.296339, 0.322281, 0.373229, 0.487461, 0.376826, 0.248084, 0.225374, 0.218493, 0.298957, 0.328994, 0.278286, 0.318767, 0.254422, 0.280892, 0.290146, 0.327433, 0.332874, 0.422224, 0.431442, 0.472976
0.01, 0.0639375, 0.0756233, 0.12097, 0.0681192, 0.0536055, 0.103282, 0.08124, 0.0498335, 0.0782026, 0.0399097, 0.0845274, 0.0668079, 0.153623, 0.297373, 0.210318, 0.423922, 0.31208, 0.225689, 0.289838, 0.389433, 0.347328, 0.483745, 0.504897, 0.408978, 0.637796, 0.472918, 0.297408, 0.367865, 0.308711, 0.26777, 0.205419, 0.303223, 0.295007, 0.377781, 0.503781, 0.326118, 0.240139, 0.192032, 0.216784, 0.298935, 0.295009, 0.26115, 0.299244, 0.265412, 0.269855, 0.271426, 0.339233, 0.388649, 0.443146, 0.470198, 0.465926
0.02, 0.0639375, 0.0859911, 0.122534, 0.0514818, 0.058648, 0.135548, 0.131483, 0.0636703, 0.0703718, 0.0508758, 0.0612068, 0.0703049, 0.156383, 0.231551, 0.16104, 0.357168, 0.246306, 0.198872, 0.257615, 0.316679, 0.27201, 0.429102, 0.380037, 0.351166, 0.648392, 0.517129, 0.272294, 0.311128, 0.355784, 0.284812, 0.211272, 0.320334, 0.314025, 0.367815, 0.453383, 0.284874, 0.214555, 0.168396, 0.225344, 0.281874, 0.259587, 0.271568, 0.307698, 0.262647, 0.2189, 0.227957, 0.318286, 0.358603, 0.406742, 0.431666, 0.409853
0.03, 0.0639375, 0.0908795, 0.111448, 0.0471134, 0.0598373, 0.129409, 0.149377, 0.0942211, 0.0731748, 0.068936, 0.0464115, 0.0606454, 0.131387, 0.143651, 0.157851, 0.302339, 0.207907, 0.193696, 0.242869, 0.334754, 0.246686, 0.38178, 0.372731, 0.382077, 0.631269, 0.522263, 0.257077, 0.290108, 0.412794, 0.27723, 0.21975, 0.312169, 0.332539, 0.342329, 0.396902, 0.297959, 0.204593, 0.163171, 0.199348, 0.257502, 0.24932, 0.277009, 0.281374, 0.221922, 0.162077, 0.182251, 0.26109, 0.268946, 0.361434, 0.36837, 0.379749
0.04, 0.0639375, 0.0706877, 0.0772324, 0.0560111, 0.0651986, 0.118385, 0.119199, 0.134947, 0.0864016, 0.073938, 0.0551146, 0.0608566, 0.120111, 0.113581, 0.19763, 0.252503, 0.178767, 0.204591, 0.241502, 0.349297, 0.258462, 0.376474, 0.382451, 0.385368, 0.524862, 0.440473, 0.220237, 0.330719, 0.393905, 0.286529, 0.293167, 0.292442, 0.289053, 0.352539, 0.369682, 0.339633, 0.188253, 0.181823, 0.196637, 0.225885, 0.258382, 0.336575, 0.273364, 0.18294, 0.182114, 0.216231, 0.22042, 0.233369, 0.328214, 0.329936, 0.355905
0.05, 0.0639375, 0.0432377, 0.0570245, 0.067254, 0.0708856, 0.134628, 0.0816715, 0.155501, 0.082848, 0.0646005, 0.0774153, 0.086812, 0.12329, 0.154093, 0.231126, 0.210018, 0.144846, 0.25154, 0.259577, 0.344315, 0.273275, 0.344983, 0.360787, 0.378208, 0.409562, 0.405616, 0.294297, 0.384554, 0.430023, 0.430921, 0.497539, 0.406434, 0.284754, 0.598397, 0.485732, 0.530002, 0.225827, 0.284144, 0.32984, 0.304613, 0.366255, 0.54318, 0.501835, 0.300254, 0.336119, 0.429941, 0.291771, 0.351972, 0.423089, 0.383223, 0.367503
0.06, 0.0639375, 0.0555541, 0.0567781, 0.078939, 0.0846868, 0.166737, 0.0777886, 0.138449, 0.0739312, 0.0536371, 0.0867025, 0.105426, 0.12823, 0.20783, 0.263673, 0.185665, 0.122537, 0.268786, 0.272775, 0.335342, 0.364052, 0.447511, 0.37564, 0.465513, 0.393409, 0.42242, 0.438713, 0.409518, 0.536125, 0.582841, 0.71397, 0.560813, 0.354011, 0.885014, 0.692467, 0.734003, 0.343754, 0.496115, 0.518397, 0.462758, 0.499119, 0.752411, 0.787011, 0.479574, 0.502988, 0.643494, 0.459333, 0.548877, 0.656677, 0.517752, 0.556378
0.07, 0.0639375, 0.0860231, 0.0496079, 0.0921038, 0.0928005, 0.156653, 0.0942039, 0.116801, 0.113008, 0.0697039, 0.0906862, 0.110177, 0.135229, 0.240233, 0.312317, 0.175018, 0.160254, 0.312385, 0.309375, 0.296562, 0.418458, 0.519641, 0.426488, 0.556541, 0.4691, 0.511748, 0.495006, 0.408961, 0.558512, 0.615178, 0.790182, 0.628414, 0.390439, 0.980673, 0.784717, 0.817537, 0.423011, 0.654638, 0.614758, 0.528707, 0.609543, 0.820453, 0.892949, 0.561008, 0.564056, 0.710054, 0.557635, 0.635129, 0.767099, 0.569822, 0.710735
0.08, 0.0639375, 0.102904, 0.0385778, 0.102084, 0.091627, 0.112729, 0.0989946, 0.13946, 0.150443, 0.0807548, 0.108889, 0.122089, 0.174541, 0.321518, 0.329374, 0.173231, 0.208307, 0.357202, 0.307199, 0.265674, 0.380166, 0.519122, 0.521063, 0.588722, 0.597569, 0.59328, 0.448667, 0.357983, 0.451146, 0.53324, 0.741446, 0.603046, 0.403156, 0.920264, 0.715165, 0.793412, 0.398107, 0.675998, 0.591139, 0.515196, 0.659707, 0.736858, 0.786652, 0.496584, 0.493586, 0.653381, 0.570987, 0.581762, 0.695352, 0.516384, 0.731372
0.09, 0.0639375, 0.0985988, 0.0331154, 0.0925727, 0.0747787, 0.0799091, 0.0871755, 0.179735, 0.165348, 0.0930997, 0.122033, 0.130096, 0.210175, 0.366564, 0.297855, 0.171437, 0.213598, 0.316183, 0.261766, 0.261315, 0.277158, 0.475905, 0.548262, 0.540213, 0.692029, 0.5524, 0.37576, 0.331879, 0.345176, 0.426151, 0.609112, 0.531404, 0.372077, 0.785208, 0.569465, 0.689393, 0.322023, 0.617327, 0.509838, 0.568844, 0.653006, 0.674821, 0.611736, 0.375605, 0.427194, 0.623967, 0.553675, 0.491686, 0.510981, 0.417348, 0.642342
